Class,rel/0.18.0,rel/0.19.0,rel/0.20.0,rel/0.90.0,rel/0.92.0,rel/0.94.0,rel/0.96.0,rel/0.98.0,rel/0.99.0,rel/1.0.0,rel/1.1.0,rel/1.2.0,rel/1.3.0,rel/1.4.0,rel/1.5.0,rel/1.6.0,rel/1.7.0,rel/2.0.0,rel/2.1.0,rel/2.2.0,rel/2.3.0,rel/2.4.0,rel/3.0.0-alpha-1,rel/3.0.0-alpha-3,average
hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/RemoteHTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,923,0,0,1036,13,500,31,142.75
trunk/src/main/java/org/apache/hadoop/hbase/io/CodeToClassAndBack.java,0,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.916666667
src/test/java/org/apache/hadoop/hbase/regionserver/TestRegionServerMetrics.java,0,0,0,0,0,274,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.83333333
hbase-server/src/test/java/org/apache/hadoop/hbase/filter/TestInclusiveStopFilter.java,0,0,0,0,0,0,92,0,0,7,0,0,0,0,0,0,0,27,0,0,0,0,0,19,6.041666667
hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ReplicationStateZKBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,0,0,13.33333333
hbase-server/src/test/java/org/apache/hadoop/hbase/replication/regionserver/TestDrainReplicationQueuesForStandBy.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,4,5.083333333
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/SimpleLoadBalancer.java,0,0,0,0,0,0,433,0,73,56,0,4,8,6,0,0,0,292,0,3,71,6,612,0,65.16666667
hbase-server/src/test/java/org/apache/hadoop/hbase/quotas/TestClusterScopeQuotaThrottle.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2,0,0,16,10.58333333
hbase-client/src/main/java/org/apache/hadoop/hbase/client/CatalogReplicaLoadBalanceSelector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,7,2.333333333
hbase-client/src/main/java/org/apache/hadoop/hbase/replication/ReplicationFactory.java,0,0,0,0,0,0,51,0,0,4,0,0,7,0,0,0,0,58,0,0,0,0,0,0,5
hbase-server/src/main/java/org/apache/hadoop/hbase/util/AbstractHBaseTool.java,0,0,0,0,0,0,198,7,0,18,0,0,203,0,0,0,0,0,0,0,0,0,0,0,17.75
hbase-server/src/test/java/org/apache/hadoop/hbase/protobuf/TestProtobufUtil.java,0,0,0,0,0,0,306,13,44,3,0,0,0,1,1,45,127,222,0,1,36,0,383,0,49.25
src/main/java/org/apache/hadoop/hbase/rest/RowSpec.java,0,0,0,401,8,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.75
hbase-backup/src/main/java/org/apache/hadoop/hbase/backup/BackupRestoreFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,15,4
hbase-common/src/test/java/org/apache/hadoop/hbase/util/TestConcatenatedLists.java,0,0,0,0,0,0,0,140,0,4,0,0,0,6,0,0,0,35,0,0,0,0,0,10,8.125
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CompoundBloomFilterWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,6,0,0,8,94,17.04166667
hbase-server/src/test/java/org/apache/hadoop/hbase/util/TestProcessBasedCluster.java,0,0,0,0,0,0,93,0,3,4,0,94,0,0,0,0,0,0,0,0,0,0,0,0,8.083333333
src/main/java/org/apache/hadoop/hbase/ZooKeeperConnectionException.java,0,0,0,49,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25
trunk/src/test/java/org/apache/hadoop/hbase/rest/HBaseRESTTestingUtility.java,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.416666667
hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot/TestSnapshotStoreFileSize.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,21,6.083333333
src/main/java/org/apache/hadoop/hbase/master/metrics/MasterMetrics.java,0,0,0,149,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.41666667
hbase-balancer/src/test/java/org/apache/hadoop/hbase/master/balancer/StochasticBalancerTestBase2.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,1.791666667
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/RegionReplicaFlushHandler.java,0,0,0,0,0,0,0,0,0,0,187,4,0,0,0,0,0,13,0,2,0,26,110,69,17.125
hbase-server/src/main/java/org/apache/hadoop/hbase/tool/CanaryStatusServlet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,7,2.333333333
hbase-balancer/src/main/java/org/apache/hadoop/hbase/master/balancer/RegionInfoComparator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,2.041666667
hbase-balancer/src/main/java/org/apache/hadoop/hbase/master/balancer/CostFromRegionLoadFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,3.5
hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationKillMasterRSCompressed.java,0,0,0,0,0,0,41,0,0,4,0,0,0,0,0,0,0,10,2,0,2,0,5,8,3
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CompositeImmutableSegment.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,31,7,0,2,0,32,15.08333333
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushLargeStoresPolicy.java,0,0,0,0,0,0,0,0,0,0,108,6,0,0,0,0,0,118,0,0,0,0,5,62,12.45833333
src/main/java/org/apache/hadoop/hbase/rest/protobuf/generated/ColumnSchemaMessage.java,0,0,0,899,938,0,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.8333333
hbase-common/src/test/java/org/apache/hadoop/hbase/TestCellBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,84,9.458333333
hbase-it/src/test/java/org/apache/hadoop/hbase/chaos/actions/DelayPacketsCommandAction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,18,3.833333333
src/test/java/org/apache/hadoop/hbase/io/hfile/TestReseekTo.java,0,0,0,88,13,18,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.166666667
hbase-it/src/test/java/org/apache/hadoop/hbase/ClusterManager.java,0,0,0,0,0,0,132,0,0,53,16,1,0,0,0,0,0,2,0,0,0,0,0,29,9.708333333
hbase-it/src/test/java/org/apache/hadoop/hbase/IntegrationTestIngestWithACL.java,0,0,0,0,0,0,0,93,76,1,0,0,0,0,0,0,0,8,0,0,0,0,0,37,8.958333333
hbase-common/src/test/java/org/apache/hadoop/hbase/types/TestUnion2.java,0,0,0,0,0,0,139,0,6,2,0,0,0,0,0,33,0,42,0,0,35,0,0,19,11.5
hbase-server/src/test/java/org/apache/hadoop/hbase/TestStochasticBalancerJmxMetrics.java,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,42,0,0,8,0,283,0,25.5
hbase-zookeeper/src/test/java/org/apache/hadoop/hbase/zookeeper/TestHQuorumPeer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,12,0,0,29,6.291666667
src/java/org/apache/hadoop/hbase/HScannerInterface.java,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.291666667
trunk/src/main/java/org/apache/hadoop/hbase/io/hfile/BlockCache.java,0,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.916666667
src/contrib/transactional/src/java/org/apache/hadoop/hbase/client/tableindexed/IndexSpecification.java,0,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/TimeRangeTracker.java,0,0,0,0,0,0,151,0,17,88,0,2,75,115,0,0,0,271,0,28,0,5,2,63,34.04166667
src/main/java/org/apache/hadoop/hbase/filter/FirstKeyOnlyFilter.java,0,0,0,55,9,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333333
hbase-client/src/main/java/org/apache/hadoop/hbase/client/ShortCircuitMasterConnection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,57,28,8,732,0,61.08333333
hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/AbstractProcedureScheduler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,36,0,0,2,37,15.41666667
hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/model/TableSchemaModel.java,0,0,0,0,0,0,0,0,0,361,0,3,0,14,7,73,0,50,0,0,43,0,63,47,27.54166667
hbase-server/src/test/java/org/apache/hadoop/hbase/client/AbstractTestAsyncTableScan.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,240,23.04166667
hbase-server/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKTableStateManager.java,0,0,0,0,0,0,0,0,330,20,57,14,0,0,0,0,369,0,0,0,0,0,0,0,32.91666667
hbase-common/src/main/java/org/apache/hadoop/hbase/PrivateConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,1.875
hbase-server/src/test/java/org/apache/hadoop/hbase/master/balancer/TestFavoredStochasticLoadBalancer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,2,0,0,123,90,32.45833333
hbase-server/src/test/java/org/apache/hadoop/hbase/util/hbck/OfflineMetaRebuildTestCore.java,0,0,0,0,0,0,289,0,20,51,0,2,0,0,0,0,0,104,0,0,10,292,0,0,32
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestPassCustomCellViaRegionObserver.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,11,0,0,5,38,18.83333333
src/test/java/org/apache/hadoop/hbase/constraint/WorksConstraint.java,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666667
hbase-hbtop/src/main/java/org/apache/hadoop/hbase/hbtop/screen/top/MessageModeScreenView.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,65,0,0,66,0,0,6,8.416666667
src/main/java/org/apache/hadoop/hbase/ipc/HMasterInterface.java,0,0,0,190,77,32,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66666667
hbase-client/src/test/java/org/apache/hadoop/hbase/ipc/TestFailedServersLog.java,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,9,39,0,0,0,0,71,6,8.416666667
hbase-server/src/test/java/org/apache/hadoop/hbase/constraint/AllFailConstraint.java,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.375
src/java/org/apache/hadoop/hbase/hql/generated/Token.java,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375
hbase-prefix-tree/src/main/java/org/apache/hadoop/hbase/codec/prefixtree/encode/EncoderFactory.java,0,0,0,0,0,0,56,0,2,2,0,0,0,0,0,0,0,56,0,0,0,0,0,0,4.833333333
hbase-endpoint/src/test/java/org/apache/hadoop/hbase/ipc/TestCoprocessorRpcUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,12,10,3
src/java/org/apache/hadoop/hbase/hql/generated/TokenMgrError.java,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.541666667
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestClientTimeouts.java,0,0,0,0,0,0,152,0,34,59,0,9,5,57,0,0,8,32,0,0,34,0,87,18,20.625
hbase-hbtop/src/main/java/org/apache/hadoop/hbase/hbtop/terminal/Attributes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,128,0,0,128,0,0,3,16.125
src/test/java/org/apache/hadoop/hbase/util/TestRegionSplitter.java,0,0,0,0,0,344,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.66666667
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestAppendFromClientSide.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,13,0,13,25,5.875
src/test/org/apache/hadoop/hbase/TestBatchUpdate.java,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333
hbase-common/src/main/java/org/apache/hadoop/hbase/util/Threads.java,0,0,0,0,0,0,245,2,32,47,0,25,2,5,0,0,0,119,0,0,0,86,87,91,30.875
trunk/src/main/java/org/apache/hadoop/hbase/PleaseHoldException.java,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833333333
hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/GetUserPermissionsRequest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,5,5.875
hbase-common/src/test/java/org/apache/hadoop/hbase/TestCellComparator.java,0,0,0,0,0,0,0,0,76,73,0,0,0,0,0,0,0,158,119,0,0,6,5,127,23.5
hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestMultiSlaveReplication.java,0,0,0,0,0,0,278,0,21,76,2,0,45,39,0,0,0,135,4,8,0,0,154,68,34.58333333
hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RpcThrottleStorage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,1,2.916666667
hbase-client/src/main/java/org/apache/hadoop/hbase/security/visibility/VisibilityClient.java,0,0,0,0,0,0,0,207,17,232,0,222,0,16,0,0,0,209,0,0,0,0,134,230,52.79166667
hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TCellVisibility.java,0,0,0,0,0,0,0,384,0,10,0,26,2,0,129,0,4,129,0,129,4,0,8,2,34.45833333
hbase-server/src/test/java/org/apache/hadoop/hbase/util/TestRegionMoverWithRSGroupEnable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,17,6.375
src/test/java/org/apache/hadoop/hbase/rest/model/TestVersionModel.java,0,0,0,112,0,8,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
hbase-server/src/main/java/org/apache/hadoop/hbase/wal/BoundedGroupingStrategy.java,0,0,0,0,0,0,0,0,0,0,0,0,79,0,2,0,0,20,0,2,0,0,0,8,4.625
src/main/java/org/apache/hadoop/hbase/io/hfile/AbstractHFileWriter.java,0,0,0,0,260,29,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.41666667
hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestAddToSerialReplicationPeer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,27,0,0,6,12.58333333
src/test/java/org/apache/hadoop/hbase/TestServerName.java,0,0,0,0,82,9,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
hbase-server/src/test/java/org/apache/hadoop/hbase/master/balancer/TestStochasticLoadBalancerRegionReplicaReplicationGreaterThanNumNodes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,3.833333333
hbase-server/src/test/java/org/apache/hadoop/hbase/master/procedure/TestReopenTableRegionsProcedureInfiniteLoop.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,6,4
src/java/org/apache/hadoop/hbase/master/ProcessServerShutdown.java,302,145,115,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.16666667
src/main/java/org/apache/hadoop/hbase/fs/HFileSystem.java,0,0,0,0,0,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.16666667
hbase-it/src/test/java/org/apache/hadoop/hbase/chaos/actions/UnbalanceRegionsAction.java,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,4,8,25,0,0,15,0,0,20,5.5
hbase-server/src/test/java/org/apache/hadoop/hbase/replication/multiwal/TestReplicationEndpointWithMultipleWAL.java,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,10,0,0,4,0,0,4,2.208333333
hbase-server/src/main/java/org/apache/hadoop/hbase/util/MapreduceDependencyClasspathTool.java,0,0,0,0,0,0,0,70,0,3,0,0,0,0,0,0,0,73,0,0,0,0,0,0,6.083333333
hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/RegionNormalizerProtos.java,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,485,0,0,0,0,0,0,40.41666667
src/test/org/apache/hadoop/hbase/TestInfoServers.java,47,0,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.375
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestSizeFailures.java,0,0,0,0,0,0,0,0,0,0,176,2,0,0,0,0,0,33,0,0,1,0,13,30,10.625
trunk/src/main/java/org/apache/hadoop/hbase/util/CompressionTest.java,0,0,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16666667
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/model/StorageClusterVersionModel.java,0,0,0,0,0,0,78,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestCompactionFileNotFound.java,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,36,0,0,0,0,9,17,11.04166667
hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TThriftServerType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,4,2,2.166666667
hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/metrics/impl/HBaseMetrics2HadoopMetricsAdapter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,44,8.875
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestCleanupMetaReplicaThroughConfig.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,2,2.958333333
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/protobuf/generated/TableListMessage.java,0,0,0,0,0,0,547,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.58333333
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/DumpReplicationQueues.java,0,0,0,0,0,0,0,0,0,0,0,0,355,128,2,0,0,141,83,2,0,0,40,60,33.79166667
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestRegionInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,188,27.66666667
src/test/org/apache/hadoop/hbase/master/OOMEHMaster.java,66,0,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
hbase-server/src/test/java/org/apache/hadoop/hbase/master/balancer/TestFavoredNodeTableImport.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,1,28,0,25,8,7.583333333
trunk/src/main/java/org/apache/hadoop/hbase/mapreduce/TableMapper.java,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.083333333
hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotManifestV2.java,0,0,0,0,0,0,0,0,172,2,0,0,37,10,19,0,0,58,0,15,17,17,0,51,16.58333333
trunk/src/main/java/org/apache/hadoop/hbase/LocalHBaseCluster.java,0,0,0,454,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.83333333
hbase-mapreduce/src/test/java/org/apache/hadoop/hbase/mapreduce/TestTableInputFormatScan1.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,139,0,0,0,0,11.58333333
hbase-http/src/main/java/org/apache/hadoop/hbase/http/ProfileOutputServlet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,5,0,6,3.791666667
hbase-server/src/test/java/org/apache/hadoop/hbase/RegionReplicationLagEvaluation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,6.875
hbase-server/src/test/java/org/apache/hadoop/hbase/catalog/TestMetaReaderEditorNoCluster.java,0,0,0,0,0,0,225,2,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.83333333
src/test/java/org/apache/hadoop/hbase/client/TestScannerTimeout.java,0,0,0,137,83,16,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25
hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/protobuf/generated/NamespacePropertiesMessage.java,0,0,0,0,0,0,0,0,0,0,0,1394,0,0,0,0,0,1394,0,0,0,0,0,0,116.1666667
hbase-server/src/test/java/org/apache/hadoop/hbase/TestFSTableDescriptorForceCreation.java,0,0,0,0,0,0,75,0,0,7,0,0,0,0,0,0,12,42,0,0,8,0,0,24,7
trunk/src/main/java/org/apache/hadoop/hbase/client/package-info.java,0,0,0,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5
hbase-server/src/test/java/org/apache/hadoop/hbase/http/TestHttpRequestLogAppender.java,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,40,0,0,0,0,0,0,3.5
hbase-hadoop-compat/src/main/java/org/apache/hadoop/metrics2/util/MetricQuantile.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,8,3.041666667
hbase-client/src/test/java/org/apache/hadoop/hbase/ipc/TestRemoteWithExtrasException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3.5
hbase-common/src/main/java/org/apache/hadoop/hbase/util/Pair.java,0,0,0,0,0,0,135,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,67,8.833333333
src/main/java/org/apache/hadoop/hbase/util/BloomFilter.java,0,0,0,121,98,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66666667
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceShipper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,175,0,34,17,91,105,29.875
security/src/main/java/org/apache/hadoop/hbase/security/AccessDeniedException.java,0,0,0,0,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
hbase-client/src/test/java/org/apache/hadoop/hbase/client/TestColumnFamilyDescriptorLowerCaseEnum.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,4,4.5
hbase-prefix-tree/src/test/java/org/apache/hadoop/hbase/codec/prefixtree/row/data/TestRowDataSingleQualifier.java,0,0,0,0,0,0,52,0,0,12,0,0,0,0,0,0,0,52,0,0,0,0,0,0,4.833333333
hbase-client/src/main/java/org/apache/hadoop/hbase/client/HTableInterface.java,0,0,0,0,0,0,581,7,512,69,5,2,0,0,0,0,0,190,0,0,0,0,0,0,56.91666667
src/main/java/org/apache/hadoop/hbase/util/ServerCommandLine.java,0,0,0,82,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.833333333
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StorefileRefresherChore.java,0,0,0,0,0,0,0,0,123,2,32,0,0,0,0,0,0,14,0,0,0,0,0,55,9.416666667
hbase-examples/src/main/java/org/apache/hadoop/hbase/security/provider/example/ShadeTokenIdentifier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1,2.791666667
hbase-common/src/main/java/org/apache/hadoop/hbase/HBaseIOException.java,0,0,0,0,0,0,48,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,7,2.833333333
hbase-server/src/test/java/org/apache/hadoop/hbase/security/token/TestAuthenticationKey.java,0,0,0,0,0,0,0,0,60,2,0,0,0,0,0,0,0,17,0,0,0,0,5,6,3.75
hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/replication/regionserver/MetricsReplicationSinkSourceImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,30,3.958333333
hbase-client/src/main/java/org/apache/hadoop/hbase/client/coprocessor/LongColumnInterpreter.java,0,0,0,0,0,0,134,0,0,2,0,0,5,3,0,0,0,7,0,0,0,0,10,30,7.958333333
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/UnassignRegionHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,17,25,0,39,9.625
src/java/org/apache/hadoop/hbase/io/hfile/HFileScanner.java,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.08333333
hbase-mapreduce/src/test/java/org/apache/hadoop/hbase/mapreduce/TestTableMapReduce.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,57,9.833333333
src/java/org/apache/hadoop/hbase/regionserver/QueryMatcher.java,0,0,388,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.33333333
hbase-server/src/main/java/org/apache/hadoop/hbase/procedure2/store/region/WALProcedurePrettyPrinter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2,0,12,6.291666667
trunk/src/main/java/org/apache/hadoop/hbase/mapreduce/Export.java,0,0,0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25
hbase-hbtop/src/main/java/org/apache/hadoop/hbase/hbtop/screen/top/TopScreenView.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,48,326,0,0,306,48,0,51,45.29166667
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/DateTieredCompactionRequest.java,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,9,0,0,0,14,0,10,3.208333333
hbase-hbtop/src/main/java/org/apache/hadoop/hbase/hbtop/screen/mode/ModeScreenView.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,136,0,0,138,0,0,19,17.875
hbase-server/src/test/java/org/apache/hadoop/hbase/util/TestRegionSplitCalculator.java,0,0,0,0,0,0,397,0,0,2,0,0,0,0,0,0,0,73,5,0,0,0,0,60,22.375
hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/MetaTableLocator.java,0,0,0,0,0,0,0,0,404,173,202,31,56,11,0,0,0,627,0,0,0,0,0,0,62.66666667
hbase-client/src/test/java/org/apache/hadoop/hbase/client/TestImmutableScan.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,69,19.20833333
hbase-thrift/src/test/java/org/apache/hadoop/hbase/thrift/TestThriftSpnegoHttpServer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,42,190,0,0,64,24
