Class,activemq-4.1.0,activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-5.3.0,activemq-5.4.0,activemq-5.5.0,activemq-5.6.0,activemq-5.7.0,activemq-5.8.0,activemq-5.9.0,activemq-5.10.0,activemq-5.11.0,activemq-5.12.0,activemq-5.13.0,activemq-5.14.0,activemq-5.15.0,activemq-5.16.0,activemq-5.17.0,average
activemq-client/src/test/java/org/apache/activemq/usage/MemoryUsageConcurrencyTest.java,0,0,0,0,0,0,0,0,0,0,172,0,0,12,0,0,0,0,0,9.684210526
activemq-optional/src/main/java/org/apache/activemq/store/amq/reader/MessageLocation.java,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,6.315789474
activemq-core/src/main/java/org/apache/activemq/openwire/v6/DiscoveryEventMarshaller.java,0,0,0,0,0,134,2,0,0,134,0,0,0,0,0,0,0,0,0,14.21052632
activemq-core/src/main/java/org/apache/activemq/openwire/v6/ShutdownInfoMarshaller.java,0,0,0,0,0,114,2,0,0,114,0,0,0,0,0,0,0,0,0,12.10526316
activemq-console/src/main/java/org/apache/activemq/console/command/AbstractJmxCommand.java,11,16,8,103,76,0,24,170,27,18,0,0,0,0,6,0,5,0,0,24.42105263
activemq-client/src/main/java/org/apache/activemq/command/IntegerResponse.java,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,2.684210526
activemq-runtime-config/src/main/java/org/apache/activemq/plugin/VirtualDestinationInterceptorProcessor.java,0,0,0,0,0,0,0,0,0,0,0,0,116,0,59,0,0,0,0,9.210526316
activemq-core/src/test/java/org/apache/activemq/network/NetworkReconnectTest.java,324,620,10,0,0,0,6,0,0,326,0,0,0,0,0,0,0,0,0,67.68421053
activemq-core/src/test/java/org/apache/activemq/usecases/TopicReplicationTest.java,0,0,0,0,0,0,116,0,0,116,0,0,0,0,0,0,0,0,0,12.21052632
activemq-core/src/main/java/org/apache/activemq/store/jdbc/TransactionContext.java,22,80,0,0,3,10,19,0,0,238,0,0,0,0,0,0,0,0,0,19.57894737
activemq-client/src/main/java/org/apache/activemq/command/SessionInfo.java,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,3.631578947
activemq-camel/src/main/java/org/apache/activemq/camel/component/broker/BrokerEndpoint.java,0,0,0,0,0,0,0,0,0,0,132,7,0,25,0,0,0,0,138,15.89473684
activemq-unit-tests/src/test/java/org/apache/activemq/broker/policy/IndividualDeadLetterViaXmlTest.java,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,2.526315789
activemq-core/src/main/java/org/apache/activemq/openwire/v1/DestinationInfoMarshaller.java,23,75,0,0,0,0,2,0,0,177,0,0,0,0,0,0,0,0,0,14.57894737
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v9/BaseCommandTestSupport.java,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2
activeio/activeio-core/src/main/java/org/apache/activeio/oneport/IIOPRecognizer.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.894736842
activemq-core/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java,11,33,0,0,0,0,8,0,0,80,0,0,0,0,0,0,0,0,0,6.947368421
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveSingleUrlTest.java,0,0,0,0,63,15,6,0,0,80,0,0,0,0,0,0,0,0,0,8.631578947
activemq-core/src/main/java/org/apache/activemq/kaha/impl/index/IndexItem.java,325,202,0,7,0,0,2,0,0,332,0,0,0,0,0,0,0,0,0,45.68421053
activemq-core/src/test/java/org/apache/activemq/thread/PooledTaskRunnerTest.java,0,0,152,15,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,17.47368421
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v2/ActiveMQMapMessageMarshaller.java,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,6.052631579
activemq-core/src/main/java/org/apache/activemq/openwire/v6/ActiveMQQueueMarshaller.java,0,0,0,0,0,114,2,0,0,114,0,0,0,0,0,0,0,0,0,12.10526316
activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnector.java,0,0,0,0,0,0,0,0,0,620,26,12,5,0,0,10,0,46,17,38.73684211
activemq-unit-tests/src/test/java/org/apache/activemq/command/ActiveMQMessageTest.java,0,0,0,0,0,0,0,0,0,948,74,0,36,0,0,0,0,0,0,55.68421053
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ4554Test.java,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,5.631578947
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ3934Test.java,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,5.526315789
activemq-unit-tests/src/test/java/org/apache/activemq/security/SimpleAnonymousPluginTest.java,0,0,0,0,0,0,0,0,0,121,22,0,18,0,0,0,0,0,0,8.473684211
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v2/XATransactionIdTest.java,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,2.736842105
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/message/AMQPNativeInboundTransformer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,13,12,0,0,3.736842105
activemq-client/src/main/java/org/apache/activemq/openwire/v12/MessageDispatchNotificationMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,7.578947368
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v3/XATransactionIdMarshaller.java,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,7.315789474
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/BrowseOverNetworkTest.java,0,0,0,0,0,0,0,0,0,248,10,0,0,0,0,0,0,0,0,13.57894737
activemq-core/src/main/java/org/apache/activemq/kaha/impl/container/ContainerValueCollection.java,146,117,0,0,0,0,2,0,0,131,0,0,0,0,0,0,0,0,0,20.84210526
activemq-core/src/test/java/org/apache/activemq/broker/ConcurrentConnectSimulationTest.java,0,0,0,0,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,6.210526316
activemq-core/src/main/java/org/apache/activemq/openwire/v4/ConsumerControlMarshaller.java,0,0,0,0,153,0,2,0,0,153,0,0,0,0,0,0,0,0,0,16.21052632
activemq-core/src/main/java/org/apache/activemq/openwire/v4/DataArrayResponseMarshaller.java,0,0,0,0,151,0,2,0,0,151,0,0,0,0,0,0,0,0,0,16
activemq-core/src/test/java/org/apache/activemq/openwire/v7/ExceptionResponseTest.java,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v1/ProducerInfoTest.java,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,2.894736842
activemq-core/src/main/java/org/apache/activemq/filter/DestinationMapNode.java,81,154,0,0,0,0,2,63,0,252,0,0,0,0,0,0,0,0,0,29.05263158
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/disk/journal/TargetedDataFileAppender.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,15.52631579
activemq-unit-tests/src/test/java/org/apache/activemq/blob/FTPBlobUploadStrategyTest.java,0,0,0,0,0,0,0,0,0,78,25,0,0,0,0,0,0,0,75,9.368421053
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/TestSupport.java,0,0,0,0,0,0,0,0,0,152,9,0,0,0,0,0,0,0,0,8.473684211
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ3529Test.java,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,9.315789474
activemq-core/src/test/java/org/apache/activemq/transport/mqtt/MQTTSSLTest.java,0,0,0,0,0,0,0,67,2,69,0,0,0,0,0,0,0,0,0,7.263157895
activemq-core/src/main/java/org/apache/activemq/filter/DestinationPath.java,11,17,0,0,0,0,2,0,0,86,0,0,0,0,0,0,0,0,0,6.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v1/ConnectionIdTest.java,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,2.526315789
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v4/BaseCommandMarshaller.java,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,6.210526316
activemq-unit-tests/src/test/java/org/apache/activemq/command/MessageTest.java,0,0,0,0,0,0,0,0,0,88,0,12,0,0,0,0,0,0,0,5.263157895
activemq-core/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java,106,37,0,0,0,0,8,0,0,111,0,0,0,0,0,0,0,0,0,13.78947368
activemq-broker/src/main/java/org/apache/activemq/network/MBeanNetworkListener.java,0,0,0,0,0,0,0,0,0,88,8,49,0,0,0,0,0,0,0,7.631578947
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v7/KeepAliveInfoMarshaller.java,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052631579
activemq-core/src/main/java/org/apache/activemq/openwire/v6/DataResponseMarshaller.java,0,0,0,0,0,129,2,0,0,129,0,0,0,0,0,0,0,0,0,13.68421053
activemq-core/src/main/java/org/apache/activemq/command/MessageId.java,11,105,0,0,0,0,2,32,2,195,0,0,0,0,0,0,0,0,0,18.26315789
activemq-core/src/test/java/org/apache/activemq/broker/BrokerRedeliveryTest.java,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0,14.84210526
activemq-client/src/main/java/org/apache/activemq/filter/WildcardDestinationFilter.java,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,4.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/broker/jmx/HealthViewMBeanTest.java,0,0,0,0,0,0,0,0,0,110,1,6,0,1,0,5,0,0,0,6.473684211
activemq-core/src/main/java/org/apache/activemq/transport/nio/NIOTransport.java,0,155,0,0,0,9,4,22,0,168,0,0,0,0,0,0,0,0,0,18.84210526
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v5/PartialCommandMarshaller.java,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,7
activemq-core/src/main/java/org/apache/activemq/kaha/impl/StoreByteArrayOutputStream.java,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.10526316
activemq-core/src/test/java/org/apache/activemq/openwire/v8/JournalTraceTest.java,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activecluster/src/java/org/apache/activecluster/impl/DefaultDestinationMarshaller.java,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.210526316
activemq-core/src/main/java/org/apache/activemq/broker/jmx/BrokerView.java,39,154,69,4,44,25,37,166,40,456,0,0,0,0,0,0,0,0,0,54.42105263
activemq-broker/src/main/java/org/apache/activemq/store/TopicMessageStore.java,0,0,0,0,0,0,0,0,0,133,0,2,0,40,2,17,0,1,0,10.26315789
activemq-core/src/main/java/org/apache/activemq/broker/region/virtual/CompositeDestinationFilter.java,0,83,13,0,0,0,2,0,0,88,0,0,0,0,0,0,0,0,0,9.789473684
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v5/ConsumerInfoMarshaller.java,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,13.42105263
activemq-jaas/src/main/java/org/apache/activemq/jaas/CertificateCallback.java,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.157894737
activemq-core/src/test/java/org/apache/activemq/security/CachedLDAPAuthorizationModuleLegacyOpenLDAPTest.java,0,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,10.21052632
activemq-unit-tests/src/test/java/org/apache/activemq/config/BrokerXmlConfigFromJNDITest.java,0,0,0,0,0,0,0,0,0,52,5,0,0,0,0,0,0,0,0,3
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompFrameError.java,39,21,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,5.052631579
activemq-client/src/main/java/org/apache/activemq/ConfigurationException.java,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1.684210526
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v5/MessageAckMarshaller.java,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,8.263157895
activemq-broker/src/main/java/org/apache/activemq/network/CompositeDemandForwardingBridge.java,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2.052631579
activeio/activeio-core/src/main/java/org/apache/activeio/packet/ByteSequence.java,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.105263158
activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQDestinationMarshaller.java,0,114,0,0,0,0,2,0,0,114,0,0,0,0,0,0,0,0,0,12.10526316
activemq-core/src/test/java/org/apache/activemq/openwire/v7/DataResponseTest.java,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/JmsBenchmark.java,0,0,0,0,0,0,0,0,0,204,21,0,0,0,0,0,0,0,0,11.84210526
activemq-tooling/activemq-junit/src/main/java/org/apache/activemq/junit/AbstractActiveMQConsumerResource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,6.210526316
activemq-web/src/main/java/org/apache/activemq/web/DurableSubscriberFacade.java,0,48,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,2.947368421
activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerNetworkConnectorWildcardDynamicallyIncludedDestinationTest.java,0,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,3.473684211
activemq-core/src/main/java/org/apache/activemq/broker/region/group/MessageGroupHashBucketFactory.java,52,16,0,0,0,0,2,0,0,52,0,0,0,0,0,0,0,0,0,6.421052632
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v8/BrokerInfoMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052631579
activemq-core/src/test/java/org/apache/activemq/openwire/v9/ExceptionResponseTest.java,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/broker/scheduler/JobSchedulerTxTest.java,0,0,0,0,0,0,0,0,0,0,157,0,52,0,0,0,0,0,0,11
activemq-core/src/main/java/org/apache/activemq/security/JaasDualAuthenticationBroker.java,0,0,0,0,0,122,10,6,0,122,0,0,0,0,0,0,0,0,0,13.68421053
activemq-core/src/test/java/org/apache/activemq/bugs/AMQ3140Test.java,0,0,0,0,0,0,144,0,0,144,0,0,0,0,0,0,0,0,0,15.15789474
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v1/BaseCommandTestSupport.java,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2.052631579
activemq-core/src/test/java/org/apache/activemq/openwire/v9/RemoveInfoTest.java,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-core/src/main/java/org/apache/activemq/kaha/RuntimeStoreException.java,24,32,0,0,0,0,2,0,0,63,0,0,0,0,0,0,0,0,0,6.368421053
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,151,223,15,34,32,18,40,32,54,256,0,0,0,0,0,0,0,0,0,45
activemq-core/src/main/java/org/apache/activemq/openwire/v5/ResponseMarshaller.java,0,0,0,0,128,0,2,0,0,128,0,0,0,0,0,0,0,0,0,13.57894737
activemq-unit-tests/src/test/java/org/apache/activemq/JmsQueueBrowserExpirationTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,43,0,0,0,10
activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PolicyEntry.java,79,196,86,143,169,138,34,67,14,859,0,0,0,0,0,0,0,0,0,93.94736842
activemq-core/src/test/java/org/apache/activemq/transport/stomp/ConnectTest.java,0,0,0,0,0,0,0,178,0,178,0,0,0,0,0,0,0,0,0,18.73684211
activemq-unit-tests/src/test/java/org/apache/activemq/xbean/MultipleTestsWithXBeanFactoryBeanTest.java,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1.894736842
activemq-core/src/test/java/org/apache/activemq/transport/tcp/SslSocketHelper.java,39,17,0,0,0,0,2,0,0,44,0,0,0,0,0,0,0,0,0,5.368421053
activemq-core/src/main/java/org/apache/activemq/kaha/impl/index/tree/TreePageEntry.java,0,93,0,0,0,0,2,0,0,93,0,0,0,0,0,0,0,0,0,9.894736842
activemq-client/src/main/java/org/apache/activemq/openwire/v8/ConnectionErrorMarshaller.java,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.105263158
activemq-core/src/main/java/org/apache/activemq/memory/Cache.java,11,60,0,0,0,0,2,0,0,64,0,0,0,0,0,0,0,0,0,7.210526316
activemq-spring/src/main/java/org/apache/activemq/xbean/XBeanBrokerFactory.java,0,0,0,0,0,0,0,0,0,113,11,0,0,0,0,0,0,0,0,6.526315789
activemq-core/src/test/java/org/apache/activemq/openwire/BrokerInfoData.java,11,3,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2.578947368
activemq-camel/src/main/java/org/apache/activemq/camel/component/ActiveMQComponent.java,0,0,0,136,0,37,12,27,0,0,81,2,7,0,0,40,27,64,249,35.89473684
activemq-core/src/main/java/org/apache/activemq/openwire/v6/LastPartialCommandMarshaller.java,0,0,0,0,0,114,2,0,0,114,0,0,0,0,0,0,0,0,0,12.10526316
activemq-amq-store/src/main/java/org/apache/activemq/kaha/impl/async/DataFileAppender.java,0,0,0,0,0,0,0,0,0,440,440,0,0,0,0,0,0,0,0,46.31578947
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v7/MessageIdMarshaller.java,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ6121Test.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,149,15.68421053
activemq-core/src/test/java/org/apache/activemq/openwire/v3/MessageAckTest.java,0,56,0,0,0,0,2,0,0,56,0,0,0,0,0,0,0,0,0,6
activeio/activeio-core/src/main/java/org/apache/activeio/journal/active/ControlFile.java,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52631579
activemq-core/src/main/java/org/apache/activemq/openwire/v3/KeepAliveInfoMarshaller.java,0,115,0,0,0,0,2,0,0,115,0,0,0,0,0,0,0,0,0,12.21052632
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/TransactionTest.java,0,0,0,0,0,0,0,0,0,120,8,0,0,0,0,0,0,0,0,6.736842105
activemq-optional/src/main/java/org/apache/activemq/transport/https/HttpsClientTransport.java,0,0,34,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,3.578947368
activemq-unit-tests/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,6.684210526
activemq-tooling/maven-activemq-perf-plugin/src/main/java/org/apache/activemq/tool/JmsProducerSystem.java,80,12,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,8.947368421
activemq-core/src/main/java/org/apache/activemq/openwire/v7/WireFormatInfoMarshaller.java,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/MessageReroutingTest.java,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,4.578947368
activemq-client/src/main/java/org/apache/activemq/openwire/v8/BrokerInfoMarshaller.java,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.105263158
activemq-client/src/main/java/org/apache/activemq/util/BitArray.java,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,8.684210526
activemq-client/src/test/java/org/apache/activemq/util/ClassLoadingAwareObjectInputStreamTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,5,2,29.68421053
activemq-jms-pool/src/test/java/org/apache/activemq/jms/pool/PooledConnectionSessionCleanupTest.java,0,0,0,0,0,0,0,0,0,0,229,0,0,72,0,0,0,0,0,15.84210526
activemq-tooling/activemq-perf-maven-plugin/src/main/java/org/apache/activemq/tool/reports/PerformanceStatisticsUtil.java,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,5.263157895
activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQObjectMessageMarshaller.java,114,9,0,0,0,0,2,0,0,115,0,0,0,0,0,0,0,0,0,12.63157895
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v6/MessagePullTest.java,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,3.157894737
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v6/ActiveMQObjectMessageMarshaller.java,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,6
activemq-http/src/test/java/org/apache/activemq/IDERunner.java,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,2.368421053
activemq-optional/src/main/java/org/apache/activemq/store/amq/reader/AMQReader.java,0,0,0,0,172,0,0,0,1,171,0,0,0,0,0,0,0,0,0,18.10526316
activemq-core/src/main/java/org/apache/activemq/openwire/v2/SubscriptionInfoMarshaller.java,144,9,0,0,10,0,2,0,0,145,0,0,0,0,0,0,0,0,0,16.31578947
activemq-core/src/test/java/org/apache/activemq/openwire/v9/DataArrayResponseTest.java,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompTransport.java,0,0,0,0,0,38,0,11,0,41,0,0,0,0,0,0,0,0,0,4.736842105
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/AbstractKahaDBStore.java,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,13,0,39.89473684
activemq-client/src/main/java/org/apache/activemq/util/StringArrayConverter.java,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,3.526315789
activemq-broker/src/main/java/org/apache/activemq/util/HexSupport.java,0,0,0,0,0,0,0,0,0,95,0,0,0,34,0,0,0,0,0,6.789473684
activemq-amq-store/src/main/java/org/apache/activemq/kaha/BytesMarshaller.java,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,5.789473684
activemq-core/src/main/java/org/apache/activemq/kaha/StoreLocation.java,42,36,0,0,0,0,2,0,0,40,0,0,0,0,0,0,0,0,0,6.315789474
activemq-core/src/main/java/org/apache/activemq/broker/region/BaseDestination.java,0,79,128,200,266,243,21,132,35,778,0,0,0,0,0,0,0,0,0,99.05263158
activemq-pool/src/main/java/org/apache/activemq/pool/PooledConnectionFactory.java,0,0,0,212,0,42,8,59,392,14,512,0,16,0,0,0,0,0,0,66.05263158
activemq-broker/src/main/java/org/apache/activemq/network/LdapNetworkConnector.java,0,0,0,0,0,0,0,0,0,443,34,0,12,25,0,0,0,0,8,27.47368421
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/disk/index/HashBin.java,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,5.368421053
activemq-core/src/test/java/org/apache/activemq/openwire/v3/LastPartialCommandTest.java,0,49,0,0,0,0,2,0,0,49,0,0,0,0,0,0,0,0,0,5.263157895
activemq-core/src/test/java/org/apache/activemq/broker/virtual/VirtualTopicDLQTest.java,0,0,0,0,0,0,0,415,0,415,0,0,0,0,0,0,0,0,0,43.68421053
activemq-core/src/test/java/org/apache/activemq/kaha/impl/async/JournalPerfTool.java,0,81,0,0,0,0,2,81,0,0,0,0,0,0,0,0,0,0,0,8.631578947
activemq-core/src/main/java/org/apache/activemq/openwire/v5/ProducerAckMarshaller.java,0,0,0,0,133,0,2,0,0,133,0,0,0,0,0,0,0,0,0,14.10526316
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/ReferenceRecord.java,0,65,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,6.842105263
activemq-core/src/main/java/org/apache/activemq/openwire/v4/TransactionIdMarshaller.java,0,0,0,0,99,0,2,0,0,99,0,0,0,0,0,0,0,0,0,10.52631579
activemq-core/src/test/java/org/apache/activemq/openwire/v7/MessageDispatchNotificationTest.java,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.105263158
activemq-core/src/main/java/org/apache/activemq/util/ClassLoadingAwareObjectInputStream.java,61,13,30,0,0,0,0,31,35,102,0,0,0,0,0,0,0,0,0,14.31578947
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v7/ActiveMQMapMessageMarshaller.java,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052631579
activemq-core/src/main/java/org/apache/activemq/openwire/v2/MessageMarshaller.java,274,92,0,0,0,0,2,0,0,266,0,0,0,0,0,0,0,0,0,33.36842105
activemq-core/src/test/java/org/apache/activemq/spring/ConsumerBean.java,43,40,0,0,73,0,6,19,0,167,0,0,0,0,0,0,0,0,0,18.31578947
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/message/AmqpContentTypeSupportTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,12.05263158
activemq-broker/src/main/java/org/apache/activemq/broker/region/group/MessageGroupMap.java,0,0,0,0,0,0,0,0,0,36,11,0,3,0,0,0,0,0,0,2.631578947
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/RawRollbackSharedConsumerTests.java,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,7.052631579
activeio/activeio-aio/src/main/java/org/apache/activeio/packet/async/aio/AIOSyncChannelServer.java,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.631578947
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v8/BrokerIdMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v3/MessageAckTest.java,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,2.947368421
activemq-core/src/test/java/org/apache/activemq/command/ActiveMQBytesMessageTest.java,11,32,0,0,0,0,2,0,0,488,0,0,0,0,0,0,0,0,0,28.05263158
activemq-core/src/test/java/org/apache/activemq/camel/component/AdvisoryConsumerExample.java,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.578947368
activemq-unit-tests/src/test/java/org/apache/activemq/openwire/v2/JournalQueueAckTest.java,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,2.736842105
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java,0,0,222,66,60,64,108,52,16,316,0,0,0,0,0,0,0,0,0,47.57894737
activemq-unit-tests/src/test/java/org/apache/activemq/test/message/NestedMapMessageTest.java,0,0,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,5.263157895
activemq-jmeter/src/test/java/org/activemq/usecases/PersistentNonDurableTopicSystemTest.java,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.052631579
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/protocol/AmqpConnection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,824,14,12,32,21,0,47.52631579
activemq-core/src/test/java/org/apache/activemq/openwire/v2/BrokerInfoTest.java,71,31,0,0,0,0,2,0,0,60,0,0,0,0,0,0,0,0,0,8.631578947
