Class,cxf-2.2,cxf-2.3.0,cxf-2.4.0,cxf-2.5.0,cxf-2.6.0,cxf-2.7.0,cxf-3.0.0,cxf-3.1.0,cxf-3.2.0,cxf-3.3.0,cxf-3.4.0,cxf-3.5.0,cxf-3.5.3,average
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/DataBindingProviderTest.java,0,214,51,0,265,0,0,0,0,0,0,0,0,40.76923077
common/common/src/main/java/org/apache/cxf/management/annotation/ManagedAttribute.java,0,0,0,0,43,0,0,0,0,0,0,0,0,3.307692308
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/provider/HttpHeadersImpl.java,78,0,0,0,0,0,0,0,0,0,0,0,0,6
rt/rs/security/jose/src/test/java/org/apache/cxf/rs/security/jose/cookbook/JwsJoseCookBookTest.java,0,0,0,0,0,0,0,664,664,0,0,0,0,102.1538462
rt/frontend/simple/src/test/java/org/apache/cxf/frontend/spring/SpringBeansTest.java,70,11,7,0,0,0,0,0,12,10,0,0,0,8.461538462
rt/rs/security/jose-parent/jose-jaxrs/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/JweContainerRequestFilter.java,0,0,0,0,0,0,0,0,53,8,7,0,0,5.230769231
systests/transport-jms/src/test/java/org/apache/cxf/systest/jms/GreeterImplTwoWayJMSRuntimeCorrelationIDStaticPrefixEng.java,0,0,32,64,0,0,32,0,0,0,0,0,0,9.846153846
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/tokens/mac/HmacUtils.java,0,0,0,0,0,103,103,0,0,0,0,0,0,15.84615385
rt/bindings/coloc/src/main/java/org/apache/cxf/binding/coloc/ColocInInterceptor.java,0,0,0,0,0,0,0,0,10,4,0,0,0,1.076923077
distribution/src/main/release/samples/jax_rs/big_query/src/main/java/demo/jaxrs/server/BigQueryStart.java,0,0,0,0,0,0,0,0,32,0,0,0,0,2.461538462
rt/core/src/main/java/org/apache/cxf/endpoint/EndpointImpl.java,0,8,0,9,190,0,0,0,0,0,0,0,0,15.92307692
rt/management-web/src/main/java/org/apache/cxf/management/web/browser/client/ui/browser/NavigationSidebarViewImpl.java,0,0,120,0,0,0,0,0,120,0,0,0,0,18.46153846
rt/databinding/jaxb/src/test/java/org/apache/cxf/jaxb/UtilsTest.java,0,0,0,0,0,0,87,0,0,9,0,0,0,7.384615385
systests/transport-jms/src/test/java/org/apache/cxf/jms/testsuite/services/Test1103Impl.java,0,0,39,78,0,0,0,0,2,0,0,0,0,9.153846154
systests/databinding/src/test/java/org/apache/cxf/systest/jaxb/util/ClassArrayFactoryBean.java,0,76,0,0,2,0,0,0,0,0,0,0,0,6
rt/frontend/jaxws/src/main/jaxws22/org/apache/cxf/jaxws22/spring/JAXWS22SpringEndpointImpl.java,0,48,12,0,10,0,0,56,0,0,0,0,0,9.692307692
systests/ws-rm/src/test/java/org/apache/cxf/systest/ws/rm/ServiceInvocationAckPersistenceTest.java,0,0,0,0,53,28,7,0,2,0,0,0,0,6.923076923
systests/src/test/java/org/apache/cxf/systest/jms/GreeterImplDocBase.java,48,48,0,0,0,0,0,0,0,0,0,0,0,7.384615385
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/tokens/DoubleItBSTImpl.java,0,0,0,0,0,0,72,2,32,1,7,0,0,8.769230769
distribution/src/main/release/samples/jax_rs/sse_spring/src/main/java/demo/jaxrs/sse/StatsApplication.java,0,0,0,0,0,0,0,0,26,0,0,0,0,2
systests/uncategorized/src/test/java/org/apache/cxf/systest/interceptor/InterceptorFaultTest.java,0,360,18,0,119,28,53,0,117,4,0,0,0,53.76923077
rt/frontend/simple/src/test/java/org/apache/cxf/service/factory/HelloServiceInterceptor.java,0,32,0,0,0,0,0,0,6,0,0,0,0,2.923076923
rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/soap/RetransmissionQueueImpl.java,5,34,34,169,34,60,506,6,178,8,12,13,0,81.46153846
rt/security/src/main/java/org/apache/cxf/rt/security/claims/interceptor/ClaimsAuthorizingInterceptor.java,0,0,0,0,0,0,0,0,0,244,37,0,0,21.61538462
core/src/main/java/org/apache/cxf/configuration/spring/StringBeanDefinitionParser.java,0,0,0,0,0,0,39,0,0,0,0,0,0,3
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/security/JAXRSSimpleSecurityTest.java,0,0,73,0,0,2,0,0,24,2,0,0,0,7.769230769
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/soap12/Soap12Test.java,0,0,0,178,8,7,55,0,71,24,1,90,0,33.38461538
rt/core/src/main/java/org/apache/cxf/interceptor/PrettyLoggingOutInterceptor.java,112,11,0,105,0,0,0,0,0,0,0,0,0,17.53846154
systests/src/test/java/org/apache/cxf/systest/jms/EmbeddedJMSBrokerLauncher.java,0,63,0,0,0,0,0,0,0,0,0,0,0,4.846153846
maven-plugins/archetypes/cxf-jaxws-javafirst/src/main/resources/archetype-resources/src/test/java/HelloWorldImplTest.java,0,0,0,0,0,0,31,0,4,0,0,0,0,2.692307692
rt/transports/http/src/main/java/org/apache/cxf/transport/http/HTTPTransportFactory.java,0,0,271,22,12,19,164,0,76,5,0,2,0,43.92307692
tools/javato/ws/src/test/java/org/apache/cxf/tools/java2wsdl/processor/JavaToProcessorTest.java,39,62,33,24,21,2,261,105,118,18,80,255,0,78.30769231
api/src/test/java/org/apache/cxf/transport/ChainInitiationObserverTest.java,0,0,0,0,92,0,92,0,0,0,0,0,0,14.15384615
services/xkms/xkms-x509-handlers/src/test/java/org/apache/cxf/xkms/x509/validator/TrustedAuthorityValidatorTest.java,0,0,0,0,0,0,136,0,0,0,0,0,0,10.46153846
distribution/src/main/release/samples/throttling/src/main/java/demo/throttling/server/GreeterImpl.java,0,0,0,0,0,0,0,33,6,0,0,0,0,3
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/tokens/hawk/HawkAccessTokenValidatorClient.java,0,0,0,0,0,0,0,70,21,2,0,0,0,7.153846154
integration/tracing/tracing-opentracing/src/main/java/org/apache/cxf/tracing/opentracing/AbstractOpenTracingProvider.java,0,0,0,0,0,0,0,0,0,130,26,4,0,12.30769231
systests/uncategorized/src/test/java/org/apache/cxf/systest/mtom/MtomServerTest.java,0,270,0,0,0,60,12,1,38,4,0,0,0,29.61538462
services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/x509_symmetric/X509SymmetricBindingTest.java,0,0,0,126,8,34,99,0,211,0,0,0,0,36.76923077
rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/policyvalidators/ClaimsPolicyValidator.java,0,0,0,0,0,44,4,0,6,0,0,0,0,4.153846154
integration/tracing/tracing-opentracing/src/main/java/org/apache/cxf/tracing/opentracing/jaxrs/OpenTracingFeature.java,0,0,0,0,0,0,0,0,0,46,0,0,0,3.538461538
systests/transport-undertow/src/test/java/org/apache/cxf/systest/http_undertow/continuations/HelloImplWithWrapppedContinuation.java,0,0,0,0,0,0,0,0,129,2,0,0,0,10.07692308
rt/frontend/jaxws/src/main/generated/org/apache/cxf/jaxws/javaee/RunAsType.java,0,0,0,0,0,0,144,0,0,0,0,0,0,11.07692308
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/basic/BadXMLTest.java,0,0,0,0,0,0,0,0,0,8,0,0,0,0.615384615
rt/databinding/jaxb/src/test/java/org/apache/cxf/jaxb/OrderException.java,0,0,0,0,0,0,108,0,14,0,0,0,0,9.384615385
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/services/AccessTokenService.java,0,0,0,0,192,42,140,37,99,13,4,0,0,40.53846154
distribution/src/main/release/samples/jax_rs/basic_https/src/main/java/org/apache/commons/httpclient/contrib/ssl/AuthSSLInitializationError.java,0,0,52,0,0,52,0,0,0,0,0,0,0,8
systests/tracing/src/test/java/org/apache/cxf/systest/jaxrs/tracing/opentracing/OpenTracingTracingTest.java,0,0,0,0,0,0,0,0,0,407,357,0,0,58.76923077
systests/ws-rm/src/test/java/org/apache/cxf/systest/ws/rm/MessageLossSimulator.java,0,0,0,0,129,42,45,0,31,0,0,0,0,19
services/sts/sts-core/src/test/java/org/apache/cxf/sts/operation/ValidateSamlUnitTest.java,0,0,0,290,0,0,16,0,106,7,0,14,0,33.30769231
systests/jaxws/src/test/java/org/apache/cxf/systest/provider/CXF4130Provider.java,0,0,0,0,90,0,0,0,6,0,0,0,0,7.384615385
integration/jca/src/test/java/org/apache/cxf/jca/servant/EJBEndpointTest.java,0,0,0,0,0,0,4,0,16,7,0,0,0,2.076923077
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/policy/UriDomainExpression.java,0,0,0,0,0,0,79,79,0,0,0,0,0,12.15384615
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/nonspring/JAXRSNonSpringJaxrsServletTest.java,0,0,0,0,0,0,0,0,0,0,80,47,0,9.769230769
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/saml/server/DoubleItImpl.java,0,0,38,16,52,0,0,0,0,0,0,0,0,8.153846154
core/src/main/java/org/apache/cxf/bus/spring/NamespaceHandler.java,0,0,0,0,0,0,57,0,8,0,3,1,0,5.307692308
rt/transports/http-netty/netty-server/src/main/java/org/apache/cxf/transport/http/netty/server/interceptor/HttpSessionInterceptor.java,0,0,0,0,0,0,82,0,14,1,5,0,0,7.846153846
rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/KeyEncryptionProvider.java,0,0,0,0,0,0,0,0,27,0,0,0,0,2.076923077
rt/core/src/main/java/org/apache/cxf/clustering/AbstractStaticFailoverStrategy.java,0,96,0,10,165,0,0,0,0,0,0,0,0,20.84615385
rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/types/CorbaObjectReferenceListener.java,0,0,0,0,0,0,0,0,0,3,0,2,0,0.384615385
rt/bindings/xml/src/main/java/org/apache/cxf/binding/xml/wsdl11/HttpAddressPlugin.java,4,0,0,0,0,0,3,0,2,0,0,0,0,0.692307692
rt/transports/jms/src/main/java/org/apache/cxf/transport/jms/uri/JMSURIConstants.java,0,65,0,0,0,2,67,0,0,0,0,0,0,10.30769231
core/src/main/java/org/apache/cxf/buslifecycle/BusCreationListener.java,0,0,0,0,0,0,42,0,12,0,0,0,0,4.153846154
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/claims/ClaimsCallbackHandler.java,0,0,0,0,0,0,68,0,12,2,0,0,30,8.615384615
distribution/src/main/release/samples/ws_transaction/ws_first/src/main/java/sample/ws/service/FirstServiceATImpl.java,0,0,0,0,0,0,0,0,0,0,88,0,0,6.769230769
rt/databinding/aegis/src/main/java/org/apache/cxf/aegis/AegisXMLStreamDataWriter.java,0,60,0,0,3,0,0,0,28,0,0,0,0,7
testutils/src/main/java/org/apache/hello_world_soap_http/AnotherDerivedGreeterImpl.java,0,0,0,0,0,0,0,0,16,0,0,0,0,1.230769231
rt/rs/microprofile-client/src/main/java/org/apache/cxf/microprofile/client/MPRestClientCallback.java,0,0,0,0,0,0,0,0,0,100,65,0,0,12.69230769
rt/rs/extensions/search/src/main/java/org/apache/cxf/jaxrs/ext/search/client/PartialCondition.java,0,0,0,0,33,0,8,0,4,0,0,0,0,3.461538462
distribution/src/main/release/samples/jax_rs/sse_cdi/src/main/java/demo/jaxrs/sse/StatsApplication.java,0,0,0,0,0,0,0,0,44,18,0,0,0,4.769230769
rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/types/AbstractCorbaTypeListener.java,8,0,0,0,0,0,0,0,2,0,0,0,0,0.769230769
distribution/src/main/release/samples/sts/src/demo/wssec/server/GreeterImpl.java,0,0,0,43,0,43,0,0,0,0,0,0,0,6.615384615
rt/core/src/main/java/org/apache/cxf/bus/managers/ServerRegistryImpl.java,0,0,0,0,99,0,99,0,0,0,0,0,0,15.23076923
rt/security-saml/src/test/java/org/apache/cxf/rt/security/saml/xacml/SamlRequestComponentBuilderTest.java,0,0,0,0,0,0,0,153,153,0,0,0,0,23.53846154
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/BookServerRestSoap.java,0,90,0,0,0,2,0,8,10,2,46,0,0,12.15384615
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/nio/NioInputStream.java,0,0,0,0,0,0,0,0,84,0,0,0,0,6.461538462
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/java5/map/StudentServiceDocLiteral.java,5,0,0,0,0,0,0,0,4,0,2,0,0,0.846153846
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/fortest/jaxb/index/SuperBook3.java,0,0,0,0,0,0,44,0,6,0,0,0,0,3.846153846
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/addressing/MAPTestBase.java,0,412,8,22,2,17,5,0,90,9,4,0,0,43.76923077
rt/rs/security/oauth-parent/oauth/src/main/java/org/apache/cxf/rs/security/oauth/data/Token.java,0,0,0,118,39,0,0,0,8,0,0,131,0,22.76923077
distribution/src/main/release/samples/sts_issue_operation/src/main/java/demo/sts/provider/cert/CertificateVerificationException.java,0,0,32,32,0,0,0,0,0,0,0,0,0,4.923076923
rt/transports/http-jetty/src/main/java/org/apache/cxf/transport/http_jetty/JettyHTTPDestination.java,116,104,44,13,68,81,188,143,140,2,2,0,0,69.30769231
systests/src/test/java/org/apache/cxf/systest/provider/HWDOMSourcePayloadXMLBindingProvider.java,0,71,0,0,0,0,0,0,0,0,0,0,0,5.461538462
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/secure_conv/SecurityContextTokenUnitTest.java,0,0,0,140,8,11,36,0,77,9,2,74,0,27.46153846
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/model/wadl/BookStore.java,0,190,23,8,13,11,227,0,0,0,0,0,0,36.30769231
systests/transport-jms/src/test/java/org/apache/cxf/systest/jms/action/Server.java,0,0,0,0,0,0,0,0,0,0,45,0,0,3.461538462
rt/management-web/src/main/java/org/apache/cxf/management/web/logging/atom/deliverer/RetryingDeliverer.java,0,143,0,0,0,2,0,0,143,0,0,0,0,22.15384615
testutils/src/main/java/org/apache/hello_world_soap_http/DocLitBareGreeterImpl.java,0,0,0,0,0,0,0,0,8,0,0,0,0,0.615384615
services/wsn/wsn-api/src/main/java/org/apache/cxf/wsn/wsdl/WSNWSDLLocator.java,0,0,0,37,0,0,0,0,6,0,0,0,0,3.307692308
rt/bindings/soap/src/test/java/org/apache/cxf/binding/soap/interceptor/SoapPreProtocolOutInterceptorTest.java,0,0,0,137,10,0,28,0,22,11,0,0,0,16
services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/common/SAMLRealmCNCodec.java,0,0,0,0,0,0,31,0,6,0,0,0,0,2.846153846
rt/core/src/main/java/org/apache/cxf/wsdl11/SchemaSerializer.java,0,7,0,0,3,0,62,0,0,0,0,0,0,5.538461538
core/src/main/java/org/apache/cxf/interceptor/ServiceInvokerInterceptor.java,0,0,0,0,0,0,174,1,35,0,0,2,0,16.30769231
testutils/src/main/java/org/apache/cxf/greeter_control/GreeterImplBase.java,0,0,0,0,0,0,0,0,2,0,0,0,0,0.153846154
rt/features/clustering/src/main/java/org/apache/cxf/clustering/blueprint/Activator.java,0,0,0,0,0,0,46,0,20,0,0,0,0,5.076923077
rt/javascript/javascript-tests/src/test/java/org/apache/cxf/javascript/fortest/aegis/BeanWithAnyTypeArray.java,0,0,0,0,40,0,0,0,2,0,0,0,0,3.230769231
tools/validator/src/test/java/org/apache/cxf/tools/validator/WSDLValidationTest.java,241,3,0,0,2,0,0,8,20,5,29,0,0,23.69230769
distribution/src/main/release/samples/ws_security/interopfest/wssec11/src/main/java/interop/server/PingService.java,64,0,0,0,0,64,0,0,0,0,0,0,0,9.846153846
tools/wsdlto/frontend/jaxws/src/main/java/org/apache/cxf/tools/wsdlto/frontend/jaxws/processor/internal/annotator/XmlSeeAlsoAnnotator.java,0,0,0,0,0,0,0,0,6,0,0,2,0,0.615384615
systests/transport-undertow/src/test/java/org/apache/cxf/systest/http_undertow/websocket/BookStorePerRequest.java,0,0,0,0,0,0,0,0,128,2,0,0,0,10
osgi/karaf/commands/src/main/java/org/apache/cxf/karaf/commands/StartEndpointCommand.java,0,0,0,65,0,0,0,4,45,0,0,0,0,8.769230769
distribution/src/main/release/samples/jax_rs/sse_client/src/main/java/demo/jaxrs/sse/StatsServer.java,0,0,0,0,0,0,0,0,70,2,0,0,0,5.538461538
distribution/src/main/release/samples/ws_security/sign_enc_policy/src/main/java/demo/wssec/client/Client.java,0,0,0,0,0,0,88,0,2,4,0,0,0,7.230769231
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/wssec10/server/UTPasswordCallback.java,0,0,67,0,1,0,68,0,0,0,0,0,0,10.46153846
tools/javato/ws/src/test/java/org/apache/cxf/tools/fortest/HelloReq.java,0,0,0,0,0,0,0,0,2,0,0,0,0,0.153846154
systests/transport-jms/src/test/java/org/apache/cxf/systest/jms/GreeterSpecImpl.java,0,0,44,88,0,10,44,0,0,0,0,0,0,14.30769231
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/provider/StringTextProvider.java,0,0,0,0,0,0,0,0,79,0,0,0,0,6.076923077
rt/features/metrics/src/test/java/org/apache/cxf/metrics/micrometer/provider/jaxrs/JaxrsOperationTagsCustomizerTest.java,0,0,0,0,0,0,0,0,0,0,0,73,0,5.615384615
distribution/src/main/release/samples/wsdl_first_dynamic_client/src/demo/hw/server/Server.java,43,0,0,43,0,0,0,0,0,0,0,0,0,6.615384615
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/rm/SequenceTest.java,0,1484,41,471,1616,0,0,0,0,0,0,0,0,277.8461538
tools/javato/ws/src/test/java/org/apache/cxf/tools/fortest/cxf1519/Endpoint.java,0,0,0,28,0,0,0,0,0,0,0,0,0,2.153846154
rt/transports/jms/src/main/java/org/apache/cxf/transport/jms/uri/JMSEndpointWSDLUtil.java,0,0,0,0,0,0,119,0,38,0,0,0,0,12.07692308
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/client/JAXRSClientFactory.java,185,114,4,0,0,51,332,0,0,0,0,0,0,52.76923077
distribution/src/main/release/samples/restful_http_binding/src/demo/restful/server/CustomerNotFoundFault.java,0,0,0,35,0,0,0,0,0,0,0,0,0,2.692307692
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/policy/AddressingPolicy0705Test.java,0,0,0,0,0,0,0,0,161,3,0,0,0,12.61538462
systests/jaxws/src/test/java/org/apache/cxf/systest/handlers/types/AddNumbers.java,0,93,2,0,0,0,0,0,16,0,0,0,0,8.538461538
rt/core/src/main/java/org/apache/cxf/catalog/CatalogXmlSchemaURIResolver.java,19,34,0,19,0,0,102,0,0,0,0,0,0,13.38461538
rt/transports/jms/src/main/java/org/apache/cxf/transport/jms/util/JMSSender.java,0,0,0,0,0,0,63,0,4,0,2,0,0,5.307692308
api/src/main/java/org/apache/cxf/staxutils/AbstractDOMStreamReader.java,0,0,0,0,370,0,370,0,0,0,0,0,0,56.92307692
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/interceptors/SecureConversationOutInterceptor.java,173,2,5,0,32,0,28,58,51,3,47,0,0,30.69230769
rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/runtime/CorbaDSIServant.java,28,0,0,0,4,0,0,0,34,2,0,5,0,5.615384615
testutils/src/main/java/org/apache/hello_world_soap_http/DerivedGreeterImpl.java,0,5,0,0,0,0,0,0,14,0,0,0,0,1.461538462
services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/common/DoubleItPortTypeImpl.java,0,0,0,49,1,0,0,0,12,1,0,19,0,6.307692308
systests/jaxws/src/test/java/org/apache/cxf/systest/provider/AttachmentProviderXMLClientServerTest.java,0,103,0,0,0,0,6,0,27,4,0,0,0,10.76923077
systests/kerberos/src/test/java/org/apache/cxf/systest/kerberos/jaxrs/kerberos/SuperBook.java,0,0,0,0,0,0,0,45,6,45,0,0,0,7.384615385
rt/databinding/aegis/src/main/java/org/apache/cxf/aegis/type/AbstractTypeCreator.java,25,290,2,12,18,0,16,0,32,0,5,4,0,31.07692308
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/AbstractWSATestBase.java,0,48,0,0,0,0,34,0,53,3,0,0,0,10.61538462
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/inheritance/ws2/WS2.java,0,0,0,0,0,0,5,0,0,0,0,0,0,0.384615385
rt/javascript/src/main/java/org/apache/cxf/javascript/AttributeInfo.java,281,0,33,0,274,0,0,0,0,0,0,0,0,45.23076923
systests/transports/src/test/java/org/apache/cxf/systest/jms/GreeterImplTwoWayJMS.java,0,32,32,0,0,0,0,0,0,0,0,0,0,4.923076923
systests/databinding/src/test/java/org/apache/cxf/systest/jaxb/HashMapAdapter.java,0,0,103,0,0,0,0,0,12,0,0,0,0,8.846153846
rt/frontend/jaxws/src/main/generated/org/apache/cxf/jaxws/javaee/EjbRefTypeType.java,0,0,0,0,0,0,52,0,0,0,0,0,0,4
rt/databinding/jaxb/src/test/java/org/apache/cxf/jaxb/io/MyCustomMarshallerHandler.java,0,0,0,0,0,0,0,72,12,0,0,0,0,6.461538462
rt/rs/security/http-signature/src/main/java/org/apache/cxf/rs/security/httpsignature/provider/KeyProvider.java,0,0,0,0,0,0,0,0,0,0,32,0,0,2.461538462
rt/frontend/jaxws/src/main/generated/org/apache/cxf/jaxws/javaee/HomeType.java,0,0,0,0,0,0,52,0,0,0,0,0,0,4
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/custom_onbehalfof/LocalDoubleItPortTypeImpl.java,0,0,0,0,0,0,0,0,51,1,0,52,0,8
integration/jca/src/main/java/org/apache/cxf/jca/cxf/JCABusFactory.java,10,6,0,0,4,2,0,0,69,0,17,3,0,8.538461538
api/src/main/java/org/apache/cxf/service/model/MessageInfo.java,0,2,0,0,0,0,89,0,0,0,0,0,0,7
core/src/main/java/org/apache/cxf/bus/managers/EndpointResolverRegistryImpl.java,0,0,0,0,0,0,180,0,42,2,0,0,0,17.23076923
rt/databinding/aegis/src/main/java/org/apache/cxf/aegis/type/XMLTypeCreator.java,87,241,0,0,34,0,21,0,79,14,37,0,0,39.46153846
tools/wsdlto/frontend/jaxws/src/main/java/org/apache/cxf/tools/wsdlto/frontend/jaxws/processor/internal/mapper/ParameterMapper.java,0,24,0,0,2,0,0,0,16,0,0,0,0,3.230769231
rt/ws/policy/src/main/java/org/apache/cxf/ws/policy/attachment/reference/RemoteReferenceResolver.java,24,24,3,0,0,0,4,0,29,0,0,0,0,6.461538462
core/src/main/java/org/apache/cxf/common/util/PrimitiveUtils.java,0,0,0,0,0,0,85,0,32,2,24,0,0,11
rt/ws/security/src/test/java/org/apache/cxf/ws/security/wss4j/DOMToStaxRoundTripTest.java,0,0,0,0,0,0,581,4,382,5,8,0,0,75.38461538
rt/transports/http-undertow/src/main/java/org/apache/cxf/transport/http_undertow/UndertowHTTPServerEngine.java,0,0,0,0,0,0,0,0,540,9,29,34,0,47.07692308
rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/WrappedService.java,0,9,0,0,0,0,0,0,20,0,0,0,0,2.230769231
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/wssec10/server/MutualCertificate10SignEncryptRsa15TripleDesRestricted.java,0,0,30,0,0,0,0,0,8,0,0,0,0,2.923076923
rt/rs/security/oauth-parent/oauth/src/main/java/org/apache/cxf/rs/security/oauth/data/AccessTokenRegistration.java,0,0,0,0,37,0,0,0,4,0,0,37,0,6
distribution/src/main/release/samples/logbrowser/src/main/java/demo/service/App.java,0,0,0,36,0,0,0,0,36,0,0,0,0,5.538461538
rt/transports/http-undertow/src/test/java/org/apache/cxf/transport/http_undertow/UndertowHTTPServerEngineTest.java,0,0,0,0,0,0,0,0,266,10,0,23,0,23
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/deployment/STSServer.java,0,0,0,50,0,0,0,0,2,2,0,22,0,5.846153846
services/xkms/xkms-client/src/test/java/org/apache/cxf/xkms/cache/XKMSClientCacheTest.java,0,0,0,0,0,0,113,0,50,7,0,0,0,13.07692308
rt/frontend/jaxws/src/main/generated/org/apache/cxf/jaxws/javaee/PersistenceUnitRefType.java,0,0,0,0,0,0,255,0,0,0,0,0,0,19.61538462
systests/src/test/java/org/apache/cxf/systest/type_substitution/TypeSubClientServerTest.java,0,102,0,0,0,0,0,0,0,0,0,0,0,7.846153846
rt/transports/http-netty/netty-server/src/main/java/org/apache/cxf/transport/http/netty/server/NettyHttpServletHandler.java,0,0,0,0,0,0,239,0,41,0,19,0,0,23
core/src/main/java/org/apache/cxf/BusFactory.java,0,0,0,0,0,0,426,8,28,8,19,0,0,37.61538462
rt/management-web/src/main/java/org/apache/cxf/management/web/browser/client/ui/settings/SubscriptionDialogImpl.java,0,0,146,0,2,0,0,0,146,0,0,0,0,22.61538462
rt/rs/security/sso/saml/src/main/java/org/apache/cxf/rs/security/saml/sso/MetadataWriter.java,0,0,0,0,0,0,0,270,96,2,9,17,0,30.30769231
rt/bindings/http/src/main/java/org/apache/cxf/binding/http/strategy/ResourceStrategy.java,0,0,0,0,34,0,0,0,0,0,0,0,0,2.615384615
systests/ws-security-examples/src/test/java/org/apache/cxf/systest/wssec/examples/common/DoubleItImpl.java,0,0,0,0,36,0,0,0,10,0,0,36,0,6.307692308
systests/src/test/java/org/apache/cxf/systest/http/ClientServerSessionTest.java,26,121,0,0,0,0,0,0,0,0,0,0,0,11.30769231
rt/databinding/xmlbeans/src/test/java/org/apache/cxf/xmlbeans/XMLBeansServiceTest.java,2,0,0,0,0,0,16,0,107,0,0,0,0,9.615384615
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/sdo/SDOResource.java,0,46,0,0,0,0,0,0,46,0,0,0,0,7.076923077
systests/transports/src/test/java/org/apache/cxf/systest/http2_jetty/JettyClientServerHttp2Test.java,0,0,0,0,0,0,0,0,0,0,0,48,0,3.692307692
rt/transports/http-jetty/src/test/java/org/apache/cxf/transport/http_jetty/JettyHTTPTestHandler.java,0,10,0,0,0,0,3,0,2,0,0,0,0,1.153846154
rt/rs/extensions/providers/src/main/java/org/apache/cxf/jaxrs/provider/json/SimpleTypeJsonProvider.java,0,0,0,0,0,0,0,127,31,2,0,0,0,12.30769231
distribution/src/main/release/samples/callback/src/main/java/demo/callback/client/CallbackImpl.java,0,0,0,45,2,0,0,0,8,0,0,0,0,4.230769231
distribution/src/main/release/samples/wsdl_first_xml_wrapped/src/demo/hw/server/Server.java,0,0,0,41,0,0,0,0,0,0,0,0,0,3.153846154
services/sts/sts-core/src/test/java/org/apache/cxf/sts/operation/RenewSamlUnitTest.java,0,0,0,0,560,6,24,0,262,10,3,40,0,69.61538462
core/src/main/java/org/apache/cxf/endpoint/DeferredConduitSelector.java,0,0,0,0,0,0,83,0,14,0,0,0,0,7.461538462
systests/transport-jms/src/test/java/org/apache/cxf/systest/jms/shared/JMSSharedQueueTest.java,0,0,0,0,0,0,284,84,14,1,0,30,0,31.76923077
rt/core/src/main/java/org/apache/cxf/interceptor/security/RolePrefixSecurityContextImpl.java,0,0,83,27,0,0,98,0,0,0,0,0,0,16
rt/transports/jms/src/main/java/org/apache/cxf/transport/jms/XASingleConnectionFactory.java,0,47,0,0,0,0,47,0,0,0,0,0,0,7.230769231
systests/cdi/cdi-weld/cdi-multiple-apps-weld/src/test/java/org/apache/cxf/systest/jaxrs/cdi/jetty/JettyEmbeddedTest.java,0,0,0,0,0,0,0,0,51,3,2,0,0,4.307692308
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/custom/CustomBeansTest.java,65,0,0,0,0,0,0,0,6,0,0,0,0,5.461538462
