Class,drill-0.4.0,drill-0.7.0,drill-0.8.0,drill-0.9.0,drill-1.0.0,drill-1.1.0,drill-1.2.0,drill-1.3.0,drill-1.4.0,drill-1.5.0,drill-1.6.0,drill-1.7.0,drill-1.8.0,drill-1.9.0,drill1.10.0,drill-1.11.0,drill-1.12.0,drill-1.13.0,drill-1.14.0,drill-1.15.0,drill-1.16.0,drill-1.17.0,drill-1.18.0,drill-1.19.0,drill-1.20.0,average
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/control/SendProgress.java,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1.76
exec/vector/src/main/java/org/apache/drill/exec/vector/accessor/reader/VectorAccessor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,1.24
contrib/storage-jdbc/src/main/java/org/apache/drill/exec/store/jdbc/JdbcCatalogSchema.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,3,7.16
exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillScanRelBase.java,41,16,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,39,14,0,2,2,4,5.88
exec/java-exec/src/main/java/org/apache/drill/exec/physical/base/Exchange.java,35,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,17,0,0,0,0,4.84
exec/jdbc/src/main/java/org/apache/drill/jdbc/DrillJdbc40Factory.java,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32
contrib/storage-hive/core/src/main/java/org/apache/drill/exec/store/hive/writers/complex/HiveStructWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,2.24
exec/java-exec/src/main/java/org/apache/drill/exec/work/batch/RawBatchBuffer.java,26,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.44
common/src/main/java/org/apache/drill/common/config/LogicalPlanPersistence.java,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
exec/memory/base/src/main/java/org/apache/drill/exec/exception/OutOfMemoryException.java,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2.24
exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/model/single/DirectRowIndex.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,2,0,1.72
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/data/DataServer.java,161,26,80,0,88,41,0,6,0,90,0,0,0,0,130,8,11,0,0,0,0,0,0,0,0,25.64
exec/java-exec/src/main/java/org/apache/drill/exec/physical/base/AbstractJoinPop.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9,0,0,0,0,0,3.48
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/ScanBatch.java,244,125,58,9,52,8,105,0,87,2,8,88,0,0,11,117,414,21,48,170,15,46,84,0,0,68.48
logical/src/main/java/org/apache/drill/common/expression/visitors/OpVisitor.java,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.04
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/Hash32WithSeedAsDouble.java,0,0,0,0,0,0,0,0,340,0,0,32,0,0,0,0,0,0,145,0,0,0,0,0,0,20.68
exec/java-exec/src/test/java/org/apache/drill/exec/store/TestParquetPhysicalPlan.java,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16
exec/java-exec/src/main/java/org/apache/drill/exec/planner/fragment/MakeFragmentsVisitor.java,0,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,3.12
exec/java-exec/src/test/java/org/apache/drill/exec/physical/rowSet/TestOffsetVectorWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,16.76
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/CharSubstring.java,26,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2
exec/java-exec/src/test/java/org/apache/drill/exec/physical/unit/TestOutputBatchSize.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,1867,84,0,6,0,0,0,126.8
metastore/mongo-metastore/src/main/java/org/apache/drill/metastore/mongo/components/tables/TablesOutputDataTransformer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2.28
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/AggBatchCreator.java,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
exec/jdbc/src/main/java/org/apache/drill/jdbc/DrillColumnMetaDataList.java,164,75,0,6,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.48
exec/java-exec/src/test/java/org/apache/drill/TestPlanVerificationUtilities.java,0,0,54,0,0,2,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,2.76
exec/java-exec/src/main/java/org/apache/drill/exec/record/metadata/VariantColumnMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,4,136,0,0,0,11.04
contrib/storage-hive/core/src/main/java/org/apache/drill/exec/planner/sql/HivePartitionLocation.java,0,0,0,0,0,0,43,0,0,0,0,3,0,0,0,0,0,0,3,2,8,0,0,0,0,2.36
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillValuesRel.java,57,0,0,271,7,0,0,0,0,0,0,0,0,0,0,256,0,0,0,6,0,0,0,0,0,23.88
exec/java-exec/src/test/java/org/apache/drill/exec/testing/ControlsInjectionUtil.java,0,0,0,95,0,100,3,0,0,0,18,0,2,0,0,0,11,27,2,0,0,0,0,0,4,10.48
exec/java-exec/src/main/java/org/apache/drill/exec/physical/rowSet/impl/PrimitiveColumnState.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,9,112,0,0,0,0,0,9.04
metastore/metastore-api/src/main/java/org/apache/drill/metastore/metadata/TableMetadataProviderBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1.28
contrib/storage-cassandra/src/main/java/org/apache/drill/exec/store/cassandra/plan/DrillCassandraLimitRule.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1.72
exec/java-exec/src/test/java/org/apache/drill/exec/rpc/security/KerberosHelper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,6,13,2,0,0,0,0,0,2,6.92
exec/java-exec/src/test/java/org/apache/drill/exec/work/filter/BloomFilterTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,2,3,284,0,0,25.36
protocol/src/main/java/org/apache/drill/exec/proto/SchemaUserBitShared.java,2145,431,10,213,35,7,0,0,0,0,0,0,0,245,140,0,28,0,9,14,7,264,0,7,0,142.2
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/control/CustomHandlerRegistry.java,0,0,0,0,0,0,0,0,0,124,52,0,0,0,0,0,0,0,7,2,0,0,0,0,0,7.4
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/values/StrictBigIntValueListener.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,2.44
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/TestCastVarCharToBigInt.java,79,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,8,0,0,0,0,0,4.28
contrib/storage-hbase/src/test/java/org/apache/drill/hbase/TestOrderedBytesConvertFunctions.java,0,0,0,0,0,0,150,0,0,0,0,22,0,0,0,0,6,2,2,4,0,0,0,0,0,7.44
exec/java-exec/src/main/java/org/apache/drill/exec/physical/base/AbstractStore.java,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.32
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/scan/project/UnresolvedColumn.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,5.52
exec/java-exec/src/main/java/org/apache/drill/exec/vector/ContainerVectorLike.java,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12
exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/project/RequestedColumn.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,9.56
common/src/main/java/org/apache/drill/common/util/Hook.java,0,4,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32
exec/java-exec/src/main/codegen/templates/AggrTypeFunctions3.java,126,33,3,0,42,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,8.4
exec/java-exec/src/main/java/org/apache/drill/exec/ssl/SSLCredentialsProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,5.84
exec/java-exec/src/test/java/org/apache/drill/exec/fn/impl/GeneratorFunctions.java,116,0,11,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68
metastore/metastore-api/src/main/java/org/apache/drill/metastore/statistics/CollectableColumnStatisticsKind.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1.44
exec/java-exec/src/test/java/org/apache/drill/exec/record/TestTupleSchema.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,830,0,0,0,0,66.4
exec/java-exec/src/test/java/org/apache/drill/test/rowSet/test/VectorPrinter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,5.76
contrib/format-hdf5/src/main/java/org/apache/drill/exec/store/hdf5/HDF5BatchReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,762,7,79.08
contrib/format-spss/src/main/java/org/apache/drill/exec/store/spss/SpssFormatConfig.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,3.12
contrib/format-hdf5/src/main/java/org/apache/drill/exec/store/hdf5/writers/HDF5EnumDataWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,4.72
exec/ref/src/main/java/org/apache/drill/exec/ref/UnbackedRecord.java,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24
exec/jdbc/src/test/java/org/apache/drill/jdbc/impl/TypeConvertingSqlAccessorTest.java,0,0,0,849,0,0,10,0,0,0,0,0,0,0,0,0,12,0,7,0,0,3,0,0,2,35.32
metastore/mongo-metastore/src/main/java/org/apache/drill/metastore/mongo/config/MongoConfigConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2.56
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/Not.java,57,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.32
exec/java-exec/src/main/java/org/apache/drill/exec/physical/base/AbstractReceiver.java,9,0,21,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,2.12
exec/java-exec/src/main/java/org/apache/drill/exec/vector/allocator/RepeatedVectorAllocator.java,43,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/xsort/managed/PriorityQueueCopierTemplate.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,83,1,0,0,0,1,0,163,0,0,16.72
exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillLimitRelBase.java,86,26,0,18,0,0,30,0,0,0,0,0,0,0,0,13,0,0,3,2,0,0,0,0,14,7.68
exec/ref/src/main/java/org/apache/drill/exec/ref/rse/ConsoleRSE.java,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64
contrib/storage-jdbc/src/main/java/org/apache/drill/exec/store/jdbc/clickhouse/ClickhouseJdbcDialect.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2.24
exec/jdbc/src/test/java/org/apache/drill/jdbc/test/TestAggregateFunctionsQuery.java,120,19,3,0,17,0,0,0,0,0,0,0,0,0,0,0,38,0,2,0,0,0,0,0,0,7.96
exec/java-exec/src/main/java/org/apache/drill/exec/physical/rowSet/RowSetWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,4.8
exec/java-exec/src/main/java/org/apache/drill/exec/exception/UnsupportedOperatorCollector.java,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.76
contrib/format-xml/src/main/java/org/apache/drill/exec/store/xml/XMLUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,21,4.56
exec/java-exec/src/test/java/org/apache/drill/vector/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0.88
exec/java-exec/src/main/java/org/apache/drill/exec/expr/ClassGenerator.java,446,103,0,0,0,0,0,3,0,0,0,0,72,0,210,198,0,18,1,65,0,0,123,0,0,49.56
protocol/src/main/java/org/apache/drill/exec/proto/SchemaSchemaDefProtos.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.12
common/src/main/java/org/apache/drill/common/config/ConfigFileInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1.32
exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/auth/HttpBasicAuthSecurityHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1.72
contrib/storage-hive/core/src/test/java/org/apache/drill/exec/fn/hive/TestSampleHiveUDFs.java,155,8,11,4,18,6,0,0,0,0,0,11,0,0,0,0,4,0,2,6,0,0,0,0,0,9
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/loader/InferredFieldFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,9.8
common/src/test/java/org/apache/drill/test/DrillAssert.java,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,3.36
contrib/format-maprdb/src/main/java/org/apache/drill/exec/store/mapr/db/json/JsonSubScanSpec.java,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,2,69,0,0,0,0,0,7.32
exec/java-exec/src/main/java/org/apache/drill/exec/resourcemgr/config/selectionpolicy/BestFitQueueSelection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,3.72
exec/jdbc/src/test/java/org/apache/drill/jdbc/PreparedStatementMaxRowsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,2,10.52
exec/java-exec/src/main/java/org/apache/drill/exec/vector/complex/RepeatedVariableWidthVectorLike.java,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
exec/java-exec/src/main/java/org/apache/drill/exec/util/filereader/DirectBufInputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,183,21,0,0,0,17,4,0,0,0,0,0,9
exec/java-exec/src/main/java/org/apache/drill/exec/expr/EqualityVisitor.java,0,0,0,0,0,0,0,324,0,0,0,0,0,3,2,6,0,0,21,2,0,0,0,0,0,14.32
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/xsort/managed/TestSorter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,9,147,16,2,21,26,659,0,0,59.2
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/UnionDistinctPrel.java,93,0,8,18,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,2,0,0,0,0,0,5.24
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/HashJoinPrel.java,118,20,56,64,0,0,0,0,0,0,0,0,0,2,0,13,0,1,0,90,0,0,0,0,0,14.56
exec/ref/src/main/java/org/apache/drill/exec/ref/exceptions/RecordException.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92
protocol/src/main/java/org/apache/drill/exec/proto/beans/StreamProfile.java,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,207,0,0,0,16.64
common/src/main/java/org/apache/drill/common/util/AbstractDynamicBean.java,0,16,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88
metastore/iceberg-metastore/src/main/java/org/apache/drill/metastore/iceberg/operate/IcebergOperation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1.36
exec/java-exec/src/main/java/org/apache/drill/exec/store/text/DrillTextRecordWriter.java,139,40,0,0,0,1,0,0,0,0,0,0,0,0,31,2,0,0,0,2,9,186,0,0,0,16.4
exec/java-exec/src/main/java/org/apache/drill/exec/store/ischema/InfoSchemaRecordGenerator.java,0,0,0,0,0,0,0,0,0,0,0,367,0,54,0,0,12,3,0,90,32,385,22,0,11,39.04
exec/java-exec/src/test/java/org/apache/drill/exec/record/TestRecordBatchSizer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,774,2,2,101,0,0,0,67.44
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/VarLenBulkPageReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2,0,0,0,0,6,8.52
sqlparser/src/main/java/org/apache/drill/jdbc/Driver.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/writer/TestTextWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,70,0,0,13.36
exec/ref/src/main/java/org/apache/drill/exec/ref/rse/FileSystemRSE.java,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44
exec/java-exec/src/test/java/org/apache/drill/exec/physical/resultSet/impl/TestProjectionFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,3,0,13
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/UnionExchangePrel.java,93,10,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,5.16
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/join/RowKeyJoinBatchCreator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,1.92
exec/bufferl/src/main/java/io/netty/buffer/PoolChunkListL.java,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
contrib/storage-hbase/src/main/java/org/apache/drill/exec/store/hbase/HBaseSubScan.java,217,3,0,7,0,0,0,2,0,0,0,4,0,0,0,0,9,38,0,2,0,0,6,7,0,11.8
exec/java-exec/src/main/java/org/apache/drill/exec/store/ischema/InfoSchemaBatchCreator.java,38,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,4,8,2,0,0,10,0,0,0,2.76
exec/java-exec/src/test/java/org/apache/drill/exec/store/text/TestNewTextReader.java,0,0,0,0,50,0,75,0,0,0,0,0,0,19,0,0,37,0,2,0,2,129,0,0,0,12.56
exec/vector/src/main/java/org/apache/drill/exec/vector/accessor/reader/FixedWidthElementReaderIndex.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,3.04
exec/java-exec/src/main/java/org/apache/drill/exec/resourcemgr/config/selectors/AndSelector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,2.24
exec/java-exec/src/test/java/org/apache/drill/exec/fn/impl/TestCastFunctions.java,0,0,38,17,0,0,0,35,0,0,0,0,1,0,0,439,102,0,235,46,219,86,0,0,0,48.72
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/join/MergeJoinBatch.java,527,231,47,89,28,0,0,334,2,13,0,0,8,14,7,0,14,92,158,59,17,39,56,0,0,69.4
drill-yarn/src/main/java/org/apache/drill/yarn/appMaster/DrillControllerFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,16,16.56
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/scan/project/AbstractUnresolvedColumn.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,40,5,0,0,5.32
exec/java-exec/src/main/java/org/apache/drill/exec/server/options/QueryOptionManager.java,0,46,0,0,0,0,18,0,0,0,0,0,0,0,0,0,29,0,2,14,0,0,0,0,0,4.36
exec/ref/src/main/java/org/apache/drill/exec/ref/eval/IfEvaluator.java,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24
exec/java-exec/src/test/java/org/apache/drill/exec/physical/resultSet/impl/TestResultSetCopier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,461,0,0,44.96
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/FixedByteAlignedReader.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92
exec/java-exec/src/test/java/org/apache/drill/PlanningBase.java,151,36,0,25,0,0,24,18,0,3,9,2,0,0,0,4,4,92,19,10,3,0,0,0,7,16.28
sqlparser/src/test/java/org/apache/drill/jdbc/test/JdbcTest.java,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.16
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/validate/BatchValidator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,2,0,4,549,0,0,2,30.6
exec/vector/src/main/java/org/apache/drill/exec/vector/accessor/reader/ReaderEvents.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,1.28
exec/java-exec/src/main/java/org/apache/drill/exec/physical/config/SingleMergeExchange.java,92,10,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,0,0,6.08
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/ImplCreator.java,150,14,0,128,65,0,8,1,6,0,5,4,0,0,0,12,3,21,0,8,0,18,12,0,23,19.12
logical/src/main/java/org/apache/drill/common/logical/data/Sequence.java,0,0,0,0,0,0,0,0,187,0,0,9,0,0,0,0,0,0,192,0,0,0,0,0,0,15.52
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/agg/TestAggWithAnyValue.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,8,0,306,0,0,0,18.52
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/window/StreamingWindowFramer.java,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52
exec/java-exec/src/test/java/org/apache/drill/test/rowSet/test/TestFillEmpties.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,13,0,238,432,0,0,0,36.96
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/batchsizing/OverflowSerDeUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,6,0,0,0,0,0,15.04
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/MethodGrabbingVisitor.java,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,119,0,0,0,0,0,5.52
common/src/test/java/org/apache/drill/categories/JdbcTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,1.12
exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/impl/ResultSetCopierImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,69,0,0,15.28
exec/java-exec/src/main/java/org/apache/drill/exec/physical/config/OrderedPartitionSender.java,110,0,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,14,0,6.64
contrib/storage-druid/src/test/java/org/apache/drill/exec/store/druid/DruidTestSuit.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,2.72
exec/java-exec/src/main/java/org/apache/drill/exec/ops/FragmentStats.java,61,9,5,0,0,0,0,18,0,0,0,3,0,0,0,0,0,20,2,0,0,0,0,13,0,5.24
exec/java-exec/src/main/java/org/apache/drill/exec/store/StoragePluginRegistry.java,369,64,0,12,0,0,27,149,52,518,14,0,0,0,4,0,0,0,57,6,0,0,269,0,0,61.64
exec/java-exec/src/main/java/org/apache/drill/exec/work/foreman/LoggedQuery.java,0,0,0,0,80,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,3.68
exec/memory/base/src/main/java/org/apache/drill/exec/util/Pointer.java,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1.28
exec/java-exec/src/main/java/org/apache/drill/exec/store/sys/SystemTable.java,55,3,0,87,27,0,0,0,0,0,2,0,0,0,0,0,24,45,36,21,0,0,0,0,15,12.6
common/src/main/java/org/apache/drill/common/logical/FormatPluginConfigBase.java,41,9,0,0,0,0,27,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/ColumnReader.java,220,36,0,4,25,0,0,10,0,0,0,0,0,118,47,34,0,0,6,5,0,0,0,0,74,23.16
exec/java-exec/src/test/java/org/apache/drill/exec/store/easy/json/loader/TestMessageParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,9.92
contrib/format-esri/src/main/java/org/apache/drill/exec/store/esri/ShpFormatPlugin.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2,45,0,5.56
exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/project/QualifierContainer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0.92
exec/java-exec/src/main/java/org/apache/drill/exec/expr/StatisticsProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,209,3,0,0,22.12
common/src/main/java/org/apache/drill/common/exceptions/CustomErrorContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1.76
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/HashAggTemplate.java,590,142,368,0,69,0,0,0,0,0,2,2,0,3,63,1139,393,81,282,333,62,124,249,0,0,156.08
