Class,1,1.1,1.2,1.3,1.4,1.5.0,1.6.0,2.0.0,2.1.0,2.2.0,2.3.0,2.4.0,2.5.0,2.6.0,2.7.0,2.8.0,2.9.0,2.10.0,2.11.0,2.12.0,jackrabbit-2.13.0,jackrabbit-2.14.0,jackrabbit-2.15.0,jackrabbit-2.16.0,jackrabbit-2.17.0,jackrabbit-2.18.0,jackrabbit-2.19.0,jackrabbit-2.20.0,average
jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/io/InputContextImpl.java,83,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/collectionconverter/impl/BeanReferenceCollectionConverterImpl.java,0,0,0,0,185,66,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.07142857
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/jsr283/qom/NodeLocalName.java,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/persistence/bundle/DerbyPersistenceManager.java,0,0,0,345,12,35,0,4,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.07142857
jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/nodetype/constraint/PathConstraintTest.java,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785714286
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/jsr283/qom/And.java,0,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.071428571
contrib/jcr-ext/src/java/org/apache/jackrabbit/state/nodetype/StateComparator.java,9,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.607142857
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/manager/interfaces/AnnotationConcreteClassTest.java,0,0,0,0,349,66,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.28571429
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/xml/DefaultContentHandler.java,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.285714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/AccessControlObserver.java,0,0,0,0,0,0,0,0,0,79,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928571429
jackrabbit/src/main/java/org/apache/jackrabbit/core/observation/FilteredEventIterator.java,19,9,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/util/db/ConnectionFactory.java,0,0,0,0,0,0,0,360,0,24,6,0,0,16,0,376,0,0,0,0,0,0,0,0,0,0,0,0,27.92857143
jackrabbit/src/main/java/org/apache/jackrabbit/core/XASession.java,9,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.214285714
contrib/jcr-ext/src/java/org/apache/jackrabbit/state/nodetype/NodeTypeState.java,381,9,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/IndexListener.java,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/stats/QueryStatDto.java,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.928571429
jcr-server/client/src/java/org/apache/jackrabbit/webdav/client/methods/PropPatchMethod.java,78,214,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78571429
jackrabbit/src/main/java/org/apache/jackrabbit/core/query/xpath/QueryFormat.java,9,66,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5
jackrabbit-core/src/test/java/org/apache/jackrabbit/api/jsr283/version/simple/AbstractVersionTest.java,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28571429
contrib/jca/src/java/org/apache/jackrabbit/jca/JCARepositoryHandle.java,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.107142857
jackrabbit/src/main/java/org/apache/jackrabbit/core/config/ConfigurationEntityResolver.java,9,9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.464285714
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/data/RandomInputStream.java,0,0,0,0,147,2,0,3,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,10.78571429
contrib/jcr-commands/src/java/org/apache/jackrabbit/command/version/Checkin.java,9,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857
jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/jcr/search/SearchResultProperty.java,0,0,212,0,0,4,0,60,13,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.03571429
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/version/GetPredecessorsTest.java,0,0,46,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,0,3.821428571
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/ItemDef.java,0,0,96,0,11,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.285714286
jackrabbit-jcr-servlet/src/main/java/org/apache/jackrabbit/servlet/login/AbstractLoginFilter.java,0,0,0,0,0,0,0,113,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.10714286
jackrabbit-data/src/main/java/org/apache/jackrabbit/core/data/DataRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,2.25
jackrabbit-jcr2spi/src/test/java/org/apache/jackrabbit/jcr2spi/RemoveNewNodeTest.java,0,0,0,0,123,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.821428571
test/performance/base/src/main/java/org/apache/jackrabbit/performance/SimpleSearchTest.java,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785714286
jackrabbit/src/main/java/org/apache/jackrabbit/core/query/TextFilter.java,9,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857
jackrabbit-core/src/test/java/org/apache/jackrabbit/api/jsr283/version/simple/FrozenNodeTest.java,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/client/methods/SearchMethod.java,0,0,70,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,70,0,0,0,0,0,5.571428571
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/persistence/util/BundleBindingTest.java,0,0,0,0,0,0,0,0,0,387,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32142857
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/version/CheckoutTest.java,0,0,126,0,0,0,2,105,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8.678571429
contrib/jcr-commands/src/java/org/apache/jackrabbit/command/CommandException.java,9,9,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.142857143
contrib/jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/observation/SubscriptionInfo.java,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428571429
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/testmodel/Folder.java,0,0,0,0,56,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357142857
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/nodetype/CanSetPropertyPathTest.java,0,0,285,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10.5
jackrabbit/src/main/java/org/apache/jackrabbit/core/util/Dumpable.java,9,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.892857143
jackrabbit-spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/EventFactory.java,0,0,0,0,0,0,0,156,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.964285714
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/join/EquiJoinMerger.java,0,0,0,0,0,0,0,0,0,106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.964285714
jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/AbstractOperation.java,0,0,0,0,84,42,0,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.642857143
test/compatibility/create12/src/test/java/org/apache/jackrabbit/harness/compatibility/CreateRepositoryTest.java,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jcr-rmi/src/java/org/apache/jackrabbit/rmi/observation/ClientEventPoll.java,16,9,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/util/db/DbUtility.java,0,0,0,0,0,0,0,98,0,0,0,0,2,2,0,98,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/core/CurrentNode.java,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,4.714285714
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/security/user/Query.java,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,50,3.714285714
jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/server/io/CopyMoveManager.java,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.214285714
jackrabbit-ocm-nodemanagement/src/main/java/org/apache/jackrabbit/ocm/nodemanagement/impl/RepositoryUtil.java,0,0,0,0,228,98,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.78571429
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/name/NameResolver.java,0,0,0,46,4,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642857143
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/nodetype/compact/CompactNodeTypeDefTest.java,0,0,130,0,44,36,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35714286
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/NamespaceHelper.java,0,0,0,0,0,243,0,0,0,0,21,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.57142857
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/jsr283/GuestCredentials.java,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571428571
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/lucene/SlowQueryHandler.java,0,0,0,0,0,0,73,45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714286
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/xml/package-info.java,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.714285714
jackrabbit/src/main/java/org/apache/jackrabbit/core/fs/local/FileUtil.java,9,9,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.535714286
jackrabbit/src/test/java/org/apache/jackrabbit/core/query/SkipDeletedNodesTest.java,9,9,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.678571429
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/NodeIteratorTest.java,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4.642857143
jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/testmodel/inheritance/withmixin/AnotherDescendant.java,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/stats/QueryStat.java,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,6.714285714
contrib/jcr-server/client/src/java/org/apache/jackrabbit/webdav/client/methods/CheckoutMethod.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/join/SelectorRow.java,0,0,0,0,0,0,0,0,0,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785714286
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/AbstractWorkspaceSameNameSibsTest.java,0,0,98,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.714285714
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/conversion/ParsingNameResolver.java,0,0,0,0,83,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857142857
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/AbstractPropertyTest.java,0,0,90,0,10,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857142857
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/jsr283/qom/SameNodeJoinCondition.java,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714
jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/name/JcrName.java,0,0,0,0,88,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.464285714
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/version/report/CompareBaselineReport.java,0,0,193,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9.142857143
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/iterator/LazyIteratorChain.java,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.321428571
contrib/jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/version/report/ExpandPropertyReport.java,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.464285714
jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/beanconverter/impl/InlineBeanConverterImpl.java,0,0,0,0,76,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785714286
jackrabbit-webdav/src/test/java/org/apache/jackrabbit/webdav/server/RFC4918IfHeaderTest.java,0,0,0,0,0,168,0,0,2,3,152,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,16.42857143
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/xml/ToXmlContentHandler.java,0,0,0,0,0,0,283,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10.53571429
jackrabbit-jcr-commons/src/test/java/org/apache/jackrabbit/util/ISO8601Test.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,6.75
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/QueryNodeFactory.java,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.642857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/util/db/ConnectionHelper.java,0,0,0,0,0,0,0,473,0,41,93,27,0,154,0,598,0,0,0,0,0,0,0,0,0,0,0,0,49.5
jcr-rmi/src/java/org/apache/jackrabbit/rmi/server/ServerQueryResult.java,9,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.214285714
jackrabbit-vfs-ext/src/test/java/org/apache/jackrabbit/vfs/ext/TestAll.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,0,0,1.428571429
jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/NodeState.java,0,0,0,0,570,240,54,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.82142857
jackrabbit/src/main/java/org/apache/jackrabbit/util/name/NamespaceExtractor.java,108,9,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.071428571
jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/server/remoting/davex/DiffHandler.java,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107142857
jackrabbit/src/main/java/org/apache/jackrabbit/BaseException.java,119,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.321428571
jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/cache/impl/RequestObjectCacheImpl.java,0,0,0,0,57,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428571429
jcr-server/webapp/src/java/org/apache/jackrabbit/j2ee/LoggingServlet.java,198,22,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.92857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/NodeDefinitionTemplateImpl.java,0,0,0,0,125,2,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.142857143
contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/NodeTypeRegistry.java,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/query/QueryImpl.java,0,0,0,0,225,81,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/AccessControlEditor.java,0,0,0,0,0,119,13,41,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6.535714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/value/BLOBInTempFile.java,0,0,0,0,183,72,8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/QueryTreeBuilder.java,0,0,71,0,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.928571429
jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/name/PatternTest.java,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.535714286
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/jmx/QueryStatManagerMBean.java,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,5.642857143
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/user/action/AbstractAuthorizableAction.java,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571428571
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/jsr283/nodetype/PropertyDefinitionTemplate.java,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/integration/random/operation/TraverseNodes.java,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/DerefQueryNode.java,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3.678571429
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/compact/ParseException.java,0,0,128,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.142857143
jackrabbit-jcr-rmi/src/main/java/org/apache/jackrabbit/rmi/value/InitialValue.java,0,0,247,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.64285714
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/client/methods/HttpUnbind.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1.928571429
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/journal/MemoryRevision.java,0,0,0,0,0,52,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.714285714
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/JackrabbitAnalyzer.java,0,0,0,0,77,36,0,0,16,0,4,0,73,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7.857142857
contrib/jcr-server/webdav/src/java/org/apache/jackrabbit/webdav/ordering/OrderingType.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.821428571
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/NodeTypeImpl.java,0,0,546,9,229,4,25,297,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39.75
jackrabbit-api/src/main/java/org/apache/jackrabbit/api/management/DataStoreGarbageCollector.java,0,0,0,0,0,0,0,104,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,7.785714286
jackrabbit-standalone/src/main/java/org/apache/jackrabbit/standalone/cli/version/Restore.java,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,7.285714286
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/PropertyMetaData.java,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285714286
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/api/nodetype/CanSetPropertyBooleanTest.java,0,0,252,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9.321428571
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/LockedWrapperTest.java,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.96428571
jackrabbit-spi2dav/src/test/java/org/apache/jackrabbit/spi2dav/DavPropertyTest.java,0,0,0,0,0,0,0,0,0,0,1449,40,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,55.25
jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/NodeTypeDefStore.java,9,9,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857142857
jackrabbit/src/main/java/org/apache/jackrabbit/name/IllegalNameException.java,13,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678571429
jackrabbit-data/src/test/java/org/apache/jackrabbit/core/data/TestFileDataStore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,2.5
contrib/jcr-commands/jmeter-chain/src/java/org/apache/jmeter/protocol/java/test/SleepChainTest.java,10,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642857143
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/ItemInfoBuilder.java,0,0,0,0,0,0,0,0,662,82,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.03571429
jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/client/methods/MkColMethod.java,0,0,52,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,51,0,0,0,0,0,4.071428571
jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/value/URIValue.java,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6.107142857
jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/privilege/ParseException.java,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107142857
jackrabbit-jcr-tests/src/main/java/org/apache/jackrabbit/test/JCRTestResult.java,0,0,220,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8.821428571
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/directory/IndexOutputStream.java,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3.071428571
contrib/orm-persistence/src/java/org/apache/jackrabbit/core/state/orm/ORMNodeMixinType.java,9,9,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.821428571
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/TransactionContext.java,0,0,263,0,87,0,59,20,14,33,70,0,0,37,0,371,0,0,0,0,0,0,0,0,0,0,0,0,34.07142857
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/persistence/bundle/PostgreSQLPersistenceManager.java,0,0,0,0,121,0,0,14,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.071428571
jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/pdf/PDFParser.java,0,0,0,0,0,0,0,0,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.57142857
contrib/jcrtaglib/src/java/org/apache/jackrabbit/taglib/traverser/PreorderTraverser.java,9,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857
jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/ConsistencyCheck.java,36,111,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.17857143
jackrabbit-core/src/test/java/org/apache/jackrabbit/core/ConcurrentLoginTest.java,0,0,86,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.214285714
