Class,cassandra-0.4.0-final,cassandra-0.5.0,cassandra-0.6.0,cassandra-0.7.0,cassandra-0.8.0,cassandra-1.0.0,cassandra-1.1.0,cassandra-1.2.0,cassandra-2.0.0,cassandra-2.1.0,cassandra-2.2.0,cassandra-3.0.0,cassandra-3.1,cassandra-3.2,cassandra-3.3,cassandra-3.4,cassandra-3.5,cassandra-3.6,cassandra-3.7,cassandra-3.8,cassandra-4.0.0,cassandra-4.0.5,average
src/java/org/apache/cassandra/utils/AbstractIterator.java,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,7,0,4.090909091
test/unit/org/apache/cassandra/utils/FixedMonotonicClock.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,3.363636364
src/java/org/apache/cassandra/cql3/statements/UseStatement.java,0,0,0,0,0,0,57,31,12,7,7,0,0,0,0,0,0,0,0,0,35,5,7
tools/stress/src/org/apache/cassandra/stress/generate/RatioDistributionFactory.java,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,1.454545455
tools/stress/src/org/apache/cassandra/stress/util/SimpleThriftClient.java,0,0,0,0,0,0,0,0,0,111,0,20,0,0,0,0,0,0,0,0,111,0,11
test/unit/org/apache/cassandra/db/compaction/CompactionsPurgeTest.java,0,0,0,0,0,327,4,0,212,217,117,293,0,0,0,0,0,0,9,0,218,0,63.5
test/unit/org/apache/cassandra/db/LivenessInfoTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,5.136363636
test/unit/org/apache/cassandra/service/ProtocolBetaVersionTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,5.363636364
src/java/org/apache/cassandra/loader/PreLoad.java,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.409090909
src/java/org/apache/cassandra/db/SystemKeyspace.java,0,0,0,0,0,0,0,0,841,531,803,661,25,1,0,0,0,31,3,58,1115,49,187.1818182
src/java/org/apache/cassandra/concurrent/ImmediateExecutor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2.727272727
src/java/org/apache/cassandra/tools/nodetool/RemoveNode.java,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,10,0,2.727272727
contrib/mutex/src/org/apache/cassandra/mutex/ClusterMutex.java,0,0,343,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.18181818
src/java/org/apache/cassandra/cql3/selection/ForwardingFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,4.954545455
src/java/org/apache/cassandra/thrift/ThriftGlue.java,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.363636364
src/java/org/apache/cassandra/gms/FailureDetectorMBean.java,48,0,0,6,0,9,0,7,0,4,0,5,0,0,0,0,0,0,0,0,9,0,4
src/java/org/apache/cassandra/db/repair/CassandraTableRepairManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,3.772727273
test/unit/org/apache/cassandra/net/MessageSerializer.java,0,0,0,0,0,49,26,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.727272727
tools/stress/src/org/apache/cassandra/stress/generate/values/Doubles.java,0,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0,1.772727273
src/java/org/apache/cassandra/db/columniterator/AbstractSSTableIterator.java,0,0,0,0,0,0,0,0,0,0,0,527,0,37,0,38,4,150,2,24,105,0,40.31818182
src/java/org/apache/cassandra/utils/RMIServerSocketFactoryImpl.java,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,11,12,0,33,0,0,4.090909091
src/java/org/apache/cassandra/db/marshal/CounterColumnType.java,0,0,0,0,71,6,10,17,13,37,18,13,0,0,0,0,0,0,0,0,56,0,10.95454545
src/java/org/apache/cassandra/gms/EchoMessage.java,0,0,0,0,0,0,0,0,50,4,12,4,0,0,0,0,0,0,0,0,56,0,5.727272727
test/unit/org/apache/cassandra/db/ReadCommandVerbHandlerTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,69,11.13636364
src/java/org/apache/cassandra/db/rows/Rows.java,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,2,16,208,116,29.72727273
test/unit/org/apache/cassandra/service/WriteResponseHandlerTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,12.63636364
src/java/org/apache/cassandra/utils/ByteArrayUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,11.63636364
src/java/org/apache/cassandra/db/CounterMutationVerbHandler.java,0,0,0,0,75,5,5,56,8,9,40,4,0,0,0,0,0,0,0,0,22,0,10.18181818
src/java/org/apache/cassandra/db/virtual/SimpleDataSet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,9.545454545
test/unit/org/apache/cassandra/repair/LocalSyncTaskTest.java,0,0,0,0,0,0,0,0,0,0,129,30,0,0,0,0,0,0,3,0,167,0,14.95454545
src/java/org/apache/cassandra/tools/nodetool/SetStreamThroughput.java,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,4,3,2
test/unit/org/apache/cassandra/io/compress/CompressorTest.java,0,0,0,0,0,0,0,0,0,0,252,3,0,0,0,0,0,0,0,2,24,0,12.77272727
src/java/org/apache/cassandra/index/SecondaryIndexBuilder.java,0,0,0,0,0,0,0,0,0,0,0,77,0,53,0,0,0,0,0,0,5,0,6.136363636
test/unit/org/apache/cassandra/net/ConnectionUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,11.18181818
test/unit/org/apache/cassandra/db/DirectoriesTest.java,0,0,0,0,0,0,182,23,51,137,251,77,0,0,0,0,98,0,0,2,378,6,54.77272727
test/unit/org/apache/cassandra/batchlog/BatchlogEndpointFilterTest.java,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,149,0,12
examples/hadoop_word_count/src/WordCount.java,0,0,0,0,206,10,65,4,10,15,20,222,0,0,0,0,0,0,0,0,0,0,25.09090909
src/java/org/apache/cassandra/cql/BatchUpdateStatement.java,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.909090909
src/java/org/apache/cassandra/hints/ChecksummedDataInput.java,0,0,0,0,0,0,0,0,0,0,0,165,0,15,0,0,8,104,0,0,72,0,16.54545455
src/java/org/apache/cassandra/notifications/SSTableMetadataChanged.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1.5
test/unit/org/apache/cassandra/db/marshal/TimestampTypeTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,2.045454545
src/java/org/apache/cassandra/cql/jdbc/JdbcDecimal.java,0,0,0,0,0,97,41,17,119,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45454545
src/java/org/apache/cassandra/db/IndexExpression.java,0,0,0,0,0,0,0,0,0,108,89,121,0,0,0,0,0,0,0,0,0,0,14.45454545
src/java/org/apache/cassandra/db/NativeCell.java,0,0,0,0,0,0,0,0,0,88,0,88,0,0,0,0,0,0,0,0,0,0,8
src/java/org/apache/cassandra/index/sasi/disk/DynamicTokenTreeBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,6,0,8.863636364
src/java/org/apache/cassandra/utils/SemanticVersion.java,0,0,0,0,0,0,231,6,2,2,231,0,0,0,0,0,0,0,0,0,0,0,21.45454545
src/java/org/apache/cassandra/utils/SortedBiMultiValMap.java,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,37,0,5.090909091
src/java/org/apache/cassandra/cql3/CFDefinition.java,0,0,0,0,0,0,314,223,188,297,0,0,0,0,0,0,0,0,0,0,0,0,46.45454545
src/java/org/apache/cassandra/db/commitlog/ICommitLogExecutorService.java,0,0,0,41,5,13,10,18,0,51,0,0,0,0,0,0,0,0,0,0,0,0,6.272727273
src/java/org/apache/cassandra/streaming/StreamTransferTask.java,0,0,0,0,0,0,0,0,85,80,98,0,0,0,0,3,0,0,0,4,89,26,17.5
test/unit/org/apache/cassandra/io/sstable/SSTableHeaderFixTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,43.81818182
src/java/org/apache/cassandra/dht/BootStrapper.java,276,304,72,132,26,47,117,161,169,10,105,67,0,3,0,0,0,3,1,0,102,0,72.5
test/unit/org/apache/cassandra/db/commitlog/CommitLogSegmentBackpressureTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,6.590909091
tools/stress/src/org/apache/cassandra/stress/generate/Seed.java,0,0,0,0,0,0,0,0,0,0,85,2,0,0,0,0,0,0,0,0,0,0,3.954545455
src/java/org/apache/cassandra/db/marshal/LocalByPartionerType.java,0,0,0,60,61,45,8,16,10,5,20,91,0,0,0,0,0,0,0,0,0,0,14.36363636
src/java/org/apache/cassandra/cql3/QueryOptions.java,0,0,0,0,0,0,0,0,237,345,34,94,52,2,0,0,0,0,0,0,160,0,42
src/java/org/apache/cassandra/utils/memory/SlabPool.java,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,5,0,0,0,0,2,0,2.136363636
drivers/java/src/org/apache/cassandra/cql/jdbc/ConnectionPool.java,0,0,0,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
tools/stress/src/org/apache/cassandra/stress/util/MultiResultLogger.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,3.545454545
src/java/org/apache/cassandra/tools/nodetool/ClearSnapshot.java,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,25,0,4.227272727
src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,0,0,0,0,0,173,53,220,168,94,210,67,0,0,0,0,0,85,0,0,232,0,59.18181818
test/unit/org/apache/cassandra/cql/jdbc/JdbcDecimalTest.java,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.090909091
tools/stress/src/org/apache/cassandra/stress/settings/CliOption.java,0,0,0,0,0,0,0,0,0,79,5,0,0,3,0,0,3,0,0,9,2,0,4.590909091
src/java/org/apache/cassandra/cache/IAggregatableCacheProvider.java,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.545454545
test/distributed/org/apache/cassandra/distributed/test/HintedHandoffAddRemoveNodesTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,7.363636364
src/java/org/apache/cassandra/utils/LatencyTracker.java,0,0,72,14,4,0,8,22,0,82,0,0,0,0,0,0,0,0,0,0,0,0,9.181818182
test/long/org/apache/cassandra/cql3/ViewLongTest.java,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,282,0,21.36363636
test/unit/org/apache/cassandra/db/marshal/TypeParserTest.java,0,0,0,0,0,93,13,9,0,0,12,36,0,0,0,0,0,0,0,0,7,0,7.727272727
tools/stress/src/org/apache/cassandra/stress/settings/OptionRatioDistribution.java,0,0,0,0,0,0,0,0,0,166,60,2,0,0,0,0,0,0,0,0,9,0,10.77272727
test/unit/org/apache/cassandra/db/streaming/CassandraStreamHeaderTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,9.681818182
src/java/org/apache/cassandra/transport/ProtocolVersion.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,7.863636364
src/java/org/apache/cassandra/db/TimeFilter.java,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.818181818
test/unit/org/apache/cassandra/service/EmbeddedCassandraServiceTest.java,0,0,120,63,21,0,11,2,0,3,23,14,0,0,0,0,0,0,0,0,129,0,17.54545455
src/java/org/apache/cassandra/utils/AbstractStatsDeque.java,0,0,0,1,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.318181818
src/java/org/apache/cassandra/utils/BiMultiValMap.java,0,0,0,0,0,0,0,141,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6.727272727
test/unit/org/apache/cassandra/metrics/CQLMetricsTest.java,0,0,0,0,0,0,0,0,0,0,125,20,0,0,0,0,0,0,0,0,2,8,7.045454545
test/unit/org/apache/cassandra/net/StartupClusterConnectivityCheckerTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,11.5
src/java/org/apache/cassandra/serializers/SimpleDateSerializer.java,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,89,0,9.818181818
test/unit/org/apache/cassandra/cql3/KeywordTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,10.18181818
test/unit/org/apache/cassandra/service/LeaveAndBootstrapTest.java,0,0,0,0,626,8,67,103,76,130,154,31,0,0,0,0,0,4,0,0,144,0,61.04545455
src/java/org/apache/cassandra/schema/SchemaKeyspaceTables.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2.818181818
src/java/org/apache/cassandra/auth/INetworkAuthorizer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2.727272727
src/java/org/apache/cassandra/cache/AutoSavingCache.java,0,0,0,0,268,61,188,196,44,88,166,254,0,0,0,0,0,4,0,9,56,8,61
src/java/org/apache/cassandra/tools/nodetool/GetCompactionThreshold.java,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,12,0,2.772727273
src/java/org/apache/cassandra/db/SerializationHeader.java,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,25,7,20,0,0,133,0,32.22727273
tools/stress/src/org/apache/cassandra/stress/settings/Option.java,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,4,0,2.318181818
src/java/org/apache/cassandra/service/NativeTransportService.java,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,11,0,0,89,0,13.59090909
src/java/org/apache/cassandra/index/sasi/analyzer/StandardAnalyzer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,4,30,7,10.90909091
test/unit/org/apache/cassandra/db/commitlog/CommitLogUpgradeTest.java,0,0,0,0,0,0,0,0,0,0,143,131,0,0,0,31,0,0,0,18,126,0,20.40909091
test/unit/org/apache/cassandra/hints/HintWriteTTLTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,7.681818182
test/unit/org/apache/cassandra/locator/ReplicaPlansTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,5.454545455
src/java/org/apache/cassandra/db/partitions/AbstractBTreePartition.java,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,59,0,4,0,11,208,52,33.72727273
src/java/org/apache/cassandra/dht/tokenallocator/TokenAllocator.java,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,2,0,1.318181818
test/unit/org/apache/cassandra/db/commitlog/SegmentReaderTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,3,0,62,21,0,10.59090909
test/distributed/org/apache/cassandra/distributed/test/RepairBoundaryTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,8.272727273
src/java/org/apache/cassandra/db/composites/BoundedComposite.java,0,0,0,0,0,0,0,0,0,104,0,104,0,0,0,0,0,0,0,0,0,0,9.454545455
src/java/org/apache/cassandra/io/AbstractCompactedRow.java,0,0,0,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.727272727
src/java/org/apache/cassandra/exceptions/RepairException.java,0,0,0,0,0,0,0,0,46,0,2,0,0,0,0,0,0,0,0,0,12,0,2.727272727
test/unit/org/apache/cassandra/cql3/validation/entities/UFVerifierTest.java,0,0,0,0,0,0,0,0,0,0,0,307,62,0,0,0,0,75,0,0,28,0,21.45454545
src/java/org/apache/cassandra/locator/OldNetworkTopologyStrategy.java,0,0,0,105,15,3,0,36,11,0,0,0,0,0,0,0,0,0,0,0,122,0,13.27272727
test/unit/org/apache/cassandra/net/AsyncPromiseTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,3.318181818
test/unit/org/apache/cassandra/net/AsyncMessageOutputPlusTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.545454545
src/java/org/apache/cassandra/db/ColumnSerializer.java,67,50,0,95,78,28,40,87,82,75,0,188,0,0,0,0,0,0,0,0,0,0,35.90909091
src/java/org/apache/cassandra/io/CompactionController.java,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.909090909
test/long/org/apache/cassandra/db/LongCompactionSpeedTest.java,0,0,0,106,106,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.72727273
src/java/org/apache/cassandra/serializers/EmptySerializer.java,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,14,0,3.090909091
src/java/org/apache/cassandra/utils/Filter.java,15,0,0,36,46,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
src/java/org/apache/cassandra/io/util/DataOutputStreamPlus.java,0,0,0,0,0,0,0,0,0,57,108,0,0,0,0,0,0,0,0,5,2,0,7.818181818
src/java/org/apache/cassandra/exceptions/CDCWriteException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1.181818182
src/java/org/apache/cassandra/utils/streamhist/StreamingTombstoneHistogramBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,25.27272727
src/java/org/apache/cassandra/metrics/ClientMessageSizeMetrics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1.636363636
src/java/org/apache/cassandra/triggers/ITrigger.java,0,0,0,0,0,0,0,0,52,8,4,7,0,0,0,0,0,0,0,0,9,0,3.636363636
src/java/org/apache/cassandra/notifications/MemtableRenewedNotification.java,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1.363636364
src/java/org/apache/cassandra/db/RowReadCommand.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.818181818
test/unit/org/apache/cassandra/db/ScrubTest.java,0,0,0,0,193,1,72,69,243,342,500,496,0,8,0,12,16,3,0,88,405,257,122.9545455
src/java/org/apache/cassandra/dht/AbstractPartitioner.java,0,0,0,0,0,0,30,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2.818181818
test/unit/org/apache/cassandra/cql3/validation/entities/udfverify/ClassWithField.java,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,4,0,5,0,0,10,0,2.818181818
test/unit/org/apache/cassandra/dht/SplitterTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,400,0,25.36363636
src/java/org/apache/cassandra/net/InboundMessageHandlers.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,20.68181818
src/java/org/apache/cassandra/db/RegularAndStaticColumns.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,18,10.09090909
src/java/org/apache/cassandra/db/compaction/ActiveCompactionsTracker.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1.545454545
src/java/org/apache/cassandra/tools/nodetool/DisableFullQueryLog.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1.5
src/java/org/apache/cassandra/security/KeyProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1.5
tools/stress/src/org/apache/cassandra/io/sstable/StressCQLSSTableWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,30.40909091
src/java/org/apache/cassandra/gms/GossipDigestAckMessage.java,202,12,0,40,12,0,31,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.63636364
src/java/org/apache/cassandra/hints/Hint.java,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,133,0,12.09090909
src/java/org/apache/cassandra/net/AsyncMessageOutputPlus.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,5.954545455
test/unit/org/apache/cassandra/cql3/statements/SelectStatementTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,2.863636364
test/unit/org/apache/cassandra/utils/btree/BTreeTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,246,40.59090909
tools/stress/src/org/apache/cassandra/stress/generate/values/BigIntegers.java,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1.772727273
src/java/org/apache/cassandra/index/sasi/disk/OnDiskBlock.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,1,0,0,0,0,6.5
src/java/org/apache/cassandra/tools/nodetool/TpStats.java,0,0,0,0,0,0,0,0,0,0,51,4,23,0,0,0,0,0,0,0,38,0,5.272727273
src/java/org/apache/cassandra/cql/common/CExpr.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363636364
src/java/org/apache/cassandra/cql3/UntypedResultSet.java,0,0,0,0,0,0,110,76,12,194,44,81,0,3,0,0,0,2,0,0,111,14,29.40909091
interface/thrift/gen-java/org/apache/cassandra/thrift/InvalidRequestException.java,0,0,334,63,48,16,4,0,133,14,0,0,0,0,0,0,0,0,0,0,414,0,46.63636364
src/java/org/apache/cassandra/security/EncryptionContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,62,0,0,0,0,0,0,8.363636364
src/java/org/apache/cassandra/net/ChunkedInputPlus.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,4.409090909
src/java/org/apache/cassandra/net/EndpointMessagingVersions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,4.272727273
src/java/org/apache/cassandra/cache/CacheKey.java,0,0,0,0,0,0,42,28,2,38,38,14,0,0,0,0,0,0,0,0,24,0,8.454545455
test/unit/org/apache/cassandra/cql3/validation/entities/udfverify/ClassWithInitializer.java,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,4,0,5,0,0,10,0,3
src/java/org/apache/cassandra/db/TypeInfo.java,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.454545455
src/java/org/apache/cassandra/metrics/Sampler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,4.409090909
test/unit/org/apache/cassandra/triggers/TriggerExecutorTest.java,0,0,0,0,0,0,0,0,0,336,2,301,0,0,0,0,0,16,0,0,180,0,37.95454545
test/burn/org/apache/cassandra/net/MessageGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,8.636363636
src/java/org/apache/cassandra/db/streaming/CassandraEntireSSTableStreamWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,5.454545455
test/distributed/org/apache/cassandra/distributed/test/CountersTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,3.545454545
src/java/org/apache/cassandra/tools/nodetool/SetHostStat.java,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,2.454545455
src/java/org/apache/cassandra/db/TableNotDefinedException.java,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.318181818
src/java/org/apache/cassandra/db/compaction/CompactionManager.java,0,0,0,0,0,1141,389,679,622,778,882,503,10,155,35,38,165,13,13,38,1603,13,321.6818182
test/unit/org/apache/cassandra/db/compaction/CompactionInfoTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2.545454545
src/java/org/apache/cassandra/service/reads/ShortReadRowsProtection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,8.590909091
src/java/org/apache/cassandra/db/commitlog/BatchCommitLogExecutorServiceMBean.java,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272727273
src/java/org/apache/cassandra/net/MessagingServiceMBean.java,0,0,0,52,0,30,5,24,0,0,38,15,0,0,0,0,0,0,0,0,48,0,9.636363636
src/java/org/apache/cassandra/auth/IAuthorizer.java,0,0,0,0,0,0,0,122,24,0,60,0,0,9,0,0,0,0,0,0,0,0,9.772727273
src/java/org/apache/cassandra/io/util/MemoryOutputStream.java,0,0,0,0,54,0,33,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5.090909091
src/java/org/apache/cassandra/cql3/MeasurableForPreparedCache.java,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,2.363636364
src/java/org/apache/cassandra/db/BufferClusteringBoundary.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7,3.5
tools/fqltool/src/org/apache/cassandra/fqltool/commands/Dump.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,15.27272727
src/java/org/apache/cassandra/io/sstable/IndexHelper.java,0,0,0,162,103,44,8,60,78,86,32,179,0,0,0,0,0,192,0,0,0,0,42.90909091
src/java/org/apache/cassandra/db/marshal/DecimalType.java,0,0,0,0,0,94,35,17,33,14,26,4,0,0,0,0,0,0,0,0,110,0,15.13636364
src/java/org/apache/cassandra/thrift/ThriftClientState.java,0,0,0,0,0,0,0,73,2,11,22,0,0,0,0,0,0,0,0,0,56,0,7.454545455
src/java/org/apache/cassandra/db/monitoring/MonitoringState.java,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1.181818182
src/java/org/apache/cassandra/locator/ReconnectableSnitchHelper.java,0,0,0,0,0,0,0,0,106,5,10,2,0,2,0,2,0,0,0,0,81,0,9.454545455
src/java/org/apache/cassandra/cql3/statements/ListRolesStatement.java,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,29,0,7.045454545
src/java/org/apache/cassandra/cql3/conditions/IfExistsCondition.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1.681818182
src/java/org/apache/cassandra/db/columniterator/SimpleAbstractColumnIterator.java,0,0,0,33,0,0,8,22,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4.181818182
interface/thrift/gen-java/org/apache/cassandra/thrift/SlicePredicate.java,0,0,463,104,82,16,8,0,244,29,0,0,0,0,0,0,0,0,0,0,588,0,69.72727273
src/java/org/apache/cassandra/repair/SyncStat.java,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,22,0,2.5
src/java/org/apache/cassandra/db/marshal/IntegerType.java,0,0,0,147,85,57,4,14,29,6,32,4,0,0,0,0,0,0,0,0,105,0,21.95454545
src/java/org/apache/cassandra/net/AsyncOneResponse.java,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,62,0,6.590909091
