Class,release-0.3.0,release-0.4.0,release-0.5.0,release-0.6.0,release-0.7.0,release-0.8.0,release-0.9.0,release-0.10.0,release-0.11.0,release-0.12.0,release-0.13.0,release-0.14.0,release-0.15.0,release-0.16.0,release-0.17.0,average
src/org/apache/pig/ExceptionalFunction.java,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,2.533333333
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/SortConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,7.466666667
test/org/apache/pig/test/TestStoreInstances.java,0,0,0,0,0,220,4,0,0,0,0,33,5,0,0,17.46666667
test/org/apache/pig/test/utils/LocalSeekableInputStream.java,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,8.333333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POStoreImpl.java,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,1.133333333
src/org/apache/pig/experimental/plan/optimizer/Rule.java,0,0,0,0,312,312,0,0,0,0,0,0,0,0,0,41.6
src/org/apache/pig/builtin/COSH.java,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,2.133333333
contrib/zebra/src/java/org/apache/hadoop/zebra/mapreduce/NullScanner.java,0,0,0,0,89,0,0,0,0,0,89,0,0,0,0,11.86666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/copySign.java,50,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3.733333333
src/org/apache/pig/impl/io/InterRecordReader.java,0,0,0,0,0,151,0,1,4,0,0,0,0,0,0,10.4
src/org/apache/pig/impl/logicalLayer/schema/SchemaMergeException.java,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66666667
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/plans/PhysicalPlan.java,247,3,0,18,24,4,14,0,0,5,6,57,6,0,37,28.06666667
src/org/apache/pig/experimental/logical/expression/GreaterThanExpression.java,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,8.8
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPlanContainerVisitor.java,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2.266666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/CBRT.java,47,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3.533333333
src/org/apache/pig/parser/PlanGenerationFailureException.java,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,3
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/partitioners/WeightedRangePartitioner.java,242,9,0,46,94,26,0,22,20,32,12,76,0,17,5,40.06666667
test/org/apache/pig/test/utils/UDFContextTestLoaderWithSignature.java,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.6
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/AccumulativeTupleBuffer.java,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,3.8
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/HashFNV.java,0,83,0,0,0,0,0,0,7,0,0,0,0,0,0,6
src/org/apache/pig/parser/QueryParserDriver.java,0,0,0,0,0,0,477,26,178,155,4,15,0,32,0,59.13333333
src/org/apache/pig/newplan/logical/rules/DNFExpression.java,0,0,0,0,0,98,0,0,0,0,0,98,0,0,0,13.06666667
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POCounterTez.java,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,10.26666667
contrib/zebra/src/test/org/apache/hadoop/zebra/types/TestColumnSecurity.java,0,0,0,1201,1201,0,0,0,0,0,0,0,0,0,0,160.1333333
src/org/apache/pig/builtin/TANH.java,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,2.133333333
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MRTaskContext.java,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,5.666666667
test/org/apache/pig/test/TestLimitSchemaStore.java,0,0,0,0,0,0,0,62,0,0,0,0,3,0,0,4.333333333
test/e2e/pig/udfs/java/org/apache/pig/TestingAccumulatorHelper.java,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,3.133333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/IsDouble.java,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,3.933333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/datetime/truncate/ISOToMonth.java,0,0,0,0,114,0,15,0,11,0,0,2,0,0,0,9.466666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/RunJarSecurityManager.java,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,4.533333333
contrib/zebra/src/java/org/apache/hadoop/zebra/types/package-info.java,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,2.8
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/partition/PathPartitioner.java,0,0,0,0,0,171,0,0,0,18,0,0,0,0,0,12.6
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/FloatMin.java,80,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5.733333333
src/org/apache/pig/experimental/plan/OperatorPlan.java,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,16.53333333
test/org/apache/pig/test/TestPruneColumnNewLogicalPlan.java,0,0,0,0,1879,1879,0,0,0,0,0,0,0,0,0,250.5333333
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPlanContainerPrinter.java,0,0,0,0,0,0,0,0,0,0,0,59,0,18,0,5.133333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/SIN.java,48,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3.666666667
src/org/apache/pig/data/SizeUtil.java,0,0,0,0,0,0,0,122,3,9,0,0,0,0,0,8.933333333
src/org/apache/pig/scripting/SyncProgressNotificationAdaptor.java,0,0,0,0,0,0,109,0,20,0,18,0,0,0,0,9.8
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POMergeJoin.java,0,650,0,269,55,32,20,48,142,12,0,44,29,69,35,93.66666667
contrib/zebra/src/java/org/apache/hadoop/zebra/tfile/RawComparable.java,0,0,0,57,0,0,0,0,0,0,57,0,0,0,0,7.6
src/org/apache/pig/impl/util/avro/AvroBagWrapper.java,0,0,0,0,0,0,0,0,0,112,28,0,2,0,0,9.466666667
src/org/apache/pig/backend/hadoop/executionengine/spark/plan/SparkCompilerException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,10.66666667
test/org/apache/pig/test/utils/UDFContextTestLoader.java,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,3.466666667
contrib/zebra/src/java/org/apache/hadoop/zebra/mapreduce/SortedTableSplitComparable.java,0,0,0,0,85,0,0,0,0,0,85,0,0,0,0,11.33333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/stats/COR.java,345,0,0,0,7,5,0,0,0,0,0,0,0,0,0,23.8
contrib/zebra/src/java/org/apache/hadoop/zebra/pig/SchemaConverter.java,0,120,0,139,240,0,2,0,3,0,198,0,0,0,0,46.8
test/org/apache/pig/test/TestAssert.java,0,0,0,0,0,0,0,0,0,92,92,9,31,0,10,15.6
src/org/apache/pig/backend/hadoop/executionengine/fetch/FetchOptimizer.java,0,0,0,0,0,0,0,0,0,0,319,18,24,0,0,24.06666667
src/org/apache/pig/newplan/logical/expression/NotExpression.java,0,0,0,0,0,69,2,0,0,0,0,0,0,0,0,4.733333333
contrib/zebra/src/java/org/apache/hadoop/zebra/mapreduce/TableExpr.java,0,0,0,0,245,0,0,0,0,0,245,0,0,0,0,32.66666667
src/org/apache/pig/TerminatingAccumulator.java,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,2.133333333
contrib/penny/java/src/main/java/org/apache/pig/penny/impl/comm/MessageReceiptCallback.java,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,3.466666667
src/org/apache/pig/builtin/GetYear.java,0,0,0,0,0,0,0,0,98,2,0,4,0,0,0,6.933333333
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/SampleOptimizer.java,0,241,0,2,10,98,0,1,57,0,0,0,0,0,0,27.26666667
src/org/apache/pig/data/Tuple.java,464,4,0,0,0,38,0,0,21,0,0,0,0,0,0,35.13333333
test/org/apache/pig/test/TestCounters.java,0,0,0,0,93,583,0,0,0,0,19,0,0,0,228,61.53333333
src/org/apache/pig/parser/DryRunGruntParser.java,0,0,0,0,0,0,360,0,18,8,0,0,7,0,0,26.2
test/org/apache/pig/test/TestUnionOnSchema.java,0,0,0,0,0,914,223,0,0,0,0,48,91,0,63,89.26666667
src/org/apache/pig/newplan/logical/visitor/DuplicateForEachColumnRewriteVisitor.java,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,10.26666667
test/org/apache/pig/test/TestPackage.java,183,1,0,0,5,0,24,0,5,160,4,3,0,0,2,25.8
src/org/apache/pig/newplan/optimizer/Rule.java,0,0,0,0,0,307,15,1,7,0,0,0,0,0,0,22
contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestBasicTableIOFormatDFS.java,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,5.333333333
test/org/apache/pig/test/PigTestLoader.java,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,3.533333333
tutorial/src/org/apache/pig/tutorial/ToLower.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.133333333
src/org/apache/pig/experimental/logical/expression/MultiplyExpression.java,0,0,0,0,71,71,0,0,0,0,0,0,0,0,0,9.466666667
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/PODistinct.java,134,0,0,25,0,4,22,0,0,13,47,32,0,8,0,19
test/org/apache/pig/test/TestPruneColumn.java,0,0,0,1723,305,305,175,115,1054,626,51,184,2,0,220,317.3333333
test/org/apache/pig/test/TestPORegexp.java,0,0,0,0,0,234,16,0,0,369,0,0,0,0,0,41.26666667
src/org/apache/pig/builtin/DoubleRoundTo.java,0,0,0,0,0,0,0,0,0,0,99,6,0,0,0,7
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/IllustrateDummyReporter.java,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,3.933333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/evaluation/TestIsNumeric.java,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,5.6
contrib/zebra/src/java/org/apache/hadoop/zebra/mapred/ZebraSchema.java,0,0,0,39,0,0,0,0,0,0,39,0,0,0,0,5.2
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/TestPigStorageSchema.java,0,0,0,0,193,0,123,244,0,0,0,0,0,0,0,37.33333333
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/TezOperDependencyParallelismEstimator.java,0,0,0,0,0,0,0,0,0,0,0,262,10,78,10,24
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/regex/CompiledAutomaton.java,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,2.733333333
test/org/apache/pig/TestStoreFuncMetadataWrapper.java,0,0,0,0,0,0,0,0,126,0,0,0,0,0,2,8.533333333
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestTypedApi2.java,0,0,0,0,544,0,0,0,0,0,544,0,0,0,0,72.53333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POCollectedGroup.java,0,0,0,280,25,8,134,0,0,4,0,46,0,0,15,34.13333333
contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestTypedApi.java,0,0,0,1126,597,0,0,0,0,0,953,0,0,0,0,178.4
test/org/apache/pig/test/TestStreamingLocal.java,334,0,0,0,66,7,0,64,112,60,0,16,6,0,38,46.86666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/plans/MROpPlanVisitor.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
test/org/apache/pig/test/utils/AccumulatorBagCount.java,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,3.933333333
src/org/apache/pig/backend/executionengine/ExecutionEngine.java,80,0,0,0,0,156,0,0,0,0,196,5,0,0,8,29.66666667
src/org/apache/pig/data/SchemaTupleFrontend.java,0,0,0,0,0,0,0,0,308,2,4,9,0,0,0,21.53333333
contrib/zebra/src/java/org/apache/hadoop/zebra/tfile/ByteArray.java,0,0,0,92,0,0,0,0,0,0,92,0,0,0,0,12.26666667
src/org/apache/pig/newplan/logical/expression/OrExpression.java,0,0,0,0,0,85,2,0,0,0,0,0,0,0,0,5.8
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POPartialAgg.java,0,0,0,0,0,0,0,528,635,107,27,285,0,203,0,119
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestColumnGroupReaders.java,0,341,0,24,0,4,0,0,0,0,339,0,0,0,0,47.2
src/org/apache/pig/builtin/BigIntegerWrapper.java,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,5.6
src/org/apache/pig/experimental/logical/relational/LOSplitOutput.java,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,10.13333333
test/org/apache/pig/test/TestTmpFileCompression.java,0,0,0,0,0,270,60,0,0,71,92,34,0,0,2,35.26666667
src/org/apache/pig/impl/eval/ConstSpec.java,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.533333333
src/org/apache/pig/data/SelfSpillBag.java,0,0,0,0,0,0,0,125,6,0,31,2,0,0,6,11.33333333
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileByteArrays.java,0,0,0,790,0,0,0,0,0,0,790,0,0,0,0,105.3333333
src/org/apache/pig/impl/logicalLayer/LOLesserThanEqual.java,75,0,0,0,0,0,70,0,0,0,0,0,0,0,0,9.666666667
contrib/penny/java/src/main/java/org/apache/pig/penny/impl/pig/PigLauncher.java,0,0,0,0,0,0,52,0,52,0,0,0,0,0,0,6.933333333
test/org/apache/pig/test/TestLOLoadDeterminedSchema.java,0,0,0,0,0,0,126,0,2,169,0,0,3,0,0,20
src/org/apache/pig/backend/executionengine/ExecJob.java,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1.933333333
src/org/apache/pig/impl/plan/PlanVisitor.java,90,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7
src/org/apache/pig/builtin/LTRIM.java,0,0,0,0,0,0,0,0,0,70,0,4,0,0,0,4.933333333
test/org/apache/pig/tez/TestTezCompiler.java,0,0,0,0,0,0,0,0,0,0,0,616,226,414,340,106.4
test/org/apache/pig/backend/hadoop/accumulo/TestAccumuloStorage.java,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,56
test/org/apache/pig/parser/TestLogicalPlanGenerator.java,0,0,0,0,0,0,323,61,309,145,0,0,3,0,0,56.06666667
src/org/apache/pig/backend/hadoop/executionengine/spark/SparkLauncher.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,49.4
src/org/apache/pig/builtin/SecondsBetween.java,0,0,0,0,0,0,0,0,107,0,2,5,0,0,0,7.6
test/org/apache/pig/test/TestHBaseStorage.java,197,0,0,50,0,770,1336,159,96,119,109,163,234,11,114,223.8666667
test/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/TestPigBytesRawComparator.java,0,0,0,0,0,0,0,0,204,0,0,0,0,0,2,13.73333333
contrib/penny/java/src/main/java/org/apache/pig/penny/apps/bt/BTMatchTaintMonitorAgent.java,0,0,0,0,0,0,63,0,63,0,0,0,0,0,0,8.4
test/org/apache/pig/test/TestHExecutionEngine.java,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,7.466666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/REPLACE_MULTI.java,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,7.2
test/org/apache/pig/test/TestCompressedFiles.java,30,0,0,0,45,15,0,0,0,58,0,21,0,0,0,11.26666667
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/ConstantExpression.java,198,0,0,9,0,0,105,0,8,63,0,0,0,0,0,25.53333333
src/org/apache/pig/builtin/ParquetStorer.java,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,3.733333333
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/RandomDistribution.java,0,0,0,266,0,0,0,0,0,0,266,0,0,0,0,35.46666667
src/org/apache/pig/impl/util/ObjectSerializer.java,2,0,0,0,4,0,0,0,54,13,7,0,0,0,0,5.333333333
src/org/apache/pig/builtin/ABS.java,0,0,0,0,0,80,0,0,0,12,0,6,0,0,0,6.533333333
test/org/apache/pig/newplan/logical/optimizer/TestImplicitSplitOnTuple.java,0,0,0,0,0,0,0,0,0,90,0,0,11,0,0,6.733333333
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/SplitConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2.466666667
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestVLong.java,0,0,0,161,0,0,0,0,0,0,161,0,0,0,0,21.46666667
src/org/apache/pig/builtin/DoubleMin.java,151,0,0,37,0,2,0,0,165,0,0,0,0,0,0,23.66666667
src/org/apache/pig/impl/logicalLayer/UnionOnSchemaSetter.java,0,0,0,0,0,194,194,0,0,0,0,0,0,0,0,25.86666667
src/org/apache/pig/impl/logicalLayer/LOSort.java,203,76,0,91,0,8,405,0,0,0,0,0,0,0,0,52.2
src/org/apache/pig/impl/logicalLayer/LOMapLookup.java,144,9,0,0,0,0,139,0,0,0,0,0,0,0,0,19.46666667
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/TestSequenceFileLoader.java,0,0,120,0,0,0,0,0,0,4,61,0,0,0,0,12.33333333
src/org/apache/pig/impl/logicalLayer/validators/LogicalPlanValidationExecutor.java,89,0,0,2,22,0,99,0,0,0,0,0,0,0,0,14.13333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/evaluation/string/TestLookupInFiles.java,0,82,0,0,3,0,0,0,0,0,0,0,0,0,0,5.666666667
src/org/apache/pig/tools/pigstats/JobStats.java,0,0,0,0,0,562,71,12,80,77,691,13,0,0,0,100.4
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/Split.java,0,0,0,0,71,5,0,36,0,0,0,0,0,0,0,7.466666667
test/org/apache/pig/test/TestFindQuantiles.java,0,0,0,0,0,92,0,0,0,0,0,70,0,0,20,12.13333333
src/org/apache/pig/backend/hadoop/executionengine/spark/operator/POPoissonSampleSpark.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,8.266666667
test/org/apache/pig/test/TestOrderBy2.java,280,0,0,0,0,0,0,0,0,123,0,0,0,0,0,26.86666667
src/org/apache/pig/impl/logicalLayer/validators/InputOutputFileVisitor.java,140,0,0,0,115,53,112,0,0,0,0,0,0,0,0,28
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PhyPlanSetter.java,0,17,0,16,5,11,12,19,75,0,60,32,0,0,0,16.46666667
src/org/apache/pig/PigCounters.java,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,2.266666667
src/org/apache/pig/experimental/logical/expression/OrExpression.java,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,9.6
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestCheckin3.java,0,36,0,0,0,0,0,0,0,0,36,0,0,0,0,4.8
src/org/apache/pig/impl/logicalLayer/LONative.java,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,10.53333333
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestColumnGroupName6.java,0,0,0,126,0,2,0,0,0,0,126,0,0,0,0,16.93333333
test/e2e/pig/udfs/java/org/apache/pig/test/udf/evalfunc/Udfcachetest.java,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,4.933333333
test/resources/org/apache/pig/test/RegisteredJarVisibilityLoader.java,0,0,0,0,0,0,0,54,13,0,0,0,0,0,0,4.466666667
src/org/apache/pig/builtin/MonitoredUDF.java,0,0,0,0,0,77,0,2,0,0,0,0,0,0,0,5.266666667
test/org/apache/pig/test/TestSampleOptimizer.java,0,215,0,0,4,57,43,0,0,0,0,0,0,0,0,21.26666667
src/org/apache/pig/builtin/AlgebraicFloatMathBase.java,0,0,0,0,0,0,0,0,165,0,0,0,0,2,0,11.13333333
src/org/apache/pig/newplan/logical/visitor/ScalarVariableValidator.java,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,6.466666667
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMapTypePrune.java,0,0,0,502,107,0,0,0,3,0,420,0,0,0,0,68.8
src/org/apache/pig/backend/datastorage/ElementDescriptor.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.866666667
src/org/apache/pig/newplan/logical/expression/DereferenceExpression.java,0,0,0,0,0,176,117,0,0,16,0,0,2,0,0,20.73333333
src/org/apache/pig/impl/builtin/GFReplicate.java,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.466666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/RegexExtract.java,0,103,0,0,0,5,0,0,0,0,0,2,0,0,0,7.333333333
src/org/apache/pig/newplan/logical/rules/StreamTypeCastInserter.java,0,0,0,0,0,33,0,0,0,40,0,0,0,0,0,4.866666667
contrib/zebra/src/java/org/apache/hadoop/zebra/pig/comparator/ComparatorExpr.java,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,4
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigRecordReader.java,0,0,0,0,146,165,2,19,21,0,97,21,0,0,0,31.4
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigTupleRawComparator.java,159,0,0,1,0,160,0,0,0,0,0,0,0,0,0,21.33333333
src/org/apache/pig/builtin/COUNT_STAR.java,0,130,0,34,1,19,0,0,0,0,0,0,0,0,0,12.26666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/NativeMapReduceOper.java,0,0,0,0,0,108,0,0,0,0,9,0,0,0,0,7.8
src/org/apache/pig/newplan/logical/rules/MergeForEach.java,0,0,0,0,0,312,3,0,2,0,0,0,0,0,0,21.13333333
src/org/apache/pig/impl/PigImplConstants.java,0,0,0,0,0,0,0,0,0,39,5,22,0,21,10,6.466666667
test/org/apache/pig/test/TypeGraphPrinter.java,319,0,0,0,0,4,323,0,0,0,0,0,0,0,0,43.06666667
test/org/apache/pig/test/TestMacroExpansion.java,0,0,0,0,0,0,2239,40,245,219,21,0,14,156,0,195.6
src/org/apache/pig/builtin/BigIntegerAbs.java,0,0,0,0,0,0,0,0,0,32,0,7,0,0,0,2.6
test/org/apache/pig/test/TestLTOrEqual.java,405,0,0,0,0,0,0,0,52,180,6,0,0,0,0,42.86666667
src/org/apache/pig/StoreCaster.java,0,0,0,0,0,55,25,2,4,10,0,0,0,0,0,6.4
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/TezParallelismEstimator.java,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,2.2
src/org/apache/pig/impl/logicalLayer/LOLesserThan.java,75,0,0,0,0,0,70,0,0,0,0,0,0,0,0,9.666666667
src/org/apache/pig/builtin/DoubleBase.java,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,4.4
test/org/apache/pig/test/TestForEachStar.java,0,0,0,0,0,95,13,0,0,0,0,0,9,0,0,7.8
src/org/apache/pig/impl/plan/PlanPrinter.java,0,0,0,29,0,0,134,0,0,0,0,0,0,0,0,10.86666667
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/RDDConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.2
src/org/apache/pig/impl/logicalLayer/optimizer/TypeCastInserter.java,220,8,0,2,1,5,224,0,0,0,0,0,0,0,0,30.66666667
contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestMultipleOutputs3.java,0,0,0,663,229,0,0,0,0,0,522,0,0,0,0,94.26666667
test/org/apache/pig/test/TestJobStats.java,0,0,0,0,0,0,0,0,165,154,319,0,0,0,0,42.53333333
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/NoopFilterRemover.java,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,5.2
src/org/apache/pig/data/Datum.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.066666667
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestGlobTableLoader.java,0,0,0,233,103,0,0,0,0,0,152,0,0,0,0,32.53333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/TestMultiStorage.java,0,0,0,179,31,0,0,0,0,1,0,0,0,0,109,21.33333333
contrib/penny/java/src/main/java/org/apache/pig/penny/impl/comm/SyncCallResult.java,0,0,0,0,0,0,43,0,43,0,0,0,0,0,0,5.733333333
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/FileBasedOutputSizeReader.java,0,0,0,0,0,0,0,0,0,82,8,26,0,0,18,8.933333333
src/org/apache/pig/impl/io/FileSpec.java,86,0,0,0,17,0,3,0,0,0,0,0,0,0,0,7.066666667
test/org/apache/pig/test/TestRewire.java,0,602,0,0,0,6,606,0,0,0,0,0,0,0,0,80.93333333
src/org/apache/pig/parser/QueryParserStringStream.java,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,2.666666667
src/org/apache/pig/CounterBasedErrorHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,7.133333333
src/org/apache/pig/impl/eval/cond/TrueCond.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.466666667
contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestTypedApi2.java,0,0,0,712,241,0,0,0,0,0,555,0,0,0,0,100.5333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/MaxTupleBy1stField.java,186,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15.6
src/org/apache/pig/backend/hadoop/accumulo/AbstractAccumuloStorage.java,0,0,0,0,0,0,0,0,0,0,763,0,0,0,22,52.33333333
test/org/apache/pig/test/TestUTF8.java,0,0,0,0,9,12,0,0,45,28,0,0,3,0,0,6.466666667
test/org/apache/pig/test/TezMiniCluster.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,7.8
src/org/apache/pig/data/ReadOnceBag.java,0,0,0,0,0,0,0,0,7,0,69,24,0,0,3,6.866666667
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMapTableStorer.java,0,137,0,6,66,0,0,0,0,0,115,0,0,0,0,21.6
src/org/apache/pig/backend/hadoop/executionengine/spark/converter/LimitConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5.333333333
contrib/zebra/src/java/org/apache/hadoop/zebra/mapred/package-info.java,0,24,0,2,2,0,0,0,0,0,26,0,0,0,0,3.6
contrib/zebra/src/java/org/apache/hadoop/zebra/tfile/SimpleBufferedOutputStream.java,0,0,0,77,0,0,0,0,0,0,77,0,0,0,0,10.26666667
src/org/apache/pig/impl/builtin/IdentityColumn.java,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,2.866666667
src/org/apache/pig/backend/local/executionengine/LocalPigLauncher.java,90,0,0,3,184,0,0,0,0,0,0,0,0,0,0,18.46666667
src/org/apache/pig/impl/builtin/StreamingUDF.java,0,0,0,0,0,0,0,0,0,479,7,138,0,0,7,42.06666667
src/org/apache/pig/backend/hadoop/executionengine/tez/runtime/PigInputFormatTez.java,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,2.733333333
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/MultiQueryOptimizer.java,0,8,0,566,53,28,27,0,1,5,85,593,0,28,0,92.93333333
