Class,releases/lucene/1.2,releases/lucene/1.3,releases/lucene/1.4,releases/lucene/1.9,releases/lucene/2.0.0,releases/lucene/2.1.0,releases/lucene/2.2.0,releases/lucene/2.3.0,releases/lucene/2.4.0,releases/lucene/2.9.0,releases/lucene/3.0.0,releases/lucene/9.0.0,releases/lucene/9.1.0,releases/lucene/9.2.0,releases/lucene/9.3.0,average
lucene/core/src/java/org/apache/lucene/search/CollectionStatistics.java,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,13
lucene/core/src/java/org/apache/lucene/search/LRUQueryCache.java,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,65.06666667
lucene/core/src/java/org/apache/lucene/search/TopTermsRewrite.java,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,14.33333333
lucene/replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaNode.java,0,0,0,0,0,0,0,0,0,0,0,893,0,0,0,59.53333333
lucene/core/src/java/org/apache/lucene/analysis/tokenattributes/PositionIncrementAttribute.java,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,4
lucene/core/src/java/org/apache/lucene/index/QueryTimeoutImpl.java,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,4.733333333
lucene/luke/src/java/org/apache/lucene/luke/app/LukeState.java,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,3.6
src/test/org/apache/lucene/util/TestSmallFloat.java,0,0,0,114,0,0,0,4,1,225,0,112,0,0,0,30.4
lucene/suggest/src/java/org/apache/lucene/search/suggest/tst/package-info.java,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1.266666667
lucene/core/src/java/org/apache/lucene/codecs/lucene90/compressing/Lucene90CompressingTermVectorsReader.java,0,0,0,0,0,0,0,0,0,0,0,1342,0,0,0,89.46666667
lucene/core/src/test/org/apache/lucene/search/TestBaseRangeFilter.java,0,0,0,0,0,0,0,0,0,0,0,226,8,0,0,15.6
lucene/test-framework/src/java/org/apache/lucene/util/AbstractBeforeAfterRule.java,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,8.266666667
contrib/instantiated/src/java/org/apache/lucene/store/instantiated/FieldSettings.java,0,0,0,0,0,0,0,0,95,5,3,93,0,0,0,13.06666667
lucene/highlighter/src/java/org/apache/lucene/search/highlight/QueryTermScorer.java,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,10.2
lucene/facet/src/java/org/apache/lucene/facet/taxonomy/TaxonomyFacetFloatAssociations.java,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,16.26666667
src/java/org/apache/lucene/document/Fieldable.java,0,0,0,0,0,137,35,2,344,68,40,212,0,0,0,55.86666667
contrib/analyzers/common/src/java/org/apache/lucene/analysis/compound/HyphenationCompoundWordTokenFilter.java,0,0,0,0,0,0,0,0,0,220,1,221,0,0,0,29.46666667
lucene/core/src/java/org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,3.266666667
contrib/gdata-server/src/core/src/test/org/apache/lucene/gdata/storage/lucenestorage/TestSingelHostConcurrencyLock.java,0,0,0,0,0,148,0,148,0,0,0,0,0,0,0,19.73333333
lucene/core/src/java/org/apache/lucene/codecs/lucene90/Lucene90LiveDocsFormat.java,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,11
lucene/analysis/phonetic/src/test/org/apache/lucene/analysis/phonetic/TestDaitchMokotoffSoundexFilter.java,0,0,0,0,0,0,0,0,0,0,0,96,4,0,0,6.666666667
lucene/core/src/test/org/apache/lucene/codecs/TestMinimalCodec.java,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,10.93333333
contrib/analyzers/common/src/java/org/apache/lucene/analysis/cn/ChineseFilter.java,0,0,0,0,0,0,0,0,0,103,22,103,0,0,0,15.2
lucene/facet/src/java/org/apache/lucene/facet/taxonomy/AssociationFacetField.java,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,5.333333333
contrib/collation/src/java/org/apache/lucene/collation/CollationKeyFilter.java,0,0,0,0,0,0,0,0,0,110,3,111,0,0,0,14.93333333
src/java/org/apache/lucene/store/LockReleaseFailedException.java,0,0,0,0,0,0,0,31,0,0,0,31,0,0,0,4.133333333
lucene/backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene91/Lucene91OnHeapHnswGraph.java,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,11.4
lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/BreakIteratorBoundaryScanner.java,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,3.4
contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SetPropTask.java,0,0,0,0,0,58,124,0,0,2,3,69,0,0,0,17.06666667
contrib/gdata-server/src/hivemind/src/test/org/apache/lucene/gdata/hivemind/webservice/HessianSkeletonProviderImplTest.java,0,0,0,0,0,134,0,134,0,0,0,0,0,0,0,17.86666667
lucene/benchmark/src/java/org/apache/lucene/benchmark/quality/QualityQuery.java,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5.6
lucene/core/src/java/org/apache/lucene/util/packed/MonotonicBlockPackedWriter.java,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,6.866666667
lucene/luke/src/test/org/apache/lucene/luke/models/overview/TestOverviewImpl.java,0,0,0,0,0,0,0,0,0,0,0,136,2,0,0,9.2
lucene/backward-codecs/src/test/org/apache/lucene/backward_codecs/lucene60/TestLucene60FieldInfosFormat.java,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,2
lucene/queryparser/src/test/org/apache/lucene/queryparser/ext/TestExtendableQueryParser.java,0,0,0,0,0,0,0,0,0,0,0,128,4,0,0,8.8
lucene/core/src/java/org/apache/lucene/util/automaton/Lev1TParametricDescription.java,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,7.066666667
lucene/sandbox/src/test/org/apache/lucene/sandbox/document/TestHalfFloatPoint.java,0,0,0,0,0,0,0,0,0,0,0,259,6,0,0,17.66666667
