Class,release-0.4.0,release-0.5.0,release-0.6.0,release-0.7.0,release-0.8.0,release-0.9.0,release-0.10.0,release-0.11.0,release-0.12.0,release-0.13.0,release-0.14.0,release-1.0.0,release-1.1.0,release-1.2.0,release-2.0.0,rel/release-2.1.0,rel/release-2.2.0,rel/release-2.3.0,rel/release-3.0.0,rel/release-3.1.0,rel/release-3.1.3,average
ql/src/java/org/apache/hadoop/hive/ql/parse/TableSample.java,8,0,115,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,6.142857143
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFEvaluator.java,150,0,136,0,0,0,0,22,24,0,26,0,0,0,0,3,7,44,49,0,0,21.95238095
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/functions/HiveSqlSumEmptyIsZeroAggFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,3.666666667
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelColumnsAlignment.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,9,0,0,12.9047619
service/src/java/org/apache/hive/service/auth/ldap/ChainFilterFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,2,0,0,3.80952381
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/MemoryDecider.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,10,12,0,15.57142857
ql/src/java/org/apache/hadoop/hive/ql/metadata/DefaultStorageHandler.java,0,0,80,0,0,24,0,0,6,0,4,0,0,0,0,0,0,4,7,0,0,5.952380952
hcatalog/hcatalog-pig-adapter/src/test/java/org/apache/hcatalog/pig/TestPigHCatUtil.java,0,0,0,0,0,0,0,91,115,0,94,0,0,0,0,0,0,0,0,0,0,14.28571429
service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TSetClientInfoResp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,18.76190476
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/HDFSPermissionPolicyProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,5.714285714
branch-0.4/ql/src/java/org/apache/hadoop/hive/ql/exec/ExprNodeEvaluatorFactory.java,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80952381
serde/src/java/org/apache/hadoop/hive/serde2/io/ShortWritable.java,96,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5.857142857
ql/src/java/org/apache/hadoop/hive/ql/lockmgr/HiveLockObject.java,0,0,0,152,22,0,0,64,75,0,54,0,0,0,43,8,0,14,25,0,0,21.76190476
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/AllocateTableWriteIdsRequest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,43.57142857
serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive/JavaHiveCharObjectInspector.java,0,0,0,0,0,0,0,0,0,87,13,0,0,0,0,15,0,0,2,0,0,5.571428571
testutils/ptest2/src/main/java/org/apache/hive/ptest/execution/conf/UnitTestPropertiesParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,31.71428571
ql/src/test/org/apache/hadoop/hive/ql/index/TestIndexType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34,0,0,3.238095238
beeline/src/java/org/apache/hive/beeline/Reflector.java,0,0,0,0,0,0,0,157,52,0,0,0,0,0,0,0,0,0,2,0,0,10.04761905
metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,56,6,547,404,125,161,276,115,22,368,273,12,162,116,298,333,51,294,2523,0,0,292.4761905
hcatalog/src/test/e2e/hcatalog/udfs/java/org/apache/hcatalog/utils/GroupByAge.java,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,12.76190476
hcatalog/src/test/e2e/hcatalog/udfs/java/org/apache/hcatalog/utils/StoreDemo.java,0,0,0,0,0,0,0,153,153,0,0,0,0,0,0,0,0,0,0,0,0,14.57142857
hcatalog/core/src/test/java/org/apache/hive/hcatalog/rcfile/TestRCFileMapReduceInputFormat.java,0,0,0,0,0,0,0,0,249,7,6,0,0,0,4,0,0,0,16,0,0,13.42857143
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreThread.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,2.761904762
hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/HCatBaseTest.java,0,0,0,0,0,0,0,0,86,29,0,0,0,6,4,0,4,4,12,28,0,8.238095238
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/mapjoin/fast/RandomLongStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,2,0,0,2.428571429
branch-0.4/ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/helper/ByteArraySerializer.java,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.42857143
ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionRegistry.java,437,682,535,124,180,36,55,359,451,548,152,94,39,1269,296,59,83,67,143,15,2,267.9047619
branch-0.4/ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDF.java,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.904761905
hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseTableSnapshotInputFormatUtil.java,0,0,0,0,0,0,0,0,0,0,117,0,0,0,6,0,0,0,2,0,0,5.952380952
branch-0.4/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyString.java,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.904761905
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFMonthTimestamp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,6,0,0,2.476190476
hbase-handler/src/java/org/apache/hadoop/hive/hbase/struct/AvroHBaseValueFactory.java,0,0,0,0,0,0,0,0,0,0,161,0,3,4,3,0,0,0,2,0,0,8.238095238
branch-0.4/metastore/src/java/org/apache/hadoop/hive/metastore/RawStore.java,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.333333333
ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java,219,608,1536,1357,1078,500,665,237,366,1661,1282,118,103,235,832,754,247,486,1750,65,51,673.8095238
ql/src/java/org/apache/hadoop/hive/ql/udf/UDFDayOfWeek.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,2,29,0,6.476190476
branch-0.4/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDatabaseMetaData.java,1662,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.2857143
ql/src/test/org/apache/hadoop/hive/ql/hooks/EnforceReadOnlyTables.java,0,0,0,60,4,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,6
storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/DoubleColumnVector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2,8,0,129,0,0,15.0952381
orc/src/java/org/apache/hive/orc/impl/HadoopShims.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,13.61904762
hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/ExecBean.java,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,2,0,0,2.380952381
metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/merge/StringColumnStatsMerger.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,49,0,0,4.666666667
metastore/src/gen-javabean/org/apache/hadoop/hive/metastore/api/UnknownTableException.java,297,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.19047619
shims/src/common/java/org/apache/hadoop/hive/io/HiveIOExceptionNextHandleResult.java,0,0,0,0,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,5.238095238
ql/src/java/org/apache/hadoop/hive/ql/plan/ColumnStatsDesc.java,0,0,0,0,0,0,91,0,0,0,13,0,0,4,0,22,0,0,29,0,0,7.571428571
ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFRound.java,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,2,0,0,7.380952381
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/events/PreDropISchemaEvent.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.857142857
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SortMergeJoinTaskDispatcher.java,0,0,0,0,0,0,0,0,441,51,1,0,31,17,5,0,0,16,10,0,0,27.23809524
ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,66,0,8,2,0,10.9047619
orc/src/java/org/apache/hive/orc/OrcConf.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,0,0,0,18.38095238
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ReplChangeManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,23,0,23.47619048
common/src/test/org/apache/hive/common/util/TestHiveStringUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,53,0,0,5.571428571
ql/src/test/org/apache/hadoop/hive/ql/exec/mr/TestMapredLocalTask.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,2.285714286
ql/src/java/org/apache/hadoop/hive/ql/plan/SparkEdgeProperty.java,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,2,0,0,5.523809524
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/reducesink/VectorReduceSinkEmptyKeyOperator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,6.666666667
ql/src/java/org/apache/hadoop/hive/ql/index/bitmap/BitmapIndexHandler.java,0,0,0,0,306,0,0,0,0,2,11,0,0,0,7,0,0,0,308,0,0,30.19047619
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/model/MConstraint.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,10.19047619
branch-0.4/ql/src/java/org/apache/hadoop/hive/ql/udf/UDFOPDivide.java,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143
metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnStore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,54,18,433,0,0,42.57142857
service/src/gen/thrift/gen-javabean/org/apache/hive/service/cli/thrift/TI32Value.java,0,0,0,0,0,0,0,386,0,0,0,0,0,0,28,390,0,0,0,0,0,38.28571429
ql/src/test/org/apache/hadoop/hive/ql/io/parquet/TestDataWritableWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,518,286,52,29,0,0,2,0,0,42.23809524
metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/StringColumnStatsAggregator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,85,0,0,105,0,0,10.76190476
ql/src/java/org/apache/hadoop/hive/ql/txn/AcidWriteSetService.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,78,0,0,7.428571429
shims/src/common-secure/test/org/apache/hadoop/hive/thrift/TestZooKeeperTokenStore.java,0,0,0,0,0,0,181,0,0,181,0,0,0,0,0,0,0,0,0,0,0,17.23809524
hcatalog/core/src/main/java/org/apache/hcatalog/data/transfer/ReadEntity.java,0,0,0,0,0,0,0,89,109,0,92,0,0,0,0,0,0,0,0,0,0,13.80952381
ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/merge/MergeWork.java,0,0,0,0,129,0,18,76,7,35,211,0,0,0,0,0,0,0,0,0,0,22.66666667
ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HashTableLoader.java,0,0,0,0,0,0,0,0,0,158,0,0,2,8,9,0,0,0,21,0,0,9.428571429
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizedInputFormatInterface.java,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,2,1,0,1.428571429
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterColOrScalar.java,0,0,0,0,0,0,0,0,0,88,4,0,0,0,0,0,0,5,44,0,0,6.714285714
branch-0.4/ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/helper/Serialization.java,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.85714286
ql/src/java/org/apache/hadoop/hive/ql/exec/CopyTask.java,0,9,55,14,12,0,0,5,8,6,10,0,0,0,6,0,0,0,80,49,0,12.0952381
hcatalog/webhcat/java-client/src/main/java/org/apache/hive/hcatalog/api/repl/ReplicationTask.java,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,6,0,0,11.95238095
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/CreationMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,111,0,45.80952381
ql/src/test/org/apache/hadoop/hive/serde2/CustomSerDe3.java,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,7.333333333
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorColumnOrderedMap.java,0,0,0,0,0,0,0,0,0,0,0,0,0,125,6,0,0,33,2,0,0,7.904761905
ql/src/test/org/apache/hadoop/hive/metastore/txn/TestCompactionTxnHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,1,0,83,0,0,26.19047619
common/src/java/org/apache/hadoop/hive/common/metrics/Metrics.java,0,0,0,205,0,43,0,8,85,0,0,0,0,0,253,0,0,0,0,0,0,28.28571429
service/src/gen/thrift/gen-javabean/org/apache/hive/service/cli/thrift/TCloseSessionResp.java,0,0,0,0,0,0,0,390,0,0,0,0,0,0,24,394,0,0,0,0,0,38.47619048
service/src/java/org/apache/hive/service/cli/GetInfoValue.java,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,2,0,0,4,0,0,4.19047619
ql/src/java/org/apache/hadoop/hive/ql/exec/ExprNodeEvaluatorHead.java,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0,2,0,0,2.571428571
metastore/src/java/org/apache/hadoop/hive/metastore/RWTable.java,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.95238095
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/Operation2Privilege.java,0,0,0,0,0,0,0,0,0,235,456,0,0,0,42,11,14,8,111,0,0,41.76190476
storage-api/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestStringExpr.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,2.952380952
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/tools/InputMerger.java,0,0,0,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0,0,10.38095238
ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestStringRedBlackTree.java,0,0,0,0,0,0,0,288,0,2,0,0,0,0,288,0,0,0,0,0,0,27.52380952
branch-0.4/serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive/BooleanObjectInspector.java,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.047619048
hcatalog/server-extensions/src/main/java/org/apache/hcatalog/messaging/json/JSONDropTableMessage.java,0,0,0,0,0,0,0,76,69,0,77,0,0,0,0,0,0,0,0,0,0,10.57142857
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveJoinCommuteRule.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,2,0,0,4.666666667
ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,259,258,312,1143,0,0,158.9047619
orc/src/java/org/apache/hive/orc/impl/HadoopShims_2_2.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,9.619047619
ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/MatchPath.java,0,0,0,0,0,0,0,0,919,18,7,0,0,21,5,0,0,0,2,0,0,46.28571429
serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive/AbstractPrimitiveLazyObjectInspector.java,44,0,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,3.238095238
branch-0.4/ql/src/java/org/apache/hadoop/hive/ql/parse/ExplainSemanticAnalyzer.java,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.380952381
ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/recman/RecordHeader.java,125,0,99,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.57142857
itests/util/src/main/java/org/apache/hadoop/hive/ql/hooks/VerifyHooksRunInOrder.java,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,2,0,0,10.95238095
metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaHookLoader.java,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,3.714285714
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorExtractOperator.java,0,0,0,0,0,0,0,0,0,0,135,0,0,135,0,0,0,0,0,0,0,12.85714286
ql/src/java/org/apache/hadoop/hive/ql/plan/AbstractVectorDesc.java,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,16,2,0,0,2.142857143
ql/src/test/org/apache/hadoop/hive/ql/security/TestStorageBasedMetastoreAuthorizationProvider.java,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,10
llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcFileMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,37,24,14,116,18,0,20.61904762
ql/src/java/org/apache/hadoop/hive/ql/io/orc/Metadata.java,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,0,4.285714286
ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836,2,1479,243,178,210,0,188
orc/src/java/org/apache/hive/orc/Writer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,10.47619048
hcatalog/storage-handlers/hbase/src/java/org/apache/hcatalog/hbase/HBaseAuthorizationProvider.java,0,0,0,0,0,0,0,144,195,0,149,0,0,0,0,0,0,0,0,0,0,23.23809524
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/model/MCreationMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,16,0,4.904761905
ql/src/java/org/apache/hadoop/hive/ql/exec/mr/Throttle.java,0,0,0,0,0,0,0,0,113,0,0,0,0,0,4,0,0,0,2,0,0,5.666666667
ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFToUnixTimestamp.java,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,2,25,0,7.285714286
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorExtractRow.java,0,0,0,0,0,0,0,0,0,0,0,0,0,735,17,930,10,19,362,15,0,99.42857143
ql/src/java/org/apache/hadoop/hive/ql/exec/UnionOperator.java,102,13,67,2,4,0,4,15,8,11,0,0,6,11,25,4,0,0,9,0,0,13.38095238
hcatalog/core/src/main/java/org/apache/hcatalog/common/HCatUtil.java,0,0,0,0,0,0,0,627,973,17,631,0,0,0,0,0,0,0,0,0,0,107.047619
hbase-handler/src/test/org/apache/hadoop/hive/hbase/SampleHBaseKeyFactory2.java,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,2,0,0,12.23809524
branch-0.4/metastore/src/gen-javabean/org/apache/hadoop/hive/metastore/api/Table.java,836,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.61904762
service/src/java/org/apache/hive/service/cli/operation/TableTypeMapping.java,0,0,0,0,0,0,0,0,44,0,0,0,0,0,6,0,0,0,2,0,0,2.476190476
metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseFilterPlanUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,612,0,0,58.28571429
serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/DelegatedMapObjectInspector.java,0,0,0,0,0,0,72,0,0,3,0,0,75,0,0,0,0,0,0,0,0,7.142857143
ql/src/java/org/apache/hadoop/hive/ql/plan/ShowResourcePlanDesc.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,3.238095238
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBaseUnary.java,0,0,0,0,0,0,0,0,0,108,0,0,0,14,0,0,0,0,2,0,0,5.904761905
shims/src/common/java/org/apache/hadoop/hive/shims/HiveHarFileSystem.java,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,6.285714286
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetFileMetadataResult.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,25.71428571
ql/src/java/org/apache/hadoop/hive/ql/optimizer/Optimizer.java,82,15,38,8,6,0,19,25,14,27,46,0,16,22,76,19,12,0,26,0,0,21.47619048
orc/src/test/org/apache/hive/orc/tools/TestFileDump.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,485,0,0,0,46.19047619
ql/src/java/org/apache/hadoop/hive/ql/hooks/PreExecute.java,45,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,6
hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/worker/PartitionHelper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,5,0,0,1.857142857
orc/src/test/org/apache/orc/impl/TestInStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,314,0,0,0,0,29.9047619
service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TCancelOperationResp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,2,0,0,18.85714286
ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcRecordUpdater.java,0,0,0,0,0,0,0,0,0,214,30,0,0,0,64,8,4,4,69,0,0,18.71428571
ql/src/java/org/apache/hadoop/hive/ql/exec/repl/bootstrap/load/table/LoadTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,140,0,19.42857143
ql/src/java/org/apache/hadoop/hive/ql/io/orc/JsonFileDump.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,398,0,0,0,0,0,37.9047619
hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/messaging/json/JSONAddPartitionMessage.java,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,17,0,0,4.857142857
ql/src/java/org/apache/hadoop/hive/ql/parse/SubQueryUtils.java,0,0,0,0,0,0,0,0,0,637,7,0,15,36,36,0,15,47,25,0,0,38.95238095
ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SmallTableCache.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,2,0,0,3.571428571
common/src/test/org/apache/hadoop/hive/common/jsonexplain/TestOp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,3.857142857
ql/src/test/org/apache/hadoop/hive/ql/TxnCommandsBaseForTests.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,17,0,12.0952381
pdk/src/java/org/apache/hive/pdk/HivePdkUnitTest.java,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80952381
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/InvalidOperationException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,18.80952381
branch-0.4/ql/src/java/org/apache/hadoop/hive/ql/exec/DefaultUDFMethodResolver.java,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.095238095
ql/src/test/org/apache/hadoop/hive/ql/hooks/VerifyIsLocalModeHook.java,0,0,0,0,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,4
druid-handler/src/java/org/apache/hadoop/hive/druid/json/KafkaSupervisorReport.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,11
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveMetastoreClientFactoryImpl.java,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,2,0,0,2.19047619
spark-client/src/main/java/org/apache/hive/spark/client/rpc/RpcDispatcher.java,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,7,7,0,0,10.38095238
ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/helper/CachePolicyListener.java,95,0,40,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04761905
ql/src/java/org/apache/hadoop/hive/ql/lib/ForwardWalker.java,0,0,0,0,0,0,0,0,0,70,18,0,0,4,35,0,0,0,2,0,0,6.142857143
hcatalog/server-extensions/src/main/java/org/apache/hcatalog/messaging/MessageDeserializer.java,0,0,0,0,0,0,0,83,93,0,84,0,0,0,0,0,0,0,0,0,0,12.38095238
serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde/test/ThriftTestObj.java,0,0,0,518,110,0,269,0,24,4,0,0,0,4,64,0,0,0,0,0,0,47.28571429
common/src/java/org/apache/hive/common/util/ReflectionUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,0,0,0,2,0,0,5.80952381
ql/src/test/org/apache/hadoop/hive/ql/testutil/BaseScalarUdfTest.java,0,0,0,0,0,0,0,0,0,94,0,0,0,0,3,0,0,0,2,0,0,4.714285714
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/FireEventResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,279,16,0,0,0,283,0,0,27.52380952
serde/src/java/org/apache/hadoop/hive/serde2/RandomTypeUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,9
hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/PigJobIDParser.java,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,2,0,0,1.952380952
common/src/java/org/apache/hadoop/hive/common/type/HiveDecimal.java,0,0,0,0,0,0,0,229,5,160,19,0,0,19,306,0,0,0,0,0,0,35.14285714
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/CmRecycleResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,13.47619048
orc/src/java/org/apache/hive/orc/impl/SettableUncompressedStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,4.095238095
contrib/src/java/org/apache/hadoop/hive/contrib/udf/UDFRowSequence.java,0,0,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.380952381
