Class,rel/1.2,rel/1.3,rel/1.4,rel/1.5,rel/1.6.0,rel/1.7.0,rel/1.8.0,rel/1.9.0,rel/1.10.0,rel/1.10.12,average
src/main/org/apache/tools/ant/types/resources/selectors/ResourceSelector.java,0,0,0,0,0,35,0,0,0,2,3.7
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,0,343,0,720,27,518,0,0,0,0,160.8
proposal/myrmidon/src/java/org/apache/ant/convert/core/StringToByteConverter.java,0,32,32,0,0,0,0,0,0,0,6.4
src/etc/testcases/taskdefs/fixcrlf/input/Junk7.java,0,0,12,0,0,0,0,0,12,0,2.4
src/main/org/apache/tools/ant/util/KeepAliveInputStream.java,0,0,0,0,87,76,10,2,1,5,18.1
proposal/myrmidon/src/java/org/apache/ant/convert/ConverterException.java,0,41,41,0,0,0,0,0,0,0,8.2
proposal/anteater/source/main/org/apache/ant/cli/CLIFrontEnd.java,0,307,0,307,0,0,0,0,0,0,61.4
src/tutorial/tasks-filesets-properties/final/src/FindTest.java,0,0,0,0,0,0,0,0,0,95,9.5
src/testcases/org/apache/tools/ant/taskdefs/optional/unix/SymlinkTest.java,0,0,0,0,224,224,0,0,0,0,44.8
src/antidote/org/apache/tools/ant/gui/wizard/WizardListener.java,0,77,77,0,0,0,0,0,0,0,15.4
proposal/embed/src/java/org/apache/tools/ant/taskdefs/SystemPath.java,0,0,0,0,228,1,227,0,0,0,45.6
proposal/myrmidon/src/java/org/apache/myrmidon/libs/ant1/Ant1TypeFactory.java,0,0,57,57,0,0,0,0,0,0,11.4
src/main/org/apache/tools/ant/taskdefs/BuildNumber.java,0,0,0,237,45,76,0,0,3,78,43.9
src/tests/junit/org/apache/tools/ant/util/LineOrientedOutputStreamTest.java,0,0,0,0,0,139,0,15,293,306,75.3
src/main/org/apache/tools/ant/BuildException.java,12,61,4,102,18,62,65,3,0,26,35.3
src/main/org/apache/tools/ant/taskdefs/cvslib/CVSEntry.java,0,0,0,110,8,150,0,0,0,11,27.9
src/main/org/apache/tools/ant/taskdefs/Truncate.java,0,0,0,0,0,0,207,5,5,8,22.5
src/main/org/apache/tools/ant/types/ModuleVersion.java,0,0,0,0,0,0,0,0,0,150,15
src/main/org/apache/tools/ant/taskdefs/optional/metamata/MMetricsStreamHandler.java,0,0,420,263,18,447,0,0,0,0,114.8
src/main/org/apache/tools/ant/util/IdentityMapper.java,0,83,0,0,10,65,0,0,0,13,17.1
proposal/myrmidon/src/java/org/apache/myrmidon/libs/core/StringToDoubleConverter.java,0,0,37,37,0,0,0,0,0,0,7.4
src/main/org/apache/tools/ant/taskdefs/email/Header.java,0,0,0,0,0,61,0,0,0,6,6.7
src/main/org/apache/tools/ant/util/FlatFileNameMapper.java,0,85,0,0,10,65,0,0,0,10,17
src/tutorial/hello-world/final/src/oata/HelloWorld.java,0,0,0,0,0,0,0,0,0,28,2.8
src/main/org/apache/tools/ant/taskdefs/optional/windows/Attrib.java,0,0,0,0,191,116,5,2,4,27,34.5
proposal/mutant/src/java/common/org/apache/ant/common/antlib/DataType.java,0,0,0,66,66,0,0,0,0,0,13.2
src/main/org/apache/tools/ant/taskdefs/condition/IsSet.java,0,0,0,81,21,62,5,0,0,6,17.5
src/main/org/apache/tools/ant/taskdefs/optional/testing/BlockFor.java,0,0,0,0,0,0,71,0,0,3,7.4
src/main/org/apache/tools/ant/types/optional/image/Scale.java,0,0,0,0,190,158,0,6,7,46,40.7
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/ConstantPoolEntry.java,0,289,0,257,12,61,0,21,0,33,67.3
src/etc/testcases/core/loaderref/src/Task1.java,0,0,0,0,5,0,16,0,0,2,2.3
proposal/mutant/src/java/common/org/apache/ant/common/util/AntException.java,0,0,0,218,218,0,0,0,0,0,43.6
src/main/org/apache/tools/ant/filters/ExpandProperties.java,0,0,0,150,22,65,2,73,0,14,32.6
src/main/org/apache/tools/ant/types/selectors/modifiedselector/LastModifiedAlgorithm.java,0,0,0,0,0,0,0,0,0,53,5.3
src/tests/junit/org/example/junit/AbstractJUnit3TestMissed.java,0,0,0,0,0,0,0,0,27,54,8.1
src/antidote/org/apache/tools/ant/gui/event/AntEvent.java,0,99,99,0,0,0,0,0,0,0,19.8
src/main/org/apache/tools/ant/types/FilterSetCollection.java,0,0,127,26,18,73,0,24,0,11,27.9
src/main/org/apache/tools/mail/SmtpResponseReader.java,0,122,0,21,8,69,6,0,4,18,24.8
proposal/myrmidon/src/java/org/apache/myrmidon/components/model/Target.java,0,0,78,78,0,0,0,0,0,0,15.6
src/main/org/apache/tools/ant/taskdefs/Jikes.java,74,53,0,38,39,81,27,3,0,36,35.1
src/main/org/apache/tools/ant/types/resources/selectors/Date.java,0,0,0,0,0,162,0,0,21,20,20.3
src/testcases/org/apache/tools/ant/util/regexp/JakartaOroMatcherTest.java,0,72,2,0,4,72,0,0,0,0,15
src/testcases/org/apache/tools/ant/taskdefs/SubAntTest.java,0,0,0,0,170,170,0,0,0,0,34
src/main/org/apache/tools/ant/XmlLogger.java,73,64,182,343,73,92,138,27,41,85,111.8
src/main/org/apache/tools/tar/TarEntry.java,0,40,0,30,536,94,210,535,151,171,176.7
src/main/org/apache/tools/ant/taskdefs/optional/junitlauncher/LegacyPlainResultFormatter.java,0,0,0,0,0,0,0,0,0,290,29
src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogWriter.java,0,0,0,134,32,139,0,0,15,20,34
src/tests/junit/org/apache/tools/ant/LocationTest.java,0,0,0,0,0,77,0,0,46,40,16.3
src/antidote/org/apache/tools/ant/gui/acs/ACSElement.java,0,153,153,0,0,0,0,0,0,0,30.6
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/Socket.java,0,0,85,39,2,92,0,0,0,0,21.8
src/tests/junit/org/apache/tools/ant/taskdefs/optional/RpmTest.java,0,0,0,0,0,66,0,0,137,141,34.4
proposal/mutant/src/main/org/apache/ant/core/execution/AspectHandler.java,0,0,75,75,0,0,0,0,0,0,15
src/testcases/org/apache/tools/ant/util/regexp/JakartaOroRegexpTest.java,0,0,0,72,4,72,0,0,0,0,14.8
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamList.java,0,0,0,220,193,93,338,0,0,0,84.4
src/tests/junit/org/apache/tools/ant/types/ZipFileSetTest.java,0,0,0,0,0,115,4,0,233,245,59.7
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUpdate.java,0,355,0,49,21,112,0,0,0,106,64.3
src/tests/junit/org/apache/tools/ant/taskdefs/optional/i18n/TranslateTest.java,0,0,0,0,0,96,0,0,183,173,45.2
src/main/org/apache/tools/ant/taskdefs/optional/RenameExtensions.java,0,91,0,48,27,68,0,0,1,5,24
src/main/org/apache/tools/ant/filters/TokenFilter.java,0,0,0,0,934,261,7,25,13,40,128
proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/CoreDataService.java,0,0,0,234,234,0,0,0,0,0,46.8
src/main/org/apache/tools/ant/util/facade/FacadeTaskHelper.java,0,0,0,167,24,75,41,2,16,21,34.6
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJToolsServlet.java,0,0,0,226,18,220,0,0,0,0,46.4
proposal/sandbox/junit/src/testcases/org/apache/tools/ant/taskdefs/optional/rjunit/formatter/FormatterRecorder.java,0,0,0,74,0,1,73,0,0,0,14.8
src/tests/junit/org/apache/tools/ant/taskdefs/condition/ContainsTest.java,0,0,0,0,0,43,0,0,11,5,5.9
src/testcases/org/apache/tools/ant/DummyTaskWithoutExecute.java,0,0,0,65,2,65,0,0,0,0,13.2
src/main/org/apache/tools/ant/taskdefs/email/Mailer.java,0,0,0,235,107,156,38,42,1,14,59.3
src/main/org/apache/tools/ant/taskdefs/ManifestException.java,0,0,73,8,2,61,2,0,0,2,14.8
src/main/org/apache/tools/ant/types/optional/xz/XzResource.java,0,0,0,0,0,0,0,0,0,82,8.2
src/antidote/org/apache/tools/ant/gui/core/ProjectManager.java,0,384,384,0,0,0,0,0,0,0,76.8
src/main/org/apache/tools/ant/types/DirSet.java,0,0,0,85,10,127,2,2,1,41,26.8
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/Ilasm.java,0,465,59,667,159,102,540,0,0,0,199.2
src/main/org/apache/tools/ant/filters/HeadFilter.java,0,0,0,187,114,75,11,0,3,18,40.8
src/main/org/apache/tools/ant/property/ResolvePropertyMap.java,0,0,0,0,0,0,87,83,17,13,20
src/testcases/org/apache/tools/ant/taskdefs/GzipTest.java,95,2,4,35,2,110,0,0,0,0,24.8
proposal/myrmidon/src/java/org/apache/ant/convert/core/StringToShortConverter.java,0,32,32,0,0,0,0,0,0,0,6.4
src/main/org/apache/tools/ant/taskdefs/Replace.java,156,250,52,381,209,621,276,159,59,217,238
src/main/org/apache/tools/ant/taskdefs/launcher/CommandLauncherProxy.java,0,0,0,0,0,0,0,37,19,2,5.8
src/main/org/apache/tools/ant/util/FileNameMapper.java,0,93,0,6,6,65,0,2,0,6,17.8
proposal/myrmidon/src/java/org/apache/myrmidon/components/role/DefaultRoleManager.java,0,0,169,169,0,0,0,0,0,0,33.8
src/main/org/apache/tools/ant/attribute/AttributeNamespace.java,0,0,0,0,0,0,0,0,28,2,3
proposal/myrmidon/src/java/org/apache/myrmidon/components/builder/ProjectBuilder.java,0,0,35,35,0,0,0,0,0,0,7
src/tests/junit/org/apache/tools/ant/taskdefs/LoadFileTest.java,0,0,0,0,0,155,0,0,111,90,35.6
src/testcases/org/apache/tools/ant/DummyTaskOkNonTask.java,0,0,0,65,2,65,0,0,0,0,13.2
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/InvokeDynamicCPInfo.java,0,0,0,0,0,0,0,85,0,21,10.6
proposal/anteater/source/main/org/apache/ant/AntException.java,0,138,0,138,0,0,0,0,0,0,27.6
proposal/mutant/src/main/org/apache/ant/core/types/DataType.java,0,0,140,140,0,0,0,0,0,0,28
proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/taskdefs/Ant.java,0,0,0,217,217,0,0,0,0,0,43.4
src/main/org/apache/tools/ant/taskdefs/optional/junit/CustomJUnit4TestAdapterCache.java,0,0,0,0,0,0,0,89,1,7,9.7
src/tests/junit/org/apache/tools/ant/util/facade/ImplementationSpecificArgumentTest.java,0,0,0,0,0,59,0,0,118,118,29.5
src/main/org/apache/tools/ant/attribute/EnableAttribute.java,0,0,0,0,0,0,0,0,35,2,3.7
src/main/org/apache/tools/ant/taskdefs/AttributeNamespaceDef.java,0,0,0,0,0,0,0,0,51,4,5.5
src/tests/junit/org/apache/tools/ant/types/ResourceComparatorsTest.java,0,0,0,0,0,101,101,0,0,0,20.2
proposal/myrmidon/src/java/org/apache/myrmidon/components/workspace/LogTargetToListenerAdapter.java,0,0,50,50,0,0,0,0,0,0,10
src/main/org/apache/tools/ant/taskdefs/optional/jlink/JlinkTask.java,211,6,0,87,24,68,0,0,1,62,45.9
src/main/org/apache/tools/ant/util/ProcessUtil.java,0,0,0,0,0,0,0,0,65,6,7.1
src/antidote/org/apache/tools/ant/gui/event/BusMember.java,0,82,82,0,0,0,0,0,0,0,16.4
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/ServerElement.java,0,0,0,141,0,1,140,0,0,0,28.2
src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java,0,109,86,143,459,252,98,24,215,84,147
src/main/org/apache/tools/ant/taskdefs/optional/splash/SplashTask.java,0,0,0,245,84,122,34,26,21,25,55.7
proposal/antfarm/core/org/apache/tools/ant/BuildEvent.java,0,143,0,143,0,0,0,0,0,0,28.6
src/main/org/apache/tools/ant/taskdefs/XSLTLiaison4.java,0,0,0,0,0,0,0,0,42,2,4.4
src/main/org/apache/tools/ant/types/mappers/FilterMapper.java,0,0,0,0,0,85,7,2,3,15,11.2
src/testcases/org/apache/tools/ant/taskdefs/optional/script/ScriptDefTest.java,0,0,0,0,155,155,0,0,0,0,31
src/tests/junit/org/example/junit/TestWithSuiteNotMissed.java,0,0,0,0,0,0,0,0,32,64,9.6
proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMkelem.java,0,0,0,160,36,1,195,0,0,0,39.2
src/tests/junit/org/example/tasks/TaskdefTestSimpleTask.java,0,0,0,0,0,45,0,0,90,96,23.1
src/tests/junit/org/apache/tools/ant/taskdefs/XmlnsTest.java,0,0,0,0,0,68,0,0,53,31,15.2
src/main/org/apache/tools/ant/types/CharSet.java,0,0,0,0,0,0,0,0,0,126,12.6
src/main/org/apache/tools/ant/taskdefs/compilers/CompilerAdapter.java,0,86,0,10,10,64,0,0,0,2,17.2
proposal/anteater/source/main/org/apache/ant/ProjectBuilder.java,0,307,0,307,0,0,0,0,0,0,61.4
src/main/org/apache/tools/ant/types/selectors/DepthSelector.java,0,0,0,209,74,68,0,2,0,66,41.9
proposal/myrmidon/src/java/org/apache/ant/tasks/core/SubElementTest.java,0,43,43,0,0,0,0,0,0,0,8.6
src/testcases/org/apache/tools/ant/taskdefs/TaskdefTest.java,89,2,10,34,2,119,0,0,0,0,25.6
proposal/frantic/src/org/apache/ant/tasks/util/Property.java,0,97,0,97,0,0,0,0,0,0,19.4
src/main/org/apache/tools/ant/taskdefs/optional/j2ee/JonasHotDeploymentTool.java,0,0,0,282,54,61,0,4,1,52,45.4
proposal/mutant/src/main/org/apache/ant/core/execution/BuildListener.java,0,0,67,67,0,0,0,0,0,0,13.4
src/main/org/apache/tools/ant/util/LoaderUtils.java,0,0,0,149,121,91,0,0,1,6,36.8
src/testcases/org/apache/tools/ant/TopLevelTaskTest.java,0,0,0,0,86,86,0,0,0,0,17.2
src/antidote/org/apache/tools/ant/gui/core/EventDebugMonitor.java,0,106,106,0,0,0,0,0,0,0,21.2
src/tests/junit/org/example/junitlauncher/vintage/ForkedTest.java,0,0,0,0,0,0,0,0,0,37,3.7
proposal/myrmidon/src/java/org/apache/myrmidon/components/configurer/Configurer.java,0,0,51,51,0,0,0,0,0,0,10.2
src/main/org/apache/tools/ant/taskdefs/optional/depend/JarFileIterator.java,0,124,0,72,30,61,0,0,4,7,29.8
src/main/org/apache/tools/zip/Zip64Mode.java,0,0,0,0,0,0,0,47,0,2,4.9
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/Filters.java,0,0,143,67,14,178,0,0,0,0,40.2
src/main/org/apache/tools/ant/taskdefs/optional/jsp/JspNameMangler.java,0,0,0,192,12,69,14,0,4,18,30.9
src/main/org/apache/tools/ant/taskdefs/Classloader.java,0,0,0,0,0,241,9,0,19,29,29.8
src/testcases/org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,0,0,0,241,64,265,0,0,0,0,57
src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunnerTest.java,0,0,0,0,0,165,0,48,74,212,49.9
src/antidote/org/apache/tools/ant/gui/wizard/build/ProjectSetupStep.java,0,201,201,0,0,0,0,0,0,0,40.2
src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogParser.java,0,0,0,256,46,214,60,0,24,66,66.6
src/tests/junit/org/apache/tools/ant/util/regexp/JakartaOroRegexpTest.java,0,0,0,0,0,35,0,0,70,66,17.1
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJImportServlet.java,0,0,0,103,6,103,0,0,0,0,21.2
src/testcases/org/apache/tools/ant/util/LoaderUtilsTest.java,0,0,0,0,79,79,0,0,0,0,15.8
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/remote/Messenger.java,0,0,0,121,0,1,120,0,0,0,24.2
src/main/org/apache/tools/zip/ZipLong.java,0,0,142,10,9,125,43,38,26,13,40.6
src/tests/junit/org/apache/tools/ant/IntrospectionHelperTest.java,0,0,0,0,0,684,34,0,94,802,161.4
proposal/mutant/src/main/org/apache/ant/core/execution/ConversionException.java,0,0,144,144,0,0,0,0,0,0,28.8
src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java,0,0,0,170,24,77,53,0,8,63,39.5
proposal/myrmidon/src/java/org/apache/ant/tasks/core/AntCall.java,0,87,87,0,0,0,0,0,0,0,17.4
src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java,0,0,0,169,14,61,10,30,2,63,34.9
src/testcases/org/apache/tools/ant/taskdefs/optional/DotnetTest.java,0,0,0,0,169,169,0,0,0,0,33.8
src/main/org/apache/tools/ant/taskdefs/optional/ejb/WLStop.java,9,51,0,92,15,64,175,0,0,0,40.6
proposal/embed/src/java/org/apache/tools/ant/PropertyHelper.java,0,0,0,0,628,3,627,0,0,0,125.8
src/main/org/apache/tools/ant/property/NullReturn.java,0,0,0,0,0,0,38,0,0,3,4.1
src/main/org/apache/tools/ant/taskdefs/optional/ejb/IPlanetDeploymentTool.java,0,0,422,67,8,65,10,0,11,70,65.3
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnlock.java,0,0,0,0,277,153,0,0,0,74,50.4
src/tests/junit/org/example/junitlauncher/Tracker.java,0,0,0,0,0,0,0,0,0,171,17.1
src/antidote/org/apache/tools/ant/gui/core/ResourceManager.java,0,322,322,0,0,0,0,0,0,0,64.4
proposal/mutant/src/main/org/apache/ant/core/support/Constants.java,0,0,76,76,0,0,0,0,0,0,15.2
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/bytecode/attributes/Unknown.java,0,0,69,69,0,0,0,0,0,0,13.8
src/main/org/apache/tools/zip/Zip64ExtendedInformationExtraField.java,0,0,0,0,0,0,0,355,47,33,43.5
src/antidote/org/apache/tools/ant/gui/wizard/build/CompileStep.java,0,119,119,0,0,0,0,0,0,0,23.8
proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/taskdefs/CallTarget.java,0,0,0,165,165,0,0,0,0,0,33
src/testcases/org/apache/tools/ant/taskdefs/RmicTest.java,0,0,0,141,4,141,0,0,0,0,28.6
src/main/org/apache/tools/ant/taskdefs/condition/IsTrue.java,0,0,0,91,19,61,0,0,0,6,17.7
proposal/mutant/src/main/org/apache/ant/core/support/AntLocator.java,0,0,331,331,0,0,0,0,0,0,66.2
src/main/org/apache/tools/ant/types/optional/imageio/Ellipse.java,0,0,0,0,0,0,0,0,0,60,6
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSADD.java,0,0,0,221,148,69,0,0,0,4,44.2
src/testcases/org/apache/tools/ant/taskdefs/StyleTest.java,0,0,0,0,161,161,0,0,0,0,32.2
proposal/mutant/src/main/org/apache/ant/core/execution/TaskAdapter.java,0,0,100,100,0,0,0,0,0,0,20
src/main/org/apache/tools/ant/taskdefs/optional/ejb/BorlandGenerateClient.java,0,0,251,191,30,106,0,0,1,46,62.5
src/tests/junit/org/apache/tools/ant/types/selectors/PosixGroupSelectorTest.java,0,0,0,0,0,0,0,0,0,110,11
src/main/org/apache/tools/ant/taskdefs/compilers/Jvc.java,0,137,0,29,51,72,0,3,0,5,29.7
src/tests/junit/org/apache/tools/ant/MockBuildListener.java,0,0,0,0,0,63,0,0,9,41,11.3
proposal/myrmidon/src/java/org/apache/ant/DefaultAntEngine.java,0,410,410,0,0,0,0,0,0,0,82
proposal/antfarm/core/org/apache/tools/ant/Importer.java,0,14,0,14,0,0,0,0,0,0,2.8
src/main/org/apache/tools/ant/taskdefs/XSLTLiaison.java,0,4,40,25,3,62,0,0,7,6,14.7
src/tests/junit/org/apache/tools/ant/DummyTaskWithoutPublicConstructor.java,0,0,0,0,0,31,0,0,0,2,3.3
src/main/org/apache/tools/ant/types/Parameter.java,0,0,0,89,4,103,0,0,0,2,19.8
proposal/myrmidon/src/java/org/apache/myrmidon/libs/core/StringToFloatConverter.java,0,0,37,37,0,0,0,0,0,0,7.4
src/main/org/apache/tools/ant/taskdefs/Javadoc.java,799,253,449,1535,565,1207,747,124,653,796,712.8
src/etc/testcases/taskdefs/fixcrlf/expected/Junk2.java,0,0,12,0,0,0,0,0,12,0,2.4
proposal/mutant/src/java/common/org/apache/ant/common/service/DataService.java,0,0,0,141,141,0,0,0,0,0,28.2
src/testcases/org/apache/tools/ant/taskdefs/LoadFileTest.java,0,0,0,196,4,196,0,0,0,0,39.6
src/tests/junit/org/apache/tools/ant/taskdefs/MultiMapTest.java,0,0,0,0,0,74,0,0,39,19,13.2
src/main/org/apache/tools/ant/taskdefs/Retry.java,0,0,0,0,0,0,89,32,4,22,14.7
src/main/org/apache/tools/bzip2/BZip2Constants.java,0,0,0,136,2,73,0,0,2,2,21.5
src/etc/testcases/taskdefs/fixcrlf/input/Junk5.java,0,0,12,0,0,0,0,0,12,0,2.4
src/main/org/apache/tools/ant/taskdefs/Sync.java,0,0,0,0,373,365,160,19,16,94,102.7
src/main/org/apache/tools/ant/filters/StripLineComments.java,0,0,0,251,51,71,13,8,1,10,40.5
src/testcases/org/apache/tools/ant/taskdefs/condition/IsReferenceTest.java,0,0,0,0,98,98,0,0,0,0,19.6
src/main/org/apache/tools/ant/util/OutputStreamFunneler.java,0,0,0,0,0,176,0,0,8,7,19.1
src/testcases/org/example/junit/ThreadedOutput.java,0,0,0,80,4,80,0,0,0,0,16.4
src/tests/junit/org/apache/tools/zip/ExtraFieldUtilsTest.java,0,0,0,0,0,114,4,93,413,422,104.6
src/antidote/org/apache/tools/ant/gui/command/ExitCmd.java,0,86,86,0,0,0,0,0,0,0,17.2
src/main/org/apache/tools/ant/taskdefs/BindTargets.java,0,0,0,0,0,0,0,90,25,32,14.7
proposal/mutant/src/java/common/org/apache/ant/common/util/DemuxOutputStream.java,0,0,0,198,198,0,0,0,0,0,39.6
src/testcases/org/apache/tools/ant/types/EnumeratedAttributeTest.java,124,2,2,10,4,124,0,0,0,0,26.6
src/main/org/apache/tools/ant/DynamicAttributeNS.java,0,0,0,0,0,41,0,0,0,2,4.3
src/tests/junit/org/example/tasks/TaskdefTestContainerTask.java,0,0,0,0,0,25,0,0,50,51,12.6
proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CmdResult.java,0,0,0,98,0,1,97,0,0,0,19.6
src/main/org/apache/tools/ant/taskdefs/optional/sos/SOS.java,0,0,0,498,376,156,4,2,7,11,105.4
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/remote/TestRunEvent.java,0,0,0,191,0,1,190,0,0,0,38.2
src/main/org/apache/tools/ant/taskdefs/Deltree.java,21,2,0,98,16,62,0,0,1,30,23
src/antidote/org/apache/tools/ant/gui/customizer/DoublePropertyEditor.java,0,170,170,0,0,0,0,0,0,0,34
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKIN.java,0,0,240,51,170,63,0,0,0,2,52.6
src/main/org/apache/tools/ant/taskdefs/optional/junitlauncher/LegacyXmlResultFormatter.java,0,0,0,0,0,0,0,0,0,424,42.4
proposal/myrmidon/src/java/org/apache/myrmidon/framework/Pattern.java,0,0,101,101,0,0,0,0,0,0,20.2
proposal/myrmidon/src/java/org/apache/ant/tasks/core/ContentTest.java,0,37,37,0,0,0,0,0,0,0,7.4
src/tests/junit/org/apache/tools/ant/taskdefs/MakeUrlTest.java,0,0,0,0,0,137,0,1,76,234,44.8
proposal/mutant/src/java/antcore/org/apache/ant/antcore/xml/ParseContext.java,0,0,0,149,149,0,0,0,0,0,29.8
src/main/org/apache/tools/ant/taskdefs/optional/Native2Ascii.java,231,124,0,35,77,161,28,2,6,55,71.9
proposal/mutant/src/main/org/apache/ant/core/support/Location.java,0,0,166,166,0,0,0,0,0,0,33.2
src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java,0,0,0,163,12,62,10,29,2,55,33.3
src/main/org/apache/tools/ant/dispatch/Dispatchable.java,0,0,0,0,0,31,0,0,0,2,3.3
proposal/myrmidon/src/java/org/apache/myrmidon/converter/ConverterException.java,0,0,41,41,0,0,0,0,0,0,8.2
src/main/org/apache/tools/ant/taskdefs/Nice.java,0,0,0,0,0,99,0,0,2,11,11.2
proposal/antfarm/tasks/org/apache/tools/ant/tasks/SetVariable.java,0,30,0,30,0,0,0,0,0,0,6
src/antidote/org/apache/tools/ant/gui/util/StackFrame.java,0,208,208,0,0,0,0,0,0,0,41.6
src/tests/junit/org/apache/tools/ant/taskdefs/optional/unix/SymlinkTest.java,0,0,0,0,0,190,99,17,589,600,149.5
proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMatchingTask.java,0,0,0,213,0,1,212,0,0,0,42.6
src/tests/junit/org/apache/tools/ant/taskdefs/JavaTest.java,0,0,0,0,0,328,2,97,322,308,105.7
src/main/org/apache/tools/zip/UnicodeCommentExtraField.java,0,0,0,0,0,0,74,1,25,9,10.9
proposal/xdocs/src/org/apache/ant/xdoclet/AntSubTask.java,0,0,0,0,174,0,174,0,0,0,34.8
src/testcases/org/apache/tools/ant/taskdefs/DeleteTest.java,86,2,0,15,2,87,0,0,0,0,19.2
src/tests/junit/org/apache/tools/ant/taskdefs/optional/ssh/ScpTest.java,0,0,0,0,0,166,30,0,79,157,43.2
proposal/embed/src/java/org/apache/tools/ant/taskdefs/Import.java,0,0,0,0,182,3,179,0,0,0,36.4
src/etc/testcases/taskdefs/optional/depend/src1/A.java,0,0,0,4,0,0,16,0,0,2,2.2
src/main/org/apache/tools/ant/TaskAdapter.java,0,30,15,113,64,157,20,4,3,18,42.4
src/testcases/org/apache/tools/ant/taskdefs/DefaultExcludesTest.java,0,0,0,0,144,144,0,0,0,0,28.8
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/formatter/BaseFormatter.java,0,0,0,98,0,1,97,0,0,0,19.6
src/main/org/apache/tools/ant/taskdefs/optional/extension/resolvers/LocationResolver.java,0,0,0,96,25,95,0,0,1,8,22.5
src/main/org/apache/tools/ant/types/selectors/ExecutableSelector.java,0,0,0,0,0,0,0,0,51,17,6.8
src/main/org/apache/tools/ant/taskdefs/optional/junit/Xalan1Executor.java,0,0,0,86,7,85,0,0,0,0,17.8
src/main/org/apache/tools/ant/taskdefs/Filter.java,62,4,27,46,29,73,0,0,1,9,25.1
src/main/org/apache/tools/ant/taskdefs/optional/junitlauncher/confined/NamedTest.java,0,0,0,0,0,0,0,0,0,29,2.9
src/antidote/org/apache/tools/ant/gui/ide/EmacsNotifier.java,0,106,106,0,0,0,0,0,0,0,21.2
proposal/sandbox/antlib/src/main/org/apache/tools/ant/types/DataTypeAdapterTask.java,0,0,0,143,143,0,0,0,0,0,28.6
src/main/org/apache/tools/ant/types/optional/image/ColorMapper.java,0,0,0,0,118,114,0,28,2,44,30.6
src/testcases/org/apache/tools/ant/taskdefs/InitializeClassTest.java,0,0,0,101,6,101,0,0,0,0,20.8
proposal/myrmidon/src/java/org/apache/myrmidon/libs/core/Property.java,0,0,123,123,0,0,0,0,0,0,24.6
