Class,karaf-2.1.0,karaf-2.2.0,karaf-2.3.0,karaf-2.4.0,karaf-3.0.0,karaf-4.0.0,karaf-4.1.0,karaf-4.2.0,karaf-4.3.0,karaf-4.3.1,karaf-4.4.0,karaf-4.4.1,average
bundle/command/src/main/java/org/apache/karaf/bundle/command/Resolve.java,0,0,0,0,37,37,0,0,0,0,0,0,6.166666667
jdbc/src/main/java/org/apache/karaf/jdbc/command/ds/ListCommand.java,0,0,0,0,0,54,0,0,25,0,0,0,6.583333333
specs/java.xml/src/main/java/javax/xml/parsers/DocumentBuilderFactory.java,0,0,0,0,0,0,0,145,0,0,0,0,12.08333333
tooling/karaf-maven-plugin/src/it/test-aggregate-features/aggregate-recursive-module-a/src/main/java/test/A.java,0,0,0,0,25,0,0,0,0,0,0,0,2.083333333
profile/src/main/java/org/apache/karaf/profile/LockHandle.java,0,0,0,0,0,29,0,0,0,0,0,0,2.416666667
jdbc/src/main/java/org/apache/karaf/jdbc/command/ExecuteCommand.java,0,0,0,0,0,47,0,0,2,0,0,0,4.083333333
shell/console/src/main/java/org/apache/karaf/shell/console/commands/AnnotatedSubShell.java,0,0,43,0,0,1,0,0,0,0,0,0,3.666666667
service/guard/src/main/java/org/apache/karaf/service/guard/tools/ACLConfigurationParser.java,0,0,0,337,0,13,23,54,0,0,0,0,35.58333333
tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/client/DeployMojo.java,0,0,0,0,0,0,299,25,17,0,4,0,28.75
obr/src/main/java/org/apache/karaf/obr/command/FindCommand.java,0,0,0,0,0,130,0,43,2,0,0,0,14.58333333
jdbc/src/main/java/org/apache/karaf/jdbc/command/ds/CreateCommand.java,0,0,0,0,0,55,5,0,0,0,0,0,5
util/src/main/java/org/apache/karaf/util/MvnUtils.java,0,0,0,68,68,0,0,0,0,0,0,0,11.33333333
examples/karaf-jpa-example/karaf-jpa-example-provider/karaf-jpa-example-provider-ds/karaf-jpa-example-provider-ds-hibernate/src/main/java/org/apache/karaf/examples/jpa/provider/ds/hibernate/BookingServiceImpl.java,0,0,0,0,0,0,0,0,77,0,0,0,6.416666667
examples/karaf-redis-example/karaf-redis-example-api/src/main/java/org/apache/karaf/examples/redis/api/Booking.java,0,0,0,0,0,0,0,0,58,0,0,0,4.833333333
services/interceptor/impl/src/main/java/org/apache/karaf/service/interceptor/impl/runtime/registry/InterceptorRegistry.java,0,0,0,0,0,0,0,0,97,0,0,0,8.083333333
webconsole/console/src/main/java/org/apache/felix/webconsole/internal/servlet/KarafOsgiManager.java,0,0,0,0,0,0,80,9,4,0,0,0,7.75
jms/command/src/main/java/org/apache/karaf/jms/command/MoveCommand.java,0,0,0,49,6,49,0,0,0,0,0,0,8.666666667
features/obr/src/test/java/org/apache/karaf/features/obr/internal/ObrResolverTest.java,0,1,108,0,14,174,0,0,0,0,0,0,24.75
bundle/core/src/main/java/org/apache/karaf/bundle/core/internal/BundleServiceImpl.java,0,0,0,0,249,130,38,0,0,0,0,0,34.75
instance/src/main/java/org/apache/karaf/instance/command/DestroyCommand.java,0,0,0,0,0,54,0,0,0,0,0,0,4.5
instance/src/test/java/org/apache/karaf/jpm/MainTest.java,0,0,0,0,0,24,0,0,0,12,0,0,3
shell/core/src/main/java/org/apache/karaf/shell/support/completers/FileOrUriCompleter.java,0,0,0,0,0,27,0,0,0,0,0,0,2.25
jaas/boot/src/main/java/org/apache/karaf/jaas/boot/principal/GroupPrincipal.java,0,0,52,42,8,0,26,13,7,0,0,0,12.33333333
shell/console/src/main/java/org/apache/karaf/shell/console/jline/CommandSessionHolder.java,0,0,39,0,39,0,0,0,0,0,0,0,6.5
examples/karaf-bundle-example/karaf-bundle-example-client/src/main/java/org/apache/karaf/examples/bundle/client/Activator.java,0,0,0,0,0,0,0,0,65,0,0,0,5.416666667
shell/scr/src/main/java/org/apache/karaf/shell/scr/ScrUtils.java,0,0,75,0,75,0,0,0,0,0,0,0,12.5
examples/karaf-soap-example/karaf-soap-example-scr/src/main/java/org/apache/karaf/examples/soap/scr/SoapService.java,0,0,0,0,0,0,0,0,48,0,0,0,4
jms/command/src/main/java/org/apache/karaf/jms/command/ConnectionFactoriesCommand.java,0,0,0,38,10,42,0,0,0,0,0,0,7.5
system/src/main/java/org/apache/karaf/system/commands/FrameworkOptions.java,0,0,0,0,0,73,0,0,0,0,0,0,6.083333333
tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/features/Node.java,0,0,0,0,53,53,0,0,0,0,0,0,8.833333333
http/src/main/java/org/apache/karaf/http/command/ProxyBalancingListCommand.java,0,0,0,0,0,0,0,0,40,0,0,0,3.333333333
features/core/src/test/java/org/apache/karaf/features/internal/TestBase.java,0,0,0,0,108,108,0,0,0,0,0,0,18
shell/core/src/main/java/org/apache/karaf/shell/support/RegexCommandLoggingFilter.java,0,0,0,0,0,117,0,2,10,0,0,0,10.75
features/core/src/main/java/org/apache/karaf/features/internal/service/RepositoryCacheImpl.java,0,0,0,0,0,0,0,126,0,0,0,0,10.5
examples/karaf-jpa-example/karaf-jpa-example-provider/karaf-jpa-example-provider-ds/karaf-jpa-example-provider-ds-eclipselink/src/main/java/org/apache/karaf/examples/jpa/provider/ds/eclipselink/BookingServiceImpl.java,0,0,0,0,0,0,0,0,77,0,0,0,6.416666667
main/src/main/java/org/apache/karaf/main/GenericJDBCLock.java,0,0,0,585,585,0,0,0,0,0,0,0,97.5
event/src/main/java/org/apache/karaf/event/command/EventDisplayCommand.java,0,0,0,0,0,0,57,0,0,0,0,0,4.75
shell/console/src/test/java/org/apache/karaf/shell/security/impl/SecuredCommandConfigTransformerTest.java,0,0,0,280,2,7,281,0,0,0,0,0,47.5
shell/osgi/src/main/java/org/apache/karaf/shell/osgi/ResolveBundle.java,0,2,2,0,53,0,0,0,0,0,0,0,4.75
jaas/modules/src/main/java/org/apache/karaf/jaas/modules/ldap/LDAPPubkeyLoginModule.java,0,0,0,0,0,0,0,158,14,0,0,0,14.33333333
tooling/features-maven-plugin/src/main/java/org/apache/karaf/tooling/features/AddFeaturesToRepoMojo.java,0,225,295,31,541,0,0,0,0,0,0,0,91
features/extension/src/test/java/org/apache/karaf/features/extension/StoredWiringResolverTest.java,0,0,0,0,0,0,0,0,311,0,0,0,25.91666667
examples/karaf-jpa-example/karaf-jpa-example-provider/karaf-jpa-example-provider-api/src/main/java/org/apache/karaf/examples/jpa/BookingService.java,0,0,0,0,0,0,0,0,36,0,0,0,3
jdbc/src/main/java/org/apache/karaf/jdbc/command/ds/InfoCommand.java,0,0,0,0,0,54,0,0,2,0,0,0,4.666666667
main/src/test/java/org/apache/karaf/main/lock/OracleJDBCLockIntegrationTest.java,0,0,0,0,66,3,0,0,0,0,0,0,5.75
log/command/src/main/java/org/apache/karaf/log/command/ClearLog.java,0,0,0,0,32,32,0,0,0,0,0,0,5.333333333
diagnostic/core/src/main/java/org/apache/karaf/diagnostic/core/DumpDestination.java,0,44,2,0,0,42,0,0,0,0,0,0,7.333333333
features/core/src/test/java/org/apache/karaf/features/internal/support/TestDownloadManager.java,0,0,0,0,0,121,0,11,0,0,0,0,11
bundle/core/src/main/java/org/apache/karaf/bundle/core/BundleState.java,0,0,0,0,37,0,0,0,0,0,0,0,3.083333333
features/core/src/test/java/org/apache/karaf/features/internal/repository/RepositoryTest.java,0,0,0,0,0,93,0,0,1,0,0,0,7.833333333
itests/test/src/test/java/org/apache/karaf/itests/examples/BundleExampleTest.java,0,0,0,0,0,0,0,0,64,0,0,0,5.333333333
scheduler/src/main/java/org/apache/karaf/scheduler/core/KarafStdSchedulerFactory.java,0,0,0,0,0,0,0,0,45,0,0,0,3.75
bundle/core/src/main/java/org/apache/karaf/bundle/command/Refresh.java,0,0,0,0,0,47,0,0,0,0,0,0,3.916666667
jdbc/command/src/main/java/org/apache/karaf/jdbc/command/TablesCommand.java,0,0,0,56,21,55,0,0,0,0,0,0,11
region/persist/src/main/java/org/apache/karaf/region/persist/internal/util/VersionRange.java,0,0,0,0,456,456,0,0,0,0,0,0,76
event/src/main/java/org/apache/karaf/event/service/EventCollector.java,0,0,0,0,0,0,62,0,0,0,0,0,5.166666667
service/command/src/test/java/org/apache/karaf/service/command/ObjectClassMatcherTest.java,0,0,0,0,45,45,0,0,0,0,0,0,7.5
itests/src/test/java/org/apache/karaf/itests/features/Spring41FeaturesTest.java,0,0,0,0,0,87,25,0,112,0,0,0,18.66666667
examples/karaf-mbean-example/karaf-mbean-example-provider/src/main/java/org/apache/karaf/examples/mbean/provider/Activator.java,0,0,0,0,0,0,0,0,37,0,0,0,3.083333333
diagnostic/common/src/main/java/org/apache/karaf/diagnostic/common/BundleDumpProvider.java,0,87,2,85,0,0,0,0,0,0,0,0,14.5
features/core/src/main/java/org/apache/karaf/features/DeploymentEvent.java,0,0,0,0,0,0,0,40,0,0,0,0,3.333333333
jaas/command/src/main/java/org/apache/karaf/jaas/command/ModuleAddCommand.java,0,0,0,0,0,0,0,0,131,0,0,0,10.91666667
shell/log/src/main/java/org/apache/karaf/shell/log/LogTail.java,0,63,0,115,128,0,0,0,0,0,0,0,25.5
diagnostic/core/src/main/java/org/apache/karaf/diagnostic/core/providers/EnvironmentDumpProvider.java,0,0,0,291,291,0,0,0,0,0,0,0,48.5
package/core/src/main/java/org/apache/karaf/packages/core/internal/PackageServiceImpl.java,0,0,0,0,134,134,0,0,0,0,0,0,22.33333333
features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesProcessorTest.java,0,0,0,0,0,0,0,288,0,0,0,0,24
jaas/modules/src/test/java/org/apache/karaf/jaas/modules/properties/PropertiesLoginModuleTest.java,0,0,0,294,6,25,0,115,0,0,0,0,36.66666667
features/core/src/main/java/org/apache/karaf/features/Scoping.java,0,0,0,0,0,29,0,0,0,0,0,0,2.416666667
jndi/command/src/main/java/org/apache/karaf/jndi/command/UnbindCommand.java,0,0,0,33,4,33,0,0,0,0,0,0,5.833333333
features/core/src/main/java/org/apache/karaf/features/Library.java,0,0,0,0,0,34,0,10,0,0,0,0,3.666666667
jms/src/main/java/org/apache/karaf/jms/command/SendCommand.java,0,0,0,0,0,44,44,44,0,0,0,0,11
itests/test/src/test/java/org/apache/karaf/itests/ObrTest.java,0,0,0,0,0,0,0,0,60,0,0,0,5
itests/src/test/java/org/apache/karaf/itests/FeatureSshCommandSecurityTest.java,0,0,0,0,0,55,3,58,0,0,0,0,9.666666667
diagnostic/common/src/main/java/org/apache/karaf/diagnostic/common/TextDumpProvider.java,0,0,0,65,65,0,0,0,0,0,0,0,10.83333333
itests/src/test/java/org/apache/karaf/itests/SystemCommandSecurityTest.java,0,0,0,0,0,63,1,64,0,0,0,0,10.66666667
scr/management/src/main/java/org/apache/karaf/scr/management/ServiceComponentRuntimeMBean.java,0,0,0,0,0,0,0,148,0,0,0,0,12.33333333
kar/command/src/main/java/org/apache/karaf/kar/command/completers/KarCompleter.java,0,0,0,0,52,52,0,0,0,0,0,0,8.666666667
jaas/blueprint/jasypt/src/test/java/org/apache/karaf/jaas/blueprint/jasypt/handler/EncryptableConfigAdminPropertyPlaceholderTest.java,0,0,0,0,0,242,0,5,8,0,0,0,21.25
package/src/test/java/org/apache/karaf/packages/command/PackageImportTest.java,0,0,0,0,0,30,0,3,0,0,0,0,2.75
jndi/src/main/java/org/apache/karaf/jndi/JndiMBean.java,0,0,0,0,0,104,48,18,0,0,0,0,14.16666667
features/command/src/main/java/org/apache/karaf/features/command/StartFeaturesCommand.java,0,0,0,0,0,61,0,0,3,0,0,0,5.333333333
itests/test/src/test/java/org/apache/karaf/itests/LogTest.java,0,0,0,0,0,0,0,0,72,0,17,0,7.416666667
shell/core/src/main/java/org/apache/karaf/shell/impl/console/osgi/Activator.java,0,0,0,0,0,128,23,0,17,0,0,0,14
examples/karaf-scheduler-example/karaf-scheduler-example-runnable/src/main/java/org/apache/karaf/examples/scheduler/OtherService.java,0,0,0,0,0,0,0,0,0,0,33,0,2.75
main/src/main/java/org/apache/karaf/main/util/ServerInfoImpl.java,0,0,0,0,107,107,0,0,0,0,0,0,17.83333333
kar/src/main/java/org/apache/karaf/kar/internal/KarServiceImpl.java,0,0,0,0,0,385,128,128,12,0,0,0,54.41666667
shell/core/src/main/java/org/apache/karaf/shell/impl/console/CommandWrapper.java,0,0,0,0,0,61,7,0,0,0,0,0,5.666666667
examples/karaf-bundle-example/karaf-bundle-example-client/src/main/java/org/apache/karaf/examples/bundle/client/package-info.java,0,0,0,0,0,0,0,0,18,0,0,0,1.5
instance/src/main/java/org/apache/karaf/instance/command/InstanceCommandSupport.java,0,0,0,0,0,94,0,0,0,0,0,0,7.833333333
jms/core/src/main/java/org/apache/karaf/jms/internal/JmsConnector.java,0,0,0,0,0,0,109,109,0,0,0,0,18.16666667
examples/karaf-websocket-example/src/main/java/org/apache/karaf/examples/websocket/WebsocketExampleServlet.java,0,0,0,0,0,0,0,0,32,0,0,0,2.666666667
shell/log/src/main/java/org/apache/karaf/shell/log/layout/AbsoluteTimeDateFormat.java,0,0,5,0,140,0,0,0,0,0,0,0,12.08333333
region/persist/src/main/java/org/apache/karaf/region/persist/internal/model/FilterNamespaceType.java,0,0,0,0,102,102,0,0,0,0,0,0,17
shell/console/src/main/java/org/apache/karaf/shell/console/SessionProperties.java,0,0,0,0,28,1,0,0,0,0,0,0,2.416666667
specs/java.xml/src/main/java/javax/xml/stream/XMLEventFactory.java,0,0,0,0,0,0,0,102,0,0,0,0,8.5
bundle/springstate/src/main/java/org/apache/karaf/bundle/state/spring/internal/SpringStateService.java,0,0,0,0,126,3,46,2,2,0,0,0,14.91666667
log/core/src/main/java/org/apache/karaf/log/core/LogService.java,0,0,0,0,38,38,0,0,0,0,0,0,6.333333333
shell/console/src/test/java/org/apache/karaf/shell/console/completer/CompletionTest.java,0,0,0,0,172,4,172,0,0,0,0,0,29
jaas/modules/src/main/java/org/apache/karaf/jaas/modules/osgi/OsgiConfigLoginModule.java,34,4,16,0,0,2,0,5,25,0,0,0,7.166666667
shell/ssh/src/test/java/org/apache/karaf/shell/ssh/keygenerator/OpenSSHGeneratorKeyFileProviderTest.java,0,0,0,0,0,0,0,46,106,0,0,0,12.66666667
tooling/karaf-maven-plugin/src/it/test-transitive-as-dependency/transitive-as-dependency-module-c/src/main/java/test/C.java,0,0,0,0,0,0,0,0,31,0,0,0,2.583333333
jndi/src/main/java/org/apache/karaf/jndi/command/completers/ContextsCompleter.java,0,0,0,0,0,60,0,0,0,0,0,0,5
config/src/main/java/org/apache/karaf/config/command/completers/ConfigurationCompleter.java,0,0,0,0,0,103,0,2,0,0,0,0,8.75
docker/src/main/java/org/apache/karaf/docker/command/TopCommand.java,0,0,0,0,0,0,0,0,47,0,0,0,3.916666667
profile/src/test/java/org/apache/karaf/profile/impl/ProfilesTest.java,0,0,0,0,0,90,0,148,5,0,0,0,20.25
features/core/src/main/java/org/apache/karaf/features/internal/resolver/SimpleFilter.java,0,0,0,0,0,573,0,101,586,0,0,0,105
features/core/src/main/java/org/apache/karaf/features/internal/model/Capability.java,0,0,0,0,0,80,26,5,3,0,0,0,9.5
wrapper/command/src/main/java/org/apache/karaf/wrapper/commands/Install.java,0,0,0,0,197,197,0,0,0,0,0,0,32.83333333
diagnostic/core/src/main/java/org/apache/karaf/diagnostic/core/common/DirectoryDumpDestination.java,0,57,2,6,6,55,0,0,0,0,0,0,10.5
features/core/src/main/java/org/apache/karaf/features/internal/repository/AggregateRepository.java,0,0,0,0,0,55,0,4,55,0,0,0,9.5
features/core/src/main/java/org/apache/karaf/features/internal/BundleInfoImpl.java,0,35,0,0,95,0,0,0,0,0,0,0,10.83333333
itests/test/src/test/java/org/apache/karaf/itests/examples/JaasExampleTest.java,0,0,0,0,0,0,0,0,41,0,0,0,3.416666667
itests/src/test/java/org/apache/karaf/itests/features/Spring40FeaturesTest.java,0,0,0,0,0,87,26,1,112,0,0,0,18.83333333
jaas/command/src/main/java/org/apache/karaf/jaas/command/RoleDeleteCommand.java,0,73,8,0,7,6,7,0,0,0,0,0,8.416666667
shell/console/src/main/java/org/apache/karaf/shell/console/impl/jline/ConsoleImpl.java,0,0,0,0,572,36,596,0,0,0,0,0,100.3333333
shell/ssh/src/main/java/org/apache/karaf/shell/ssh/OpenSSHGeneratorFileKeyProvider.java,0,0,0,0,0,0,81,81,0,0,0,0,13.5
shell/core/src/main/java/org/apache/karaf/shell/impl/console/SessionFactoryImpl.java,0,0,0,0,0,148,119,29,0,0,0,0,24.66666667
jaas/modules/src/test/java/org/apache/karaf/jaas/modules/PrincipalHelper.java,0,0,0,0,0,0,0,29,2,0,0,0,2.583333333
jndi/src/main/java/org/apache/karaf/jndi/command/CreateCommand.java,0,0,0,0,0,45,0,0,0,0,0,0,3.75
scheduler/src/main/java/org/apache/karaf/scheduler/core/QuartzScheduler.java,0,0,0,0,0,295,0,137,56,0,0,0,40.66666667
scr/management/src/main/java/org/apache/karaf/scr/management/internal/ScrServiceMBeanImpl.java,0,0,0,0,196,0,8,196,0,0,0,0,33.33333333
shell/commands/src/test/java/org/apache/karaf/shell/commands/impl/SortTest.java,0,0,0,0,65,26,91,0,0,0,0,0,15.16666667
jdbc/src/main/java/org/apache/karaf/jdbc/command/parsing/JdbcParser.java,0,0,0,0,0,87,0,0,0,0,0,0,7.25
shell/obr/src/main/java/org/apache/karaf/shell/obr/RefreshUrlCommand.java,0,0,24,0,61,0,0,0,0,0,0,0,7.083333333
tooling/exam/container/src/main/java/org/apache/karaf/tooling/exam/container/internal/KarafTestContainer.java,0,0,622,622,0,0,0,0,0,0,0,0,103.6666667
shell/obr/src/main/java/org/apache/karaf/shell/obr/FindCommand.java,0,19,0,0,128,0,0,0,0,0,0,0,12.25
specs/java.xml/src/main/java/org/w3c/dom/ElementTraversal.java,0,0,0,0,0,0,0,64,0,0,0,0,5.333333333
log/src/main/java/org/apache/karaf/log/core/internal/layout/PatternParser.java,0,0,0,0,0,574,10,179,34,0,0,0,66.41666667
shell/core/src/main/java/org/apache/karaf/shell/support/converter/DefaultConverter.java,0,0,0,0,0,403,1,13,3,0,0,0,35
shell/commands/src/main/java/org/apache/karaf/shell/commands/HistoryAction.java,3,16,0,16,53,0,0,0,0,0,0,0,7.333333333
scheduler/src/main/java/org/apache/karaf/scheduler/Job.java,0,0,0,0,0,34,0,0,0,0,0,0,2.833333333
features/core/src/main/java/org/apache/karaf/features/management/codec/JmxFeatureEvent.java,0,0,0,0,80,16,0,2,0,0,0,0,8.166666667
system/command/src/main/java/org/apache/karaf/system/commands/Shutdown.java,0,0,0,0,94,94,0,0,0,0,0,0,15.66666667
features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturePatternTest.java,0,0,0,0,0,0,0,73,0,0,0,0,6.083333333
util/src/main/java/org/apache/karaf/util/process/StreamPumper.java,0,206,12,86,3,0,37,4,0,0,0,0,29
service/guard/src/main/java/org/apache/karaf/service/guard/impl/GuardProxyCatalog.java,0,0,0,598,0,56,24,53,9,0,0,0,61.66666667
instance/core/src/main/java/org/apache/karaf/jpm/impl/ScriptUtils.java,0,0,0,0,128,128,0,0,0,0,0,0,21.33333333
main/src/main/java/org/apache/karaf/main/util/Utils.java,0,0,0,0,311,0,0,3,6,0,0,0,26.66666667
jms/src/main/java/org/apache/karaf/jms/command/JmsCommandSupport.java,0,0,0,0,0,36,36,36,0,0,0,0,9
features/core/src/main/java/org/apache/karaf/features/management/codec/JmxFeature.java,0,0,0,0,323,106,0,3,10,0,0,0,36.83333333
region/persist/src/main/java/org/apache/karaf/region/persist/internal/model/ObjectFactory.java,0,0,0,0,116,116,0,0,0,0,0,0,19.33333333
bundle/command/src/main/java/org/apache/karaf/bundle/command/Capabilities.java,0,0,0,0,237,237,0,0,0,0,0,0,39.5
tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/features/GenerateDescriptorMojo.java,0,0,0,0,723,293,351,226,96,56,0,0,145.4166667
scr/examples/service/src/main/java/org/apache/karaf/scr/examples/service/component/GreeterComponent.java,0,0,0,0,63,0,8,0,63,0,0,0,11.16666667
shell/core/src/main/java/org/apache/karaf/shell/support/ShellUtil.java,0,0,0,0,0,209,8,0,79,0,0,0,24.66666667
shell/scr/src/main/java/org/apache/karaf/shell/scr/DetailsCommandComponent.java,0,0,81,4,83,0,0,0,0,0,0,0,14
features/command/src/main/java/org/apache/karaf/features/command/completers/FeatureRepoNameCompleter.java,0,0,39,0,39,0,0,0,0,0,0,0,6.5
shell/commands/src/main/java/org/apache/karaf/shell/commands/InfoAction.java,0,69,32,7,230,0,0,0,0,0,0,0,28.16666667
management/mbeans/web/src/main/java/org/apache/karaf/management/mbeans/web/WebMBean.java,0,0,28,0,28,0,0,0,0,0,0,0,4.666666667
jaas/modules/src/main/java/org/apache/karaf/jaas/modules/audit/FileAuditLoginModule.java,0,0,0,72,72,72,0,2,6,0,0,0,18.66666667
services/interceptor/api/src/main/java/org/apache/karaf/service/interceptor/api/AroundInvoke.java,0,0,0,0,0,0,0,0,40,0,0,0,3.333333333
features/core/src/main/java/org/apache/karaf/features/internal/FeatureImpl.java,0,32,9,50,147,0,0,0,0,0,0,0,19.83333333
shell/commands/src/main/java/org/apache/karaf/shell/commands/info/InfoBundleTrackerCustomizer.java,0,108,3,0,107,0,0,0,0,0,0,0,18.16666667
features/core/src/test/java/org/apache/karaf/features/internal/osgi/ActivatorTest.java,0,0,0,0,0,0,0,0,101,0,0,0,8.416666667
shell/core/src/main/java/org/apache/karaf/shell/support/parsing/DefaultParser.java,0,0,0,0,0,56,0,0,0,0,0,0,4.666666667
scheduler/src/main/java/org/apache/karaf/scheduler/SchedulerStorage.java,0,0,0,0,0,0,0,0,46,0,0,0,3.833333333
shell/packages/src/main/java/org/apache/karaf/shell/packages/ExportsCommand.java,108,2,6,0,163,0,0,0,0,0,0,0,23.25
main/src/test/java/org/apache/karaf/main/BaseJDBCLockIntegrationTest.java,0,0,19,0,383,0,0,0,0,0,0,0,33.5
jaas/blueprint/jasypt/src/test/java/org/apache/karaf/jaas/blueprint/jasypt/handler/beans/Bean.java,0,0,0,0,0,35,0,0,0,0,0,0,2.916666667
itests/src/test/java/org/apache/karaf/itests/FeaturesTest.java,0,0,115,23,116,0,0,0,0,0,0,0,21.16666667
system/src/main/java/org/apache/karaf/system/commands/Shutdown.java,0,0,0,0,0,111,0,0,0,0,0,0,9.25
http/src/main/java/org/apache/karaf/http/core/ServletInfo.java,0,0,0,0,0,85,10,1,0,0,84,0,15
tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/utils/DependencyHelperFactory.java,0,0,0,0,0,76,12,49,0,0,0,0,11.41666667
examples/karaf-blueprint-example/karaf-blueprint-example-common/src/main/java/org/apache/karaf/examples/blueprint/common/BookingService.java,0,0,0,0,0,0,0,0,32,0,0,0,2.666666667
features/core/src/main/java/org/eclipse/equinox/internal/region/CollisionHookHelper.java,0,0,0,0,0,29,0,0,0,0,0,0,2.416666667
config/src/main/java/org/apache/karaf/config/command/PropAppendCommand.java,0,0,0,0,0,50,0,7,0,0,0,0,4.75
shell/osgi/src/main/java/org/apache/karaf/shell/osgi/InstallBundle.java,0,2,58,0,74,0,0,0,0,0,0,0,11.16666667
shell/commands/src/main/java/org/apache/karaf/shell/commands/AliasAction.java,0,0,0,34,34,0,0,0,0,0,0,0,5.666666667
diagnostic/boot/src/main/java/org/apache/karaf/diagnostic/core/DumpDestination.java,0,0,0,0,0,42,4,0,0,0,0,0,3.833333333
util/src/main/java/org/apache/karaf/jpm/ProcessBuilder.java,0,0,0,0,0,0,0,60,0,0,0,0,5
features/command/src/main/java/org/apache/karaf/features/command/RepoAddCommand.java,0,0,0,0,61,32,0,4,0,0,0,0,8.083333333
shell/commands/src/main/java/org/apache/karaf/shell/commands/EachAction.java,3,3,0,0,46,0,0,0,0,0,0,0,4.333333333
bundle/core/src/main/java/org/apache/karaf/bundle/command/StartLevel.java,0,0,0,0,0,61,0,0,0,0,0,0,5.083333333
examples/karaf-url-namespace-handler-example/karaf-url-namespace-handler-example-core/src/main/java/org/apache/karaf/examples/url/ExampleUrlHandler.java,0,0,0,0,0,0,0,0,64,0,0,0,5.333333333
bundle/core/src/main/java/org/apache/karaf/bundle/core/BundleWatcher.java,0,0,0,0,57,0,14,0,0,0,0,0,5.916666667
shell/commands/src/main/java/org/apache/karaf/shell/commands/impl/AliasAction.java,0,0,0,0,34,18,42,0,0,0,0,0,7.833333333
shell/commands/src/main/java/org/apache/karaf/shell/commands/impl/info/PojoInfoProvider.java,0,0,0,0,54,2,0,0,0,0,0,0,4.666666667
wrapper/src/main/java/org/apache/karaf/wrapper/internal/WrapperServiceImpl.java,0,0,0,0,0,466,46,20,164,0,0,0,58
jdbc/command/src/main/java/org/apache/karaf/jdbc/command/CreateCommand.java,0,0,0,55,8,55,0,0,0,0,0,0,9.833333333
docker/src/main/java/org/apache/karaf/docker/command/CreateCommand.java,0,0,0,0,0,0,0,0,125,0,0,0,10.41666667
shell/core/src/test/java/org/apache/karaf/shell/impl/console/session/SessionFactoryImplTest.java,0,0,0,0,0,0,0,0,0,0,40,0,3.333333333
itests/test/src/test/java/org/apache/karaf/itests/ImportServiceTest.java,0,0,0,0,0,0,0,0,73,0,0,0,6.083333333
shell/scr/src/main/java/org/apache/karaf/shell/scr/completer/ScrCompleterSupport.java,0,0,92,0,92,0,0,0,0,0,0,0,15.33333333
instance/src/test/java/org/apache/karaf/instance/core/management/internal/InstanceServiceMBeanImplTest.java,0,0,0,0,0,239,4,4,0,0,0,0,20.58333333
shell/core/src/main/java/org/apache/karaf/shell/impl/console/loader/JarInJarURLStreamHandlerFactory.java,0,0,0,0,0,0,0,0,41,0,0,0,3.416666667
bundle/command/src/main/java/org/apache/karaf/bundle/command/Restart.java,0,0,0,0,60,60,0,0,0,0,0,0,10
itests/src/test/java/org/apache/karaf/itests/ssh/KarSshCommandSecurityTest.java,0,0,0,0,0,0,0,47,47,0,0,0,7.833333333
service/core/src/main/java/org/apache/karaf/service/core/internal/ServicesMBeanImpl.java,0,0,0,0,130,0,8,2,0,0,0,0,11.66666667
tooling/exam/container/src/main/java/org/apache/karaf/tooling/exam/container/internal/ExamFeaturesFile.java,0,0,151,151,0,0,0,0,0,0,0,0,25.16666667
shell/core/src/main/java/org/apache/karaf/shell/support/converter/ReifiedType.java,0,0,0,0,0,116,10,0,0,0,0,0,10.5
instance/src/main/java/org/apache/karaf/instance/core/Instance.java,0,0,0,0,0,62,6,0,0,0,0,0,5.666666667
shell/ssh/src/main/java/org/apache/karaf/shell/ssh/KarafAgentFactory.java,0,0,98,69,48,29,16,19,12,0,3,0,24.5
tooling/karaf-maven-plugin/src/it/test-aggregate-features/aggregate-recursive-module-c/src/main/java/test/C.java,0,0,0,0,29,0,0,0,0,0,0,0,2.416666667
log/core/src/main/java/org/apache/karaf/log/core/internal/layout/ISO8601DateFormat.java,0,0,0,0,152,152,0,0,0,0,0,0,25.33333333
service/core/src/test/java/org/apache/karaf/service/command/TestBundleFactory.java,0,0,0,0,0,104,0,13,0,0,0,0,9.75
instance/core/src/main/java/org/apache/karaf/jpm/impl/ProcessBuilderFactoryImpl.java,0,0,0,0,27,27,0,0,0,0,0,0,4.5
itests/common/src/main/java/org/apache/karaf/itests/KarafTestWatcher.java,0,0,0,0,0,0,0,0,44,0,0,0,3.666666667
region/command/src/main/java/org/apache/karaf/region/commands/RegionCommandSupport.java,0,0,0,0,73,73,0,0,0,0,0,0,12.16666667
examples/karaf-soap-example/karaf-soap-example-api/src/main/java/org/apache/karaf/examples/soap/api/package-info.java,0,0,0,0,0,0,0,0,18,0,0,0,1.5
features/management/src/main/java/org/apache/karaf/features/management/codec/JmxFeatureEvent.java,0,0,0,0,80,0,0,0,0,0,0,0,6.666666667
