Class,REL_1_5_1,REL_2_5_1,REL_3_0,REL_3_1_FINAL,REL_3_2_FINAL,REL_3_5-FINAL,REL_3_6,REL_3_7,REL_3_8_FINAL,REL_3_9,REL_3_10_FINAL,REL_3_11_FINAL,REL_3_12_FINAL,REL_3_13_FINAL,REL_3_14_FINAL,REL_3_15_FINAL,REL_3_16_FINAL,REL_3_17_FINAL,REL_4_0_0_FINAL,REL_4_1_0,REL_5_0_0,REL_5_1_0,REL_5_2_0,REL_5_2_2,average
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFFormulaEvaluator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,9.583333333
trunk/poi/src/main/java/org/apache/poi/hssf/dev/RecordLister.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,0,16.08333333
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/binary/XSSFBParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,10.83333333
src/testcases/org/apache/poi/hssf/usermodel/TestPatriarch.java,0,0,0,0,0,0,0,0,0,57,0,0,0,0,4,0,114,0,0,0,23,60,0,0,10.75
src/ooxml/testcases/org/apache/poi/xssf/usermodel/TestXSSFComment.java,0,0,0,0,0,188,268,59,0,0,11,23,0,135,25,33,15,0,33,0,89,363,0,0,51.75
trunk/poi/src/main/java/org/apache/poi/ss/formula/functions/Dec2Hex.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,11.5
src/scratchpad/src/org/apache/poi/hssf/record/formula/eval/LessEqualEval.java,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.583333333
src/examples/src/org/apache/poi/examples/hssf/usermodel/ReadWriteWorkbook.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,4.666666667
trunk/poi-scratchpad/src/test/java/org/apache/poi/hslf/record/TestInteractiveInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,6.75
poi/src/main/java/org/apache/poi/ss/formula/functions/FinanceLib.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,7.166666667
trunk/poi/src/main/java/org/apache/poi/sl/draw/geom/AdjustPoint.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,7.666666667
poi/src/main/java/org/apache/poi/hssf/usermodel/HSSFFont.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,15.875
trunk/poi/src/main/java/org/apache/poi/sl/draw/DrawSheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,8.083333333
src/examples/src/org/apache/poi/examples/hssf/usermodel/BigExample.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,169,0,0,14.08333333
src/scratchpad/src/org/apache/poi/hssf/record/formula/functions/Covar.java,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416666667
poi/src/test/java/org/apache/poi/ss/formula/eval/TestFormulaBugs.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,21,0,11.75
poi/src/main/java/org/apache/poi/hssf/usermodel/HSSFPicture.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,11.875
trunk/poi-scratchpad/src/test/java/org/apache/poi/hslf/record/TestDocumentEncryption.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,0,16
src/scratchpad/src/org/apache/poi/hslf/usermodel/HSLFShape.java,0,0,0,0,0,0,0,0,0,0,0,0,0,494,133,118,32,0,26,27,136,752,0,0,71.58333333
src/excelant/testcases/org/apache/poi/ss/excelant/ExcelAntUserDefinedFunctionTestHelper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,2.833333333
src/examples/src/org/apache/poi/examples/ss/html/ToHtml.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,506,0,0,42.16666667
poi/src/test/java/org/apache/poi/hpsf/basic/TestWrite.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,34,0,30.66666667
poi-ooxml/src/main/java/org/apache/poi/xslf/draw/geom/XSLFLineTo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,2.166666667
src/scratchpad/src/org/apache/poi/hwpf/usermodel/SectionProperties.java,0,0,79,0,0,4,0,0,88,0,0,10,0,0,37,115,0,0,1,0,76,160,0,0,23.75
trunk/poi-ooxml/src/main/java/org/apache/poi/xslf/usermodel/XSLFTexturePaint.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,15.66666667
poi/src/main/java/org/apache/poi/poifs/property/Property.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,2,0,21.66666667
poi-scratchpad/src/main/java/org/apache/poi/hwpf/model/OldTextPiece.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,5.291666667
trunk/poi/src/test/java/org/apache/poi/ss/formula/functions/TestMid.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0,9.5
src/java/org/apache/poi/ss/formula/functions/Fixed0ArgFunction.java,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2.916666667
poi/src/test/java/org/apache/poi/hssf/usermodel/TestHSSFExternalFunctions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1.25
src/testcases/org/apache/poi/poifs/storage/TestHeaderBlockWriter.java,0,79,11,0,0,1234,0,19,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.20833333
src/ooxml/testcases/org/apache/poi/xssf/usermodel/TestXSSFEvaluationSheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,18,36,69,0,0,7.416666667
trunk/poi-scratchpad/src/main/java/org/apache/poi/hslf/blip/PNG.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,7.416666667
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/helpers/XSSFXmlColumnPr.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,7.583333333
poi/src/main/java/org/apache/poi/ss/usermodel/ConditionalFormattingThreshold.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,24,0,5.583333333
trunk/poi/src/main/java/org/apache/poi/ss/formula/functions/IDStarAlgorithm.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,3.25
poi-ooxml/src/main/java/org/apache/poi/xssf/binary/XSSFHyperlinkRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,4.791666667
trunk/poi/src/main/java/org/apache/poi/ss/util/cellwalk/CellWalk.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,0,11.08333333
trunk/poi/src/test/java/org/apache/poi/ss/usermodel/BaseTestCell.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,1437,0,119.75
src/java/org/apache/poi/ss/formula/functions/Mode.java,0,0,0,0,0,0,0,0,133,0,0,6,0,0,0,4,0,0,10,0,0,137,0,0,12.08333333
src/java/org/apache/poi/ss/usermodel/SheetVisibility.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,46,0,0,3.916666667
trunk/poi/src/test/java/org/apache/poi/ss/formula/eval/TestMultiSheetEval.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,15.66666667
src/java/org/apache/poi/hssf/record/PaletteRecord.java,0,286,73,5,18,247,0,143,0,0,0,0,0,0,0,20,0,2,4,0,177,199,0,0,48.91666667
src/java/org/apache/poi/util/DefaultTempFileCreationStrategy.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,15,0,10,0,40,141,0,0,14.16666667
poi/src/test/java/org/apache/poi/ss/formula/eval/TestOperandResolver.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,5.416666667
trunk/poi/src/test/java/org/apache/poi/ss/util/TestHSSFCellUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,2.166666667
poi-scratchpad/src/main/java/org/apache/poi/hdgf/streams/UnknownStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1.25
trunk/poi/src/main/java/org/apache/poi/common/usermodel/fonts/FontHeader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,376,0,31.33333333
poi/src/test/java/org/apache/poi/ss/formula/function/TestFunctionMetadataRegistry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1.791666667
trunk/poi-scratchpad/src/main/java/org/apache/poi/hwpf/model/types/SEPAbstractType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,1255,0,104.5833333
poi/src/main/java/org/apache/poi/ss/formula/functions/Function2Arg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1.25
poi-scratchpad/src/main/java/org/apache/poi/hslf/record/UserEditAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,8.666666667
src/scratchpad/src/org/apache/poi/hslf/dev/UserEditAndPersistListing.java,0,0,139,0,0,22,2,0,0,0,0,0,14,4,0,0,20,0,4,122,6,127,0,0,19.16666667
trunk/poi-scratchpad/src/main/java/org/apache/poi/hslf/usermodel/HSLFHyperlink.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,389,0,32.41666667
src/testcases/org/apache/poi/hssf/record/TestFeatRecord.java,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,88,198,0,0,19.5
src/scratchpad/src/org/apache/poi/hwpf/model/types/FLDAbstractType.java,0,0,0,0,0,0,0,0,353,0,0,0,0,0,23,0,0,0,0,0,50,334,0,0,31.66666667
trunk/poi-ooxml/src/test/java/org/apache/poi/xssf/util/TestCTColComparator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,6.333333333
poi/src/main/java/org/apache/poi/hssf/record/pivottable/DataItemRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,4.583333333
poi/src/main/java/org/apache/poi/ss/formula/FormulaUsedBlankCellSet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,8.458333333
poi-ooxml/src/main/java/org/apache/poi/xslf/util/PPTX2PNG.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,12,0,21.20833333
trunk/poi-ooxml/src/test/java/org/apache/poi/openxml4j/opc/TestPackagePartCollection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,3.75
src/ooxml/testcases/org/apache/poi/xssf/usermodel/TestXSSFPivotTableRef.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,6,0,0,22,111,0,0,10.41666667
src/java/org/apache/poi/hssf/record/formula/OperandPtg.java,0,0,0,31,1,0,12,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.416666667
trunk/poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/text/XDDFSpacingPoints.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,4.666666667
poi/src/test/java/org/apache/poi/ddf/TestEscherDgRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,3.458333333
src/java/org/apache/poi/ddf/EscherPropertyTypes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,377,0,0,31.41666667
src/examples/src/org/apache/poi/hssf/view/SVTableUtils.java,0,0,0,0,0,0,0,93,2,0,0,0,0,0,2,0,43,0,6,0,86,0,0,0,9.666666667
poi/src/main/java/org/apache/poi/ss/formula/ptg/RefPtgBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,4,0,5.833333333
src/java/org/apache/poi/poifs/filesystem/DocumentNode.java,0,68,14,0,0,0,0,0,0,0,10,0,0,10,0,0,4,0,6,0,0,170,0,0,11.75
src/ooxml/testcases/org/apache/poi/ss/formula/functions/TestVlookup.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,112,138,0,0,0,12.16666667
poi/src/test/java/org/apache/poi/ss/formula/functions/TestIfnaFromSpreadsheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1.333333333
src/java/org/apache/poi/hssf/record/BookBoolRecord.java,0,67,37,5,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,101,0,0,12.83333333
poi-ooxml/src/test/java/org/apache/poi/xslf/usermodel/TestXSLFTheme.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,7.041666667
src/testcases/org/apache/poi/hssf/record/formula/functions/TestMid.java,0,0,0,115,40,13,6,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83333333
poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFRelation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,106,0,20.29166667
poi/src/main/java/org/apache/poi/poifs/nio/FileBackedDataSource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,18,3,9.375
src/testcases/org/apache/poi/ss/formula/eval/TestPowerEval.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,40,102,0,0,10
trunk/poi/src/main/java/org/apache/poi/hssf/record/CFRuleBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,481,0,40.08333333
src/scratchpad/src/org/apache/poi/hwpf/model/types/LFOAbstractType.java,0,0,0,0,0,0,0,0,288,114,0,0,0,0,0,0,580,0,0,0,24,282,0,0,53.66666667
trunk/poi/src/main/java/org/apache/poi/sl/draw/geom/PathCommand.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,3.666666667
poi-examples/src/main/java/org/apache/poi/examples/ss/CalendarDemo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,10.70833333
trunk/poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/XDDFColor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,6.583333333
poi-scratchpad/src/test/java/org/apache/poi/hslf/record/TestSound.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,3.125
src/testcases/org/apache/poi/hssf/record/aggregates/TestRowRecordsAggregate.java,0,47,11,31,101,41,0,16,0,0,0,0,0,55,0,0,0,6,0,0,77,159,0,0,22.66666667
src/ooxml/java/org/apache/poi/xssf/usermodel/helpers/XSSFFormulaUtils.java,0,0,0,0,0,0,0,0,147,0,6,77,11,0,0,11,0,2,2,62,0,198,0,0,21.5
poi-ooxml/src/main/java/org/apache/poi/poifs/crypt/dsig/facets/SignatureFacetHelper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,2.958333333
src/java/org/apache/poi/ss/formula/functions/Sumxmy2.java,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,8,0,0,0,43,0,0,3.916666667
poi-ooxml/src/main/java/org/apache/poi/openxml4j/opc/internal/marshallers/DefaultMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2
src/testcases/org/apache/poi/ss/formula/functions/TestClean.java,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,3,132,0,2,0,10,68,0,0,11.66666667
trunk/poi/src/main/java/org/apache/poi/hssf/usermodel/HSSFWorkbook.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2327,2327,0,193.9166667
src/scratchpad/src/org/apache/poi/hdf/model/hdftypes/LST.java,0,69,11,0,0,5,0,0,2,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5.166666667
trunk/poi/src/test/java/org/apache/poi/util/TestLittleEndian.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,355,0,29.58333333
trunk/poi-scratchpad/src/main/java/org/apache/poi/hwpf/model/OldSectionTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,7
src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFBorderFormatting.java,0,0,0,0,0,0,0,0,165,0,0,0,0,171,0,151,734,162,130,0,23,346,0,0,78.41666667
poi-ooxml/src/test/java/org/apache/poi/xssf/model/TestCommentsTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,13.45833333
src/scratchpad/src/org/apache/poi/hssf/record/formula/functions/Syd.java,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416666667
trunk/poi/src/test/java/org/apache/poi/hssf/record/TestRecalcIdRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,5.666666667
src/testcases/org/apache/poi/hssf/usermodel/FormulaExtractor.java,0,0,0,49,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,4.25
src/scratchpad/src/org/apache/poi/sl/usermodel/Line.java,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1.833333333
poi/src/main/java/org/apache/poi/hssf/record/cont/ContinuableRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,3.333333333
poi/src/main/java/org/apache/poi/ss/formula/ParseNode.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,8.625
poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFCell.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,127,10,57.125
poi-scratchpad/src/main/java/org/apache/poi/hslf/usermodel/HSLFSlide.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,32,0,22.875
trunk/poi/src/test/java/org/apache/poi/util/ConditionalExecution.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,8.083333333
src/ooxml/testcases/org/apache/poi/xwpf/extractor/TestExternalEntities.java,0,0,0,0,0,0,0,0,0,0,0,47,0,8,0,0,0,0,0,0,27,48,0,0,5.416666667
trunk/poi-ooxml/src/main/java/org/apache/poi/xdgf/usermodel/shape/exceptions/StopVisitingThisBranch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,2
trunk/poi-ooxml/src/test/java/org/apache/poi/xslf/TestXSLFSlideShow.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,0,13.25
poi-ooxml/src/main/java/org/apache/poi/xssf/streaming/SXSSFDrawing.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,11,0,3.416666667
poi/src/test/java/org/apache/poi/ss/formula/functions/TestIsBlank.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,2.541666667
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/model/SharedStrings.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,5.75
trunk/poi/src/test/java/org/apache/poi/poifs/filesystem/TestFileMagic.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,0,15.25
src/testcases/org/apache/poi/poifs/filesystem/TestNPOIFSFileSystem.java,0,0,0,0,0,0,0,0,593,0,0,873,0,280,0,23,813,183,1805,0,0,0,0,0,190.4166667
trunk/poi-scratchpad/src/main/java/org/apache/poi/hslf/record/Notes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,7.583333333
trunk/poi-scratchpad/src/main/java/org/apache/poi/hemf/record/emfplus/HemfPlusRecordType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,8.333333333
trunk/poi/src/main/java/org/apache/poi/hssf/record/chart/PlotAreaRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,5.583333333
trunk/poi/src/main/java/org/apache/poi/hssf/usermodel/HSSFDataFormatter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,6.666666667
poi-scratchpad/src/main/java/org/apache/poi/hslf/record/FontEmbeddedData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,44,0,6.958333333
trunk/poi/src/test/java/org/apache/poi/hpsf/basic/TestReadAllFiles.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,212,0,17.66666667
trunk/poi-scratchpad/src/main/java/org/apache/poi/hmef/CompressedRTF.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,10.83333333
src/scratchpad/src/org/apache/poi/sl/usermodel/MasterSheet.java,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1.833333333
poi-examples/src/main/java/org/apache/poi/examples/hssf/usermodel/BigExample.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,7.041666667
src/scratchpad/src/org/apache/poi/hssf/record/formula/functions/Pv.java,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
src/testcases/org/apache/poi/ss/formula/ptg/AllFormulaTests.java,0,0,0,0,0,0,0,0,61,0,0,0,0,58,0,3,0,0,0,0,54,0,0,0,7.333333333
src/testcases/org/apache/poi/ss/formula/functions/TestBooleanFunctionsFromSpreadsheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,31,0,0,3
trunk/poi-scratchpad/src/main/java/org/apache/poi/hwpf/model/Ffn.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,0,16.08333333
src/testcases/org/apache/poi/ss/util/TestRegion.java,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,4.583333333
trunk/poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/text/XDDFBulletStyleNone.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,3.083333333
poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/text/XDDFBulletStyleCharacter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.875
src/scratchpad/testcases/org/apache/poi/hwpf/TestHWPFRangeParts.java,0,0,0,0,253,100,0,0,149,0,0,0,0,0,0,0,3,0,0,0,29,192,0,0,30.25
poi/src/test/java/org/apache/poi/ss/formula/ptg/TestUnionPtg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1.791666667
src/java/org/apache/poi/poifs/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,2.083333333
trunk/poi/src/main/java/org/apache/poi/sl/draw/geom/QuadToCommand.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,7.666666667
poi/src/test/java/org/apache/poi/ss/formula/functions/TestRowCol.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,4.166666667
src/java/org/apache/poi/ss/util/AreaReference.java,0,0,0,0,0,373,0,0,17,0,2,0,13,30,16,12,0,56,49,16,261,429,0,0,53.08333333
src/java/org/apache/poi/ddf/EscherColorRef.java,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,28,591,36,5,0,0,313,0,0,52.33333333
trunk/poi/src/main/java/org/apache/poi/hpsf/PropertySetFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,10.41666667
poi/src/main/java/org/apache/poi/poifs/filesystem/DirectoryEntry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,0,6.25
trunk/poi/src/main/java/org/apache/poi/ss/formula/ptg/ValueOperatorPtg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,4.916666667
trunk/poi/src/main/java/org/apache/poi/ss/formula/functions/Hyperlink.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,3.833333333
src/scratchpad/testcases/org/apache/poi/hslf/usermodel/TestCounts.java,0,0,80,0,0,33,0,0,0,0,0,0,0,41,0,0,39,0,0,0,16,79,0,0,12
poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/chart/Grouping.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.875
src/testcases/org/apache/poi/ss/formula/ptg/TestIntersectionPtg.java,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,21,43,0,0,4.25
src/java/org/apache/poi/sl/draw/binding/STPathFillMode.java,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,218,0,22,0,109,0,0,0,19.08333333
trunk/poi/src/main/java/org/apache/poi/hssf/record/RefreshAllRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,8.583333333
poi/src/main/java/org/apache/poi/sl/draw/DrawSheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,4.041666667
src/testcases/org/apache/poi/hssf/record/TestSSTRecord.java,646,145,333,113,16,240,0,1,1141,0,0,6,39,65,0,0,0,0,0,0,1269,416,0,0,184.5833333
src/java/org/apache/poi/hssf/record/aggregates/MergedCellsTable.java,0,0,0,0,134,11,0,0,0,0,0,0,8,0,0,0,0,0,14,0,7,130,0,0,12.66666667
src/scratchpad/src/org/apache/poi/hwmf/draw/HwmfSLImageRenderer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,10,243,0,4,124,0,0,0,0,20.66666667
src/java/org/apache/poi/hssf/record/formula/functions/Or.java,0,0,0,81,103,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.083333333
