Class,3.0.1,3.0.2,3.1.2,3.1.3,4,4.0.1,4.0.2,4.1,4.1.1,average
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/CreateCallbackMethodForListenerAction.java,0,0,55,0,55,0,0,0,0,12.22222222
cayenne-server/src/main/java/org/apache/cayenne/dba/firebird/FirebirdEJBQLConditionTranslator.java,0,0,0,0,105,0,0,0,2,11.88888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/MockOperationObserver.java,0,0,0,0,80,0,0,0,0,8.888888889
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/ConfigurePreferencesAction.java,0,0,49,0,0,0,0,0,2,5.666666667
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLSum.java,0,0,0,0,71,0,0,0,2,8.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/map/DbJoinTest.java,0,0,0,0,48,0,0,0,0,5.333333333
eventbridges/cayenne-xmpp/src/main/java/org/apache/cayenne/event/XMPPServerModuleProvider.java,0,0,0,0,50,0,0,50,0,11.11111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/ASTBitwiseNot.java,0,0,85,0,85,0,0,0,0,18.88888889
cayenne-server/src/test/java/org/apache/cayenne/access/FlattenedArcKeyIT.java,0,0,0,0,98,0,0,0,2,11.11111111
cayenne-di/src/main/java/org/apache/cayenne/di/spi/Decoration.java,0,0,0,0,44,0,0,0,2,5.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/CayenneContextClientChannelEventsTest.java,0,0,233,0,345,0,0,0,0,64.22222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/OpenProjectAction.java,0,0,222,0,92,20,0,119,2,50.55555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/remote/RemoteCayenneCase.java,0,0,148,0,76,0,0,0,0,24.88888889
cayenne-server/src/test/java/org/apache/cayenne/access/DataContextCompoundRelIT.java,0,0,0,0,150,0,0,64,2,24
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/enhancer/SetterVisitor.java,0,0,204,0,0,0,0,0,0,22.66666667
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbload/AttributeLoader.java,0,0,0,0,137,0,0,0,2,15.44444444
framework/cayenne-modeler/src/main/java/org/apache/cayenne/pref/PreferenceDetail.java,0,0,213,0,0,0,0,0,0,23.66666667
cayenne-server/src/test/java/org/apache/cayenne/testdo/testmap/auto/_NullTestEntity.java,0,0,0,0,27,0,0,67,0,10.44444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/Exhibit.java,0,0,24,0,0,0,0,0,0,2.666666667
cayenne-server/src/main/java/org/apache/cayenne/reflect/generic/DataObjectDescriptorFactory.java,0,0,0,0,143,0,0,0,2,16.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/remote/MockClientConnection.java,0,0,0,0,70,0,0,0,0,7.777777778
cayenne-rop-server/src/test/java/org/apache/cayenne/remote/RemoteSessionTest.java,0,0,0,0,0,0,0,58,2,6.666666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/reflect/valueholder/ValueHolderDescriptorFactory.java,0,0,0,0,135,0,0,0,0,15
cayenne-jcache/src/main/java/org/apache/cayenne/jcache/JCacheDefaultConfigurationFactory.java,0,0,0,0,55,0,0,1,2,6.444444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/auto/_Gallery.java,0,0,54,0,54,0,0,0,0,12
framework/cayenne-lifecycle/src/test/java/org/apache/cayenne/lifecycle/audit/AuditableFilterTest.java,0,0,179,0,179,0,0,0,0,39.77777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/auto/_MtMapToManyTarget.java,0,0,4,0,27,0,0,0,0,3.444444444
cayenne-server/src/test/java/org/apache/cayenne/ashwood/AshwoodEntitySorter_InheritanceIT.java,0,0,0,0,83,0,0,0,2,9.444444444
cayenne-jgroups/src/test/java/org/apache/cayenne/event/CayenneJGroupsModuleProviderTest.java,0,0,0,0,0,0,0,36,2,4.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/jira/CAY_115Test.java,0,0,75,0,115,0,0,0,0,21.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/wocompat/EOModelProcessorTest.java,0,0,206,0,0,0,0,0,0,22.88888889
cayenne-server/src/test/java/org/apache/cayenne/unit/PostgresUnitDbAdapter.java,0,0,0,0,73,0,0,5,2,8.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/Employee.java,0,0,0,0,26,0,0,0,0,2.888888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/configuration/rop/client/ClientChannelProvider.java,0,0,50,0,50,0,0,0,0,11.11111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/resource/URLResource.java,0,0,62,0,62,0,0,0,0,13.77777778
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/merge/SetValueForNullToDb.java,0,0,0,0,50,0,0,0,0,5.555555556
modeler/cayenne-wocompat/src/main/java/org/apache/cayenne/wocompat/EODbAttribute.java,0,0,0,0,47,0,0,0,2,5.444444444
cayenne-server/src/main/java/org/apache/cayenne/query/Orderings.java,0,0,0,0,0,0,0,114,2,12.88888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/wocompat/parser/TokenMgrError.java,0,0,155,0,0,0,0,0,0,17.22222222
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/util/HierarchicalTreeVisitor.java,0,0,49,0,0,0,0,0,0,5.444444444
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/merge/token/db/AddColumnToDb.java,0,0,0,0,67,0,0,0,2,7.666666667
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/pref/DBGeneratorDefaults.java,0,0,54,0,0,0,0,0,0,6
cayenne-server/src/test/java/org/apache/cayenne/unit/util/TstBean.java,0,0,0,0,121,0,0,0,2,13.66666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataDomainTest.java,0,0,265,0,291,0,0,0,0,61.77777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/validator/DataNodeErrorMsg.java,0,0,60,0,0,0,0,0,2,6.888888889
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectTreeFactory.java,0,0,167,0,26,0,0,40,2,26.11111111
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/EntityTreeFilter.java,0,0,38,0,0,0,0,0,0,4.222222222
framework/cayenne-di-unpublished/src/main/java/org/apache/cayenne/di/spi/MapProvider.java,0,0,52,0,52,0,0,0,0,11.55555556
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/DataMapTabbedView.java,0,0,58,0,2,0,0,52,2,12.66666667
framework/cayenne-modeler/src/main/java/org/apache/cayenne/swing/ComboSelectionBinding.java,0,0,149,0,0,0,0,0,0,16.55555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/exp/ExpressionTest.java,18,0,200,0,322,0,0,0,0,60
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextPrefetchQualifierOverlapTest.java,0,0,126,0,122,0,0,0,0,27.55555556
cayenne-server/src/test/java/org/apache/cayenne/dba/DefaultQuotingStrategyTest.java,0,0,0,0,56,0,0,4,2,6.888888889
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/transformer/value/LongConverter.java,0,0,0,0,76,0,0,2,2,8.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/jdbc/SelectActionTest.java,0,0,50,0,98,0,0,0,0,16.44444444
cayenne-server/src/main/java/org/apache/cayenne/dba/mysql/MySQLAdapter.java,0,0,0,0,389,0,0,24,12,47.22222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/h2/H2MergerFactory.java,0,0,0,0,103,0,0,0,0,11.44444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/trans/QualifierTranslatorTest.java,0,0,24,0,145,0,0,0,0,18.77777778
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/conf/MockAnnotatedBean4.java,0,0,33,0,0,0,0,0,0,3.666666667
cayenne-server/src/main/java/org/apache/cayenne/template/parser/ScalarNode.java,0,0,0,0,0,0,0,74,2,8.444444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/conf/ClasspathResourceFinderTest.java,0,0,99,0,0,0,0,0,0,11
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/map/AccessType.java,0,0,27,0,0,0,0,0,0,3
framework/cayenne-lifecycle/src/test/java/org/apache/cayenne/lifecycle/db/auto/_E2.java,0,0,16,0,16,0,0,0,0,3.555555556
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/ExitAction.java,0,0,69,0,0,0,0,0,0,7.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/JNDISetup.java,0,0,57,0,57,0,0,0,0,12.66666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/GeneratedColumnTest2.java,0,0,28,0,0,0,0,0,0,3.111111111
framework/cayenne-lifecycle/src/main/java/org/apache/cayenne/lifecycle/audit/AuditableOperation.java,0,0,29,0,29,0,0,0,0,6.444444444
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLIsEmpty.java,0,0,0,0,36,0,0,0,2,4.222222222
framework/cayenne-di-unpublished/src/test/java/org/apache/cayenne/di/mock/MockInterface5.java,0,0,23,0,23,0,0,0,0,5.111111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/codegen/ClientModeController.java,0,0,82,0,62,39,0,85,0,29.77777778
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLLocate.java,0,0,0,0,42,0,0,0,2,4.888888889
cayenne-server/src/test/java/org/apache/cayenne/testdo/table_primitives/ClientTablePrimitives.java,0,0,0,0,28,0,0,0,2,3.333333333
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/ConnectionWizard.java,0,0,89,0,89,0,0,0,0,19.77777778
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/bridge/JpaSelectQuery.java,0,0,72,0,0,0,0,0,0,8
cayenne-server/src/test/java/org/apache/cayenne/testdo/date_time/auto/_CalendarEntity.java,0,0,0,0,29,0,0,66,0,10.55555556
cayenne-server/src/test/java/org/apache/cayenne/testdo/deleterules/auto/_ClientDeleteNullify.java,0,0,0,0,56,0,0,0,0,6.222222222
cayenne-server/src/main/java/org/apache/cayenne/dba/h2/H2Adapter.java,0,0,0,0,73,0,0,0,2,8.333333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextEJBQLFlattenedRelationshipsTest.java,0,0,188,0,319,0,0,0,0,56.33333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/remote/LocalConnectionTest.java,0,0,0,0,45,0,0,0,0,5
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/di/server/ServerCaseObjectContextProvider.java,0,0,36,0,36,0,0,0,0,8
cayenne-di/src/main/java/org/apache/cayenne/di/spi/DefaultClassLoaderManager.java,0,0,0,0,50,0,0,0,2,5.777777778
framework/cayenne-di-unpublished/src/main/java/org/apache/cayenne/di/ScopeEventListener.java,0,0,35,0,35,0,0,0,0,7.777777778
cayenne-project/src/test/java/org/apache/cayenne/project/upgrade/handlers/UpgradeHandler_V8Test.java,0,0,0,0,0,0,0,97,2,11
cayenne-server/src/main/java/org/apache/cayenne/template/parser/ASTIfElse.java,0,0,0,0,0,0,0,45,2,5.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/jdbc/SQLTemplateProcessorChainTest.java,0,0,82,0,206,0,0,0,0,32
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/select/ScalarRowReader.java,0,0,59,0,0,0,0,0,0,6.555555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/FlattenedCircular.java,0,0,0,0,25,0,0,0,0,2.777777778
cayenne-rop-server/src/main/java/org/apache/cayenne/CayenneContextGraphManager.java,0,0,0,0,0,0,0,379,2,42.33333333
cayenne-server/src/main/java/org/apache/cayenne/map/DefaultScalarResultSegment.java,0,0,0,0,44,0,0,4,2,5.555555556
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/InheritanceVertical.java,0,0,0,0,36,0,0,0,2,4.222222222
cayenne-gradle-plugin/src/test/java/org/apache/cayenne/tools/model/IncludeTableTest.java,0,0,0,0,95,0,0,12,2,12.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inheritance_flat/UserProperties.java,0,0,18,0,25,0,0,0,0,4.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/auto/_ClientMtTableBool.java,0,0,60,0,0,0,0,0,0,6.666666667
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/RemoveRelationshipUndoableEdit.java,0,0,87,0,0,0,0,0,0,9.666666667
framework/cayenne-di-unpublished/src/test/java/org/apache/cayenne/di/mock/MockImplementation1_EventAnnotations.java,0,0,39,0,39,0,0,0,0,8.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/ejbql/EJBQLExpressionTest.java,0,0,12,0,41,0,0,0,0,5.888888889
cayenne-client/src/main/java/org/apache/cayenne/rop/ROPUtil.java,0,0,0,0,150,0,0,11,2,18.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/SQLServerUnitDbAdapter.java,0,0,79,0,79,0,0,0,0,17.55555556
cayenne-server/src/main/java/org/apache/cayenne/query/PrefetchProcessor.java,0,0,0,0,45,0,0,0,2,5.222222222
framework/cayenne-di-unpublished/src/main/java/org/apache/cayenne/di/spi/DefaultBindingBuilder.java,0,0,102,0,102,0,0,0,0,22.66666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/event/CayenneEvent.java,0,0,0,0,94,0,0,0,0,10.44444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextOrderingTest.java,0,0,40,0,127,0,0,0,0,18.55555556
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/AboutAction.java,0,0,54,0,1,0,0,0,2,6.333333333
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/conf/MockAnnotatedBeanVersion.java,0,0,29,0,0,0,0,0,0,3.222222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/RootPopUpMenu.java,0,0,0,0,0,0,0,99,2,11.22222222
build-tools/cayenne-regression-profiler/src/main/java/org/apache/cayenne/profile/servlet/ProfileServlet.java,0,0,86,0,0,0,0,0,0,9.555555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/event/MockEventBridgeFactory.java,0,0,0,0,43,0,0,0,0,4.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/util/DefaultOperationObserverTest.java,0,0,17,0,42,0,0,0,0,6.555555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextEJBQLSubqueryTest.java,0,0,132,0,248,0,0,0,0,42.22222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_SubEntity.java,0,0,0,0,16,0,0,0,0,1.777777778
cayenne-lifecycle/src/test/java/org/apache/cayenne/lifecycle/db/auto/_E4.java,0,0,0,0,35,0,0,0,0,3.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/annotations/Tag1.java,0,0,30,0,30,0,0,0,0,6.666666667
framework/cayenne-tools/src/main/java/org/apache/cayenne/gen/Artifact.java,0,0,0,0,64,0,0,0,0,7.111111111
cayenne-server/src/test/java/org/apache/cayenne/HybridDataObjectIT.java,0,0,0,0,0,0,0,207,2,23.22222222
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/JpaTransaction.java,0,0,130,0,0,0,0,0,0,14.44444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/postgres/PostgresAdapter.java,0,0,71,0,294,0,0,0,0,40.55555556
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/DbLoaderHelper.java,0,0,422,0,0,0,0,0,0,46.88888889
cayenne-server/src/test/java/org/apache/cayenne/query/NamedQueryTest.java,0,0,0,0,83,0,0,83,0,18.44444444
cayenne-di/src/test/java/org/apache/cayenne/di/mock/MockInterface1_Decorator2.java,0,0,0,0,35,0,0,0,2,4.111111111
cayenne-project-compatibility/src/test/java/org/apache/cayenne/configuration/xml/CompatibilityDataChannelDescriptorLoaderIT.java,0,0,0,0,0,0,0,77,2,8.777777778
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/entity/MockIdClass.java,0,0,26,0,0,0,0,0,0,2.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/qualified/auto/_Qualified3.java,0,0,0,40,40,0,0,0,0,8.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtDeleteNullify.java,0,0,0,0,28,0,0,0,0,3.111111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/AbstractCallbackListenersTab.java,0,0,215,0,215,0,0,0,0,47.77777778
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/oracle/OraclePkGenerator.java,0,0,102,0,291,0,0,0,0,43.66666667
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLBooleanLiteral.java,0,0,0,0,36,0,0,0,2,4.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/reflect/LifecycleCallbackRegistry_InheritanceTest.java,0,0,79,0,79,0,0,0,0,17.55555556
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/graph/action/ZoomInAction.java,0,0,51,0,0,0,0,0,2,5.888888889
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/map/JpaClassDescriptorTest.java,0,0,73,0,0,0,0,0,0,8.111111111
cayenne-server/src/main/java/org/apache/cayenne/access/types/ObjectType.java,0,0,0,0,70,0,0,0,2,8
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/DomainStoppedException.java,0,0,14,0,48,0,0,0,0,6.888888889
cayenne-client/src/test/java/org/apache/cayenne/query/ClientSelectQueryExpressionIT.java,0,0,0,0,74,0,0,0,2,8.444444444
cayenne-server/src/test/java/org/apache/cayenne/log/Slf4jJdbcEventLoggerTest.java,0,0,0,0,57,0,0,14,2,8.111111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/reflect/generic/DataObjectToManyMapProperty.java,0,0,0,0,45,0,0,0,0,5
cayenne-server/src/test/java/org/apache/cayenne/map/DbEntityIT.java,0,0,0,0,275,0,8,0,2,31.66666667
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/datanode/MainDataNodeEditor.java,0,0,352,0,540,0,0,105,2,111
framework/cayenne-di-unpublished/src/main/java/org/apache/cayenne/di/spi/AfterScopeEnd.java,0,0,39,0,39,0,0,0,0,8.666666667
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTObjPath.java,0,0,0,0,110,0,0,0,2,12.44444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/remote/ClientChannel.java,89,0,52,0,371,0,0,0,0,56.88888889
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/PasteCompoundUndoableEdit.java,0,0,35,0,0,0,0,0,0,3.888888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/conn/PooledConnectionImpl.java,0,0,0,0,201,0,0,0,0,22.33333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_BigIntegerEntity.java,0,0,22,0,0,0,0,0,0,2.444444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/annotation/PostLoad.java,0,0,53,0,53,0,0,0,0,11.77777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/JUndoableCheckBoxEdit.java,0,0,0,0,0,0,0,124,2,14
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/trans/DataObjectMatchTranslator.java,0,0,0,0,157,0,0,0,0,17.44444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/map/event/DbAttributeListener.java,0,0,0,0,35,0,0,0,0,3.888888889
maven-plugins/maven-cayenne-plugin/src/main/java/org/apache/cayenne/tools/DbGeneratorOldMojo.java,0,0,0,0,49,0,0,49,0,10.88888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/util/PersistentObjectCollection.java,0,0,39,0,39,0,0,0,0,8.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/configuration/server/DBCPDataSourceFactoryTest.java,0,0,110,0,110,0,0,0,0,24.44444444
modeler/cayenne-modeler-mac-ext/src/main/java/org/apache/cayenne/modeler/MacOSXSetup.java,0,0,77,0,0,0,0,0,0,8.555555556
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/MultipleObjectsAction.java,0,0,32,0,0,0,0,0,2,3.777777778
cayenne-server/src/test/java/org/apache/cayenne/testdo/testmap/Painting1.java,0,0,0,0,24,0,0,0,2,2.888888889
cayenne-di/src/main/java/org/apache/cayenne/di/spi/DefaultMapBuilder.java,0,0,0,0,80,0,0,0,2,9.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/auto/_Relationships.java,0,0,0,0,12,0,0,0,0,1.333333333
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/pref/ClasspathPreferencesView.java,0,0,82,0,0,0,0,0,0,9.111111111
cayenne-server/src/test/java/org/apache/cayenne/access/types/EnumTypeFactoryTest.java,0,0,0,0,32,0,0,0,2,3.777777778
cayenne-server/src/main/java/org/apache/cayenne/configuration/ConfigurationNodeVisitor.java,0,0,0,0,69,0,0,0,2,7.888888889
cayenne-server/src/main/java/org/apache/cayenne/configuration/DataChannelDescriptor.java,0,0,0,0,172,0,0,47,2,24.55555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_ArtistExhibit.java,0,0,34,0,0,0,0,0,0,3.777777778
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/CayenneCryptoException.java,0,0,0,0,45,0,0,0,2,5.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/wocompat/parser/ParseException.java,0,0,213,0,0,0,0,0,0,23.66666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/CDOReflexiveRelTest.java,0,0,201,0,120,0,0,0,0,35.66666667
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/graph/action/SaveAsImageAction.java,0,0,108,0,136,0,0,0,2,27.33333333
cayenne-server/src/test/java/org/apache/cayenne/configuration/xml/DbRelationshipHandlerTest.java,0,0,0,0,0,0,0,58,2,6.666666667
itests/jpa-chapter2/src/main/java/org/apache/cayenne/jpa/itest/ch2/entity/PropertyDefaultsWrapperEntity.java,0,0,70,0,0,0,0,0,0,7.777777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/welcome/WelcomeScreen.java,0,0,0,0,177,0,0,0,2,19.88888889
build-tools/maven-cayenne-doc-plugin/src/main/java/org/apache/cayenne/maven/plugin/confluence/DocPageRenderer.java,0,0,253,0,0,0,0,0,0,28.11111111
cayenne-client/src/test/java/org/apache/cayenne/CayenneContextReflexiveIT.java,0,0,0,0,94,0,0,0,2,10.66666667
cayenne-server/src/test/java/org/apache/cayenne/testdo/testmap/RWCompoundPainting.java,0,0,0,0,24,0,0,0,2,2.888888889
cayenne-server/src/test/java/org/apache/cayenne/access/MockDataRowStore.java,0,0,0,0,61,0,0,0,2,7
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/enhancer/JpaPojoVisitor.java,0,0,43,0,0,0,0,0,0,4.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTablePrimitives.java,0,0,25,0,25,0,0,0,0,5.555555556
cayenne-server/src/main/java/org/apache/cayenne/event/EventManagerProvider.java,0,0,0,0,0,0,44,8,2,6
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/CreateProcedureUndoableEdit.java,0,0,59,0,0,0,0,0,0,6.555555556
cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/SQLTemplateCustomizerProvider.java,0,0,0,0,83,0,0,0,2,9.444444444
cayenne-server/src/main/java/org/apache/cayenne/ashwood/graph/FilterArcIterator.java,0,0,0,0,143,0,0,22,2,18.55555556
cayenne-server/src/main/java/org/apache/cayenne/access/dbsync/SkipSchemaUpdateStrategy.java,0,0,0,0,35,0,0,0,2,4.111111111
cayenne-server/src/test/java/org/apache/cayenne/testdo/lob/auto/_ClobTestEntity.java,0,0,0,0,43,0,0,75,0,13.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/BinaryPKTest1.java,0,0,28,0,28,0,0,0,0,6.222222222
cayenne-server/src/test/java/org/apache/cayenne/testdo/mt/auto/_ClientMtTable3.java,0,0,0,0,110,0,0,0,0,12.22222222
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/auto/_IvGenKeySub.java,0,0,0,0,0,0,0,0,66,7.333333333
cayenne-server/src/main/java/org/apache/cayenne/map/EntityListener.java,0,0,0,0,77,0,0,77,0,17.11111111
build-tools/cayenne-regression-profiler/src/main/java/org/apache/cayenne/profile/AbstractCase.java,0,0,52,0,0,0,0,0,0,5.777777778
cayenne-server/src/main/java/org/apache/cayenne/exp/FunctionExpressionFactory.java,0,0,0,0,528,0,0,9,2,59.88888889
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/bridge/entity/Entity4.java,0,0,37,0,0,0,0,0,0,4.111111111
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/dbentity/PKCustomSequenceGeneratorPanel.java,0,0,153,0,0,0,0,0,0,17
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/dbimport/MoveImportNodeAction.java,0,0,0,0,0,0,0,238,2,26.66666667
cayenne-client/src/test/java/org/apache/cayenne/CayenneContextServerDiffsIT.java,0,0,0,0,163,0,0,0,2,18.33333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/event/XMPPBridgeFactoryTest.java,0,0,0,0,55,0,0,0,0,6.111111111
cayenne-server/src/test/java/org/apache/cayenne/cache/OSQueryCacheTest.java,0,0,0,0,138,0,0,138,0,30.66666667
cayenne-server/src/main/java/org/apache/cayenne/remote/QueryMessage.java,0,0,0,0,55,0,0,55,0,12.22222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/CayenneContextPaginatedListCachingTest.java,0,0,63,0,75,0,0,0,0,15.33333333
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/EntityTreeAttributeRelationshipFilter.java,0,0,0,0,47,0,0,0,2,5.444444444
