Class,2.0.0,2.1.0,2.2.0,2.3.0,2.4.0,rel/2.5.0,average
src/java/fr/jayasoft/ivy/util/IvyThread.java,57,0,0,0,0,0,9.5
test/java/org/apache/ivy/core/module/descriptor/IvyMakePomTest.java,0,0,0,0,0,194,32.33333333
test/java/org/apache/ivy/plugins/resolver/Maven2LocalTest.java,97,0,0,0,32,20,24.83333333
src/java/org/apache/ivy/util/filter/ArtifactTypeFilter.java,39,0,0,0,0,16,9.166666667
src/java/org/apache/ivy/osgi/p2/PropertiesParser.java,0,0,0,75,23,9,17.83333333
src/java/org/apache/ivy/core/retrieve/RetrieveEngineSettings.java,31,0,0,0,2,2,5.833333333
src/java/org/apache/ivy/plugins/repository/ssh/AbstractSshBasedRepository.java,304,0,0,4,96,82,81
src/java/fr/jayasoft/ivy/repository/LazyResource.java,79,0,0,0,0,0,13.16666667
test/java/org/apache/ivy/util/url/BasicURLHandlerTest.java,42,0,32,0,45,32,25.16666667
src/java/fr/jayasoft/ivy/tools/analyser/JarJarDependencyAnalyser.java,74,0,0,0,0,0,12.33333333
src/java/org/apache/ivy/core/event/IvyEventFilter.java,157,0,0,0,16,72,40.83333333
src/java/org/apache/ivy/osgi/core/BundleCapability.java,0,0,0,92,0,13,17.5
src/java/fr/jayasoft/ivy/resolver/DualResolver.java,128,0,0,0,0,0,21.33333333
src/java/fr/jayasoft/ivy/tools/analyser/DependencyAnalyser.java,7,0,0,0,0,0,1.166666667
src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyArtifactDescriptor.java,121,0,0,0,6,22,24.83333333
src/java/org/apache/ivy/plugins/resolver/util/ApacheHttpURLLister.java,40,0,0,0,0,5,7.5
src/java/org/apache/ivy/plugins/matcher/AbstractPatternMatcher.java,63,0,0,0,0,7,11.66666667
src/java/org/apache/ivy/ant/ConvertManifestTask.java,0,0,0,97,5,2,17.33333333
src/java/org/apache/ivy/core/module/descriptor/DefaultWorkspaceModuleDescriptor.java,0,0,0,0,0,42,7
src/java/fr/jayasoft/ivy/circular/IgnoreCircularDependencyStrategy.java,22,0,0,0,0,0,3.666666667
src/java/org/apache/ivy/core/IvyThread.java,70,0,0,0,0,6,12.66666667
src/java/org/apache/ivy/plugins/resolver/util/ResolverHelper.java,343,12,0,8,57,131,91.83333333
test/java/fr/jayasoft/ivy/ant/IvyVarTest.java,61,0,0,0,0,0,10.16666667
test/java/org/apache/ivy/plugins/version/MockVersionMatcher.java,35,0,0,0,0,2,6.166666667
test/java/fr/jayasoft/ivy/TestPerformance.java,131,0,0,0,0,0,21.83333333
src/java/org/apache/ivy/plugins/report/XmlReportParser.java,336,5,0,16,120,253,121.6666667
src/example/dependence/depending/src/depending/Main.java,23,0,0,0,0,0,3.833333333
test/java/org/apache/ivy/plugins/conflict/StrictConflictManagerTest.java,85,0,0,0,1,50,22.66666667
src/java/fr/jayasoft/ivy/repository/ssh/Scp.java,603,0,0,0,0,0,100.5
test/java/org/apache/ivy/plugins/circular/IgnoreCircularDependencyStrategyTest.java,50,0,0,100,11,46,34.5
src/java/fr/jayasoft/ivy/matcher/NoMatcher.java,27,0,0,0,0,0,4.5
src/java/org/apache/ivy/plugins/matcher/MapMatcher.java,70,0,0,0,10,30,18.33333333
src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java,548,81,2,13,138,328,185
src/java/org/apache/ivy/ant/IvyDependencyConf.java,0,0,0,64,0,16,13.33333333
src/java/fr/jayasoft/ivy/circular/CircularDependencyStrategy.java,10,0,0,0,0,0,1.666666667
test/java/fr/jayasoft/ivy/ant/IvyCachePathTest.java,145,0,0,0,0,0,24.16666667
src/java/org/apache/ivy/core/event/retrieve/RetrieveArtifactEvent.java,0,57,0,114,12,2,30.83333333
test/java/fr/jayasoft/ivy/url/ApacheURLListerTest.java,62,0,0,0,0,0,10.33333333
src/java/org/apache/ivy/ant/IvyResources.java,0,0,0,118,0,16,22.33333333
test/java/org/apache/ivy/IvyTest.java,83,0,17,0,35,36,28.5
src/java/fr/jayasoft/ivy/DefaultModuleDescriptor.java,476,0,0,0,0,0,79.33333333
src/java/fr/jayasoft/ivy/matcher/ExactPatternMatcher.java,45,0,0,0,0,0,7.5
src/java/org/apache/ivy/plugins/parser/m2/PomWriterOptions.java,0,0,191,393,132,25,123.5
test/java/org/apache/ivy/plugins/repository/vfs/VfsResourceTest.java,248,0,0,0,37,218,83.83333333
test/java/fr/jayasoft/ivy/resolver/IvyRepResolverTest.java,139,0,0,0,0,0,23.16666667
src/java/fr/jayasoft/ivy/external/m2/PomModuleDescriptorParser.java,268,0,0,0,0,0,44.66666667
src/java/org/apache/ivy/util/extendable/ExtendableItem.java,80,0,0,0,2,18,16.66666667
src/java/org/apache/ivy/core/event/publish/StartArtifactPublishEvent.java,42,0,0,0,0,6,8
test/java/org/apache/ivy/osgi/repo/BundleRepoTest.java,0,0,0,119,2,16,22.83333333
test/java/fr/jayasoft/ivy/conflict/RegexpConflictManagerTest.java,61,0,0,0,0,0,10.16666667
src/java/org/apache/ivy/plugins/resolver/BasicResolver.java,1044,10,8,470,22,426,330
src/java/org/apache/ivy/osgi/core/BundleInfo.java,0,0,0,289,172,37,83
src/java/org/apache/ivy/osgi/updatesite/PluginAdapter.java,0,0,0,82,21,2,17.5
src/java/fr/jayasoft/ivy/resolver/ApacheHttpURLLister.java,26,0,0,0,0,0,4.333333333
src/java/org/apache/ivy/core/report/ArtifactDownloadReport.java,157,29,0,0,33,36,42.5
test/java/org/apache/ivy/plugins/repository/vfs/VfsURI.java,182,0,0,0,27,96,50.83333333
test/java/org/apache/ivy/ant/IvyCachePathTest.java,247,0,0,0,71,112,71.66666667
src/java/org/apache/ivy/plugins/repository/url/ChainedRepository.java,0,0,0,114,13,23,25
test/java/org/apache/ivy/plugins/matcher/ExactPatternMatcherTest.java,44,0,0,0,0,12,9.333333333
src/java/fr/jayasoft/ivy/repository/TransferEvent.java,282,0,0,0,0,0,47
src/java/org/apache/ivy/plugins/repository/sftp/SFTPRepository.java,284,4,15,0,12,118,72.16666667
src/java/org/apache/ivy/plugins/parser/m2/DefaultPomDependencyMgt.java,49,12,0,0,22,10,15.5
src/java/org/apache/ivy/util/MessageLoggerHelper.java,55,0,0,0,0,15,11.66666667
src/java/org/apache/ivy/core/event/retrieve/EndRetrieveEvent.java,83,0,0,166,3,10,43.66666667
test/java/fr/jayasoft/ivy/version/VersionRangeMatcherTest.java,94,0,0,0,0,0,15.66666667
src/java/org/apache/ivy/osgi/updatesite/xml/CategoryDef.java,0,0,0,37,6,2,7.5
src/java/fr/jayasoft/ivy/ant/AddPathTask.java,88,0,0,0,0,0,14.66666667
src/java/org/apache/ivy/core/deliver/DeliverOptions.java,233,16,25,0,32,37,57.16666667
src/java/org/apache/ivy/core/install/InstallOptions.java,66,0,0,8,29,11,19
test/java/org/apache/ivy/plugins/parser/m2/MavenVersionRangeParserTest.java,0,0,0,0,0,160,26.66666667
src/java/org/apache/ivy/util/FileUtil.java,367,0,10,159,439,434,234.8333333
test/java/org/apache/ivy/core/report/ResolveReportTest.java,0,0,0,0,213,100,52.16666667
src/java/fr/jayasoft/ivy/event/download/EndArtifactDownloadEvent.java,49,0,0,0,0,0,8.166666667
src/java/org/apache/ivy/ant/AntCallTrigger.java,129,0,0,0,1,23,25.5
test/java/org/apache/ivy/plugins/matcher/GlobPatternMatcherTest.java,92,0,0,0,0,25,19.5
src/java/org/apache/ivy/plugins/conflict/StrictConflictManager.java,53,0,0,0,4,9,11
src/example/dual/project/src/example/HelloIvy.java,0,0,0,0,0,51,8.5
test/java/org/apache/ivy/core/TestPerformance.java,160,0,0,0,17,40,36.16666667
src/java/fr/jayasoft/ivy/xml/XmlReportParser.java,200,0,0,0,0,0,33.33333333
src/java/org/apache/ivy/core/resolve/ResolveProcessException.java,46,0,0,92,0,3,23.5
src/java/fr/jayasoft/ivy/extendable/ExtendableItem.java,52,0,0,0,0,0,8.666666667
src/java/org/apache/ivy/core/retrieve/FileNameMapper.java,0,0,0,24,2,2,4.666666667
test/java/org/apache/ivy/util/url/AbstractURLHandlerTest.java,0,0,84,168,28,32,52
src/java/fr/jayasoft/ivy/repository/vsftp/VsftpResource.java,39,0,0,0,0,0,6.5
src/java/fr/jayasoft/ivy/resolver/RevisionEntry.java,46,0,0,0,0,0,7.666666667
src/java/org/apache/ivy/ant/IvyResolve.java,414,12,37,88,98,45,115.6666667
src/java/org/apache/ivy/plugins/repository/TransferListener.java,27,0,0,0,0,2,4.833333333
src/java/org/apache/ivy/util/ContextualSAXHandler.java,65,0,0,0,5,22,15.33333333
src/java/fr/jayasoft/ivy/DependencyArtifactDescriptor.java,61,0,0,0,0,0,10.16666667
src/java/fr/jayasoft/ivy/ModuleDescriptorSorter.java,144,0,0,0,0,0,24
src/java/org/apache/ivy/core/sort/ModuleDescriptorSorter.java,107,0,0,0,24,22,25.5
test/java/fr/jayasoft/ivy/resolver/ChainResolverTest.java,384,0,0,0,0,0,64
src/java/org/apache/ivy/plugins/latest/LatestStrategy.java,45,0,0,0,0,16,10.16666667
src/java/org/apache/ivy/core/event/publish/EndArtifactPublishEvent.java,56,0,0,0,0,6,10.33333333
src/java/org/apache/ivy/util/HexEncoder.java,0,0,0,39,0,13,8.666666667
src/java/fr/jayasoft/ivy/conflict/NoConflictManager.java,19,0,0,0,0,0,3.166666667
test/java/org/apache/ivy/osgi/obr/RequirementFilterTest.java,0,0,0,79,79,0,26.33333333
src/java/org/apache/ivy/ant/IvyDependencyExclude.java,0,0,0,75,0,14,14.83333333
src/java/fr/jayasoft/ivy/ant/IvyVar.java,126,0,0,0,0,0,21
test/java/fr/jayasoft/ivy/ant/IvyRetrieveTest.java,306,0,0,0,0,0,51
src/example/multi-project/projects/sizewhere/src/sizewhere/SizeWhere.java,56,0,0,0,0,15,11.83333333
test/java/org/apache/ivy/osgi/filter/OSGiFilterTest.java,0,0,0,0,69,40,18.16666667
src/java/org/apache/ivy/plugins/trigger/Trigger.java,25,0,0,0,0,5,5
test/java/org/apache/ivy/util/MockMessageLogger.java,122,0,0,0,3,69,32.33333333
src/java/fr/jayasoft/ivy/ResolvedModuleRevision.java,32,0,0,0,0,0,5.333333333
src/java/fr/jayasoft/ivy/Configuration.java,173,0,0,0,0,0,28.83333333
src/java/org/apache/ivy/plugins/IvySettingsAware.java,24,0,0,0,0,2,4.333333333
src/java/org/apache/ivy/ant/IvyDependency.java,0,0,0,192,21,27,40
src/java/org/apache/ivy/ant/IvyOverride.java,0,0,0,66,0,8,12.33333333
test/java/org/apache/ivy/plugins/resolver/MockResolver.java,114,5,0,0,20,10,24.83333333
test/java/org/apache/ivy/osgi/util/VersionRangeTest.java,0,0,0,91,0,12,17.16666667
test/java/org/apache/ivy/core/settings/ConfigureTest.java,79,0,0,0,6,16,16.83333333
src/java/org/apache/ivy/osgi/util/ParseUtil.java,0,0,0,82,4,12,16.33333333
test/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptorTest.java,63,0,0,0,0,35,16.33333333
src/java/org/apache/ivy/plugins/version/Match.java,136,0,0,0,0,36,28.66666667
src/java/org/apache/ivy/util/MessageLoggerEngine.java,199,0,2,0,48,37,47.66666667
src/java/fr/jayasoft/ivy/url/CredentialsStore.java,40,0,0,0,0,0,6.666666667
src/java/org/apache/ivy/osgi/repo/FSManifestIterable.java,0,0,0,126,22,35,30.5
src/java/fr/jayasoft/ivy/repository/ssh/AbstractSshBasedRepository.java,209,0,0,0,0,0,34.83333333
src/java/org/apache/ivy/osgi/filter/MultiOperatorFilter.java,0,0,0,0,90,32,20.33333333
src/java/org/apache/ivy/core/module/descriptor/ExtraInfoHolder.java,0,0,0,0,76,6,13.66666667
src/java/org/apache/ivy/core/module/id/ArtifactRevisionId.java,122,0,0,0,11,9,23.66666667
src/java/fr/jayasoft/ivy/repository/vsftp/VsftpRepository.java,666,0,0,0,0,0,111
src/java/org/apache/ivy/plugins/circular/AbstractLogCircularDependencyStrategy.java,56,0,0,112,10,4,30.33333333
src/java/org/apache/ivy/core/module/descriptor/WorkspaceModuleDescriptor.java,0,0,0,0,0,26,4.333333333
src/java/org/apache/ivy/core/sort/MessageBasedNonMatchingVersionReporter.java,46,0,0,0,0,2,8
test/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriterTest.java,128,0,106,3,101,55,65.5
src/java/org/apache/ivy/osgi/core/ExecutionEnvironmentProfileProvider.java,0,0,0,132,45,21,33
test/java/fr/jayasoft/ivy/resolver/FileSystemResolverTest.java,534,0,0,0,0,0,89
src/java/org/apache/ivy/core/resolve/ResolveOptions.java,311,0,0,0,57,33,66.83333333
src/java/fr/jayasoft/ivy/ModuleRevisionId.java,160,0,0,0,0,0,26.66666667
src/java/org/apache/ivy/core/resolve/IvyNodeBlacklist.java,69,0,0,138,1,2,35
src/java/fr/jayasoft/ivy/version/Match.java,117,0,0,0,0,0,19.5
src/java/fr/jayasoft/ivy/matcher/ExactOrRegexpPatternMatcher.java,46,0,0,0,0,0,7.666666667
src/java/org/apache/ivy/ant/IvyExclude.java,0,0,0,75,0,14,14.83333333
test/java/org/apache/ivy/core/search/SearchTest.java,61,0,32,0,36,31,26.66666667
test/java/org/apache/ivy/ant/FixDepsTaskTest.java,0,0,0,0,227,92,53.16666667
src/java/fr/jayasoft/ivy/ant/IvyConfigure.java,190,0,0,0,0,0,31.66666667
src/java/org/apache/ivy/plugins/latest/ComparatorLatestStrategy.java,51,0,0,0,0,14,10.83333333
src/java/org/apache/ivy/core/report/ResolveReport.java,324,4,0,0,146,244,119.6666667
src/java/fr/jayasoft/ivy/report/ConfigurationResolveReport.java,257,0,0,0,0,0,42.83333333
test/java/fr/jayasoft/ivy/ant/IvyResolveTest.java,169,0,0,0,0,0,28.16666667
src/java/fr/jayasoft/ivy/MDArtifact.java,95,0,0,0,0,0,15.83333333
test/java/fr/jayasoft/ivy/ant/IvyDeliverTest.java,174,0,0,0,0,0,29
src/java/fr/jayasoft/ivy/resolver/MDResolvedResource.java,18,0,0,0,0,0,3
src/java/org/apache/ivy/core/install/InstallEngine.java,180,0,0,38,81,54,58.83333333
src/java/fr/jayasoft/ivy/util/DefaultMessageImpl.java,40,0,0,0,0,0,6.666666667
src/java/org/apache/ivy/core/module/descriptor/IncludeRule.java,51,0,0,0,0,20,11.83333333
src/java/org/apache/ivy/plugins/resolver/AbstractSshBasedResolver.java,137,0,0,0,10,32,29.83333333
src/example/configurations/multi-projects/filter-framework/test/filter/ccimpl/CCFilterTest.java,37,0,0,0,0,2,6.5
src/java/fr/jayasoft/ivy/circular/CircularDependencyHelper.java,35,0,0,0,0,0,5.833333333
src/example/chained-resolvers/chainedresolvers-project/src/example/Hello.java,57,0,0,0,0,10,11.16666667
src/java/org/apache/ivy/plugins/resolver/SshResolver.java,89,0,0,0,22,25,22.66666667
test/java/org/apache/ivy/plugins/resolver/util/ResolverHelperTest.java,0,0,0,41,11,12,10.66666667
test/java/org/apache/ivy/ant/FileUtilTest.java,0,0,0,0,0,154,25.66666667
src/example/configurations/multi-projects/filter-framework/src/filter/hmimpl/HMFilter.java,67,0,0,0,0,15,13.66666667
src/java/fr/jayasoft/ivy/conflict/LatestConflictManager.java,118,0,0,0,0,0,19.66666667
src/java/org/apache/ivy/plugins/version/MavenTimedSnapshotVersionMatcher.java,0,0,0,0,0,164,27.33333333
src/java/fr/jayasoft/ivy/circular/CircularDependencyException.java,30,0,0,0,0,0,5
src/java/org/apache/ivy/core/module/descriptor/MDArtifact.java,127,2,0,0,11,10,25
src/example/configurations/multi-projects/filter-framework/test/filter/hmimpl/HMFilterTest.java,37,0,0,0,0,2,6.5
test/java/fr/jayasoft/ivy/ant/AntBuildTriggerTest.java,28,0,0,0,0,0,4.666666667
src/java/fr/jayasoft/ivy/Artifact.java,44,0,0,0,0,0,7.333333333
src/java/org/apache/ivy/core/repository/RepositoryManagementEngine.java,336,0,0,672,93,84,197.5
test/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParserTest.java,991,0,366,4,731,562,442.3333333
src/java/fr/jayasoft/ivy/util/PropertiesFile.java,56,0,0,0,0,0,9.333333333
test/java/org/apache/ivy/plugins/latest/LatestRevisionStrategyTest.java,120,0,0,0,0,47,27.83333333
src/java/org/apache/ivy/core/resolve/RestartResolveProcess.java,34,0,0,68,0,3,17.5
src/java/org/apache/ivy/core/settings/IvyVariableContainerImpl.java,100,0,0,0,13,22,22.5
src/java/org/apache/ivy/util/filter/NotFilter.java,34,0,0,0,0,12,7.666666667
src/java/fr/jayasoft/ivy/ant/AntBuildTrigger.java,136,0,0,0,0,0,22.66666667
src/java/org/apache/ivy/util/MemoryUtil.java,90,0,0,178,10,13,48.5
src/java/org/apache/ivy/core/event/EventManager.java,95,0,0,0,2,22,19.83333333
src/java/org/apache/ivy/osgi/repo/BundleRepoDescriptor.java,0,0,0,69,16,2,14.5
src/java/org/apache/ivy/core/module/descriptor/ExcludeRule.java,50,0,0,0,0,18,11.33333333
src/java/org/apache/ivy/plugins/resolver/DependencyResolver.java,197,11,0,2,40,56,51
src/java/org/apache/ivy/core/event/download/StartArtifactDownloadEvent.java,49,0,0,0,0,2,8.5
src/java/fr/jayasoft/ivy/resolver/HasLatestStrategy.java,15,0,0,0,0,0,2.5
test/java/org/apache/ivy/plugins/resolver/IBiblioHelper.java,74,0,0,2,4,72,25.33333333
src/java/org/apache/ivy/plugins/resolver/SFTPResolver.java,41,0,0,0,0,5,7.666666667
src/java/org/apache/ivy/core/module/descriptor/ConfigurationAware.java,39,0,0,0,0,10,8.166666667
src/java/org/apache/ivy/plugins/circular/AbstractCircularDependencyStrategy.java,34,0,0,0,0,2,6
src/java/fr/jayasoft/ivy/util/IvyPatternHelper.java,411,0,0,0,0,0,68.5
src/java/org/apache/ivy/plugins/conflict/ConflictManager.java,60,0,0,0,4,11,12.5
src/java/org/apache/ivy/core/sort/ModuleInSort.java,191,0,0,0,30,42,43.83333333
src/java/org/apache/ivy/plugins/resolver/LazyTimeoutConstraint.java,0,0,0,0,0,48,8
test/java/org/apache/ivy/ant/testutil/AntTaskTestCase.java,0,0,0,0,57,12,11.5
src/java/org/apache/ivy/core/module/descriptor/AbstractIncludeExcludeRule.java,94,0,0,0,4,13,18.5
src/java/org/apache/ivy/ant/IvyArtifactProperty.java,97,0,0,0,8,17,20.33333333
src/java/fr/jayasoft/ivy/tools/analyser/JarModule.java,28,0,0,0,0,0,4.666666667
src/java/fr/jayasoft/ivy/repository/vfs/IvyWebdavFileSystem.java,20,0,0,0,0,0,3.333333333
test/java/org/apache/ivy/ant/IvyInfoRepositoryTest.java,94,0,0,0,0,49,23.83333333
src/java/fr/jayasoft/ivy/ArtifactRevisionId.java,97,0,0,0,0,0,16.16666667
src/java/org/apache/ivy/plugins/version/VersionRangeMatcher.java,244,0,0,0,6,18,44.66666667
src/java/fr/jayasoft/ivy/ant/IvyCheck.java,83,0,0,0,0,0,13.83333333
test/java/org/apache/ivy/osgi/util/ParseUtilTest.java,0,0,0,33,0,10,7.166666667
src/java/org/apache/ivy/core/sort/CollectionOfModulesToSort.java,113,0,0,0,32,20,27.5
test/java/org/apache/ivy/plugins/parser/xml/XmlModuleUpdaterTest.java,325,0,20,35,150,225,125.8333333
test/java/fr/jayasoft/ivy/ant/AntCallTriggerTest.java,213,0,0,0,0,0,35.5
test/java/org/apache/ivy/ant/BuildOBRTaskTest.java,0,0,0,0,136,63,33.16666667
src/java/org/apache/ivy/plugins/signer/SignatureGenerator.java,0,0,31,62,6,2,16.83333333
src/java/fr/jayasoft/ivy/DefaultModuleRevision.java,80,0,0,0,0,0,13.33333333
test/java/fr/jayasoft/ivy/conflict/StrictConflictManagerTest.java,43,0,0,0,0,0,7.166666667
src/java/org/apache/ivy/ant/IvyBuildList.java,568,0,0,0,103,396,177.8333333
src/java/org/apache/ivy/plugins/repository/ssh/Scp.java,613,0,0,0,38,74,120.8333333
src/java/org/apache/ivy/core/NormalRelativeUrlResolver.java,32,0,0,0,4,2,6.333333333
src/java/fr/jayasoft/ivy/DefaultArtifact.java,98,0,0,0,0,0,16.33333333
test/java/fr/jayasoft/ivy/ant/IvyArtifactPropertyTest.java,55,0,0,0,0,0,9.166666667
src/java/org/apache/ivy/osgi/repo/AggregatedRepoDescriptor.java,0,0,0,0,112,8,20
src/java/org/apache/ivy/core/pack/OsgiBundlePacking.java,0,0,0,0,48,5,8.833333333
test/java/fr/jayasoft/ivy/ant/IvyListModulesTest.java,66,0,0,0,0,0,11
test/java/org/apache/ivy/util/ConfiguratorTest.java,385,0,0,0,48,346,129.8333333
src/java/fr/jayasoft/ivy/DependencyDescriptor.java,51,0,0,0,0,0,8.5
src/java/fr/jayasoft/ivy/IvyContext.java,146,0,0,0,0,0,24.33333333
src/java/fr/jayasoft/ivy/event/download/NeedArtifactEvent.java,28,0,0,0,0,0,4.666666667
src/java/fr/jayasoft/ivy/version/VersionRangeMatcher.java,177,0,0,0,0,0,29.5
src/java/org/apache/ivy/core/module/descriptor/DefaultIncludeRule.java,34,0,0,0,0,4,6.333333333
src/java/org/apache/ivy/plugins/repository/RepositoryCopyProgressListener.java,56,0,0,0,0,8,10.66666667
src/java/fr/jayasoft/ivy/event/resolve/ResolveEvent.java,28,0,0,0,0,0,4.666666667
src/java/org/apache/ivy/core/sort/SilentNonMatchingVersionReporter.java,32,0,0,0,0,2,5.666666667
src/java/fr/jayasoft/ivy/tools/analyser/RepositoryAnalyser.java,40,0,0,0,0,0,6.666666667
src/java/org/apache/ivy/ant/IvyArtifactReport.java,283,0,28,0,54,79,74
src/java/fr/jayasoft/ivy/ant/IvyReport.java,285,0,0,0,0,0,47.5
src/java/fr/jayasoft/ivy/report/DownloadStatus.java,27,0,0,0,0,0,4.5
src/java/org/apache/ivy/ant/BuildOBRTask.java,0,0,0,0,208,8,36
src/java/org/apache/ivy/core/settings/IvySettings.java,1453,10,25,12,536,410,407.6666667
src/example/dependence/standalone/src/standalone/Main.java,48,0,0,0,0,0,8
src/java/org/apache/ivy/ant/IvyTask.java,304,4,0,2,27,123,76.66666667
src/java/org/apache/ivy/util/filter/OrFilter.java,41,0,0,0,0,16,9.5
src/java/org/apache/ivy/Ivy.java,955,0,2,17,91,99,194
src/java/org/apache/ivy/core/cache/CacheUtil.java,50,0,0,0,12,6,11.33333333
src/java/fr/jayasoft/ivy/matcher/ModuleIdMatcher.java,31,0,0,0,0,0,5.166666667
src/java/org/apache/ivy/plugins/namespace/NamespaceRule.java,66,0,0,0,0,2,11.33333333
test/java/org/apache/ivy/ant/testutil/AntTestListener.java,0,0,0,0,110,34,24
test/java/org/apache/ivy/plugins/namespace/NameSpaceHelperTest.java,47,0,0,0,16,12,12.5
src/java/org/apache/ivy/osgi/obr/filter/CompareFilter.java,0,0,0,128,128,0,42.66666667
src/java/fr/jayasoft/ivy/Main.java,412,0,0,0,0,0,68.66666667
src/java/org/apache/ivy/plugins/latest/ArtifactInfo.java,24,0,0,0,0,2,4.333333333
src/java/org/apache/ivy/core/publish/PublishEngineSettings.java,32,0,0,0,2,2,6
src/example/hello-ivy/src/example/Hello.java,70,0,0,0,0,51,20.16666667
src/java/fr/jayasoft/ivy/extendable/DefaultExtendableItem.java,30,0,0,0,0,0,5
src/java/fr/jayasoft/ivy/url/BasicURLHandler.java,135,0,0,0,0,0,22.5
src/java/fr/jayasoft/ivy/util/Configurator.java,632,0,0,0,0,0,105.3333333
src/java/org/apache/ivy/osgi/updatesite/xml/EclipseUpdateSiteParser.java,0,0,0,277,162,43,80.33333333
src/java/org/apache/ivy/plugins/trigger/AbstractTrigger.java,81,0,0,0,2,10,15.5
src/java/org/apache/ivy/core/event/retrieve/StartRetrieveEvent.java,29,0,0,58,0,2,14.83333333
test/java/org/apache/ivy/ant/IvyPublishTest.java,530,0,142,280,255,377,264
test/java/fr/jayasoft/ivy/resolver/IBiblioHelper.java,66,0,0,0,0,0,11
src/java/org/apache/ivy/util/url/AbstractURLHandler.java,122,0,53,4,63,111,58.83333333
src/java/fr/jayasoft/ivy/url/URLHandler.java,103,0,0,0,0,0,17.16666667
src/java/org/apache/ivy/core/cache/CacheMetadataOptions.java,64,0,0,8,20,13,17.5
src/java/fr/jayasoft/ivy/util/CopyProgressListener.java,15,0,0,0,0,0,2.5
src/java/org/apache/ivy/osgi/filter/NotFilter.java,0,0,0,0,36,3,6.5
src/java/org/apache/ivy/core/IvyPatternHelper.java,487,82,7,30,80,107,132.1666667
test/java/org/apache/ivy/plugins/conflict/RegexpConflictManagerTest.java,82,0,0,0,17,57,26
src/java/org/apache/ivy/plugins/version/ExactVersionMatcher.java,35,0,0,0,0,2,6.166666667
src/java/org/apache/ivy/core/resolve/VisitData.java,72,0,0,0,0,12,14
test/java/org/apache/ivy/osgi/obr/OBRResolverTest.java,0,0,0,325,65,61,75.16666667
src/java/org/apache/ivy/plugins/resolver/DualResolver.java,220,0,0,0,42,30,48.66666667
src/java/org/apache/ivy/plugins/lock/ArtifactLockStrategy.java,46,0,0,92,16,2,26
test/java/org/apache/ivy/plugins/resolver/FileSystemResolverTest.java,982,2,40,0,328,790,357
test/java/org/apache/ivy/MainTest.java,134,0,0,0,59,135,54.66666667
src/java/org/apache/ivy/plugins/report/XmlReportOutputter.java,77,0,4,0,26,6,18.83333333
test/java/org/apache/ivy/ant/IvyInstallTest.java,197,1,42,61,81,102,80.66666667
src/java/org/apache/ivy/plugins/namespace/MRIDTransformationRule.java,148,0,0,0,15,22,30.83333333
src/java/org/apache/ivy/core/module/descriptor/DependencyDescriptorMediator.java,44,0,0,0,10,4,9.666666667
src/java/fr/jayasoft/ivy/matcher/RegexpPatternMatcher.java,52,0,0,0,0,0,8.666666667
src/java/org/apache/ivy/osgi/obr/filter/OrFilter.java,0,0,0,35,35,0,11.66666667
test/java/fr/jayasoft/ivy/util/ConfiguratorTest.java,292,0,0,0,0,0,48.66666667
test/java/fr/jayasoft/ivy/parser/ModuleDescriptorParserRegistryTest.java,43,0,0,0,0,0,7.166666667
src/java/org/apache/ivy/plugins/circular/ErrorCircularDependencyStrategy.java,39,0,0,0,3,2,7.333333333
src/java/org/apache/ivy/osgi/util/DelegatingHandler.java,0,0,0,0,636,166,133.6666667
src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java,341,0,0,0,0,0,56.83333333
src/java/fr/jayasoft/ivy/resolver/URLLister.java,22,0,0,0,0,0,3.666666667
src/java/fr/jayasoft/ivy/ant/IvyPostResolveTask.java,194,0,0,0,0,0,32.33333333
src/java/org/apache/ivy/plugins/repository/vfs/VfsResource.java,205,0,0,0,7,52,44
src/java/org/apache/ivy/core/event/resolve/StartResolveEvent.java,29,0,0,0,0,2,5.166666667
src/java/org/apache/ivy/core/module/descriptor/DependencyArtifactDescriptor.java,69,0,0,0,1,36,17.66666667
test/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParserTest.java,687,30,16,98,528,569,321.3333333
src/java/org/apache/ivy/core/cache/ResolutionCacheManager.java,39,0,0,86,15,2,23.66666667
test/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorWriterTest.java,117,0,79,26,140,114,79.33333333
src/java/fr/jayasoft/ivy/conflict/StrictConflictException.java,26,0,0,0,0,0,4.333333333
test/java/fr/jayasoft/ivy/ResolveTest.java,2694,0,0,0,0,0,449
src/java/fr/jayasoft/ivy/parser/ModuleDescriptorParserRegistry.java,87,0,0,0,0,0,14.5
test/java/org/apache/ivy/ant/IvyRepositoryReportTest.java,113,0,0,0,18,81,35.33333333
src/java/fr/jayasoft/ivy/event/resolve/ResolveDependencyEvent.java,35,0,0,0,0,0,5.833333333
src/java/fr/jayasoft/ivy/resolver/IvyRepResolver.java,265,0,0,0,0,0,44.16666667
