Class,drill-0.4.0,drill-0.7.0,drill-0.8.0,drill-0.9.0,drill-1.0.0,drill-1.1.0,drill-1.2.0,drill-1.3.0,drill-1.4.0,drill-1.5.0,drill-1.6.0,drill-1.7.0,drill-1.8.0,drill-1.9.0,drill1.10.0,drill-1.11.0,drill-1.12.0,drill-1.13.0,drill-1.14.0,drill-1.15.0,drill-1.16.0,drill-1.17.0,drill-1.18.0,drill-1.19.0,drill-1.20.0,,average
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/UnionDistinctPrel.java,101,0,8,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,5.4
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/MetadataAggPrel.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,,3.28
exec/java-exec/src/main/resources/rest/www/graph.js,90,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16.44
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/HashJoinPrel.java,213,0,58,70,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,,14.16
exec/java-exec/src/test/resources/functions/string/testReplace.json,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.88
protocol/src/main/java/org/apache/drill/exec/proto/beans/StreamProfile.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,,8.28
exec/java-exec/src/main/java/org/apache/drill/exec/store/text/DrillTextRecordWriter.java,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,,2.04
exec/java-exec/src/main/java/org/apache/drill/exec/store/ischema/InfoSchemaRecordGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,12,0,0,5,3,0,0,0,0,,3.12
exec/java-exec/src/test/java/org/apache/drill/exec/record/TestRecordBatchSizer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,,30.96
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/writer/TestTextWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,,2.8
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/UnionExchangePrel.java,134,7,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,6.6
exec/bufferl/src/main/java/io/netty/buffer/PoolChunkListL.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.96
contrib/storage-hbase/src/main/java/org/apache/drill/exec/store/hbase/HBaseSubScan.java,41,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,,2.44
exec/java-exec/src/main/java/org/apache/drill/exec/store/ischema/InfoSchemaBatchCreator.java,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,,0.6
exec/java-exec/src/test/java/org/apache/drill/exec/store/text/TestNewTextReader.java,0,0,0,0,50,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5
exec/java-exec/src/main/resources/rest/static/js/dataTables.colVis-1.1.0.min.js,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,,0.92
contrib/format-xml/README.md,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,0.24
exec/java-exec/src/test/java/org/apache/drill/exec/fn/impl/TestCastFunctions.java,0,0,38,17,0,0,0,35,0,0,0,0,1,0,0,439,22,0,139,42,149,0,0,0,0,,35.28
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/join/MergeJoinBatch.java,633,155,60,89,29,0,0,7,0,2,0,0,8,0,2,0,6,10,75,48,13,15,0,0,0,,46.08
drill-yarn/src/main/java/org/apache/drill/yarn/appMaster/DrillControllerFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,0.64
exec/java-exec/src/main/java/org/apache/drill/exec/server/options/QueryOptionManager.java,0,14,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.48
contrib/native/client/src/clientlib/rpcDecoder.cpp,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/FixedByteAlignedReader.java,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.36
exec/java-exec/src/test/java/org/apache/drill/PlanningBase.java,22,20,0,6,0,0,0,0,0,3,0,0,0,0,0,0,2,90,0,0,0,0,0,0,0,,5.72
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/validate/BatchValidator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0,0,0,,34.88
exec/java-exec/src/main/java/org/apache/drill/exec/physical/config/SingleMergeExchange.java,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.08
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/ImplCreator.java,16,10,0,0,93,0,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,18,0,0,0,,6.36
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/agg/TestAggWithAnyValue.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,,12.16
exec/java-exec/src/test/resources/store/json/dateData.json,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.48
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/batchsizing/OverflowSerDeUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,0.24
exec/java-exec/src/main/java/org/apache/drill/exec/physical/config/OrderedPartitionSender.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6
exec/java-exec/src/main/java/org/apache/drill/exec/store/StoragePluginRegistry.java,175,62,0,6,0,0,25,122,52,500,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,,47.68
exec/java-exec/src/main/java/org/apache/drill/exec/ops/FragmentStats.java,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,,1.16
exec/java-exec/src/main/java/org/apache/drill/exec/store/sys/SystemTable.java,55,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0,0,0,0,0,,4.4
common/src/main/java/org/apache/drill/common/logical/FormatPluginConfigBase.java,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.36
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/ColumnReader.java,0,15,0,3,25,0,0,10,0,0,0,0,0,0,47,11,0,0,0,0,0,0,0,0,37,,5.92
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/RelDataTypeDrillImpl.java,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.12
common/src/main/java/org/apache/drill/common/exceptions/CustomErrorContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,,1.76
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/HashAggTemplate.java,652,92,347,0,69,0,0,0,0,0,0,0,0,0,0,116,393,4,13,24,0,124,0,0,0,,73.36
contrib/native/client/src/clientlib/saslAuthenticatorImpl.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,19,0,0,0,0,,1.36
exec/java-exec/src/main/java/org/apache/drill/exec/exception/OversizedAllocationException.java,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.04
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/DateEpochBEConvertFrom.java,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2
exec/java-exec/src/test/java/org/apache/drill/exec/store/easy/text/compliant/TestCsvHeader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,0.4
exec/java-exec/src/main/java/org/apache/drill/exec/store/SubSchemaWrapper.java,92,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.88
exec/java-exec/src/main/java/org/apache/drill/exec/ops/Consumer.java,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2
exec/java-exec/src/test/java/org/apache/drill/exec/store/store/TestDisabledPlugin.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,0,0,0,,3.44
exec/java-exec/src/test/resources/bootstrap-storage-plugins.json,60,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3
protocol/src/main/java/org/apache/drill/exec/proto/beans/CustomMessage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,,7.44
protocol/src/main/java/org/apache/drill/exec/proto/beans/ColumnUpdatability.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,,2.04
exec/java-exec/src/main/java/org/apache/drill/exec/vector/complex/fn/JsonOutput.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,0.32
protocol/src/main/java/org/apache/drill/common/types/TypeProtos.java,344,0,64,64,0,0,0,0,0,0,0,0,0,0,0,48,0,0,27,0,0,0,0,0,35,,23.28
exec/java-exec/src/test/java/org/apache/drill/exec/memory/TestAllocators.java,0,6,26,0,51,0,57,0,0,27,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,7
contrib/format-maprdb/src/main/java/org/apache/drill/exec/store/maprdb/MapRDBFilterBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,0.28
contrib/native/client/src/protobuf/UserBitShared.pb.h,3881,802,362,477,0,0,0,0,0,0,0,0,0,0,66,0,0,0,109,14,0,0,0,0,2954,,346.6
exec/jdbc/src/test/java/org/apache/drill/jdbc/test/Drill2130JavaJdbcHamcrestConfigurationTest.java,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.84
exec/java-exec/src/main/java/org/apache/drill/exec/record/VectorAccessible.java,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0.44
contrib/storage-kafka/pom.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,0,0,,1.28
exec/java-exec/src/test/java/org/apache/drill/exec/store/parquet/TestParquetLogicalTypes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,42,111,,32.72
contrib/storage-hbase/pom.xml,211,14,0,0,0,0,0,0,0,0,26,0,0,0,0,0,8,0,6,0,0,0,0,0,0,,10.6
exec/java-exec/src/main/resources/rest/options.ftl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39,0,7,0,0,0,,1.96
contrib/storage-hive/core/src/test/resources/logback.xml,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,,2.64
exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/auth/AnonymousAuthenticator.java,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.36
exec/vector/src/test/java/org/apache/drill/exec/record/metadata/schema/parser/TestSchemaParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,,1.16
common/src/main/java/org/apache/drill/common/logical/data/Scan.java,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.44
exec/java-exec/src/main/java/org/apache/drill/exec/work/batch/DataCollector.java,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.32
exec/jdbc/src/test/java/org/apache/drill/jdbc/StatementTest.java,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.6
exec/java-exec/src/main/java/org/apache/drill/exec/work/batch/IncomingBuffers.java,46,41,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.76
exec/jdbc/src/test/java/org/apache/drill/jdbc/test/Drill2128GetColumnsBugsTest.java,0,0,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.52
contrib/format-hdf5/src/main/java/org/apache/drill/exec/store/hdf5/writers/HDF5FloatDataWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,,1.08
exec/java-exec/src/main/java/org/apache/drill/exec/physical/config/BroadcastExchange.java,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.28
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillAggregateRule.java,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,,1.96
exec/java-exec/src/main/codegen/templates/RecordValueAccessor.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.24
exec/java-exec/src/test/java/org/apache/drill/exec/planner/rm/TestMemoryCalculator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,,0.6
exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/impl/BuildFromSchema.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,6,,4
contrib/format-excel/README.md,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,0.16
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/ParquetReaderStats.java,0,0,0,0,0,0,0,0,0,48,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,2.04
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/UserRpcException.java,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.96
exec/java-exec/src/main/java/org/apache/drill/exec/ops/StatusHandler.java,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.24
exec/jdbc/src/test/resources/nation/nation.tbl,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
exec/java-exec/src/main/java/org/apache/drill/exec/memory/BufferAllocator.java,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.44
exec/java-exec/src/test/resources/input_simple_decimal.json,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,,1.92
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/join/TestBatchSizePredictorImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,,4.04
src/main/resources/assemblies/source-assembly.xml,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,,5.32
exec/java-exec/src/test/resources/parquet/4203_corrupt_dates/mixed_version_partitioned_metadata.requires_replace.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,,12.12
exec/java-exec/src/test/resources/jsoninput/large_int.json,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.08
contrib/storage-druid/README.md,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,0.24
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/window/DefaultFrameTemplate.java,0,0,0,0,0,6,11,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.4
exec/java-exec/src/main/java/org/apache/drill/exec/expr/HoldingContainerExpression.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,,0.76
contrib/storage-kafka/src/main/java/org/apache/drill/exec/store/kafka/decoders/AvroMessageReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,,0.6
exec/java-exec/src/main/java/org/apache/drill/exec/planner/types/DrillRelDataTypeSystem.java,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.56
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/user/UserSession.java,75,18,0,4,72,0,0,0,0,0,0,0,0,0,15,0,6,0,3,0,0,0,0,0,0,,7.72
exec/java-exec/src/test/resources/input_complex_decimal.json,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.12
drill-yarn/src/main/java/org/apache/drill/yarn/appMaster/http/WebUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,,2.04
exec/java-exec/src/test/java/org/apache/drill/exec/vector/accessor/TestTimePrintMillis.java,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.6
exec/java-exec/src/test/java/org/apache/drill/exec/util/StoragePluginTestUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,,4.8
exec/java-exec/src/test/java/org/apache/drill/exec/compile/TestClassTransformation.java,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,93,2,0,0,0,,4.52
contrib/storage-splunk/src/test/java/org/apache/drill/exec/store/splunk/SplunkTestSuite.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0.12
exec/java-exec/src/test/resources/vector/complex/fn/single-record-with-empties.json,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.04
exec/java-exec/src/test/resources/uservisits/uservisits.tbl,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16
distribution/src/resources/runbit,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.4
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/DrillDistributionTraitDef.java,105,0,3,26,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.32
exec/jdbc/src/test/resources/test-models.json,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.08
exec/java-exec/src/main/resources/rest/static/css/jquery-ui-1.10.3.min.css,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,0.36
exec/java-exec/src/test/java/org/apache/drill/exec/vector/complex/TestEmptyPopulation.java,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.56
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/JsonConvertFrom.java,101,45,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,,10.24
protocol/src/main/java/org/apache/drill/exec/proto/beans/RequestResults.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,,7.48
exec/java-exec/src/test/java/org/apache/drill/exec/store/StorageStrategyTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,4,0,,3.88
exec/java-exec/src/test/java/org/apache/drill/TestImplicitCasting.java,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.64
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/materialize/QueryWritableBatch.java,24,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.16
exec/jdbc/src/main/java/org/apache/drill/jdbc/DrillPreparedStatement.java,0,0,6,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.76
exec/java-exec/src/test/resources/mergerecv/multiple_providers.json,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4
common/src/main/java/org/apache/drill/common/expression/ValueExpressions.java,393,0,144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.56
protocol/src/main/java/org/apache/drill/exec/proto/beans/FragmentStatus.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,,7.56
exec/java-exec/src/main/java/org/apache/drill/exec/vector/RepeatedVariableWidthVectorLike.java,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.88
exec/java-exec/src/main/sh/runbit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0.16
exec/java-exec/src/test/java/org/apache/drill/exec/sql/TestAnalyze.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,381,0,0,0,,16.76
exec/java-exec/src/test/java/org/apache/drill/exec/TestQueriesOnLargeFile.java,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.88
drill-yarn/src/main/java/org/apache/drill/yarn/appMaster/http/WebServer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,,2.04
exec/java-exec/src/main/java/org/apache/drill/exec/physical/config/Limit.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6
logical/src/test/java/org/apache/drill/common/expression/parser/TreeTest.java,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.48
exec/java-exec/src/main/java/org/apache/drill/exec/vector/accessor/SqlAccessor.java,0,0,11,136,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.2
contrib/storage-hive/core/src/main/java/org/apache/drill/exec/store/hive/ColumnListsCache.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,,3.8
contrib/format-hdf5/src/main/java/org/apache/drill/exec/store/hdf5/writers/HDF5LongDataWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,,1
exec/vector/src/main/java/org/apache/drill/exec/record/metadata/MetadataUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,0.32
exec/java-exec/src/test/resources/testframework/testExampleQueries/testAggregationOnUnionAllOperator/q2.tsv,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16
exec/java-exec/src/test/resources/testframework/testStarQueries/testSelStarCommaSameColumnRepeated/q4.tsv,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.08
contrib/udfs/src/main/java/org/apache/drill/exec/udfs/ComplexSchemaFunctions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,,2.84
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/RpcBus.java,0,95,2,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.2
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/filter/Filterer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,0.4
exec/java-exec/src/test/java/org/apache/drill/exec/planner/sql/handlers/SetOptionHandlerTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,,1.08
exec/bufferl/src/test/java/io/netty/buffer/TestPoolChunkTrim.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.16
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/metadata/MetadataVersion.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,,1.88
protocol/src/main/java/org/apache/drill/exec/proto/beans/SerializedField.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,,11.56
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/DrillDecimalAggFuncHolder.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,,3.64
contrib/storage-hive/core/src/main/java/org/apache/drill/exec/store/hive/HiveTableWithColumnCache.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,1,0,0,,3.08
contrib/storage-kafka/src/main/java/org/apache/drill/exec/store/kafka/KafkaPartitionScanSpecBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,,4.44
contrib/storage-hbase/src/main/java/org/apache/drill/exec/store/hbase/HBasePushFilterIntoScan.java,2,0,0,6,3,0,126,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,,5.76
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/SmallIntBEConvertFrom.java,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2
protocol/src/main/java/org/apache/drill/exec/proto/beans/GetServerMetaResp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,,8.44
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/join/TestHashTableSizeCalculatorConservativeImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,0.32
exec/java-exec/src/main/java/org/apache/drill/exec/cache/infinispan/ZookeeperCacheStore.java,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.64
exec/java-exec/src/test/resources/store/text/data/d2/cars1.csvh,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.24
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/unnest/UnnestRecordBatch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,127,0,119,0,0,0,,15.28
exec/java-exec/src/test/resources/complex/drill-1649-result.json,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.08
protocol/src/main/java/org/apache/drill/exec/proto/beans/MinorFragmentProfile.java,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,,17.72
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/window/GenerateTestData.java,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.44
