Class,cassandra-0.4.0-final,cassandra-0.5.0,cassandra-0.6.0,cassandra-0.7.0,cassandra-0.8.0,cassandra-1.0.0,cassandra-1.1.0,cassandra-1.2.0,cassandra-2.0.0,cassandra-2.1.0,cassandra-2.2.0,cassandra-3.0.0,cassandra-3.1,cassandra-3.2,cassandra-3.3,cassandra-3.4,cassandra-3.5,cassandra-3.6,cassandra-3.7,cassandra-3.8,cassandra-4.0.0,cassandra-4.0.5,,average
examples/pig/test/test_storage.pig,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.181818182
src/java/org/apache/cassandra/io/sstable/SSTable.java,0,0,0,76,42,49,67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.72727273
test/unit/org/apache/cassandra/cql3/validation/operations/DeleteTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,0,0,0,0,0,0,,2.272727273
bin/cqlsh,0,0,0,0,0,0,546,1071,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,75.77272727
src/java/org/apache/cassandra/service/MigrationManager.java,0,0,0,24,30,0,32,233,58,5,0,0,0,0,0,0,0,0,0,0,0,0,,17.36363636
test/unit/org/apache/cassandra/io/sstable/BigTableWriterTest.java,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,,0.590909091
src/java/org/apache/cassandra/db/index/SecondaryIndexBuilder.java,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.545454545
drivers/java/test/org/apache/cassandra/cql/jdbc/DataSourceTest.java,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.045454545
src/java/org/apache/cassandra/net/io/DoneState.java,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.727272727
src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,,0.227272727
src/java/org/apache/cassandra/cache/ChunkCache.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,0.636363636
src/java/org/apache/cassandra/cql3/statements/CreateColumnFamilyStatement.java,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.090909091
src/java/org/apache/cassandra/db/ColumnFamilyNotDefinedException.java,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.090909091
src/java/org/apache/cassandra/net/MessageProducer.java,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.090909091
src/java/org/apache/cassandra/db/filter/TimeQueryFilter.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.681818182
src/java/org/apache/cassandra/service/AntiEntropyService.java,0,81,91,316,165,11,767,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,67.40909091
src/java/org/apache/cassandra/cache/InstrumentingCacheMBean.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.090909091
drivers/java/test/conf/log4j-junit.properties,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.681818182
contrib/stress/bin/stress,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.227272727
src/java/org/apache/cassandra/service/PendingRangeCalculatorService.java,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,,0.5
test/unit/org/apache/cassandra/db/RowIterationTest.java,0,0,0,66,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.318181818
src/java/org/apache/cassandra/gms/EndpointState.java,0,0,0,59,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,,4.181818182
src/java/org/apache/cassandra/streaming/StreamInSession.java,0,0,0,3,22,0,135,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.81818182
doc/source/operating/audit_logging.rst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,,10.72727273
src/java/org/apache/cassandra/net/OutboundTcpConnection.java,0,0,0,7,0,33,39,127,298,0,0,0,0,0,0,0,0,0,0,0,37,0,,24.59090909
src/java/org/apache/cassandra/concurrent/SEPExecutor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,0.272727273
src/java/org/apache/cassandra/locator/SnitchProperties.java,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.227272727
src/java/org/apache/cassandra/db/ColumnFamilyStoreCQLHelper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,,6.136363636
src/java/org/apache/cassandra/concurrent/IStage.java,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.90909091
src/java/org/apache/cassandra/hadoop/ColumnFamilyInputFormat.java,0,0,136,20,66,0,94,75,24,43,0,0,0,0,0,0,0,0,0,0,0,0,,20.81818182
src/java/org/apache/cassandra/utils/FBUtilities.java,782,275,74,30,3,12,19,46,69,18,5,38,0,0,0,0,0,0,0,28,43,0,,65.54545455
test/burn/org/apache/cassandra/utils/memory/LongBufferPoolTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,,5.045454545
test/unit/org/apache/cassandra/db/SecondaryIndexTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,0.454545455
lib/licenses/clhm-20090629.jar.LICENSE,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.181818182
src/java/org/apache/cassandra/io/SSTableWriter.java,2,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.227272727
test/unit/org/apache/cassandra/locator/ReconnectableSnitchHelperTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,,2.863636364
src/java/org/apache/cassandra/db/DBConstants.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.818181818
src/java/org/apache/cassandra/utils/BoundedStatsDeque.java,0,0,0,0,0,0,78,69,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,7.227272727
src/java/org/apache/cassandra/service/ConsistencyManager.java,368,119,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23.63636364
src/java/org/apache/cassandra/utils/Throwables.java,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,,0.954545455
test/unit/org/apache/cassandra/cql3/ViewSchemaTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,,3.681818182
src/java/org/apache/cassandra/utils/memory/MemtableAllocator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,,6.181818182
test/unit/org/apache/cassandra/io/util/NIODataInputStreamTest.java,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,0.954545455
test/unit/org/apache/cassandra/db/lifecycle/TrackerTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,,1.409090909
src/java/org/apache/cassandra/gms/GossipDigest.java,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10
test/unit/org/apache/cassandra/io/sstable/SSTableUtils.java,0,0,0,5,9,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.272727273
src/java/org/apache/cassandra/cql/Cql.g,0,0,0,0,10,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.818181818
src/java/org/apache/cassandra/db/view/TableViews.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,,0.818181818
test/unit/org/apache/cassandra/dht/RangeIntersectionTest.java,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.954545455
test/unit/org/apache/cassandra/streaming/SerializationsTest.java,0,0,0,0,39,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.227272727
drivers/py/cql/errors.py,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.954545455
src/java/org/apache/cassandra/hadoop/pig/CqlStorage.java,0,0,0,0,0,0,0,0,893,24,2,0,0,0,0,0,0,0,0,0,0,0,,41.77272727
src/java/org/apache/cassandra/streaming/messages/ReceivedMessage.java,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.590909091
src/java/org/apache/cassandra/db/compaction/CompactionInfo.java,0,0,0,0,0,6,14,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.227272727
src/java/org/apache/cassandra/net/io/ContentLengthState.java,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.090909091
src/java/org/apache/cassandra/db/rows/EncodingStats.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,,0.681818182
src/java/org/apache/cassandra/cql3/statements/CQL3CasConditions.java,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,0.454545455
src/java/org/apache/cassandra/concurrent/AIOExecutorService.java,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29
test/unit/org/apache/cassandra/db/SerializationsTest.java,0,0,0,0,48,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.545454545
test/bin/jmh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,,6.227272727
src/java/org/apache/cassandra/net/io/StartState.java,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.363636364
src/java/org/apache/cassandra/net/io/IStreamComplete.java,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.272727273
src/java/org/apache/cassandra/utils/CoalescingStrategies.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,,1.545454545
test/unit/org/apache/cassandra/client/TestRingCache.java,162,0,0,24,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.818181818
src/java/org/apache/cassandra/cql3/UserTypes.java,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,,0.727272727
test/unit/org/apache/cassandra/db/compaction/TTLExpiryTest.java,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,4,0,,2.636363636
src/java/org/apache/cassandra/gms/GossipDigestAck2Message.java,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7
contrib/pig/example-script.pig,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.636363636
src/java/org/apache/cassandra/locator/IEndpointSnitch.java,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.363636364
debian/rules,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.727272727
drivers/py/cql/connection.py,0,0,0,0,7,85,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.5
README.txt,0,0,0,44,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.772727273
src/java/org/apache/cassandra/utils/WrappedRunnable.java,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.227272727
src/java/org/apache/cassandra/io/sstable/IndexSummaryManager.java,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,,19.72727273
interface/thrift/gen-java/org/apache/cassandra/thrift/TimedOutException.java,0,0,11,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.181818182
src/java/org/apache/cassandra/net/async/OptionalSslHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.090909091
src/java/org/apache/cassandra/utils/MerkleTree.java,0,181,180,0,155,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25.77272727
src/java/org/apache/cassandra/db/ReadCommand.java,248,0,2,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,,13.63636364
drivers/java/src/org/apache/cassandra/cql/jdbc/TypedColumn.java,0,0,0,0,13,77,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.681818182
src/java/org/apache/cassandra/db/index/keys/KeysSearcher.java,0,0,0,0,0,0,12,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.818181818
test/unit/org/apache/cassandra/net/ProxyHandlerConnectionsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0.136363636
src/java/org/apache/cassandra/db/compaction/ParallelCompactionIterable.java,0,0,0,0,0,34,0,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.545454545
test/unit/org/apache/cassandra/config/YamlConfigurationLoaderTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,0.636363636
src/java/org/apache/cassandra/serializers/TypeSerializer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0.272727273
src/java/org/apache/cassandra/repair/StreamingRepairTask.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,,0.863636364
test/unit/org/apache/cassandra/db/commitlog/CommitLogFailurePolicyTest.java,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,,12.77272727
src/java/org/apache/cassandra/repair/RepairJob.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0.136363636
src/java/org/apache/cassandra/net/AsyncResult.java,264,0,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.54545455
src/java/org/apache/cassandra/service/TokenUpdateVerbHandler.java,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.909090909
interface/gen-java/org/apache/cassandra/service/BatchMutation.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.090909091
src/java/org/apache/cassandra/db/commitlog/CommitLogSegment.java,0,0,0,66,124,12,229,38,28,61,2,0,0,0,0,0,0,0,0,0,16,0,,26.18181818
interface/thrift/gen-java/org/apache/cassandra/thrift/SuperColumn.java,0,0,73,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5
test/unit/org/apache/cassandra/gms/GossipDigestTest.java,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.363636364
conf/log4j.properties,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.636363636
test/long/org/apache/cassandra/utils/LongBloomFilterTest.java,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.090909091
src/java/org/apache/cassandra/tools/ClusterCmd.java,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.227272727
contrib/stress/src/org/apache/cassandra/contrib/stress/util/Range.java,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.272727273
src/java/org/apache/cassandra/gms/JoinMessage.java,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6
test/unit/org/apache/cassandra/db/compaction/AbstractPendingRepairTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,0.181818182
src/java/org/apache/cassandra/db/ThreadSafeSortedColumns.java,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.227272727
src/java/org/apache/cassandra/net/SelectionKeyHandler.java,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.636363636
src/java/org/apache/cassandra/streaming/StreamOutSession.java,0,0,0,0,0,63,88,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.27272727
pylib/cqlshlib/test/test_constants.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,,1.727272727
src/java/org/apache/cassandra/cql/jdbc/TypesMap.java,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.136363636
test/distributed/org/apache/cassandra/distributed/upgrade/CompactStorage2to3UpgradeTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,,1.136363636
src/java/org/apache/cassandra/service/AbstractWriteResponseHandler.java,0,0,0,55,0,0,4,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.227272727
interface/gen-java/org/apache/cassandra/service/Column.java,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.545454545
src/java/org/apache/cassandra/thrift/RequestType.java,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.318181818
tools/stress/src/org/apache/cassandra/stress/operations/CqlCounterGetter.java,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.772727273
src/java/org/apache/cassandra/utils/ExpiringMap.java,0,0,0,0,5,0,94,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.772727273
src/java/org/apache/cassandra/db/filter/RowFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,0.181818182
src/java/org/apache/cassandra/db/ColumnFamilyStoreMBean.java,5,0,5,5,16,0,17,22,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,3.727272727
test/unit/org/apache/cassandra/io/sstable/LegacySSTableTest.java,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5
test/unit/org/apache/cassandra/utils/BoundedStatsDequeTest.java,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,,1.181818182
src/java/org/apache/cassandra/config/Avro.java,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.136363636
src/java/org/apache/cassandra/cql3/statements/CQL3CasRequest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,,1.227272727
src/java/org/apache/cassandra/concurrent/InfiniteLoopExecutor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,0.363636364
src/java/org/apache/cassandra/tools/SSTableExport.java,0,0,41,20,65,5,129,156,74,0,40,0,0,0,0,0,0,0,0,8,0,0,,24.45454545
src/java/org/apache/cassandra/config/CFMetaData.java,0,24,0,534,755,32,106,62,140,18,17,0,0,0,0,0,0,0,0,0,18,0,,77.54545455
bin/cqlsh.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,7,,6.227272727
interface/cassandra.thrift,163,0,0,98,19,9,39,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,15.95454545
src/java/org/apache/cassandra/hadoop/Progressable.java,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,4.545454545
src/java/org/apache/cassandra/db/BlacklistedDirectories.java,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.181818182
bin/cassandra.ps1,0,0,0,0,0,0,0,0,0,616,12,0,0,0,0,0,0,0,0,0,0,0,,28.54545455
test/unit/org/apache/cassandra/db/TableTest.java,891,7,0,167,4,37,11,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.09090909
src/java/org/apache/cassandra/service/PBSPredictor.java,0,0,0,0,0,0,0,10,630,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.09090909
src/java/org/apache/cassandra/utils/btree/BTree.java,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,0.181818182
src/java/org/apache/cassandra/concurrent/ThreadLocalContext.java,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.727272727
interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnOrSuperColumn.java,0,0,61,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.454545455
conf/README.txt,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.090909091
src/java/org/apache/cassandra/locator/YamlFileNetworkTopologySnitch.java,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,,1.181818182
src/java/org/apache/cassandra/cli/transport/FramedTransportFactory.java,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.227272727
test/unit/org/apache/cassandra/service/StorageServiceServerTest.java,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.045454545
test/unit/org/apache/cassandra/io/sstable/format/VersionAndTypeTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,,2.318181818
src/java/org/apache/cassandra/utils/memory/BufferPools.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,,3.590909091
test/unit/org/apache/cassandra/db/BootstrapTest.java,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.590909091
test/unit/org/apache/cassandra/db/ReadMessageTest.java,10,3,0,16,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.590909091
src/java/org/apache/cassandra/db/streaming/CassandraIncomingFile.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0.090909091
src/java/org/apache/cassandra/db/MeteredFlusher.java,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.181818182
src/java/org/apache/cassandra/cql/CFPropDefs.java,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.090909091
src/java/org/apache/cassandra/db/index/MultiRowIndexSearcherIterator.java,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.22727273
src/java/org/apache/cassandra/io/Streaming.java,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.318181818
src/java/org/apache/cassandra/cql3/statements/BatchStatement.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0.136363636
src/java/org/apache/cassandra/thrift/TCustomServerSocket.java,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.454545455
src/java/org/apache/cassandra/io/util/BufferedRandomAccessFile.java,0,0,25,25,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.04545455
src/java/org/apache/cassandra/auth/AuthConfig.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,0.454545455
src/java/org/apache/cassandra/transport/messages/ExecuteMessage.java,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,0.272727273
src/java/org/apache/cassandra/cql/CreateColumnFamilyStatement.java,0,0,0,0,13,0,116,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.136363636
src/java/org/apache/cassandra/db/SuperColumn.java,935,9,97,16,11,125,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,56.54545455
src/java/org/apache/cassandra/io/SSTableIndex.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2
test/unit/org/apache/cassandra/service/ClientWarningsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,,1.409090909
src/java/org/apache/cassandra/db/compaction/writers/CompactionAwareWriter.java,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,0.545454545
interface/thrift/gen-java/org/apache/cassandra/thrift/Constants.java,0,0,0,31,4,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.045454545
src/java/org/apache/cassandra/io/util/UnbufferedDataOutputStreamPlus.java,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,,6.727272727
test/unit/org/apache/cassandra/service/MoveTest.java,0,516,0,121,0,0,54,2,147,0,0,0,0,0,0,0,0,0,0,0,0,0,,38.18181818
src/java/org/apache/cassandra/io/SSTableTracker.java,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2
test/unit/org/apache/cassandra/db/RecoveryManager3Test.java,0,0,0,62,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,3
src/java/org/apache/cassandra/db/BinaryVerbHandler.java,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.136363636
src/java/org/apache/cassandra/service/IndexScanVerbHandler.java,0,0,0,2,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.636363636
test/unit/org/apache/cassandra/db/marshal/UUIDTypeTest.java,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.454545455
test/unit/org/apache/cassandra/db/marshal/DecimalTypeTest.java,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.590909091
test/unit/org/apache/cassandra/service/pager/PagingStateTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,0.409090909
src/java/org/apache/cassandra/db/ColumnFamilySerializer.java,0,30,4,10,0,4,26,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.454545455
src/java/org/apache/cassandra/io/SerDeUtils.java,0,0,0,72,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.909090909
src/java/org/apache/cassandra/tools/nodetool/ClientStats.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,0.454545455
src/java/org/apache/cassandra/concurrent/JMXConfigurableThreadPoolExecutor.java,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.227272727
src/java/org/apache/cassandra/hadoop/cql3/CqlRecordReader.java,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,0.318181818
test/pig/org/apache/pig/test/MiniCluster.java,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.090909091
src/java/org/apache/cassandra/locator/AbstractReplicationStrategy.java,0,364,4,191,13,0,49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.36363636
src/java/org/apache/cassandra/utils/Murmur2BloomFilter.java,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.136363636
src/java/org/apache/cassandra/hints/HintsDispatchTrigger.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0.136363636
src/java/org/apache/cassandra/net/RequestCallbacks.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.090909091
src/java/org/apache/cassandra/db/ICompactSerializer2.java,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.954545455
drivers/py/README,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.272727273
