Class,3.0.1,3.0.2,3.1.2,3.1.3,4,4.0.1,4.0.2,4.1,4.1.1,,average
cayenne-server/src/main/java/org/apache/cayenne/dba/oracle/OracleLOBUpdateBatchQueryBuilder.java,0,0,0,0,100,0,0,0,0,,11.11111111
cayenne-server/src/test/java/org/apache/cayenne/testdo/relationships_many_to_many_join/Song.java,0,0,0,0,0,0,27,9,0,,4
framework/cayenne-core-unpublished/src/main/java/org/apache/cayenne/dba/db2/DB2ActionBuilder.java,0,0,0,0,40,0,0,0,0,,4.444444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/ModelerUtil.java,0,0,36,0,0,0,0,0,0,,4
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/EJBQLGroupByTranslator.java,0,0,60,0,43,0,0,0,0,,11.44444444
cayenne-server/src/main/java/org/apache/cayenne/util/DeepMergeOperation.java,0,0,0,0,3,0,0,0,0,,0.333333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inheritance/vertical/Iv2Sub1.java,0,0,7,0,7,0,0,0,0,,1.555555556
framework/cayenne-project/src/main/java/org/apache/cayenne/project/CayenneProjectModule.java,0,0,44,0,0,0,0,0,0,,4.888888889
cayenne-tools/src/test/java/org/apache/cayenne/tools/CayenneGeneratorTaskTest.java,0,0,0,0,4,0,0,0,0,,0.444444444
framework/cayenne-tools/src/main/resources/templates/v1_2/datamap-superclass.vm,0,0,4,0,0,0,0,0,0,,0.444444444
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/validation/EmbeddableValidator.java,0,0,83,0,0,0,0,0,0,,9.222222222
cayenne-server/src/main/java/org/apache/cayenne/dba/openbase/OpenBaseAdapter.java,0,0,0,0,18,0,0,0,0,,2
cayenne-client/pom.xml,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/access/loader/DbTableLoader.java,0,0,0,0,189,0,0,0,0,,21
cayenne-server/src/main/java/org/apache/cayenne/tx/TransactionFilter.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/access/types/TimestampType.java,0,0,0,0,6,0,0,0,29,,3.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inheritance/vertical/auto/_Iv2X.java,0,0,16,0,16,0,0,0,0,,3.555555556
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/validation/ConfigurationNodeValidator.java,0,0,40,0,0,0,0,0,0,,4.444444444
cayenne-server/src/main/java/org/apache/cayenne/access/jdbc/BindObjectNotEqualDirective.java,0,0,0,0,69,0,0,0,0,,7.666666667
cayenne-server/src/test/java/org/apache/cayenne/unit/FirebirdUnitDbAdapter.java,0,0,0,0,5,0,0,0,0,,0.555555556
maven-plugins/cayenne-maven-plugin/src/test/resources/org/apache/cayenne/tools/dbimport/testAddedFlattenedRelationship.map.xml-result,0,0,0,0,37,0,0,37,0,,8.222222222
cayenne-server/src/test/java/org/apache/cayenne/conn/PoolManagerIT.java,0,0,0,0,128,0,0,0,0,,14.22222222
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/configuration/DriverDataSourceFactory.java,0,0,0,0,0,0,5,5,0,,1.111111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/configuration/server/XMLPoolingDataSourceFactory.java,0,0,27,0,0,0,0,0,0,,3
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/DataChannelSyncCallbackAction.java,0,38,0,0,0,0,0,0,0,,4.222222222
cayenne-server/src/main/java/org/apache/cayenne/access/util/DefaultOperationObserver.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/transformer/DefaultMapTransformer.java,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/CayenneProjectModule.java,0,0,44,0,0,0,0,0,0,,4.888888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/ASTBitwiseNot.java,0,0,0,0,89,0,0,0,0,,9.888888889
cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/SelectTranslator.java,0,0,0,0,49,0,0,0,0,,5.444444444
cayenne-server/src/main/java/org/apache/cayenne/access/jdbc/reader/IdRowReader.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-dbsync/src/test/java/org/apache/cayenne/dbsync/merge/MergeCase.java,0,0,0,0,6,0,0,0,0,,0.666666667
cayenne-server/src/test/java/org/apache/cayenne/exp/Expression_ParamsLegacyTest.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/access/jdbc/ChainDirective.java,0,0,0,0,112,0,0,0,0,,12.44444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/NestedDataContextReadTest.java,0,22,22,0,0,0,0,0,0,,4.888888889
cayenne-server/src/main/java/org/apache/cayenne/access/loader/BooleanNameFilter.java,0,0,0,0,35,0,0,0,0,,3.888888889
framework/cayenne-project-unpublished/src/test/resources/org/apache/cayenne/project/upgrade/v6/3_0_0_1a/d1Map2.map.xml,0,0,9,0,0,0,0,0,0,,1
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/trans/JoinStack.java,0,0,0,7,19,0,0,0,0,,2.888888889
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/OpenProjectAction.java,0,0,0,0,78,20,0,86,0,,20.44444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/auto/_Iv2Root.java,0,0,0,0,9,0,0,0,0,,1
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/remote/hessian/service/HessianService.java,0,0,3,0,0,0,0,0,0,,0.333333333
maven-plugins/cayenne-maven-plugin/src/main/java/org/apache/cayenne/tools/DbImporterMojo.java,0,0,0,0,0,0,0,17,0,,1.888888889
framework/cayenne-project-unpublished/src/test/java/org/apache/cayenne/project/upgrade/v6/ProjectUpgrader_V6Test.java,0,0,354,0,0,0,0,0,0,,39.33333333
cayenne-server/src/test/java/org/apache/cayenne/query/SelectQueryIT.java,0,0,0,0,1335,0,0,44,0,,153.2222222
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTSubstring.java,0,0,0,0,22,0,0,0,0,,2.444444444
docs/docbook/getting-started/src/docbkx/delete.xml,0,0,4,0,4,0,0,0,0,,0.888888889
cayenne-commitlog/src/test/resources/cayenne-lifecycle.xml,0,0,0,0,0,0,0,0,2,,0.222222222
cayenne-client/src/test/java/org/apache/cayenne/query/SelectQueryAbstractEntityTest.java,0,0,0,0,92,0,0,0,0,,10.22222222
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/transformer/TransformerFactory.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/access/DataPortDelegate.java,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/validation/DataNodeValidator.java,0,0,75,0,0,0,0,0,0,,8.333333333
cayenne-di/pom.xml,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/map/ObjEntity.java,0,0,0,0,44,0,0,2,0,,5.111111111
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/merge/DropRelationshipToModel.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/exp/Property.java,0,0,0,0,2,0,0,19,0,,2.333333333
cayenne-server/src/test/java/org/apache/cayenne/merge/DropRelationshipToModelIT.java,0,0,0,0,90,0,0,0,0,,10
cayenne-tools/src/test/resources/org/apache/cayenne/tools/build-catalog-and-schema.xml,0,0,0,0,16,0,0,0,0,,1.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/NestedDataContextPeerEventsTest.java,0,0,9,0,0,0,0,0,0,,1
framework/cayenne-project/.settings/org.eclipse.jdt.core.prefs,0,0,330,0,0,0,0,0,0,,36.66666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/mysql/MySQLMergerFactory.java,0,0,0,0,20,0,0,0,0,,2.222222222
framework/cayenne-tools/src/test/resources/testtemplate.vm,13,0,0,0,0,0,0,0,0,,1.444444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/trans/QueryAssemblerHelper.java,0,10,10,0,11,0,0,0,0,,3.444444444
framework/cayenne-core-unpublished/src/main/java/org/apache/cayenne/access/HierarchicalObjectResolverNode.java,0,0,0,0,5,0,0,0,0,,0.555555556
cayenne-server/src/test/resources/custom-name-file.xml,0,0,0,0,4,0,0,0,0,,0.444444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/LoadDbSchemaAction.java,0,0,0,0,0,0,0,32,0,,3.555555556
cayenne-crypto/src/test/java/org/apache/cayenne/crypto/db/auto/_Table1.java,0,0,0,0,18,0,0,0,0,,2
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/transformer/bytes/CbcEncryptor.java,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataDomainQueryActionTest.java,0,91,89,0,0,0,0,0,0,,20
framework/cayenne-project/src/main/java/org/apache/cayenne/project/validation/ObjEntityValidator.java,0,0,181,0,16,0,0,0,0,,21.88888889
cayenne-server/src/main/java/org/apache/cayenne/access/DataDomainSyncBucket.java,0,0,0,0,53,0,0,0,0,,5.888888889
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/SelectQueryMainTab.java,0,0,0,0,33,0,0,10,0,,4.777777778
cayenne-server/src/main/java/org/apache/cayenne/dba/openbase/OpenBasePkGenerator.java,0,0,0,0,10,0,0,0,0,,1.111111111
cayenne-server/src/main/java/org/apache/cayenne/merge/AddColumnToDb.java,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/pom.xml,0,0,18,0,0,0,0,0,0,,2
cayenne-server/src/main/java/org/apache/cayenne/dba/frontbase/FrontBaseQualifierTranslator.java,0,0,0,0,2,0,0,0,0,,0.222222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectTreeFactory.java,0,0,0,0,2,0,0,0,0,,0.222222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/DataMapTabbedView.java,0,0,3,0,0,0,0,0,0,,0.333333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/exp/ExpressionTest.java,18,0,126,0,141,0,0,0,0,,31.66666667
cayenne-cgen/src/test/java/org/apache/cayenne/gen/xml/CgenSaverDelegateTest.java,0,0,0,0,0,0,0,4,0,,0.444444444
cayenne-server/src/main/java/org/apache/cayenne/remote/service/DispatchHelper.java,0,0,0,0,12,0,0,0,0,,1.333333333
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/transformer/value/DefaultValueDecryptor.java,0,0,0,0,3,0,0,0,0,,0.333333333
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/transformer/value/LongConverter.java,0,0,0,0,86,0,0,0,0,,9.555555556
cayenne-server/src/main/java/org/apache/cayenne/access/loader/filters/FiltersConfig.java,0,0,0,0,177,0,0,0,0,,19.66666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/jdbc/SelectActionTest.java,0,0,5,0,0,0,0,0,0,,0.555555556
cayenne-java8/src/main/java/org/apache/cayenne/java8/Java8Module.java,0,0,0,0,14,0,0,0,0,,1.555555556
cayenne-server/src/main/java/org/apache/cayenne/dba/mysql/MySQLAdapter.java,0,0,0,0,82,0,0,13,10,,11.66666667
cayenne-project/src/test/resources/org/apache/cayenne/project/upgrade/v7/6a/delete_shadow_attributes/testProjectMap1.map.xml,0,0,0,0,19,0,0,0,0,,2.111111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/h2/H2MergerFactory.java,0,0,0,0,29,0,0,0,0,,3.222222222
framework/cayenne-lifecycle/src/main/java/org/apache/cayenne/lifecycle/id/EntityIdCoder.java,0,0,0,0,144,0,0,0,0,,16
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/dbentity/DbAttributeTableModel.java,0,0,0,0,0,0,0,25,0,,2.777777778
cayenne-di/src/main/java/org/apache/cayenne/di/spi/DIUtil.java,0,0,0,0,20,0,0,0,0,,2.222222222
plugins/maven-cayenne-plugin/src/test/resources/org/apache/cayenne/tools/dbimport/testUnFlattensManyToMany.map.xml-result,0,0,0,0,18,0,0,0,0,,2
cayenne-server/src/test/java/org/apache/cayenne/configuration/server/ServerRuntimeBuilderIT.java,0,0,0,0,51,0,0,0,0,,5.666666667
cayenne-server/src/main/java/org/apache/cayenne/access/types/SerializableTypeFactory.java,0,0,0,0,17,0,0,0,0,,1.888888889
cayenne-server/src/test/resources/cayenne-unsupported-distinct-types.xml,0,0,0,0,4,0,0,0,0,,0.444444444
cayenne-tools/src/main/java/org/apache/cayenne/tools/DbImporterTask.java,0,0,0,0,343,0,0,0,0,,38.11111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/Cayenne.java,0,0,0,0,13,0,0,0,0,,1.444444444
cayenne-server/src/main/java/org/apache/cayenne/dba/postgres/PostgresAdapter.java,0,0,0,0,52,0,0,3,0,,6.111111111
cayenne-server/src/test/java/org/apache/cayenne/exp/LikeExpressionHelperTest.java,0,0,0,0,83,0,0,0,0,,9.222222222
cayenne-server/src/test/java/org/apache/cayenne/access/jdbc/BatchActionLockingTest.java,0,0,0,0,10,0,0,0,0,,1.111111111
framework/cayenne-core-unpublished/src/test/java/org/apache/cayenne/exp/ParametrizedExpressionTest.java,0,0,0,0,33,0,0,0,0,,3.666666667
docs/docbook/cayenne-guide/src/docbkx/appendix-b.xml,0,0,124,0,124,0,0,0,0,,27.55555556
framework/cayenne-project-unpublished/src/test/resources/org/apache/cayenne/project/cayenne-PROJECT1.xml,0,0,15,0,0,0,0,0,0,,1.666666667
framework/cayenne-jdk1.5-unpublished/src/test/resources/qualified.map.xml,0,0,72,27,1,0,0,0,0,,11.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/exp/parser/ASTLikeIgnoreCaseTest.java,0,0,33,0,0,0,0,0,0,,3.666666667
cayenne-server/src/main/java/org/apache/cayenne/map/naming/ExportedKey.java,0,0,0,0,333,0,0,0,0,,37
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/DefaultDbImportAction.java,0,0,0,0,0,0,0,100,0,,11.11111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ObjectContext.java,0,0,5,0,11,0,0,0,0,,1.777777778
cayenne-server/src/main/java/org/apache/cayenne/dba/h2/H2Adapter.java,0,0,0,0,6,0,0,0,0,,0.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextEJBQLFlattenedRelationshipsTest.java,0,0,9,0,0,0,0,0,0,,1
maven-plugins/cayenne-maven-plugin/src/test/resources/org/apache/cayenne/tools/dbimport/testConfigFromDataMap-pom.xml,0,0,0,0,0,0,0,47,0,,5.222222222
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/auto/_IvImpl.java,0,0,0,0,65,0,0,0,0,,7.222222222
framework/cayenne-project/src/main/java/org/apache/cayenne/project/validation/DbEntityValidator.java,0,0,92,0,0,0,0,0,0,,10.22222222
cayenne-crypto/src/test/java/org/apache/cayenne/crypto/unit/SwapBytesTransformer.java,0,0,0,0,4,0,0,0,0,,0.444444444
cayenne-server/src/main/java/org/apache/cayenne/access/dbsync/SchemaUpdateStrategy.java,0,0,0,0,4,0,0,0,0,,0.444444444
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/validation/EmbeddableAttributeValidator.java,0,0,43,0,0,0,0,0,0,,4.777777778
plugins/maven-cayenne-plugin/src/test/resources/org/apache/cayenne/tools/dbimport/testCustomObjectLayerSettings.map.xml,0,0,0,0,30,0,0,0,0,,3.333333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/dbsync/SchemaUpdateStrategyTest.java,0,0,19,0,0,0,0,0,0,,2.111111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/map/DbEntity.java,0,0,62,0,0,0,0,0,0,,6.888888889
cayenne-di/src/main/java/org/apache/cayenne/di/spi/DefaultClassLoaderManager.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/test/java/org/apache/cayenne/exp/parser/ASTObjPathIT.java,0,0,0,0,10,0,0,0,0,,1.111111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inheritance/vertical/auto/_Iv2Root.java,0,0,24,0,24,0,0,0,0,,5.333333333
framework/cayenne-project-unpublished/src/test/resources/org/apache/cayenne/project/upgrade/v6/3_0_0_1a/d1NodeDriver.driver.xml,0,0,6,0,0,0,0,0,0,,0.666666667
cayenne-server/src/main/java/org/apache/cayenne/dba/oracle/Oracle8SelectTranslator.java,0,0,0,0,4,0,0,0,0,,0.444444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/graph/action/ZoomOutAction.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTAggregateFunctionCall.java,0,0,0,0,7,0,0,0,0,,0.777777778
cayenne-server/src/test/java/org/apache/cayenne/testdo/enum_test/EnumEntity2.java,0,0,0,0,0,0,0,9,0,,1
cayenne-server/src/main/java/org/apache/cayenne/access/loader/DbAttributesLoader.java,0,0,0,0,43,0,0,0,0,,4.777777778
cayenne-crypto/src/test/java/org/apache/cayenne/crypto/transformer/value/LongConverterTest.java,0,0,0,0,53,0,0,0,0,,5.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inheritance_flat/UserProperties.java,0,0,7,0,0,0,0,0,0,,0.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextDisjointByIdPrefetchTest.java,0,0,102,0,0,0,0,0,0,,11.33333333
cayenne-server/src/test/java/org/apache/cayenne/query/SelectById_RunIT.java,0,0,0,0,13,0,0,0,0,,1.444444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/RemoveAction.java,0,0,11,0,534,0,0,0,0,,60.55555556
cayenne-server/src/main/java/org/apache/cayenne/query/ColumnSelect.java,0,0,0,0,1,0,0,0,0,,0.111111111
cayenne-tools/src/test/resources/org/apache/cayenne/tools/build-flat.xml,0,0,0,0,18,0,0,0,0,,2
framework/cayenne-core-unpublished/src/test/java/org/apache/cayenne/testdo/r1/Relationships1.java,0,0,0,0,18,0,0,0,0,,2
cayenne-server/src/test/java/org/apache/cayenne/dbimport/DefaultReverseEngineeringLoaderTest.java,0,0,0,0,425,0,0,0,0,,47.22222222
cayenne-server/src/main/java/org/apache/cayenne/dba/derby/DerbyAdapter.java,0,0,0,0,19,0,0,0,0,,2.111111111
cayenne-tools/src/main/java/org/apache/cayenne/tools/dbimport/config/IncludeTable.java,0,0,0,0,18,0,0,0,0,,2
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/ClientServerChannelQueryAction.java,116,0,116,0,0,0,0,0,0,,25.77777778
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/upgrade/v6/ProjectUpgrader_V6.java,0,0,43,0,0,0,0,0,0,,4.777777778
cayenne-server/src/test/java/org/apache/cayenne/testdo/mt/MtTable1Subclass1.java,0,0,0,0,7,0,0,0,0,,0.777777778
cayenne-server/src/main/java/org/apache/cayenne/query/SQLTemplateMetadata.java,0,0,0,0,117,0,0,0,0,,13
docs/docbook/upgrade-guide/src/docbkx/new-features.xml,0,0,10,0,10,0,0,0,0,,2.222222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/merge/MergerOptions.java,0,0,0,0,4,0,0,0,0,,0.444444444
cayenne-server/src/test/java/org/apache/cayenne/query/SQLSelectIT.java,0,0,0,0,358,0,0,54,0,,45.77777778
modeler/cayenne-wocompat/pom.xml,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-project/src/main/java/org/apache/cayenne/project/upgrade/BaseUpgradeHandler.java,0,0,193,0,0,0,0,0,0,,21.44444444
cayenne-server/src/main/java/org/apache/cayenne/access/trans/UpdateBatchQueryBuilder.java,0,0,0,0,115,0,0,0,0,,12.77777778
cayenne-server/src/main/java/org/apache/cayenne/dba/sqlserver/SQLServerAdapter.java,0,0,0,0,12,0,0,18,0,,3.333333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/oracle/OracleByteArrayType.java,0,0,63,0,0,0,0,0,0,,7
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/configuration/server/ServerModule.java,0,0,7,0,4,0,0,0,0,,1.222222222
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTScalar.java,0,0,0,0,21,0,0,0,0,,2.333333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/reflect/EnumConverterTest.java,0,0,49,0,0,0,0,0,0,,5.444444444
cayenne-server/src/main/java/org/apache/cayenne/access/ToOneFault.java,0,0,0,0,13,0,0,0,0,,1.444444444
cayenne-server/src/test/resources/relationships-flattened.map.xml,0,0,0,0,26,0,0,0,0,,2.888888889
cayenne-server/src/main/java/org/apache/cayenne/query/SelectById.java,0,0,0,0,18,0,0,0,0,,2
cayenne-tools/src/test/resources/org/apache/cayenne/tools/build-include-table.xml.sql,0,0,0,0,38,0,0,0,0,,4.222222222
framework/cayenne-tools/src/test/resources/testmap.map.xml,660,0,764,0,0,0,0,0,0,,158.2222222
cayenne-server/src/main/java/org/apache/cayenne/dba/oracle/OracleQualifierTranslator.java,0,0,0,0,7,0,0,3,0,,1.111111111
cayenne-di/src/test/java/org/apache/cayenne/di/mock/MockImplementation1_MapConfiguration.java,0,0,0,0,6,0,0,0,0,,0.666666667
cayenne-server/src/main/java/org/apache/cayenne/configuration/osgi/OsgiDataDomainProvider.java,0,0,0,0,2,0,0,0,0,,0.222222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/Main.java,0,0,0,0,14,2,0,4,0,,2.222222222
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/merge/AddColumnToDb.java,0,0,0,0,9,0,0,0,0,,1
framework/cayenne-tools/.classpath,1,0,0,0,0,0,0,0,0,,0.111111111
cayenne-tools/src/test/java/org/apache/cayenne/tools/DbImporterTaskTest.java,0,0,0,0,385,0,0,0,0,,42.77777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ReturnTypesMap1.java,0,0,7,0,0,0,0,0,0,,0.777777778
itests/pom.xml,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/postgres/PostgresAdapter.java,0,0,22,0,82,0,0,0,0,,11.55555556
maven-plugins/pom.xml,0,0,0,0,2,0,0,7,0,,1
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/qualified/auto/_Qualified3.java,0,0,0,40,0,0,0,0,0,,4.444444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/trans/SelectTranslator.java,0,2,70,0,197,0,0,0,0,,29.88888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_GeneratedF1.java,0,0,32,0,0,0,0,0,0,,3.555555556
cayenne-server/src/test/java/org/apache/cayenne/map/DbEntityTest.java,0,0,0,0,0,0,0,59,0,,6.555555556
framework/cayenne-project/src/main/java/org/apache/cayenne/project/validation/DbRelationshipValidator.java,0,0,106,0,0,0,0,0,0,,11.77777778
cayenne-server/src/test/java/org/apache/cayenne/dba/PerAdapterProviderTest.java,0,0,0,0,6,0,0,0,0,,0.666666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/oracle/OraclePkGenerator.java,0,0,0,0,11,0,0,0,0,,1.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/EJBQLFromTranslator.java,0,0,4,0,0,0,0,0,0,,0.444444444
cayenne-server/src/main/java/org/apache/cayenne/access/types/ObjectType.java,0,0,0,0,6,0,0,0,0,,0.666666667
cayenne-server/src/main/java/org/apache/cayenne/access/HierarchicalObjectResolverNode.java,0,0,0,0,2,0,0,0,0,,0.222222222
maven-plugins/cayenne-maven-plugin/src/test/resources/org/apache/cayenne/tools/dbimport/testAddedFlattenedRelationship.map.xml,0,0,0,0,29,0,0,29,0,,6.444444444
cayenne-server/src/main/java/org/apache/cayenne/access/types/BooleanType.java,0,0,0,0,9,0,0,0,0,,1
cayenne-server/src/test/java/org/apache/cayenne/map/DbEntityIT.java,0,0,0,0,0,0,8,8,0,,1.777777778
docs/docbook/cayenne-guide/src/docbkx/starting-cayenne.xml,0,0,280,0,280,0,0,0,0,,62.22222222
cayenne-server/src/test/java/org/apache/cayenne/access/ReturnTypesMappingIT.java,0,0,0,0,65,0,0,0,0,,7.222222222
cayenne-server/src/test/java/org/apache/cayenne/access/translator/batch/DeleteBatchTranslatorTest.java,0,0,0,0,172,0,0,0,0,,19.11111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/trans/LOBInsertBatchQueryBuilder.java,0,0,67,0,127,0,0,0,0,,21.55555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextEJBQLConditionsTest.java,0,0,15,0,0,0,0,0,0,,1.666666667
framework/cayenne-project/.classpath,0,0,9,0,0,0,0,0,0,,1
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/GeneratedF1.java,0,0,7,0,0,0,0,0,0,,0.777777778
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTObjPath.java,0,0,0,0,6,0,0,0,0,,0.666666667
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/ProcedureTab.java,0,0,0,0,4,0,0,3,0,,0.777777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/FindDialog.java,0,0,0,0,389,0,0,7,0,,44
cayenne-server/src/main/java/org/apache/cayenne/access/jdbc/ProcedureAction.java,0,0,0,0,5,0,0,0,0,,0.555555556
itests/cayenne-tools-itest/pom.xml,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/datasource/PoolingDataSourceBuilder.java,0,0,0,0,8,0,0,0,0,,0.888888889
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/codegen/ClassesTabController.java,0,0,0,0,0,11,0,0,0,,1.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/remote/ClientChannel.java,89,0,97,0,0,0,0,0,0,,20.66666667
cayenne-client/src/test/java/org/apache/cayenne/query/ClientExpressionTest.java,0,0,0,0,311,0,0,0,0,,34.55555556
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTTrue.java,0,0,0,0,20,0,0,0,0,,2.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/types/EnumType.java,0,0,4,0,0,0,0,0,0,,0.444444444
cayenne-server/src/main/java/org/apache/cayenne/dba/openbase/OpenBaseSelectTranslator.java,0,0,0,0,4,0,0,0,0,,0.444444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/util/DeepMergeOperation.java,0,0,46,0,0,0,0,0,0,,5.111111111
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTBitwiseLeftShift.java,0,0,0,0,36,0,0,0,0,,4
