Class,STRUTS_2_0_10,STRUTS_2_0_14,STRUTS_2_1_0,STRUTS_2_1_8,STRUTS_2_2_0,STRUTS_2_2_3,STRUTS_2_3_1,STRUTS_2_3_10,STRUTS_2_3_20,STRUTS_2_3_30,STRUTS_2_3_37,STRUTS_2_5,STRUTS_2_5_10,STRUTS_2_5_20,STRUTS_2_5_30,STRUTS_6_0_0,average
core/src/main/java/org/apache/struts2/config/DefaultSettings.java,18,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,4.875
apps/showcase/src/main/java/org/apache/struts2/showcase/token/TokenAction.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/Anchor.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125
plugins/codebehind/src/test/java/org/apache/struts2/config/cltest/OneResultAction.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125
core/src/main/java/org/apache/struts2/views/jsp/ui/LabelTag.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5625
xwork-core/src/main/java/com/opensymphony/xwork2/validator/validators/DateRangeFieldValidator.java,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.125
apps/portlet/src/main/java/org/apache/struts2/portlet/example/fileupload/FileUploadAction.java,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,10.125
core/src/main/java/org/apache/struts2/views/jsp/ui/TextareaTag.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6875
xwork-core/src/main/java/com/opensymphony/xwork2/validator/annotations/IntRangeFieldValidator.java,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1
core/src/main/java/org/apache/struts2/config/PropertiesConfigurationProvider.java,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,3.875
core/src/main/java/org/apache/struts2/views/freemarker/StrutsBeanWrapper.java,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.25
core/src/test/java/com/opensymphony/xwork2/conversion/impl/NumberConverterTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,15.625
plugins/dojo/src/test/java/org/apache/struts2/dojo/views/jsp/ui/Category.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125
core/src/main/java/com/opensymphony/xwork2/conversion/impl/DefaultConversionAnnotationProcessor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1.1875
xwork-core/src/main/java/com/opensymphony/xwork2/interceptor/PrepareInterceptor.java,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2.0625
core/src/main/java/com/opensymphony/xwork2/validator/validators/URLValidator.java,0,0,0,0,0,0,0,0,0,0,0,0,4,98,0,0,6.375
core/src/main/java/org/apache/struts2/dispatcher/StaticContentLoader.java,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.3125
core/src/main/java/org/apache/struts2/validators/DWRValidator.java,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.875
core/src/main/java/org/apache/struts2/views/jsp/ui/CheckboxTag.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,1.4375
core/src/main/java/org/apache/struts2/components/ElseIf.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125
xwork-core/src/main/java/com/opensymphony/xwork2/security/DefaultExcludedPatternsChecker.java,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,6.0625
core/src/main/java/com/opensymphony/xwork2/ognl/SecurityMemberAccess.java,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,92,8.1875
core/src/test/java/org/apache/struts2/config/LegacyPropertiesConfigurationProviderTest.java,0,0,0,79,0,0,0,0,79,0,0,0,0,0,0,0,9.875
core/src/main/java/org/apache/struts2/config/entities/ConstantConfig.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,4.875
core/src/main/java/org/apache/struts2/portlet/util/HttpServletRequestMock.java,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75
plugins/dojo/src/test/java/org/apache/struts2/dojo/views/jsp/ui/DateTimePickerTagTest.java,176,0,176,28,0,0,0,0,0,0,0,0,0,0,0,0,23.75
plugins/json/src/test/java/org/apache/struts2/json/JSONInterceptorTest.java,0,0,0,0,0,1,6,0,0,0,0,0,206,4,42,42,18.8125
xwork-core/src/main/java/com/opensymphony/xwork2/conversion/impl/NumberConverter.java,0,0,0,0,0,0,0,116,2,0,0,0,0,0,0,0,7.375
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/TabbedPanel.java,2,0,2,438,0,0,36,0,0,0,0,0,0,0,0,0,29.875
plugins/portlet/src/main/java/org/apache/struts2/components/PortletUrlRenderer.java,0,0,0,476,0,0,0,226,0,0,0,0,0,0,0,4,44.125
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/Autocompleter.java,8,0,23,1055,0,0,0,0,0,0,0,0,0,0,0,0,67.875
core/src/test/java/com/opensymphony/xwork2/interceptor/ScopedModelDrivenInterceptorTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.375
plugins/portlet/src/test/java/org/apache/struts2/portlet/dispatcher/Jsr168DispatcherTest.java,20,0,20,605,0,0,0,0,0,0,0,0,0,1,0,5,40.6875
xwork-core/src/main/java/com/opensymphony/xwork2/validator/annotations/RegexFieldValidator.java,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1
core/src/main/java/com/opensymphony/xwork2/security/NotExcludedAcceptedPatternsChecker.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4.375
xwork-core/src/main/java/com/opensymphony/xwork2/ognl/accessor/XWorkMapPropertyAccessorTest.java,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,3.375
plugins/config-browser/src/main/java/org/apache/struts2/config_browser/ActionNamesAction.java,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,1.125
core/src/test/java/org/apache/struts2/config/entities/ConstantConfigTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,5.875
xwork-core/src/main/java/com/opensymphony/xwork2/ognl/OgnlUtil.java,0,0,0,0,0,0,0,19,265,0,0,0,0,0,0,0,17.75
apps/showcase/src/main/java/org/apache/struts2/showcase/DynamicTreeSelectAction.java,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
plugins/json/src/test/java/org/apache/struts2/json/JSONResultTest.java,0,0,0,0,0,15,0,47,0,0,0,48,0,67,0,0,11.0625
core/src/test/java/org/apache/struts2/views/jsp/ui/ComboBoxTest.java,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,32,6.3125
core/src/main/java/org/apache/struts2/components/template/BaseTemplateEngine.java,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
plugins/codebehind/src/test/java/org/apache/struts2/config/ClasspathPackageProviderTest.java,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1.375
plugins/jasperreports/src/test/java/org/apache/struts2/views/jasperreports/JasperReportsResultTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,16.3125
core/src/main/java/com/opensymphony/xwork2/FileManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.375
core/src/main/java/org/apache/struts2/portlet/result/PortletActionRedirectResult.java,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.875
plugins/rest/src/main/java/org/apache/struts2/rest/handler/JsonLibHandler.java,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1.375
core/src/main/java/com/opensymphony/xwork2/validator/validators/RequiredStringValidator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,7.5
plugins/junit-portlet/src/main/java/org/apache/struts2/mock/web/portlet/MockBaseURL.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,10.0625
xwork-core/src/main/java/com/opensymphony/xwork2/config/providers/InterceptorBuilder.java,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0.875
plugins/portlet/src/main/java/org/apache/struts2/portlet/servlet/PortletServletRequest.java,558,0,558,1498,0,0,0,0,0,0,0,0,0,0,0,0,163.375
plugins/junit-portlet/src/main/java/org/apache/struts2/mock/web/portlet/MockEventResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2.1875
plugins/dojo/src/test/java/org/apache/struts2/dojo/TestAction.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125
plugins/dojo/src/main/java/org/apache/struts2/dojo/views/freemarker/tags/AutocompleterModel.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125
core/src/main/java/com/opensymphony/xwork2/config/impl/DefaultConfiguration.java,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,34,3.8125
core/src/main/java/org/apache/struts2/components/OptionTransferSelect.java,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1.125
core/src/main/java/org/apache/struts2/components/Label.java,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.9375
core/src/main/java/org/apache/struts2/components/template/JspTemplateEngine.java,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0.75
core/src/test/java/org/apache/struts2/views/jsp/PushTagTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.4375
core/src/test/java/org/apache/struts2/views/jsp/StrutsMockHttpSession.java,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.4375
core/src/main/java/com/opensymphony/xwork2/util/fs/StrutsJarURLConnection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,13.625
plugins/config-browser/src/main/java/org/apache/struts2/config_browser/ConfigurationHelper.java,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,2.1875
plugins/tiles/src/main/java/org/apache/struts2/tiles/StrutsWildcardServletTilesApplicationContext.java,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.5
core/src/test/java/org/apache/struts2/views/jsp/StrutsMockHttpServletResponse.java,33,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2.5625
apps/showcase/src/main/java/org/apache/struts2/showcase/UITagExample.java,14,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2.125
core/src/main/java/com/opensymphony/xwork2/DefaultActionProxy.java,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.875
plugins/dojo/src/test/java/org/apache/struts2/dojo/views/jsp/ui/StrutsMockServletContext.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125
core/src/main/java/org/apache/struts2/dispatcher/ng/servlet/ServletHostConfig.java,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.25
