Class,release-0.3.0,release-0.4.0,release-0.5.0,release-0.6.0,release-0.7.0,release-0.8.0,release-0.9.0,release-0.10.0,release-0.11.0,release-0.12.0,release-0.13.0,release-0.14.0,release-0.15.0,release-0.16.0,release-0.17.0,,average
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPlanContainer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,112,228,,22.66666667
src/org/apache/pig/builtin/BinStorage.java,0,0,0,0,0,15,244,21,6,0,4,0,0,0,0,,19.33333333
src/org/apache/pig/builtin/KEYSET.java,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,0.333333333
src/org/apache/pig/impl/builtin/RandomSampleLoader.java,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,,1.2
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TableMRSample2.java,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,,14
test/org/apache/pig/test/TestLoaderStorerShipCacheFiles.java,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,0.666666667
test/org/apache/pig/test/TestScriptLanguage.java,0,0,0,0,0,0,154,200,453,412,8,0,0,0,6,,82.2
test/perf/pigmix/src/java/org/apache/pig/test/pigmix/mapreduce/L7.java,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,,1.2
contrib/zebra/src/java/org/apache/hadoop/zebra/mapreduce/ZebraSortInfo.java,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,,6.133333333
test/e2e/pig/conf/tez.conf,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,,0.933333333
src/org/apache/pig/impl/logicalLayer/optimizer/OpLimitOptimizer.java,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,,0.4
contrib/zebra/src/test/e2e/mergeJoin/mergeab.pig,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,,4.8
contrib/zebra/src/test/e2e/pruning/merge3.pig,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,,5.466666667
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileJClassComparatorByteArrays.java,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,,7.866666667
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/evaluation/TestEvalString.java,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,,0.8
contrib/zebra/src/java/org/apache/hadoop/zebra/mapred/ZebraStorageHint.java,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,,4.8
src/org/apache/pig/builtin/PigStorage.java,0,0,0,0,43,74,37,31,30,15,9,30,0,40,14,,21.53333333
src/org/apache/pig/backend/hadoop/hbase/HBaseStorage.java,0,0,0,0,0,6,121,167,158,94,112,62,78,0,4,,53.46666667
src/org/apache/pig/builtin/GetSecond.java,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,0.133333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/Over.java,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,,1.2
src/org/apache/pig/impl/plan/DepthFirstWalker.java,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,,0.533333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Cross-3.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,,15.4
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/LoaderProcessor.java,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,,3.6
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/EqualToExpr.java,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,,0.266666667
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileLzoCodecsStreams.java,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,,5.2
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/plans/XMLPhysicalPlanPrinter.java,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,,4.333333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/plans/PhyPlanVisitor.java,0,0,0,0,0,0,29,0,0,0,65,7,0,0,0,,6.733333333
src/org/apache/pig/backend/hadoop/executionengine/tez/TezDagBuilder.java,0,0,0,0,0,0,0,0,0,0,0,458,201,200,85,,62.93333333
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestCollection.java,0,0,0,0,0,0,0,0,0,0,717,717,0,0,0,,95.6
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/KeyTypeDiscoveryVisitor.java,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0.333333333
src/org/apache/pig/backend/hadoop/accumulo/AccumuloBinaryConverter.java,0,0,0,0,0,0,0,0,0,0,3,9,9,0,0,,1.4
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POPackage.java,0,0,0,0,0,0,106,0,11,166,516,13,0,21,0,,55.53333333
src/org/apache/pig/ResourceStatistics.java,0,0,0,0,0,0,0,0,11,80,0,0,0,0,0,,6.066666667
src/org/apache/pig/newplan/logical/expression/EqualExpression.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.133333333
contrib/zebra/src/test/stress/stress_union_03.pig,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,,5.333333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-7.gld,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,,1.466666667
contrib/zebra/CHANGES.txt,0,0,0,0,2,8,6,0,0,0,162,162,0,0,0,,22.66666667
src/org/apache/pig/parser/PigRecognitionException.java,0,0,0,0,0,0,59,2,0,0,0,0,0,0,0,,4.066666667
test/org/apache/pig/test/TestMergeJoin.java,0,0,0,0,0,7,7,0,0,0,0,5,0,0,0,,1.266666667
test/org/apache/pig/test/TestInputOutputMiniClusterFileValidator.java,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,0.666666667
test/org/apache/pig/test/TestMapProjectionDuplicate.java,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,,3.933333333
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigGenericMapReduce.java,0,0,0,0,0,0,0,16,16,0,224,4,4,8,0,,18.13333333
src/org/apache/pig/builtin/AddDuration.java,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.133333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-LoadStore-2.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,105,74,,11.93333333
test/org/apache/pig/test/TestNewPredicatePushDown.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,,7.866666667
test/perf/pigmix/src/java/org/apache/pig/test/pigmix/mapreduce/L2.java,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,,3.2
src/org/apache/pig/newplan/PlanEdge.java,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,0.733333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/avro/avro_test_files/test_record.txt,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,,1.333333333
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestColumnGroupProjections.java,0,0,0,0,0,0,0,0,0,0,326,326,0,0,0,,43.46666667
test/org/apache/pig/tez/TestTezAutoParallelism.java,0,0,0,0,0,0,0,0,0,0,0,11,149,96,178,,28.93333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POLocalRearrange.java,0,0,0,0,0,25,51,0,15,0,5,0,0,49,0,,9.666666667
test/org/apache/pig/test/utils/FILTERFROMFILE.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.133333333
src/org/apache/pig/LoadMetadata.java,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0.266666667
contrib/zebra/src/test/e2e/orderPreserveUnion/unionInt.pig,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,,4.933333333
contrib/zebra/src/java/org/apache/hadoop/zebra/mapred/CachedTableScanner.java,0,0,0,0,0,0,0,0,0,0,171,171,0,0,0,,22.8
src/org/apache/pig/backend/hadoop/executionengine/tez/TezLauncher.java,0,0,0,0,0,0,0,0,0,0,0,98,24,81,13,,14.4
src/org/apache/pig/impl/builtin/PoissonSampleLoader.java,0,0,0,0,0,16,16,0,37,0,0,0,10,10,0,,5.933333333
test/org/apache/pig/test/TestPigSplit.java,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,,0.4
test/org/apache/pig/test/TestRegisteredJarVisibility.java,0,0,0,0,0,0,0,165,202,31,30,4,21,2,0,,30.33333333
contrib/zebra/src/java/org/apache/hadoop/zebra/mapreduce/BasicTableOutputFormat.java,0,0,0,0,0,0,0,0,0,0,835,835,0,0,0,,111.3333333
test/org/apache/pig/TestAlgebraicEvalWithParameterizedReturnType.java,0,0,0,0,0,0,0,0,75,17,0,0,0,0,0,,6.133333333
test/org/apache/pig/test/TestStoreInstances.java,0,0,0,0,0,220,220,0,0,0,0,5,0,0,0,,29.66666667
test/org/apache/pig/test/data/GoldenFiles/MRC11.gld,0,0,0,0,0,0,24,0,0,0,18,12,0,0,0,,3.6
contrib/zebra/src/java/org/apache/hadoop/zebra/mapreduce/NullScanner.java,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,,11.86666667
conf/pig.properties,0,0,0,0,0,0,0,4,0,80,22,11,0,30,3,,10
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/copySign.java,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,0.4
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-14-OPTOFF.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.133333333
src/org/apache/pig/impl/io/InterRecordReader.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0.133333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/plans/PhysicalPlan.java,0,0,0,0,0,4,18,0,0,0,6,0,6,0,0,,2.266666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/CBRT.java,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,,0.8
src/org/apache/pig/parser/PlanGenerationFailureException.java,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,0.866666667
src/org/apache/pig/impl/logicalLayer/parser/QueryParser.jjt,0,0,0,0,0,615,615,0,0,0,0,0,0,0,0,,82
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/partitioners/WeightedRangePartitioner.java,0,0,0,0,0,6,6,0,0,0,10,7,3,0,5,,2.466666667
test/org/apache/pig/test/utils/UDFContextTestLoaderWithSignature.java,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,,3.6
license/jsch-LICENSE.txt,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,,4
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/HashFNV.java,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,0.466666667
src/org/apache/pig/parser/QueryParserDriver.java,0,0,0,0,0,0,429,10,154,18,4,1,1,0,0,,41.13333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-MQ-10.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,,7
test/org/apache/pig/test/TestLimitSchemaStore.java,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,,4.4
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/datetime/truncate/ISOToMonth.java,0,0,0,0,0,0,15,0,11,0,0,2,2,0,0,,2
contrib/zebra/src/test/e2e/orderPreserveUnion/unionBytes.pig,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,,4.933333333
contrib/zebra/src/test/stress/stress_join_04.pig,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,,6.533333333
contrib/zebra/src/java/org/apache/hadoop/zebra/types/package-info.java,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,,2.8
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/storage/partition/PathPartitioner.java,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,,1.2
test/org/apache/pig/test/TestPruneColumnNewLogicalPlan.java,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,,2.666666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/FloatMin.java,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,0.4
test/org/apache/pig/builtin/avro/schema/recordsWithMapsOfArrayOfRecords.avsc,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,,1.6
README.txt,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,,0.733333333
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPlanContainerPrinter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,,1.2
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/math/SIN.java,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,,0.933333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POMergeJoin.java,0,0,0,0,0,2,38,0,8,0,0,0,0,0,0,,3.2
contrib/zebra/src/java/org/apache/hadoop/zebra/tfile/RawComparable.java,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,,7.6
src/org/apache/pig/impl/util/avro/AvroBagWrapper.java,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,,2
contrib/zebra/src/java/org/apache/hadoop/zebra/mapreduce/SortedTableSplitComparable.java,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,,11.33333333
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/stats/COR.java,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,,0.666666667
contrib/zebra/src/java/org/apache/hadoop/zebra/pig/SchemaConverter.java,0,0,0,0,0,0,2,0,0,0,198,198,0,0,0,,26.53333333
test/org/apache/pig/test/TestAssert.java,0,0,0,0,0,0,0,0,0,75,61,9,0,0,0,,9.666666667
src/org/apache/pig/backend/hadoop/executionengine/fetch/FetchOptimizer.java,0,0,0,0,0,0,0,0,0,0,18,16,24,1,0,,3.933333333
src/org/apache/pig/newplan/logical/expression/NotExpression.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.133333333
src/org/apache/pig/TerminatingAccumulator.java,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,,0.266666667
contrib/zebra/src/java/org/apache/hadoop/zebra/mapreduce/TableExpr.java,0,0,0,0,0,0,0,0,0,0,245,245,0,0,0,,32.66666667
src/org/apache/pig/builtin/GetYear.java,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,0.133333333
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/SampleOptimizer.java,0,0,0,0,0,87,87,0,61,0,0,0,0,0,0,,15.66666667
test/org/apache/pig/test/data/GoldenFiles/Generate.gld,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.133333333
test/org/apache/pig/test/TestCounters.java,0,0,0,0,0,15,15,0,0,0,0,0,0,0,228,,17.2
src/org/apache/pig/parser/DryRunGruntParser.java,0,0,0,0,0,0,360,15,0,0,0,0,7,0,0,,25.46666667
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Limit-4.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,,4.066666667
test/org/apache/pig/test/TestUnionOnSchema.java,0,0,0,0,0,538,585,45,0,0,0,50,3,0,61,,85.46666667
contrib/zebra/src/test/e2e/pruning/merge1.pig,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,,5.466666667
src/org/apache/pig/newplan/logical/visitor/DuplicateForEachColumnRewriteVisitor.java,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,,10.26666667
src/org/apache/pig/newplan/optimizer/Rule.java,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,,1.066666667
test/org/apache/pig/test/TestPackage.java,0,0,0,0,0,0,0,0,0,48,44,0,0,0,2,,6.266666667
contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestBasicTableIOFormatDFS.java,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,,5.333333333
test/org/apache/pig/test/PigTestLoader.java,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,,7.333333333
test/org/apache/pig/test/TestPruneColumn.java,0,0,0,0,0,120,180,84,74,18,47,184,184,0,0,,59.4
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/PODistinct.java,0,0,0,0,0,0,22,0,0,11,47,0,0,8,0,,5.866666667
conf/log4j.properties,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,0.533333333
test/org/apache/pig/test/TestPORegexp.java,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,,1.066666667
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/IllustrateDummyReporter.java,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,,7.866666667
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-9-OPTOFF.gld,0,0,0,0,0,0,0,0,0,0,0,0,92,6,0,,6.533333333
contrib/zebra/src/java/org/apache/hadoop/zebra/mapred/ZebraSchema.java,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,,5.2
src/org/apache/pig/backend/hadoop/executionengine/tez/TezOperator.java,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,,4.733333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/TestPigStorageSchema.java,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,,7.933333333
src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/TezOperDependencyParallelismEstimator.java,0,0,0,0,0,0,0,0,0,0,0,0,2,34,2,,2.533333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/regex/CompiledAutomaton.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.133333333
contrib/zebra/src/test/org/apache/hadoop/zebra/mapreduce/TestTypedApi2.java,0,0,0,0,0,0,0,0,0,0,544,544,0,0,0,,72.53333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POCollectedGroup.java,0,0,0,0,0,0,41,0,0,0,0,39,8,0,0,,5.866666667
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-5.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.133333333
contrib/zebra/src/test/org/apache/hadoop/zebra/mapred/TestTypedApi.java,0,0,0,0,0,0,0,0,0,0,953,953,0,0,0,,127.0666667
test/org/apache/pig/test/TestStreamingLocal.java,0,0,0,0,0,0,0,62,62,0,0,16,16,0,38,,12.93333333
contrib/zebra/build.xml,0,0,0,0,0,3,3,12,12,0,483,483,0,0,0,,66.4
test/e2e/pig/tests/negative.conf,0,0,0,0,0,0,0,56,58,10,6,0,0,0,14,,9.6
contrib/penny/java/build.xml,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,0.2
src/org/apache/pig/data/SchemaTupleFrontend.java,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,,0.466666667
src/org/apache/pig/backend/executionengine/ExecutionEngine.java,0,0,0,0,0,0,0,0,0,4,55,0,0,0,8,,4.466666667
contrib/zebra/src/java/org/apache/hadoop/zebra/tfile/ByteArray.java,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,,12.26666667
src/org/apache/pig/newplan/logical/expression/OrExpression.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.133333333
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/relationalOperators/POPartialAgg.java,0,0,0,0,0,0,0,0,0,99,27,42,40,144,0,,23.46666667
test/org/apache/pig/test/data/illustrate.pig,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0.4
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestColumnGroupReaders.java,0,0,0,0,0,0,0,0,0,0,339,339,0,0,0,,45.2
test/org/apache/pig/test/TestTmpFileCompression.java,0,0,0,0,0,2,62,0,0,70,92,0,0,0,0,,15.06666667
src/org/apache/pig/data/SelfSpillBag.java,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,,2.2
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestTFileByteArrays.java,0,0,0,0,0,0,0,0,0,0,790,790,0,0,0,,105.3333333
src/org/apache/pig/backend/hadoop/executionengine/tez/POStoreTez.java,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0.266666667
test/org/apache/pig/test/data/GoldenFiles/Comparison.gld,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.133333333
test/org/apache/pig/tez/TestTezCompiler.java,0,0,0,0,0,0,0,0,0,0,0,3,37,367,220,,41.8
test/org/apache/pig/parser/TestLogicalPlanGenerator.java,0,0,0,0,0,0,107,119,286,431,0,0,0,0,0,,62.86666667
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Rank-2.gld,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,,0.4
src/org/apache/pig/builtin/SecondsBetween.java,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.133333333
contrib/zebra/src/test/e2e/mergeJoin/mergeString.pig,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,,5.066666667
test/org/apache/pig/test/TestHBaseStorage.java,0,0,0,0,0,24,1146,126,94,113,24,160,149,11,85,,128.8
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-20-OPTOFF.gld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,,9.666666667
test/org/apache/pig/test/TestHExecutionEngine.java,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,,7.8
test/org/apache/pig/builtin/avro/code/pig/dump.pig,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0.133333333
test/org/apache/pig/test/TestCompressedFiles.java,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,,2
src/org/apache/pig/backend/hadoop/executionengine/physicalLayer/expressionOperators/ConstantExpression.java,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0.333333333
contrib/zebra/src/test/e2e/streaming/nested_map.txt,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,0.266666667
contrib/zebra/src/test/stress/stress_union_02_2.pig,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,,5.066666667
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/RandomDistribution.java,0,0,0,0,0,0,0,0,0,0,266,266,0,0,0,,35.46666667
src/org/apache/pig/impl/util/ObjectSerializer.java,0,0,0,0,0,0,0,0,54,67,7,0,0,0,0,,8.533333333
src/org/apache/pig/builtin/ABS.java,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,0.266666667
test/org/apache/pig/newplan/logical/optimizer/TestImplicitSplitOnTuple.java,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,,6.133333333
contrib/zebra/src/test/org/apache/hadoop/zebra/tfile/TestVLong.java,0,0,0,0,0,0,0,0,0,0,161,161,0,0,0,,21.46666667
src/docs/src/documentation/content/xdocs/admin.xml,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,,3.333333333
src/org/apache/pig/impl/logicalLayer/UnionOnSchemaSetter.java,0,0,0,0,0,256,256,0,0,0,0,0,0,0,0,,34.13333333
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-9.gld,0,0,0,0,0,0,0,0,0,0,0,0,52,14,2,,4.533333333
test/e2e/pig/conf/local.conf,0,0,0,0,0,0,0,0,1,0,1,6,4,0,0,,0.8
contrib/zebra/src/test/e2e/pruning/union.pig,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,,5.066666667
contrib/zebra/src/test/stress/join_jira.pig,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,,7.733333333
test/org/apache/pig/test/data/GoldenFiles/MRC13.gld,0,0,0,0,0,0,20,0,0,0,14,12,0,0,0,,3.066666667
src/org/apache/pig/impl/logicalLayer/LOSort.java,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,,0.8
test/org/apache/pig/test/data/TestIllustrateInput_invalid.txt,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.133333333
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/storage/TestSequenceFileLoader.java,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,,4.066666667
contrib/piggybank/java/src/test/java/org/apache/pig/piggybank/test/evaluation/string/TestLookupInFiles.java,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,,11.06666667
contrib/zebra/src/test/e2e/orderPreserveUnion/2.txt,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,,0.533333333
src/org/apache/pig/tools/pigstats/JobStats.java,0,0,0,0,0,36,105,51,1,77,271,15,0,0,0,,37.06666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/Split.java,0,0,0,0,0,5,5,36,0,0,0,0,0,0,0,,3.066666667
test/org/apache/pig/test/TestFindQuantiles.java,0,0,0,0,0,92,92,0,0,0,0,70,0,0,20,,18.26666667
src/org/apache/pig/impl/logicalLayer/validators/InputOutputFileVisitor.java,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,,7.6
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PhyPlanSetter.java,0,0,0,0,0,0,7,12,12,0,60,1,0,0,0,,6.133333333
src/org/apache/pig/PigCounters.java,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,,0.933333333
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestCheckin3.java,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,,4.8
contrib/zebra/src/test/org/apache/hadoop/zebra/io/TestColumnGroupName6.java,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,,16.8
test/resources/org/apache/pig/test/RegisteredJarVisibilityLoader.java,0,0,0,0,0,0,0,37,50,0,0,0,0,0,0,,5.8
src/org/apache/pig/backend/hadoop/executionengine/tez/POValueOutputTez.java,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0.266666667
test/org/apache/pig/test/data/GoldenFiles/tez/TEZC-Union-18.gld,0,0,0,0,0,0,0,0,0,0,0,0,68,2,0,,4.666666667
test/org/apache/pig/test/TestSampleOptimizer.java,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,,6.8
src/org/apache/pig/builtin/AlgebraicFloatMathBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.133333333
contrib/zebra/src/test/org/apache/hadoop/zebra/pig/TestMapTypePrune.java,0,0,0,0,0,0,0,0,0,0,420,420,0,0,0,,56
src/org/apache/pig/newplan/logical/expression/DereferenceExpression.java,0,0,0,0,0,13,63,23,0,20,0,0,2,0,0,,8.066666667
contrib/piggybank/java/src/main/java/org/apache/pig/piggybank/evaluation/string/RegexExtract.java,0,0,0,0,0,5,5,0,0,0,0,2,2,0,0,,0.933333333
src/org/apache/pig/newplan/logical/rules/StreamTypeCastInserter.java,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,,1.6
contrib/zebra/src/java/org/apache/hadoop/zebra/pig/comparator/ComparatorExpr.java,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,,4
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/PigRecordReader.java,0,0,0,0,0,0,2,10,8,0,7,21,0,0,0,,3.2
src/org/apache/pig/backend/hadoop/executionengine/mapReduceLayer/NativeMapReduceOper.java,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,,2.4
src/org/apache/pig/newplan/logical/rules/MergeForEach.java,0,0,0,0,0,129,130,0,0,0,0,0,0,0,0,,17.26666667
src/org/apache/pig/impl/PigImplConstants.java,0,0,0,0,0,0,0,0,0,0,0,10,5,0,10,,1.666666667
test/org/apache/pig/test/TestMacroExpansion.java,0,0,0,0,0,0,1854,345,283,19,0,0,0,156,0,,177.1333333
