Class,REL_1_5_1,REL_2_5_1,REL_3_0,REL_3_1_FINAL,REL_3_2_FINAL,REL_3_5-FINAL,REL_3_6,REL_3_7,REL_3_8_FINAL,REL_3_9,REL_3_10_FINAL,REL_3_11_FINAL,REL_3_12_FINAL,REL_3_13_FINAL,REL_3_14_FINAL,REL_3_15_FINAL,REL_3_16_FINAL,REL_3_17_FINAL,REL_4_0_0_FINAL,REL_4_1_0,REL_5_0_0,REL_5_1_0,REL_5_2_0,REL_5_2_2,,average
src/java/org/apache/poi/hssf/record/EscherAggregate.java,0,0,28,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,2.458333333
src/ooxml/testcases/org/apache/poi/xssf/usermodel/charts/TestXSSFScatterChartData.java,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.083333333
src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFDataBarFormatting.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,,0.333333333
src/ooxml/testcases/org/apache/poi/xssf/usermodel/TestXSSFChart.java,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.291666667
src/java/org/apache/poi/hssf/record/CountryRecord.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
src/testcases/org/apache/poi/ss/usermodel/BaseTestSheet.java,0,0,0,0,0,0,0,0,49,74,269,0,128,25,164,123,23,0,0,0,59,0,0,0,,38.08333333
src/java/org/apache/poi/hpsf/Constants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,,8.125
src/java/org/apache/poi/ddf/EscherBSERecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,0.291666667
src/scratchpad/src/org/apache/poi/hsmf/dev/HSMFDump.java,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,,0.458333333
src/java/org/apache/poi/ss/formula/functions/Today.java,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,,0.791666667
src/java/org/apache/poi/hssf/usermodel/HSSFDataFormat.java,0,0,25,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1.5
src/ooxml/java/org/apache/poi/xwpf/usermodel/XWPFSDTCell.java,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,,1.833333333
src/java/org/apache/poi/hssf/model/FormulaParser.java,0,99,143,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.375
poi-scratchpad/src/main/java/org/apache/poi/hslf/blip/PICT.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,0.875
src/testcases/org/apache/poi/poifs/filesystem/TestOle10Native.java,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,19,0,0,0,0,0,0,0,,4.125
src/testcases/org/apache/poi/hssf/usermodel/TestPOIFSProperties.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,0.25
src/ooxml/java/org/apache/poi/xslf/usermodel/XSLFTableStyles.java,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,,0.75
src/ooxml/testcases/org/apache/poi/openxml4j/opc/TestContentType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,,3
src/testcases/org/apache/poi/ss/formula/functions/TestMathX.java,0,0,0,0,0,0,0,0,3,0,0,113,0,0,0,0,0,0,95,6,0,0,0,0,,9.041666667
src/java/org/apache/poi/common/usermodel/fonts/FontPitch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,,3.083333333
src/ooxml/java/org/apache/poi/xddf/usermodel/chart/XDDFView3D.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,,9.416666667
src/scratchpad/src/org/apache/poi/hemf/record/emfplus/HemfPlusRegion.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,,14.04166667
src/ooxml/testcases/org/apache/poi/sl/TestFonts.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,2,0,0,0,0,,2.875
src/testcases/org/apache/poi/ss/formula/AllSSFormulaTests.java,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.416666667
src/scratchpad/src/org/apache/poi/hwpf/model/TextPiece.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,,1.333333333
src/testcases/org/apache/poi/hssf/record/TestMergeCellsRecord.java,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.791666667
src/scratchpad/src/org/apache/poi/hslf/blip/BitmapPainter.java,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,,1.416666667
src/java/org/apache/poi/ss/usermodel/Hyperlink.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,,0.75
src/scratchpad/src/org/apache/poi/hwpf/model/PlfLfo.java,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,42,2,0,0,0,0,0,0,0,,2.041666667
src/java/org/apache/poi/ss/formula/functions/IfFunc.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,,6.541666667
src/java/org/apache/poi/hssf/record/ProtectRecord.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
src/testcases/org/apache/poi/hssf/record/formula/eval/TestCircularReferences.java,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.041666667
src/java/org/apache/poi/hssf/dev/EFBiffViewer.java,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.416666667
src/scratchpad/testcases/org/apache/poi/hslf/HSLFTestDataSamples.java,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.083333333
src/scratchpad/src/org/apache/poi/hwpf/model/NilPICFAndBinData.java,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,0.291666667
src/ooxml/java/org/apache/poi/xssf/eventusermodel/XSSFSheetXMLHandler.java,0,0,0,0,0,0,0,0,0,0,0,42,0,0,39,0,0,0,19,0,0,0,0,0,,4.166666667
src/ooxml/java/org/apache/poi/xwpf/extractor/XWPFWordExtractor.java,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,9,0,0,0,,1.208333333
src/java/org/apache/poi/hssf/record/formula/eval/AreaEvalBase.java,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.583333333
src/examples/src/org/apache/poi/examples/util/TempFileUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,,1.791666667
src/ooxml/java/org/apache/poi/openxml4j/opc/StreamHelper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,0.25
src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFChart.java,0,0,0,0,0,0,0,0,75,0,22,30,17,0,0,9,0,0,0,0,0,0,0,0,,6.375
src/scratchpad/src/org/apache/poi/hslf/usermodel/HSLFSlideShowEncrypted.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,,15.58333333
src/ooxml/java/org/apache/poi/poifs/crypt/temp/EncryptedTempData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,0.208333333
src/java/org/apache/poi/hssf/model/Workbook.java,0,70,80,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26.16666667
src/java/org/apache/poi/hssf/record/MulRKRecord.java,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.125
src/java/org/apache/poi/hssf/record/formula/GreaterEqualPtg.java,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.916666667
src/testcases/org/apache/poi/hssf/usermodel/TestComment.java,0,0,0,0,0,0,0,0,0,20,0,0,94,0,0,0,0,0,0,0,0,0,0,0,,4.75
src/java/org/apache/poi/hssf/record/IterationRecord.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
src/scratchpad/src/org/apache/poi/hwpf/model/StyleDescription.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,0.291666667
src/scratchpad/src/org/apache/poi/hemf/record/emfplus/HemfPlusRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,0.625
src/testcases/org/apache/poi/ss/formula/functions/TestImRealFunctionsFromSpreadsheet.java,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.25
src/scratchpad/src/org/apache/poi/hslf/model/SlideMaster.java,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.416666667
src/ooxml/java/org/apache/poi/xssf/usermodel/charts/XSSFLineChartData.java,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.041666667
src/testcases/org/apache/poi/ss/formula/functions/TestDateValue.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,,1.208333333
src/java/org/apache/poi/hssf/record/SeriesRecord.java,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.166666667
src/testcases/org/apache/poi/util/TestLittleEndian.java,0,0,0,0,453,6,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,,21.79166667
src/scratchpad/src/org/apache/poi/hslf/record/PPDrawingGroup.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,,0.375
src/java/org/apache/poi/hssf/record/formula/AreaPtg.java,0,2,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.54166667
src/ooxml/java/org/apache/poi/xssf/binary/XSSFBRecordType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.083333333
src/ooxml/java/org/apache/poi/openxml4j/opc/internal/marshallers/ZipPackagePropertiesMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,,0.583333333
src/java/org/apache/poi/hssf/record/aggregates/ValueRecordsAggregate.java,0,20,244,0,161,586,0,0,0,0,14,0,0,0,0,27,0,0,0,0,0,0,0,0,,43.83333333
src/examples/src/org/apache/poi/examples/xslf/PieChartDemo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0.083333333
src/java/org/apache/poi/ss/formula/ptg/ExpPtg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,0.208333333
src/ooxml/testcases/org/apache/poi/xssf/usermodel/TestXSSFDataFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,,2.208333333
src/java/org/apache/poi/hssf/record/NoteRecord.java,0,0,246,11,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26.20833333
src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFEvaluationSheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2,0,0,11,0,0,0,0,,4.25
src/testcases/org/apache/poi/hssf/model/AllModelTests.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.125
src/java/org/apache/poi/ss/formula/functions/PPMT.java,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
src/testcases/org/apache/poi/ss/usermodel/BaseTestSheetUpdateArrayFormulas.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,8,4,0,0,0,,5.958333333
src/examples/src/org/apache/poi/examples/xslf/ChartFromScratch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,0.25
src/testcases/org/apache/poi/ss/usermodel/charts/TestDataSources.java,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.666666667
src/scratchpad/src/org/apache/poi/hssf/converter/ExcelToHtmlUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0.166666667
src/scratchpad/src/org/apache/poi/hwpf/model/SEPX.java,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.833333333
src/examples/src/org/apache/poi/xssf/usermodel/examples/CalendarDemo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,,1.666666667
src/scratchpad/testcases/org/apache/poi/hslf/model/TestPPGraphics2D.java,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.666666667
src/ooxml/java/org/apache/poi/openxml4j/exceptions/NotOfficeXmlFileException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,0.166666667
src/scratchpad/src/org/apache/poi/hemf/record/AbstractHemfComment.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,,1.625
src/java/org/apache/poi/hssf/record/FrameRecord.java,0,0,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.416666667
src/java/org/apache/poi/hssf/record/UncalcedRecord.java,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.333333333
src/java/org/apache/poi/ss/usermodel/charts/LineChartSerie.java,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.666666667
src/ooxml/java/org/apache/poi/xssf/dev/XSSFDump.java,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,,0.958333333
src/java/org/apache/poi/hssf/record/DBCellRecord.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
poi/src/test/java/org/apache/poi/ss/usermodel/BaseTestConditionalFormatting.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,,0.625
src/ooxml/testcases/org/apache/poi/xslf/usermodel/TestXSLFTextShape.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,,1.083333333
src/java/org/apache/poi/ss/usermodel/BorderStyle.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,,3.083333333
src/scratchpad/src/org/apache/poi/hemf/extractor/HemfExtractor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,,4.791666667
src/java/org/apache/poi/sl/draw/geom/ModExpression.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,,2.041666667
maven/poi-ooxml-schemas.pom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0.083333333
src/testcases/org/apache/poi/hpsf/basic/TestWrite.java,0,0,0,0,0,0,0,0,0,0,0,0,0,41,367,0,0,0,0,0,0,0,0,0,,17
src/examples/src/org/apache/poi/xssf/usermodel/examples/CreatePivotTable2.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,,5.166666667
src/ooxml/testcases/org/apache/poi/poifs/crypt/TestCertificateEncryption.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.083333333
src/ooxml/java/org/apache/poi/xwpf/usermodel/XWPFRelation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,,0.666666667
src/scratchpad/src/org/apache/poi/hslf/record/UnknownRecordPlaceholder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,,0.375
src/java/org/apache/poi/hssf/record/TabIdRecord.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
src/testcases/org/apache/poi/ss/formula/functions/TestProper.java,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,62,0,0,0,0,0,0,0,0,,6.166666667
src/java/org/apache/poi/poifs/crypt/cryptoapi/CryptoAPIEncryptionInfoBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,,2.791666667
src/java/org/apache/poi/hssf/record/WriteProtectRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0.125
src/scratchpad/src/org/apache/poi/hemf/record/emfplus/HemfPlusGDIImageRenderer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,,4.291666667
src/scratchpad/src/org/apache/poi/hslf/record/ColorSchemeAtom.java,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.416666667
src/java/org/apache/poi/util/FontMetricsDumper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,0.25
src/scratchpad/src/org/apache/poi/hslf/record/ExControlAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.083333333
src/java/org/apache/poi/hssf/usermodel/HSSFClientAnchor.java,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,,1.375
src/ooxml/testcases/org/apache/poi/xslf/usermodel/TestXSLFPictureShape.java,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,57,0,0,0,0,0,,3.791666667
src/java/org/apache/poi/util/LittleEndian.java,0,0,0,0,107,7,0,0,0,0,0,0,0,0,0,61,0,0,28,0,0,0,0,0,,8.458333333
src/ooxml/testcases/org/apache/poi/ss/formula/eval/TestXSSFCircularReferences.java,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,,1.291666667
src/ooxml/java/org/apache/poi/poifs/crypt/agile/AgileEncryptionHeader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,,1.083333333
src/testcases/org/apache/poi/hssf/usermodel/TestDataValidation.java,0,0,0,910,1595,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,104.625
src/java/org/apache/poi/ss/usermodel/CellBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,,0.333333333
src/scratchpad/src/org/apache/poi/hslf/usermodel/Picture.java,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.833333333
src/testcases/org/apache/poi/hssf/record/TestFormulaRecord.java,0,0,0,56,59,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,,6.958333333
src/java/org/apache/poi/ss/usermodel/charts/AxisTickMark.java,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.25
src/java/org/apache/poi/ss/usermodel/CreationHelper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,,0.75
src/java/org/apache/poi/hssf/usermodel/HSSFSheetConditionalFormatting.java,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.916666667
src/java/org/apache/poi/hssf/record/PasswordRev4Record.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
src/java/org/apache/poi/poifs/crypt/cryptoapi/CryptoAPIEncryptionHeader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,0.333333333
src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFDrawing.java,0,0,0,0,0,0,0,0,14,0,6,31,0,0,10,0,0,6,0,0,2,0,0,0,,2.875
src/testcases/org/apache/poi/hssf/usermodel/TestFormulas.java,0,86,36,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.916666667
src/ooxml/testcases/org/apache/poi/xssf/model/TestCalculationChain.java,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,,0.958333333
src/testcases/org/apache/poi/ss/formula/functions/TestDec2Bin.java,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,,10
src/scratchpad/src/org/apache/poi/hwpf/model/PAPBinTable.java,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,,6.416666667
src/scratchpad/src/org/apache/poi/hslf/blip/Metafile.java,0,0,123,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,,5.458333333
src/ooxml/java/org/apache/poi/xddf/usermodel/chart/XDDFLine3DChartData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,,2.5
src/java/org/apache/poi/ss/formula/functions/EDate.java,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,,1
src/testcases/org/apache/poi/ss/formula/functions/TestMatch.java,0,0,0,0,0,0,0,0,0,0,56,0,0,38,0,0,0,0,0,0,0,0,0,0,,3.916666667
src/testcases/org/apache/poi/poifs/filesystem/SlowInputStream.java,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.166666667
src/java/org/apache/poi/hssf/model/TextboxShape.java,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.708333333
src/testcases/org/apache/poi/ss/usermodel/BaseTestSheetAutosizeColumn.java,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,6,0,0,0,0,9,0,0,0,,3.291666667
src/scratchpad/src/org/apache/poi/hmef/attribute/MAPIDateAttribute.java,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.291666667
src/examples/src/org/apache/poi/xssf/usermodel/examples/BigGridDemo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,0,0,17,0,0,0,0,0,,2.208333333
poi/src/test/java/org/apache/poi/ss/util/TestSheetUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,,2.125
src/java/org/apache/poi/ss/formula/atp/WorkdayCalculator.java,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,0,28,0,0,0,0,0,0,0,,3.291666667
src/documentation/content/xdocs/hssf/quick-guide.xml,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.416666667
src/java/org/apache/poi/hssf/record/formula/PercentPtg.java,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.208333333
src/testcases/org/apache/poi/ss/formula/TestEvaluationCache.java,0,0,0,0,0,90,0,0,80,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,7.5
src/java/org/apache/poi/poifs/filesystem/DirectoryEntry.java,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.416666667
src/ooxml/java/org/apache/poi/xwpf/usermodel/XWPFTable.java,0,0,0,0,0,0,0,0,60,0,0,16,0,0,0,0,0,0,0,0,18,0,0,0,,3.916666667
src/scratchpad/testcases/org/apache/poi/hsmf/TestSimpleFileRead.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,,1.166666667
src/scratchpad/src/org/apache/poi/hssf/usermodel/HSSFChart.java,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.333333333
src/java/org/apache/poi/ss/util/CellRangeAddress.java,0,0,0,0,0,0,0,0,3,8,0,16,0,0,0,8,0,0,0,0,2,0,0,0,,1.541666667
src/scratchpad/src/org/apache/poi/hssf/converter/ExcelToFoConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,57,0,0,0,0,0,0,0,0,,4.375
src/ooxml/java/org/apache/poi/xwpf/usermodel/XWPFDefaultParagraphStyle.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,,0.583333333
view.sh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0.125
src/java/org/apache/poi/ss/format/CellFormatPart.java,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,,0.875
src/scratchpad/src/org/apache/poi/hwpf/usermodel/DateAndTime.java,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,,0.291666667
src/java/org/apache/poi/hssf/record/formula/NameXPtg.java,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.333333333
src/scratchpad/src/org/apache/poi/hemf/draw/HemfDrawProperties.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,4.166666667
src/java/org/apache/poi/ddf/EscherOptRecord.java,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.625
src/testcases/org/apache/poi/hssf/usermodel/TestCellStyle.java,0,0,0,0,0,0,0,0,0,0,52,0,0,6,41,90,0,0,0,0,0,0,0,0,,7.875
src/java/org/apache/poi/hssf/record/formula/eval/LazyAreaEval.java,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.25
src/java/org/apache/poi/ss/usermodel/BuiltinFormats.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.083333333
src/ooxml/testcases/org/apache/poi/xssf/streaming/TestSXSSFHyperlink.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0.333333333
src/java/org/apache/poi/ss/util/CellAddress.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,7,0,0,0,0,0,0,0,0,,7.416666667
src/scratchpad/src/org/apache/poi/hwpf/model/ListTables.java,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,,0.916666667
src/scratchpad/src/org/apache/poi/hslf/record/DocumentEncryptionAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,,0.791666667
src/ooxml/testcases/org/apache/poi/xssf/extractor/TestXSSFExportToXML.java.orig,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,,22.83333333
