Class,release-1.1,release-1.2,release-1.3,release-1.4,release-1.5,release-1.6,release-1.7,release-1.8,release-1.9,release-1.10,release-1.12,release-1.13,release-1.14,release-1.15,release-1.16,release-1.17,release-1.18,release-2.0,release-2.1,release-2.2,release-2.3,release-2.4,average
src/plugin/parse-tika/src/test/org/apache/nutch/parse/tika/TestEmbeddedDocuments.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,4.409090909
src/test/org/apache/nutch/util/TestURLUtil.java,0,0,0,46,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,38,73,0,8.227272727
src/plugin/language-identifier/src/java/org/apache/nutch/analysis/lang/LanguageIndexingFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0.363636364
src/java/org/apache/nutch/tools/CommonCrawlFormatWARC.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.045454545
src/java/org/apache/nutch/indexer/IndexingFiltersChecker.java,0,0,0,2,8,55,0,0,20,21,0,0,0,0,0,0,0,0,0,0,3,0,4.954545455
src/java/org/apache/nutch/tools/Benchmark.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.363636364
src/java/org/apache/nutch/crawl/DeduplicationJob.java,0,0,0,0,0,0,0,0,0,0,13,0,0,81,0,0,0,0,0,0,0,0,4.272727273
src/java/org/apache/nutch/indexer/solr/SolrDeleteDuplicates.java,1,10,33,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3
src/java/org/apache/nutch/indexer/IndexingFilters.java,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3.5
src/test/org/apache/nutch/searcher/response/TestRequestUtils.java,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.363636364
src/java/org/apache/nutch/crawl/DefaultFetchSchedule.java,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.318181818
src/java/org/apache/nutch/plugin/PluginClassLoader.java,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3.272727273
src/test/org/apache/nutch/metadata/TestSpellCheckedMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.090909091
src/java/org/apache/nutch/parse/ParseOutputFormat.java,0,0,0,13,3,0,0,0,81,0,0,0,0,12,0,0,0,0,0,0,0,0,4.954545455
src/java/org/apache/nutch/tools/WARCUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,4.954545455
src/plugin/parse-tika/src/test/org/apache/nutch/parse/tika/TestImageMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,4
src/java/org/apache/nutch/indexer/IndexerMapReduce.java,0,2,0,0,0,0,0,19,51,0,51,0,43,0,6,8,8,0,0,0,0,0,8.545454545
src/plugin/indexer-dummy/src/java/org/apache/nutch/indexwriter/dummy/DummyIndexWriter.java,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.272727273
src/java/org/apache/nutch/metadata/Metadata.java,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,16,1.863636364
src/java/org/apache/nutch/parse/HTMLMetaTags.java,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681818182
src/java/org/apache/nutch/util/TrieStringMatcher.java,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,8,1.545454545
src/plugin/index-more/src/java/org/apache/nutch/indexer/more/MoreIndexingFilter.java,0,1,4,3,6,8,38,0,0,0,0,0,4,0,18,0,0,0,13,27,7,17,6.636363636
src/java/org/apache/nutch/searcher/NutchBean.java,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454545455
src/java/org/apache/nutch/plugin/PluginManifestParser.java,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,13,0,1.181818182
src/plugin/parse-tika/src/java/org/apache/nutch/parse/tika/DOMContentUtils.java,0,0,0,58,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,51,0,5.318181818
src/java/org/apache/nutch/service/resources/DbResource.java,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1.181818182
