Class,activemq-4.1.0,activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-5.3.0,activemq-5.4.0,activemq-5.5.0,activemq-5.6.0,activemq-5.7.0,activemq-5.8.0,activemq-5.9.0,activemq-5.10.0,activemq-5.11.0,activemq-5.12.0,activemq-5.13.0,activemq-5.14.0,activemq-5.15.0,activemq-5.16.0,activemq-5.17.0,,average
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v8/ActiveMQMessageMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-core/src/test/java/org/apache/activemq/security/AbstractCachedLDAPAuthorizationModuleTest.java,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,,3.315789474
activemq-cpp/src/test/activemq/logger/LoggerTest.h,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-core/src/test/java/org/apache/activemq/bugs/MessageExpirationReaperTest.java,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.947368421
assembly/src/release/conf/activemq-nojournal.xml,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-camel/src/main/java/org/apache/activemq/camel/CamelDestination.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,,8.526315789
activemq-core/src/main/java/org/apache/activemq/blob/DefaultStrategy.java,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.368421053
activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionUnsubscribeTest.java,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,,27.57894737
activemq-core/src/main/java/org/apache/activemq/kaha/Store.java,91,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.368421053
activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2571.java,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.736842105
activemq-core/src/test/java/org/apache/activemq/bugs/amq1095/ActiveMQTestCase.java,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.578947368
activemq-unit-tests/src/test/java/org/apache/activemq/store/kahadb/MultiKahaDbVmConcurrentDispatchTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,,4.263157895
activemq-core/src/main/java/org/apache/activemq/SimplePriorityMessageDispatchChannel.java,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.210526316
activemq-core/src/main/java/org/apache/activemq/ActiveMQOutputStream.java,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.157894737
activemq-tooling/maven-activemq-perf-plugin/src/main/java/org/apache/activemq/tool/sampler/AbstractPerformanceSampler.java,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-client/src/main/java/org/apache/activemq/transport/tcp/SslTransport.java,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,58,,3.631578947
activemq-tooling/maven-bundle-plugin/src/main/java/org/apache/activemq/maven/BundleMojo.java,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-stomp/src/main/java/org/apache/activemq/transport/stomp/StompQueueBrowserSubscription.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,0.578947368
activemq-unit-tests/src/test/java/org/apache/activemq/transport/failover/FailoverConsumerUnconsumedTest.java,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,,7.736842105
activemq-unit-tests/src/test/java/org/apache/activemq/store/kahadb/MultiKahaDBTopicDeletionTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,,21.57894737
activemq-broker/src/test/java/org/apache/activemq/bugs/AMQ7085Test.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,,6.421052632
activemq-core/src/test/resources/org/apache/activemq/test/retroactive/activemq-timed-policy.xml,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.368421053
activemq-core/src/main/java/org/apache/activemq/broker/region/QueueRegion.java,0,6,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.631578947
activemq-all/pom.xml,0,0,0,0,1,4,0,6,0,0,0,532,0,0,7,1,0,0,12,,29.63157895
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ6094Test.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,,12.31578947
activemq-core/src/main/java/org/apache/activemq/openwire/v5/KeepAliveInfoMarshaller.java,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6
activemq-core/src/test/java/org/apache/activemq/usecases/AMQStoreDurableSubscriptionSelectorTest.java,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,,3.157894737
activemq-core/src/main/java/org/apache/activemq/broker/region/virtual/VirtualDestinationInterceptor.java,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,0.631578947
activemq-core/src/test/java/org/apache/activemq/test/TemporaryDestinationToFromNameTest.java,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.789473684
activemq-broker/src/main/java/org/apache/activemq/network/jms/SimpleJmsTopicConnector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,,9.578947368
activemq-core/src/test/resources/org/apache/activemq/security/LDAPAuthorizationMap.properties,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-cpp/src/test/activemq/util/IntegerTest.cpp,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v8/ConnectionIdMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-cpp/src/test/activemq/util/LongTest.h,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-core/src/test/java/org/apache/activemq/broker/scheduler/JmsCronSchedulerTest.java,0,0,0,0,0,0,110,35,0,0,0,0,0,0,0,0,0,0,0,,7.631578947
activemq-core/src/test/java/org/apache/activemq/network/MulticastNetworkTest.java,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0.368421053
activemq-core/src/test/java/org/apache/activemq/usecases/CreateLotsOfTemporaryQueuesTest.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.315789474
activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2171Test.java,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,,7.684210526
activemq-core/src/main/java/org/apache/activemq/plugin/SubQueueSelectorCacheBrokerPlugin.java,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,,2.894736842
activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompNIOSSLTransport.java,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,,1.210526316
activemq-unit-tests/src/test/java/org/apache/activemq/store/jdbc/JDBCStoreAutoCommitTest.java,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,,26.42105263
assembly/src/test/resources/org/apache/activemq/usecases/activemq.xml,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.421052632
activemq-camel/src/main/java/org/apache/activemq/camel/camelplugin/CamelRoutesBrokerPlugin.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,,3.526315789
activemq-dotnet/src/main/csharp/ActiveMQ/Connection.cs,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-client/src/main/java/org/apache/activemq/openwire/v10/ConnectionInfoMarshaller.java,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,,10.57894737
activemq-core/src/test/java/org/apache/activemq/transport/failover/FailoverRedeliveryTransactionTest.java,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,0.210526316
activemq-cpp/src/test/activemq/connector/stomp/commands/DisconnectCommandTest.h,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-client/src/main/java/org/apache/activemq/openwire/v8/ActiveMQBlobMessageMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-dotnet/src/test/csharp/CommonAssemblyInfo.cs,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-pool/src/main/java/org/apache/activemq/pool/PooledSession.java,0,0,0,0,1,0,0,83,6,0,0,0,0,0,0,0,0,0,0,,4.736842105
activemq-core/src/main/java/org/apache/activemq/xbean/XBeanBrokerService.java,0,0,0,0,14,58,7,0,9,0,0,0,0,0,0,0,0,0,0,,4.631578947
activemq-optional/src/test/java/org/apache/activemq/transport/http/WaitForJettyListener.java,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.105263158
activemq-core/src/test/resources/org/apache/activemq/security/activemq-openldap-legacy-delete.ldif,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,,2
activemq-core/src/main/java/org/apache/activemq/openwire/v4/ProducerAckMarshaller.java,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7
activemq-core/src/test/java/org/apache/activemq/transport/tcp/TcpFaultyTransportServer.java,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.842105263
activemq-core/src/test/java/org/apache/activemq/usecases/NoDuplicateOnTopicNetworkTest.java,0,0,0,0,8,0,0,29,0,0,0,0,0,0,0,0,0,0,0,,1.947368421
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/disk/index/HashIndex.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,0.210526316
activemq-core/src/test/resources/org/apache/activemq/security/broker1.xml,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.315789474
activemq-broker/src/main/java/org/apache/activemq/broker/region/group/CachedMessageGroupMap.java,0,0,0,0,0,0,0,0,0,0,0,0,30,0,4,0,0,0,0,,1.789473684
activemq-cpp/src/test/activemq/io/ByteArrayInputStreamTest.cpp,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
systest/jmscts/config/jmscts.properties,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-core/src/main/java/org/apache/activemq/network/jms/JmsQueueConnector.java,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.315789474
systest/usecases/project.properties,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-client/src/main/java/org/apache/activemq/filter/XPathExpression.java,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,,3
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ4814Test.java,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,,7.157894737
activemq-core/src/main/java/org/apache/activemq/transport/mqtt/MQTTNIOTransport.java,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0.210526316
activemq-partition/src/main/java/org/apache/activemq/partition/dto/Partitioning.java,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,,1.263157895
activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryUriTest.java,0,0,0,0,0,0,69,2,0,0,0,0,0,0,0,0,0,0,0,,3.736842105
activemq-core/src/main/java/org/apache/activemq/filter/WildcardDestinationFilter.java,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.263157895
activemq-ra/src/main/java/org/apache/activemq/ra/ManagedConnectionProxy.java,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.684210526
activemq-optional/src/test/resources/activemq-https.xml,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,,2.157894737
activemq-client/src/main/java/org/apache/activemq/util/JMSExceptionSupport.java,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,,0.789473684
activemq-unit-tests/src/test/java/org/apache/activemq/store/jdbc/TransactionContextTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,,4.578947368
activemq-core/src/test/java/org/apache/activemq/broker/region/SubscriptionAddRemoveQueueTest.java,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34.84210526
activemq-core/src/test/java/org/apache/activemq/util/DataByteArrayInputStreamTest.java,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.631578947
activemq-mqtt/src/test/java/org/apache/activemq/transport/mqtt/MQTTProtocolConverterTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,56,0,,7.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/store/kahadb/KahaDBPersistenceAdapterTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,1.631578947
activemq-camel/src/test/java/org/apache/activemq/camel/component/ActiveMQJmsHeaderRouteForceTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,,2.578947368
systest/jboss-test/src/main/java/com/panacya/platform/service/bus/sender/Sender.java,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-cpp/src/test/activemq/io/BufferedOutputStreamTest.cpp,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-web/src/main/java/org/apache/activemq/web/package.html,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
assembly/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.052631579
activemq-core/src/test/java/org/apache/activemq/usecases/AMQStackOverFlowTest.java,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.052631579
activemq-core/src/test/java/org/apache/activemq/bugs/MemoryUsageCleanupTest.java,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,,13.42105263
activemq-core/src/main/java/org/apache/activemq/store/journal/package.html,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-jmeter/src/test/java/org/activemq/usecases/NonPersistentDurableTopicSystemTest.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.947368421
activemq-core/src/main/java/org/apache/activemq/store/journal/JournalPersistenceAdapterFactory.java,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.631578947
activemq-core/src/main/java/org/apache/activemq/transport/udp/UdpTransportServer.java,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0.526315789
activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBTransactionStore.java,0,0,0,0,0,5,39,3,0,0,0,0,0,0,0,0,0,0,0,,2.473684211
activemq-optional/src/test/java/org/apache/activemq/transport/http/BlockingQueueTransportLeakTest.java,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,,18.52631579
activemq-unit-tests/src/test/java/org/apache/activemq/broker/scheduler/JmsSchedulerTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,152,14,,9.263157895
activemq-core/src/main/java/org/apache/activemq/broker/Broker.java,9,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,,1.052631579
activemq-core/src/test/java/org/apache/activemq/usecases/ThreeBrokerTopicNetworkTest.java,0,0,0,0,55,115,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.947368421
activemq-broker/src/main/java/org/apache/activemq/broker/Connector.java,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0.315789474
activemq-stomp/src/main/java/org/apache/activemq/transport/stomp/StompSubscription.java,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,16,144,4,,10.10526316
activemq-core/src/test/resources/org/apache/activemq/security/delete.ldif,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,,1.473684211
activemq-stomp/src/main/java/org/apache/activemq/transport/stomp/XStreamSupport.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,47,,5.052631579
activemq-client/src/main/java/org/apache/activemq/openwire/v8/IntegerResponseMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-broker/src/main/java/org/apache/activemq/network/jms/DestinationBridge.java,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,0.210526316
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/MemoryUsageBlockResumeTest.java,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,,0.631578947
activemq-core/src/test/java/org/apache/activemq/broker/NioQueueSubscriptionTest.java,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.368421053
activemq-core/src/main/java/org/apache/activemq/ConnectionAudit.java,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.421052632
activemq-core/src/main/java/org/apache/activemq/wireformat/ObjectStreamWireFormat.java,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.368421053
activemq-stomp/src/test/java/org/apache/activemq/transport/stomp/StompTestSupport.java,0,0,0,0,0,0,0,0,0,0,17,0,5,0,3,0,0,0,0,,1.315789474
activemq-core/src/main/java/org/apache/activemq/openwire/v4/MessageIdMarshaller.java,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.315789474
activemq-broker/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java,0,0,0,0,0,0,0,0,0,26,0,94,7,29,0,0,24,0,2,,9.578947368
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/interop/AmqpScheduledMessageTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,,0.894736842
activemq-core/src/test/java/org/apache/activemq/usecases/RequestReplyTempDestRemovalAdvisoryRaceTest.java,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,,25.57894737
activemq-unit-tests/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,38,54,0,21,,6.631578947
activemq-tooling/activemq-perf-maven-plugin/src/main/java/org/apache/activemq/tool/JmsConsumerClient.java,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,,0.947368421
activemq-core/src/test/resources/org/apache/activemq/usecases/browse-broker3B.xml,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,,10.05263158
activemq-client/src/main/java/org/apache/activemq/openwire/v8/FlushCommandMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-core/src/main/java/org/apache/activemq/openwire/v5/MessageDispatchNotificationMarshaller.java,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.578947368
activemq-leveldb-store/src/main/scala/org/apache/activemq/leveldb/replicated/ElectingLevelDBStore.scala,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,,0.789473684
activemq-core/src/main/java/org/apache/activemq/openwire/v5/ProducerIdMarshaller.java,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.315789474
activemq-core/src/main/java/org/apache/activemq/store/jdbc/package.html,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-core/src/test/java/org/apache/activemq/spring/SpringTest.java,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.789473684
activemq-leveldb-store/src/test/java/org/apache/activemq/leveldb/test/ZooKeeperTestSupport.java,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,,5.842105263
activemq-camel/src/test/java/org/apache/activemq/camel/CamelJmsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,,5.526315789
activemq-core/src/main/java/org/apache/activemq/store/jdbc/Statements.java,164,7,0,5,2,66,241,37,191,0,0,0,0,0,0,0,0,0,0,,37.52631579
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/QueueBrowsingTest.java,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,8,0,2,0,,2.263157895
activemq-core/src/main/java/org/apache/activemq/ActiveMQSessionExecutor.java,3,11,0,0,41,15,0,8,0,0,0,0,0,0,0,0,0,0,0,,4.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/network/NetworkRestartTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0.105263158
activemq-core/src/test/java/org/apache/activemq/openwire/v4/MessageDispatchTest.java,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.105263158
activemq-core/src/main/java/org/apache/activemq/store/PersistenceAdapter.java,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.315789474
activemq-core/src/test/java/org/apache/activemq/bugs/DurableConsumerTest.java,0,156,0,0,273,39,29,0,0,0,0,0,0,0,0,0,0,0,0,,26.15789474
activemq-core/src/test/java/org/apache/activemq/selector/SelectorTest.java,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.631578947
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v8/DataArrayResponseMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-ra/src/test/java/org/apache/activemq/ra/SSLTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,,26.21052632
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStore.java,0,58,11,0,116,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.63157895
activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionMetaData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.052631579
activemq-core/src/main/java/org/apache/activemq/filter/ComparisonExpression.java,0,54,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,,12.47368421
activemq-core/src/test/java/org/apache/activemq/bugs/AMQ4157Test.java,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,,8.736842105
activemq-camel/src/test/java/org/apache/activemq/camel/component/ActiveMQOriginalDestinationTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,,4
activemq-unit-tests/src/test/java/org/apache/activemq/broker/jmx/MBeanTest.java,0,0,0,0,0,0,0,0,0,0,23,0,87,0,0,170,39,113,0,,22.73684211
activemq-core/src/test/java/org/apache/activemq/bugs/AMQ4148Test.java,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,,5
activemq-core/src/main/java/org/apache/activemq/command/ConnectionInfo.java,0,0,0,0,13,12,0,2,0,0,0,0,0,0,0,0,0,0,0,,1.421052632
activemq-perftest/pom.xml,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-core/src/main/java/org/apache/activemq/kaha/impl/container/MapContainerImpl.java,312,8,31,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.10526316
activemq-web-demo/src/test/java/org/apache/activemq/web/RestPersistentTest.java,0,0,0,0,0,0,0,0,0,0,0,6,0,0,75,0,0,0,0,,4.263157895
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ5712Test.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,,12.15789474
activemq-core/src/test/java/org/apache/activemq/usecases/QueueBrowsingTest.java,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,,10.42105263
activemq-client/src/main/java/org/apache/activemq/openwire/v11/FlushCommandMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,,6
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/disk/index/BTreeIndex.java,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,0.315789474
assembly/src/release/bin/linux-x86-32/activemq,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,,0.789473684
activemq-http/src/main/java/org/apache/activemq/transport/SocketConnectorFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,,0.789473684
activemq-web-console/src/main/java/org/apache/activemq/web/controller/PurgeDestination.java,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.105263158
assembly/src/test/java/org/apache/activemq/usecases/PublishOnQueueConsumedMessageUsingActivemqXMLTest.java,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.947368421
activemq-core/src/test/java/org/apache/activemq/openwire/v5/MessageTestSupport.java,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.947368421
activemq-core/src/test/resources/org/apache/activemq/bugs/amq3625/conf/JaasStompSSLBroker1.xml,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,,2.736842105
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ4147Test.java,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,,11.10526316
activemq-core/src/main/java/org/apache/activemq/transport/fanout/FanoutTransportFactory.java,0,0,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.526315789
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/client/util/NoOpAsyncResult.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,,2.105263158
activemq-core/src/main/java/org/apache/activemq/transport/discovery/multicast/MulticastDiscoveryAgentFactory.java,0,37,5,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,4
activemq-client/src/main/java/org/apache/activemq/openwire/v10/ProducerIdMarshaller.java,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,,7.315789474
activemq-core/src/main/java/org/apache/activemq/transport/failover/FailoverTransport.java,72,2,179,46,18,84,59,588,112,0,0,0,0,0,0,0,0,0,0,,61.05263158
activemq-karaf-itest/src/test/java/org/apache/activemq/karaf/itest/ActiveMQAMQPBrokerFeatureTest.java,0,0,0,0,0,0,0,0,0,0,0,0,5,0,38,0,0,0,0,,2.263157895
activemq-core/src/test/resources/org/apache/activemq/test/retroactive/activemq-message-query.xml,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.368421053
activemq-core/src/main/java/org/apache/activemq/broker/BrokerBroadcaster.java,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.473684211
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTestUsingSharedFileTest.java,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.631578947
activemq-unit-tests/src/test/java/org/apache/activemq/transport/auto/AutoTransportConnectionsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,,10.94736842
activemq-unit-tests/src/test/java/org/apache/activemq/transport/tcp/InactivityMonitorTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,,1.526315789
