Class,cxf-2.2,cxf-2.3.0,cxf-2.4.0,cxf-2.5.0,cxf-2.6.0,cxf-2.7.0,cxf-3.0.0,cxf-3.1.0,cxf-3.2.0,cxf-3.3.0,cxf-3.4.0,cxf-3.5.0,cxf-3.5.3,,average
rt/transports/http/src/test/java/org/apache/cxf/transport/http/CXFAuthenticatorCleanupTest.java,0,0,0,0,0,0,146,0,0,0,0,0,0,,11.23076923
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/common/AccessTokenRegistration.java,0,0,0,0,0,0,6,0,13,0,0,0,0,,1.461538462
rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws/JaxWsClientProxy.java,118,24,0,3,8,5,57,3,0,85,0,0,0,,23.30769231
rt/transports/jms/src/main/resources/META-INF/cxf/extensions.xml,29,0,0,0,0,0,0,0,0,0,0,0,0,,2.230769231
rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/spring/child.xml,0,33,0,0,0,0,0,0,2,0,0,0,0,,2.692307692
rt/javascript/javascript-rt/src/test/java/org/apache/cxf/javascript/fortest/aegis/BeanWithAnyTypeArray.java,0,0,0,0,40,0,0,0,0,0,0,0,0,,3.076923077
tools/wsdlto/core/src/test/java/org/apache/cxf/tools/wsdlto/WSDLToJavaContainerTest.java,0,0,0,0,0,0,0,11,0,0,0,0,0,,0.846153846
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/addr_fromjava/WSAFromJavaTest.java,0,29,0,0,72,0,0,0,0,0,0,0,0,,7.769230769
core/src/test/java/org/apache/cxf/bus/spring/init.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/rs-security/src/test/java/org/apache/cxf/systest/jaxrs/security/oidc/OIDCFlowTest.java,0,0,0,0,0,0,0,0,0,0,60,0,0,,4.615384615
systests/src/test/java/org/apache/cxf/systest/jaxrs/book.xsd,31,0,0,0,0,0,0,0,0,0,0,0,0,,2.384615385
services/sts/systests/basic/src/test/resources/org/apache/cxf/systest/sts/jaas/cxf-sts-client.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/core/src/test/resources/schema/folder with spaces/Schema2_Out.xsd,0,28,0,0,0,0,0,0,0,0,0,0,0,,2.153846154
systests/rs-security/src/test/resources/org/apache/cxf/systest/jaxrs/security/samlsso/client.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/src/test/java/org/apache/cxf/systest/jaxrs/security/JAXRSSpringSecurityInterfaceTest.java,8,8,0,0,0,0,0,0,0,0,0,0,0,,1.230769231
systests/jibx/jaxrs-jibx/pom.xml,0,0,0,0,0,0,0,287,0,0,0,0,0,,22.07692308
rt/bindings/corba/src/main/resources/META-INF/bus-extensions.xml,26,0,0,0,0,0,0,0,0,0,0,0,0,,2
tools/common/src/main/java/org/apache/cxf/tools/common/VelocityGenerator.java,0,0,0,0,0,0,0,0,0,0,4,0,0,,0.307692308
rt/core/src/main/java/org/apache/cxf/interceptor/ServiceInvokerInterceptor.java,0,10,0,0,0,0,0,0,0,0,0,0,0,,0.769230769
rt/databinding/jaxb/src/main/java/org/apache/cxf/jaxb/JAXBContextInitializer.java,11,32,0,0,57,112,246,0,17,0,0,0,0,,36.53846154
rt/javascript/javascript-rt/src/test/resources/HelloWorldDocLitBeans.xml,0,0,0,0,38,0,0,0,0,0,0,0,0,,2.923076923
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/MediaTypeHeaderProviderTest.java,0,0,0,0,0,0,0,34,31,0,0,0,0,,5
rt/bindings/soap/src/main/java/org/apache/cxf/binding/soap/saaj/SAAJOutInterceptor.java,41,4,0,0,0,0,4,6,0,0,0,0,0,,4.230769231
systests/src/test/java/org/apache/cxf/systest/jaxrs/BookSubresourceImpl.java,0,8,0,0,0,0,0,0,0,0,0,0,0,,0.615384615
testutils/src/main/resources/wsdl/others/hello.wsdl,0,4,0,0,0,0,0,0,0,0,0,0,0,,0.307692308
rt/transports/http/src/main/java/org/apache/cxf/configuration/jsse/spring/TLSServerParametersConfig.java,0,4,0,0,0,0,0,0,0,0,0,0,0,,0.307692308
rt/transports/http-netty/netty-server/src/main/java/org/apache/cxf/transport/http/netty/server/Messages.properties,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.153846154
rt/features/logging/src/main/java/org/apache/cxf/ext/logging/LoggingOutInterceptor.java,0,0,0,0,0,0,0,0,26,32,2,10,0,,5.384615385
systests/ws-transfer/src/test/resources/META-INF/jax-ws-catalog.xml,0,0,0,0,0,0,0,0,23,0,0,0,0,,1.769230769
core/src/main/java/org/apache/cxf/annotations/WSDLDocumentation.java,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/ws-security-examples/src/test/resources/org/apache/cxf/systest/wssec/examples/saml/stax-server.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
distribution/src/main/release/samples/java_first_jaxws/pom.xml,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.076923077
integration/cdi/src/main/java/org/apache/cxf/cdi/CdiResourceProvider.java,0,0,0,0,0,0,0,0,31,67,0,0,0,,7.538461538
tools/wsdlto/frontend/jaxws/src/main/java/org/apache/cxf/tools/wsdlto/frontend/jaxws/processor/internal/PortTypeProcessor.java,15,116,0,0,0,0,0,0,0,0,0,0,0,,10.07692308
tools/corba/src/main/java/org/apache/cxf/tools/corba/processors/idl/StructVisitor.java,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.153846154
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/rm/inorder.xml,0,0,45,0,0,0,0,0,0,0,0,0,0,,3.461538462
rt/databinding/jibx/src/main/java/org/apache/cxf/jibx/JibxDataReader.java,0,0,0,0,0,7,0,0,0,0,0,0,0,,0.538461538
testutils/src/main/resources/wsdl/soapheader_rpc.wsdl,0,0,0,2,0,0,2,0,0,0,0,0,0,,0.307692308
core/src/test/java/org/apache/cxf/internal/CXFAPINamespaceHandlerTest.java,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.153846154
systests/transports/src/test/java/org/apache/cxf/systest/http/resources/jaxws-server-constraints.xml,0,0,2,0,0,0,0,0,0,0,0,0,0,,0.153846154
systests/databinding/src/test/resources/wsdl_systest_databinding/xmlbeans/doc_lit_bare.wsdl,0,121,0,0,0,0,0,0,0,0,0,0,0,,9.307692308
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/policy/http.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/databinding/aegis/src/main/java/org/apache/cxf/aegis/type/mtom/AbstractXOPType.java,0,7,0,0,0,0,0,0,0,0,0,0,0,,0.538461538
systests/databinding/src/test/java/org/apache/cxf/systest/jaxb/service/ErrorData.java,0,0,0,0,0,0,0,0,0,62,0,0,0,,4.769230769
systests/uncategorized/src/test/java/org/apache/cxf/systest/exception/ObjectWithGenerics.java,0,0,0,0,0,0,47,0,0,0,0,0,0,,3.615384615
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/resources/TestResource.java,0,0,0,12,0,0,0,0,0,0,0,0,0,,0.923076923
systests/uncategorized/src/test/resources/wsdl_systest/import/TestService.wsdl,0,0,0,0,0,0,70,0,0,0,0,0,0,,5.384615385
core/src/test/java/org/apache/cxf/configuration/spring/test-jaxb-beans.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/MultipartServer.java,0,0,0,0,2,0,12,1,0,1,0,0,0,,1.230769231
rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/blueprint/JAXRSBPNamespaceHandler.java,0,0,0,0,0,0,2,0,11,0,0,0,0,,1
rt/ws/policy/src/main/resources/schemas/ws-policy-200409.xsd,0,0,0,0,0,0,10,0,0,0,0,0,0,,0.769230769
distribution/src/main/release/samples/java_first_jaxws_factory_bean/wsdl/cxf-servlet.xml,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/cors/AnnotatedCorsServer2.java,0,0,0,0,0,0,0,0,0,100,0,0,0,,7.692307692
distribution/src/main/release/samples/ws_policy/src/demo/ws_policy/server/server.xml,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/policyvalidators/X509TokenPolicyValidator.java,0,0,0,0,0,0,4,0,0,0,0,0,0,,0.307692308
distribution/src/main/release/samples/jax_rs/graalvm_basic/src/main/java/demo/jaxrs/server/CustomerService.java,0,0,0,0,0,0,0,0,0,0,0,116,0,,8.923076923
rt/bindings/http/src/main/resources/META-INF/bus-extensions.xml,27,0,0,0,0,0,0,0,0,0,0,0,0,,2.076923077
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/ext/ResourceContextProvider.java,0,0,0,0,0,0,0,27,0,0,0,0,0,,2.076923077
rt/core/src/main/java/org/apache/cxf/endpoint/ManagedEndpoint.java,7,5,19,0,0,0,0,0,0,0,0,0,0,,2.384615385
services/sts/systests/basic/src/test/resources/org/apache/cxf/systest/sts/deployment/cxf-transport.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/rs/microprofile-client/src/main/java/org/apache/cxf/microprofile/client/Utils.java,0,0,0,0,0,0,0,0,0,0,101,0,0,,7.769230769
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/fortest/jaxb/Book.java,45,0,0,0,0,0,0,0,0,0,0,0,0,,3.461538462
distribution/src/main/release/samples/jms_queue/pom.xml,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.076923077
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/model/ProtectionToken.java,0,0,9,0,0,0,0,0,0,0,0,0,0,,0.692307692
rt/javascript/src/main/java/org/apache/cxf/javascript/BasicNameManager.java,0,0,0,0,147,0,0,0,0,0,0,0,0,,11.30769231
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/renew/SAMLRenewTest.java,0,0,0,0,0,0,0,0,13,0,0,0,0,,1
tools/wsdlto/core/src/main/java/org/apache/cxf/tools/wsdlto/core/PluginLoader.java,0,0,0,0,0,0,0,0,25,0,0,0,0,,1.923076923
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/model/ClassResourceInfo.java,52,0,0,0,0,5,68,27,48,0,0,2,0,,15.53846154
rt/transports/jms/src/main/java/org/apache/cxf/transport/jms/JMSConfigFactory.java,0,0,0,0,0,0,0,0,1,4,0,0,0,,0.384615385
rt/ws/security/src/test/java/org/apache/cxf/ws/security/wss4j/signed_x509_issuer_serial_missing_signed_body.xml,0,43,0,0,0,0,0,0,0,0,0,0,0,,3.307692308
testutils/src/main/resources/wsdl/schemas/schema.xsd,0,0,0,0,0,0,0,0,29,0,0,0,0,,2.230769231
rt/ws/addr/src/main/java/org/apache/cxf/ws/addressing/VersionTransformer.java,4,0,0,0,0,0,0,0,0,0,0,0,0,,0.307692308
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/parts/multiple-encrypted-elements-policy.xml,0,0,0,0,0,0,0,48,0,0,0,0,0,,3.692307692
rt/bindings/soap/src/main/java/org/apache/cxf/binding/soap/Soap12.java,0,23,0,0,0,0,0,0,0,0,0,0,0,,1.769230769
tools/corba/src/main/java/org/apache/cxf/tools/corba/idlpreprocessor/DefaultIncludeResolver.java,0,4,25,0,0,0,0,0,0,0,0,0,0,,2.230769231
tools/wsdlto/test/src/test/resources/wsdl2java_wsdl/cxf6580/hello_types2.xsd,0,0,0,0,0,0,0,0,27,0,0,0,0,,2.076923077
osgi/itests/pom.xml,0,0,0,0,0,0,10,0,12,0,0,0,0,,1.692307692
systests/microprofile/client/jaxrs/src/test/java/org/apache/cxf/systest/microprofile/rest/client/regex/BookStore.java,0,0,0,0,0,0,0,0,0,0,29,5,0,,2.615384615
maven-plugins/codegen-plugin/src/main/java/org/apache/cxf/maven_plugin/WSDL2JavaMojo.java,188,50,0,0,98,0,0,0,0,0,0,0,0,,25.84615385
services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/transport/TransportBindingTest.java,0,0,0,0,0,0,0,38,0,38,0,0,0,,5.846153846
tools/common/src/main/java/org/apache/cxf/tools/util/NameUtil.java,0,0,0,0,0,0,0,15,0,0,0,0,0,,1.153846154
systests/transports/src/test/java/org/apache/cxf/systest/http/PublishedEndpointUrlTest.java,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/model/OperationResourceInfoComparator.java,0,0,0,14,0,0,0,0,0,3,82,0,0,,7.615384615
core/src/main/java/org/apache/cxf/bus/spring/BusEntityResolver.java,0,0,0,0,0,0,29,0,0,0,0,0,0,,2.230769231
rt/bindings/soap/src/main/java/org/apache/cxf/binding/soap/interceptor/RPCInInterceptor.java,49,0,0,0,0,0,0,5,0,0,0,0,0,,4.153846154
rt/frontend/simple/src/main/java/org/apache/cxf/service/factory/DefaultServiceConfiguration.java,3,35,0,0,0,0,0,0,0,0,0,0,0,,2.923076923
core/src/test/java/org/apache/cxf/bus/spring/lazyInitBus.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
tools/wsdlto/frontend/jaxws/src/main/java/org/apache/cxf/tools/wsdlto/frontend/jaxws/template/service.vm,19,0,25,0,0,0,0,4,0,0,0,0,0,,3.692307692
rt/wsdl/pom.xml,0,0,0,0,0,0,0,0,0,0,0,28,0,,2.153846154
common/common/src/main/java/org/apache/cxf/helpers/IOUtils.java,0,0,12,24,0,0,0,0,0,0,0,0,0,,2.769230769
rt/core/src/test/java/org/apache/cxf/interceptor/PrettyLoggingOutInterceptorTest.java,56,0,0,51,0,0,0,0,0,0,0,0,0,,8.230769231
core/src/main/java/org/apache/cxf/interceptor/security/AbstractSecurityContextInInterceptor.java,0,0,0,0,0,0,0,0,0,14,0,0,0,,1.076923077
rt/transports/http-netty/netty-client/src/main/java/org/apache/cxf/transport/http/netty/client/NettyHttpClientHandler.java,0,0,0,0,0,0,0,0,0,0,44,0,0,,3.384615385
rt/ws/security/src/test/java/org/apache/cxf/ws/security/wss4j/example-sts-issued-saml-assertion.xml,0,95,0,0,0,0,0,0,0,0,0,0,0,,7.307692308
systests/microprofile/client/async/src/test/java/org/apache/cxf/systest/microprofile/rest/client/mock/AsyncClientWithCompletionStage.java,0,0,0,0,0,0,0,0,0,0,15,0,0,,1.153846154
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/java5/CollectionServiceInterface.aegis.xml,22,0,0,0,0,0,0,0,0,0,0,0,0,,1.692307692
rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/spring/endpoints.xml,19,5,0,0,0,0,0,0,2,0,0,0,0,,2
rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/policyvalidators/AbstractSamlPolicyValidator.java,0,0,0,27,0,0,0,0,0,0,0,0,0,,2.076923077
rt/features/clustering/src/main/java/org/apache/cxf/clustering/LoadDistributorFeature.java,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.153846154
rt/core/src/main/java/org/apache/cxf/clustering/Messages.properties,0,0,0,2,0,0,0,0,0,0,0,0,0,,0.153846154
rt/wsdl/src/main/java/org/apache/cxf/wsdl/JAXBExtensionHelper.java,0,0,0,0,0,0,0,19,0,0,0,0,0,,1.461538462
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/description/Swagger2NonAnnotatedServiceDescriptionTest.java,0,0,0,0,0,0,0,0,9,1,0,0,0,,0.769230769
systests/rs-security/src/test/resources/org/apache/cxf/systest/jaxrs/security/jose/jwejws/reference-server.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/java5/map/StudentServiceImpl.java,6,0,0,0,0,0,0,0,0,0,0,0,0,,0.461538462
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/policy/handler/HelloServiceImpl.java,0,0,0,0,0,0,0,45,0,0,0,0,0,,3.461538462
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/impl/ProvidersImpl.java,0,0,0,0,0,0,0,8,0,0,0,0,0,,0.615384615
distribution/src/main/release/samples/wsdl_first/src/main/webapp/WEB-INF/cxf-servlet.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/microprofile/client/async/pom.xml,0,0,0,0,0,0,0,0,0,0,6,0,0,,0.461538462
rt/frontend/simple/src/main/java/org/apache/cxf/frontend/ClientProxyFactoryBean.java,0,0,0,2,0,0,9,0,17,0,0,0,0,,2.153846154
maven-plugins/archetypes/cxf-jaxrs-service/pom.xml,0,0,0,0,199,0,0,0,0,0,0,0,0,,15.30769231
tools/wadlto/jaxrs/src/main/java/org/apache/cxf/tools/wadlto/WadlToolConstants.java,0,0,0,12,0,5,3,0,0,0,0,0,0,,1.538461538
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/impl/AbstractResponseContextImpl.java,0,0,0,0,0,0,16,0,0,0,0,0,0,,1.230769231
common/common/src/main/java/org/apache/cxf/common/util/AbstractTwoStageCache.java,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.076923077
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/provider/ServerProviderFactory.java,0,0,0,0,0,0,150,230,140,70,0,0,7,,45.92307692
rt/core/src/main/resources/META-INF/cxf/cxf.xml,0,11,2,0,0,0,0,0,0,0,0,0,0,,1
systests/jaxrs/src/test/resources/jaxrs_dispatch_simple/WEB-INF/beans.xml,0,0,0,0,0,0,71,0,4,0,0,0,0,,5.769230769
systests/jaxws/src/test/java/org/apache/cxf/systest/handlers/beans_no_autoRewriteSoapAddress.xml,0,0,74,0,0,0,0,0,2,0,0,0,0,,5.846153846
rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/types/CorbaPrimitiveTypeEventProducer.java,0,0,0,6,0,0,0,0,0,0,0,0,0,,0.461538462
services/sts/sts-core/src/main/java/org/apache/cxf/sts/request/Participants.java,0,0,0,0,0,0,46,0,0,0,0,0,0,,3.538461538
services/sts/sts-core/src/test/java/org/apache/cxf/sts/token/validator/SAMLTokenValidatorTest.java,0,0,0,0,95,0,55,0,0,0,0,0,0,,11.53846154
testutils/src/main/resources/wsdl/schemas/another-schema.xsd,0,0,0,0,0,0,0,0,29,0,0,0,0,,2.230769231
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/SuperBookInterface.java,0,0,0,0,0,0,23,0,0,0,0,0,0,,1.769230769
rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/CorbaConduit.java,0,2,0,0,0,0,0,0,5,0,0,0,0,,0.538461538
systests/transport-jms/src/test/java/org/apache/cxf/systest/jms/JMSMTOMImpl.java,0,0,0,0,0,9,0,0,0,0,0,0,0,,0.692307692
tools/common/src/main/java/org/apache/cxf/tools/common/model/Messages.properties,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
rt/javascript/src/test/java/org/apache/cxf/javascript/DocLitWrappedClientTest.java,0,43,0,0,354,0,0,0,0,0,0,0,0,,30.53846154
rt/core/src/main/java/org/apache/cxf/wsdl11/ServiceWSDLBuilder.java,0,1,65,0,257,0,85,0,0,0,0,0,0,,31.38461538
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/model/AsymmetricBinding.java,0,0,7,4,0,0,3,0,0,0,0,0,0,,1.076923077
systests/uncategorized/src/test/resources/wsdl_systest/import/schema2.xsd,0,0,0,0,0,0,23,0,0,0,0,0,0,,1.769230769
rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/AesCbcHmacJweEncryption.java,0,0,0,0,0,0,0,0,0,0,96,0,0,,7.384615385
rt/ws/policy/src/test/java/org/apache/cxf/ws/policy/EndpointPolicyImplTest.java,0,61,0,4,0,0,0,16,0,0,0,0,0,,6.230769231
systests/jaxrs/src/test/resources/org/apache/cxf/systest/jaxrs/description/swagger2-json.txt,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.076923077
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/model/TokenWrapper.java,0,0,7,0,0,0,0,0,0,0,0,0,0,,0.538461538
rt/rs/security/sso/oidc/src/test/java/org/apache/cxf/rs/security/oidc/idp/JPAOidcUserSubjectCMTOpenJPATest.java,0,0,0,0,0,0,0,0,55,0,0,0,0,,4.230769231
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/wssec10/server_restricted_authorized_2.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/ws/policy/src/main/java/org/apache/cxf/ws/policy/builder/jaxb/JaxbAssertionBuilder.java,0,0,0,0,0,0,0,0,4,0,0,0,0,,0.307692308
rt/core/src/main/java/org/apache/cxf/endpoint/ClientImpl.java,0,333,28,16,9,0,0,0,0,0,0,0,0,,29.69230769
rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/CodeFirstTest.java,0,95,0,54,0,0,40,0,0,0,0,0,0,,14.53846154
services/sts/systests/basic/src/test/resources/org/apache/cxf/systest/sts/stsclient/cxf-default-client.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/model/TransportBinding.java,0,0,7,0,0,0,3,0,0,0,0,0,0,,0.769230769
rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/persistence/RMMessageTest.java,0,0,0,0,0,0,10,0,16,0,0,0,0,,2
rt/rs/security/sso/saml/src/main/java/org/apache/cxf/rs/security/saml/sso/SamlpRequestComponentBuilder.java,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/form/FormBehaviorTest.java,0,0,0,0,0,0,0,0,0,84,0,0,0,,6.461538462
systests/transports/src/test/resources/org/apache/cxf/systest/https/clientauth/client-auth-server.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/tracing/src/test/java/org/apache/cxf/systest/jaxrs/tracing/NullPointerExceptionMapper.java,0,0,0,0,0,0,0,0,0,0,32,0,0,,2.461538462
rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/sql/SQLPrinterVisitorTest.java,0,0,0,0,0,0,18,0,0,0,0,0,0,,1.384615385
rt/transports/jms/src/main/java/org/apache/cxf/transport/jms/wsdl11/JMSWSDLExtensionLoader.java,0,0,0,0,0,0,0,3,0,0,0,0,0,,0.230769231
services/sts/systests/advanced/src/test/resources/org/apache/cxf/systest/sts/binarysecuritytoken/stax-cxf-service.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/wssc/server.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
distribution/src/main/release/samples/ws_policy/src/demo/ws_policy/client/client.xml,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws/DispatchImpl.java,18,6,0,102,2,0,80,179,8,18,0,0,0,,31.76923077
systests/jaxws/src/test/java/org/apache/cxf/systest/provider/NBProviderClientServerTest.java,0,0,0,0,0,0,138,0,0,0,0,0,0,,10.61538462
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/resources/BookStoreConstructor.java,0,0,0,0,0,0,0,0,32,0,0,0,0,,2.461538462
tools/wsdlto/frontend/jaxws/src/main/java/org/apache/cxf/tools/wsdlto/frontend/jaxws/template/client.vm,0,0,0,2,0,0,0,2,0,0,0,0,0,,0.307692308
rt/frontend/simple/src/main/resources/schemas/blueprint/simple.xsd,0,0,0,0,3,0,0,0,0,0,0,0,0,,0.230769231
distribution/src/main/release/samples/jaxws_graalvm/src/graalvm/client/jni-config.json,0,0,0,0,0,0,0,0,0,0,0,22,0,,1.692307692
systests/src/test/java/org/apache/cxf/systest/servlet/NoSpringServletClientTest.java,23,0,0,0,0,0,0,0,0,0,0,0,0,,1.769230769
systests/src/test/java/org/apache/cxf/systest/jaxws/ClientServerTest.java,4,0,0,0,0,0,0,0,0,0,0,0,0,,0.307692308
systests/rs-security/src/test/resources/org/apache/cxf/systest/jaxrs/security/oidc/userinfo-server.xml,0,0,0,0,0,0,0,0,4,0,0,0,0,,0.307692308
rt/javascript/javascript-rt/src/main/appended-resources/META-INF/NOTICE,0,0,0,0,7,0,0,0,0,0,0,0,0,,0.538461538
common/common/src/main/java/org/apache/cxf/common/annotation/AnnotationProcessor.java,65,0,0,0,0,0,0,0,0,0,0,0,0,,5
common/common/src/main/java/org/apache/cxf/staxutils/DepthXMLStreamReader.java,7,0,0,0,0,0,0,0,0,0,0,0,0,,0.538461538
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/httpget/JavaFirstHttpGetTest.java,0,110,0,0,0,0,3,0,0,0,0,0,0,,8.692307692
rt/transports/http-osgi/src/main/resources/META-INF/cxf/osgi/cxf-extension-osgi.xml,0,0,16,0,0,0,0,0,0,0,0,0,0,,1.230769231
systests/src/test/java/org/apache/cxf/systest/jaxws/RpcLitCodeFirstServiceImpl.java,8,0,0,0,0,0,0,0,0,0,0,0,0,,0.615384615
rt/javascript/javascript-rt/src/test/resources/org/apache/cxf/javascript/XML_GreetMeDocLiteralReq.xml,0,0,0,0,22,0,0,0,0,0,0,0,0,,1.692307692
systests/cdi/cdi-weld/pom.xml,0,0,0,0,0,0,0,0,0,42,0,0,0,,3.230769231
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/java5/OperationNSTest.java,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
systests/databinding/src/test/java/org/apache/cxf/systest/xmlbeans/Server.java,0,8,0,0,0,0,0,0,0,0,0,0,0,,0.615384615
services/sts/systests/advanced/src/test/resources/org/apache/cxf/systest/sts/basic_auth/cxf-client.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java,49,0,0,33,36,23,26,0,17,0,0,0,27,,16.23076923
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/JAXBElementProviderTest.java,17,19,58,71,32,73,2,0,0,0,0,0,0,,20.92307692
core/src/test/java/org/apache/cxf/staxutils/validation/Stax2ValidationUtilsTest.java,0,0,0,0,0,0,0,0,177,0,0,0,0,,13.61538462
rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/policyvalidators/AsymmetricBindingPolicyValidator.java,0,0,0,0,0,0,6,0,0,15,0,0,0,,1.615384615
services/sts/systests/basic/src/test/resources/org/apache/cxf/systest/sts/deployment/stax-cxf-ut-encrypted.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
api/src/main/java/org/apache/cxf/helpers/DOMUtils.java,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.230769231
rt/transports/http-netty/netty-client/src/main/resources/META-INF/cxf/bus-extensions.txt,0,0,0,0,0,0,0,2,0,0,0,0,0,,0.153846154
rt/transports/http-jetty/src/main/java/org/apache/cxf/transport/http_jetty/blueprint/JettyHTTPServerEngineFactoryHolder.java,0,0,0,0,0,0,3,39,83,19,20,0,0,,12.61538462
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/security/test-data/UsernameTokenRequest.xml,0,8,0,0,0,0,0,0,0,0,0,0,0,,0.615384615
systests/transports/src/test/java/org/apache/cxf/systest/servlet/hello_world_includes.xsd,0,0,150,0,0,0,0,0,0,0,0,0,0,,11.53846154
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/AnnotationTestUtilsTest.java,0,0,0,0,0,0,0,4,0,0,0,0,0,,0.307692308
